レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512092201,2025-12-09,22,01R,,,,逃　げ,1,小山　　　勉,"1'48""3",3,樅山　　拓馬,"1'50""2",2,大谷　　直弘,"1'51""8",4,東　　　潤樹,"1'52""3",5,飯島　　　誠,,6,恵良　　琴美,,1,0.15,,2,0.16,,3,0.15,,4,0.16,,5,0.14,,6,0.13,,1,5,2.0,2.0,11.0,15.0
202512092202,2025-12-09,22,02R,,,,まくり,3,上田　　紗奈,"1'47""8",4,是澤　　孝宏,"1'50""8",6,川上　　　剛,"1'52""6",5,本吉　　正樹,"1'53""6",2,金山　　立樹,,1,千葉　　真弥,,1,0.36,,2,0.35,,6,0.34,,3,0.16,,4,0.15,,5,0.17,,1,2,1.0,2.0,12.0,15.0
202512092203,2025-12-09,22,03R,,,,まくり,3,上條　　嘉嗣,"1'50""5",1,真庭　　明志,"1'50""7",4,藤井　　公人,"1'52""4",2,山下　　奈緒,"1'52""7",5,香月　　大輝,,6,寺田　　夢生,,1,0.18,,2,0.21,,3,0.21,,4,0.22,,5,0.21,,6,0.21,,1,1,1.0,2.0,12.0,15.0
202512092204,2025-12-09,22,04R,,,,まくり,3,井上　　大輔,"1'50""2",4,田頭　　虎親,"1'51""4",6,北川　　潤二,"1'52""3",5,富澤　　祐作,"1'53""3",2,片岡　　大地,,1,蒲原　　健太,,1,0.23,,2,0.2,,3,0.16,,6,0.17,,4,0.18,,5,0.13,,1,1,2.0,2.0,12.0,15.0
202512092205,2025-12-09,22,05R,,,,まくり,4,抹香　　雄三,"1'47""9",5,川島　　圭司,"1'50""7",6,長田　　頼宗,"1'52""5",1,中田　　元泰,"1'53""1",2,筒井　　美琴,,3,天野　　　誠,,1,0.18,,2,0.22,,3,0.21,,4,0.14,,5,0.18,,6,0.19,,1,1,1.0,2.0,11.0,15.0
202512092206,2025-12-09,22,06R,,,,まくり差し,3,東　　　潤樹,"1'49""1",6,福来　　　剛,"1'50""8",4,本吉　　正樹,"1'52""5",1,渡邉　　　健,"1'53""3",5,飛田　　江己,,2,滝沢　　織寧,,1,0.04,,2,0.01,,3,0.07,,4,0.09,,5,0.06,,6,0.05,,1,1,1.0,2.0,12.0,15.0
202512092207,2025-12-09,22,07R,,,,逃　げ,1,町田　　洸希,"1'49""7",4,刑部　亜里紗,"1'50""1",6,是澤　　孝宏,"1'52""6",3,竹本　　太樹,"1'54""8",2,大月　　遊雅,,5,恵良　　琴美,,1,0.1,,2,0.2,,3,0.2,,4,0.16,,6,0.17,,5,0.34,,1,1,2.0,2.0,12.0,15.0
202512092208,2025-12-09,22,08R,,,,逃　げ,1,高倉　　和士,"1'49""5",2,上田　　紗奈,"1'50""3",5,武富　　智亮,"1'52""2",3,林　　　恵祐,"1'53""6",4,富澤　　祐作,,6,杉山　　貴博,,1,0.2,,2,0.17,,3,0.15,,4,0.16,,5,0.17,,6,0.22,,1,1,2.0,2.0,12.0,15.0
202512092209,2025-12-09,22,09R,,,,逃　げ,1,川島　　圭司,"1'49""3",2,樅山　　拓馬,"1'50""4",3,山下　　奈緒,"1'51""7",4,井上　　大輔,"1'53""1",5,金山　　立樹,,6,黄金井　力良,,1,0.09,,2,0.17,,3,0.15,,4,0.15,,5,0.2,,6,0.18,,1,1,2.0,2.0,12.0,15.0
202512092210,2025-12-09,22,10R,,,,まくり,3,田頭　　虎親,"1'49""1",6,小山　　　勉,"1'51""1",1,川上　　　剛,"1'52""0",4,上條　　嘉嗣,"1'52""8",2,長田　　頼宗,,5,渡邉　　　健,,1,0.17,,2,0.14,,3,0.19,,4,0.21,,5,0.23,,6,0.24,,1,8,2.0,2.0,12.0,15.0
202512092211,2025-12-09,22,11R,,,,抜　き,3,抹香　　雄三,"1'48""3",1,福来　　　剛,"1'49""8",2,真庭　　明志,"1'51""5",5,蒲原　　健太,"1'53""2",4,大谷　　直弘,,6,千葉　　真弥,,1,0.1,,2,0.13,,3,0.13,,4,0.18,,5,0.2,,6,0.17,,1,8,2.0,2.0,12.0,15.0
202512092212,2025-12-09,22,12R,,,,逃　げ,1,北川　　潤二,"1'48""2",3,藤井　　公人,"1'49""3",2,飛田　　江己,"1'50""7",5,町田　　洸希,"1'51""8",6,中田　　元泰,,4,高倉　　和士,,1,0.1,,2,0.19,,3,0.15,,4,0.11,,5,0.17,,6,0.17,,1,8,2.0,2.0,12.0,15.0
