レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512242001,2025-12-24,20,01R,,,,抜　き,4,齋藤　　和政,"1'51""9",2,浅見　　宗孝,"1'52""7",5,吉田　　祐貴,"1'53""6",1,高橋　　二朗,"1'53""7",6,中岡　　　駿,,3,坂井　　康嗣,,1,0.04,,2,0.09,,3,0.09,,4,0.11,,5,0.13,,6,0.23,,3,3,1.0,1.0,13.0,13.0
202512242002,2025-12-24,20,02R,,,,まくり,2,松下　　知幸,"1'50""8",6,小林　　甘寧,"1'51""4",3,萩原　　知哉,"1'53""9",4,上田　　隆章,"1'55""5",1,藤森　　拓海,,5,前田　健太郎,,1,0.27,,2,0.15,,3,0.16,,4,0.21,,5,0.16,,6,0.27,,2,3,3.0,3.0,15.0,13.0
202512242003,2025-12-24,20,03R,,,,逃　げ,1,長谷川　親王,"1'51""3",3,上田　　健太,"1'52""5",2,馬野　　　耀,"1'53""1",6,杉山　　正樹,"1'54""3",5,川崎　　公靖,,4,庄司　　孝輔,,1,0.08,,2,0.11,,3,0.08,,4,0.11,,5,0.14,,6,0.18,,2,2,2.0,2.0,15.0,13.0
202512242004,2025-12-24,20,04R,,,,まくり,2,相原　　利章,"1'50""3",5,松本　　純平,"1'51""1",6,木下　　翔太,"1'53""2",3,西川　　真人,"1'54""2",1,石原　　　翼,,4,奥田　　　誠,,1,0.21,,2,0.07,,3,0.16,,4,0.16,,5,0.15,,6,0.2,,2,3,3.0,3.0,15.0,13.0
202512242005,2025-12-24,20,05R,,,,逃　げ,1,板橋　　侑我,"1'50""7",2,浦野　　　海,"1'52""5",3,乃村　　康友,"1'53""4",4,中嶋　健一郎,"1'53""8",5,西丸　　敦基,,6,甲斐　　貴大,,1,0.09,,2,0.07,,3,0.12,,4,0.15,,5,0.17,,6,0.05,,2,3,3.0,3.0,15.0,13.0
202512242006,2025-12-24,20,06R,,,,まくり差し,4,渡邉　　俊介,"1'50""0",2,川添　　英正,"1'51""8",1,大野　　芳顕,"1'53""5",5,中岡　　　駿,"1'55""2",3,山本　　光雄,,6,石野　　貴之,,1,0.18,,2,0.25,,3,0.24,,4,0.09,,6,0.21,,5,0.21,,2,3,3.0,3.0,14.0,13.0
202512242007,2025-12-24,20,07R,,,,逃　げ,1,吉田　慎二郎,"1'50""6",2,川崎　　公靖,"1'51""4",3,前田　　篤哉,"1'53""0",5,小林　　甘寧,"1'53""7",4,宮地　　博士,,6,川北　　浩貴,,1,0.22,,2,0.21,,3,0.18,,4,0.33,,5,0.35,,6,0.25,,3,3,2.0,2.0,14.0,13.0
202512242008,2025-12-24,20,08R,,,,まくり差し,4,横田　　　茂,"1'51""5",1,小池　　公生,"1'52""3",3,大場　　　敏,"1'54""9",6,森　　　雄利,"1'56""9",5,萩原　　知哉,,2,山田　　雄太,,1,0.14,,2,0.12,,3,0.13,,4,0.12,,5,0.21,,6,0.19,,3,3,2.0,2.0,13.0,13.0
202512242009,2025-12-24,20,09R,,,,逃　げ,1,杉山　　正樹,"1'49""9",2,松本　　純平,"1'50""8",4,板橋　　侑我,"1'52""3",5,馬野　　　耀,"1'53""2",3,中嶋　健一郎,,6,石原　　　翼,,1,0.08,,2,0.06,,3,0.07,,4,0.11,,5,0.18,,6,0.25,,3,3,1.0,1.0,13.0,13.0
202512242010,2025-12-24,20,10R,,,,逃　げ,1,石野　　貴之,"1'49""6",3,庄司　　孝輔,"1'51""6",2,木下　　翔太,"1'53""0",4,上田　　健太,"1'53""4",5,浦野　　　海,,6,大野　　芳顕,,1,0.13,,2,0.14,,3,0.21,,4,0.06,,5,0.06,,6,0.11,,2,3,2.0,2.0,13.0,13.0
202512242011,2025-12-24,20,11R,,,,逃　げ,1,前田　　篤哉,"1'50""3",3,渡邉　　俊介,"1'51""2",4,乃村　　康友,"1'53""5",6,相原　　利章,"1'53""6",5,川添　　英正,,2,吉田　慎二郎,,1,0.15,,2,0.14,,3,0.11,,4,0.14,,5,0.14,,6,0.12,,3,3,2.0,2.0,13.0,13.0
202512242012,2025-12-24,20,12R,,,,逃　げ,1,山田　　雄太,"1'50""2",3,奥田　　　誠,"1'51""0",2,前田　健太郎,"1'53""2",6,大場　　　敏,"1'53""7",4,川北　　浩貴,,5,藤森　　拓海,,1,0.13,,2,0.14,,3,0.14,,4,0.19,,5,0.19,,6,0.19,,3,3,2.0,2.0,13.0,13.0
202512241901,2025-12-24,19,01R,,,,差　し,2,幸田　　智裕,"1'49""2",3,谷川　　祐一,"1'50""1",5,村上　　奈穂,"1'51""4",1,東　　　健介,"1'52""8",4,吉武　　真也,,6,中西　　月輝,,1,0.21,,2,0.17,,3,0.16,,4,0.24,,5,0.18,,6,0.15,,2,1,1.0,1.0,13.0,12.0
