レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512102201,2025-12-10,22,01R,,,,逃　げ,1,高倉　　和士,"1'49""2",2,林　　　恵祐,"1'51""0",3,飯島　　　誠,"1'52""4",4,竹本　　太樹,"1'53""6",6,滝沢　　織寧,,5,寺田　　夢生,,1,0.16,,2,0.15,,3,0.12,,4,0.16,,5,0.21,,6,0.17,,1,1,2.0,2.0,12.0,15.0
202512102202,2025-12-10,22,02R,,,,抜　き,2,蒲原　　健太,"1'49""2",1,黄金井　力良,"1'49""6",4,上田　　紗奈,"1'51""7",5,片岡　　大地,"1'51""8",6,山下　　奈緒,,3,本吉　　正樹,,1,0.12,,2,0.14,,3,0.16,,4,0.25,,5,0.18,,6,0.21,,1,1,1.0,2.0,11.0,15.0
202512102203,2025-12-10,22,03R,,,,逃　げ,1,大谷　　直弘,"1'49""3",2,町田　　洸希,"1'50""5",3,渡邉　　　健,"1'53""1",5,大月　　遊雅,"1'53""8",6,筒井　　美琴,,4,香月　　大輝,,1,0.16,,2,0.13,,3,0.17,,4,0.15,,5,0.16,,6,0.16,,1,1,1.0,2.0,12.0,15.0
202512102204,2025-12-10,22,04R,,,,逃　げ,1,飛田　　江己,"1'49""0",4,東　　　潤樹,"1'49""5",5,川上　　　剛,"1'52""0",3,金山　　立樹,"1'53""2",2,刑部　亜里紗,,6,恵良　　琴美,,1,0.12,,2,0.13,,3,0.11,,4,0.24,,5,0.23,,6,0.18,,1,8,1.0,2.0,12.0,15.0
202512102205,2025-12-10,22,05R,,,,逃　げ,1,武富　　智亮,"1'50""1",5,井上　　大輔,"1'51""4",2,千葉　　真弥,"1'52""5",6,真庭　　明志,"1'53""1",3,滝沢　　織寧,,4,林　　　恵祐,,1,0.09,,2,0.08,,3,0.14,,4,0.2,,5,0.14,,6,0.15,,1,8,1.0,2.0,12.0,15.0
202512102206,2025-12-10,22,06R,,,,抜　き,5,樅山　　拓馬,"1'48""5",1,長田　　頼宗,"1'50""1",2,中田　　元泰,"1'50""7",4,片岡　　大地,"1'52""4",3,山下　　奈緒,,6,寺田　　夢生,,1,0.18,,2,0.16,,3,0.2,,4,0.11,,5,0.11,,6,0.16,,1,8,1.0,2.0,12.0,15.0
202512102207,2025-12-10,22,07R,,,,逃　げ,1,上條　　嘉嗣,"1'50""1",5,黄金井　力良,"1'51""1",2,飯島　　　誠,"1'52""2",4,大月　　遊雅,"1'53""2",6,杉山　　貴博,,3,筒井　　美琴,,1,0.11,,2,0.08,,3,0.1,,4,0.15,,5,0.12,,6,0.16,,1,8,1.0,2.0,12.0,15.0
202512102208,2025-12-10,22,08R,,,,逃　げ,1,富澤　　祐作,"1'48""8",5,刑部　亜里紗,"1'49""5",3,竹本　　太樹,"1'51""8",4,金山　　立樹,"1'52""8",2,本吉　　正樹,,6,香月　　大輝,,1,0.15,,2,0.29,,3,0.15,,4,0.18,,5,0.14,,6,0.1,,1,1,1.0,2.0,12.0,15.0
202512102209,2025-12-10,22,09R,,,,逃　げ,1,是澤　　孝宏,"1'49""7",2,井上　　大輔,"1'51""5",4,武富　　智亮,"1'52""8",3,東　　　潤樹,"1'53""7",5,上田　　紗奈,,6,川島　　圭司,,1,0.16,,2,0.19,,3,0.16,,4,0.19,,5,0.23,,6,0.17,,1,1,1.0,2.0,12.0,15.0
202512102210,2025-12-10,22,10R,,,,逃　げ,1,真庭　　明志,"1'48""3",5,高倉　　和士,"1'49""9",2,飛田　　江己,"1'50""5",3,蒲原　　健太,"1'52""8",6,渡邉　　　健,,4,長田　　頼宗,,1,0.14,,2,0.2,,3,0.21,,4,0.12,,5,0.11,,6,0.15,,1,1,2.0,2.0,12.0,15.0
202512102211,2025-12-10,22,11R,,,,逃　げ,1,川上　　　剛,"1'50""0",2,上條　　嘉嗣,"1'50""5",5,中田　　元泰,"1'51""0",3,町田　　洸希,"1'52""1",4,大谷　　直弘,,6,千葉　　真弥,,1,0.15,,2,0.17,,3,0.19,,4,0.21,,5,0.19,,6,0.15,,1,1,2.0,2.0,12.0,15.0
202512102212,2025-12-10,22,12R,,,,差　し,2,抹香　　雄三,"1'48""5",1,北川　　潤二,"1'50""4",3,田頭　　虎親,"1'51""1",4,福来　　　剛,"1'52""0",5,藤井　　公人,,6,小山　　　勉,,1,0.12,,2,0.14,,3,0.11,,4,0.15,,5,0.17,,6,0.21,,1,1,2.0,2.0,12.0,15.0
202512102101,2025-12-10,21,01R,,,,逃　げ,1,大野　　芳顕,"1'47""7",5,草場　　康幸,"1'50""0",2,伏田　　裕隆,"1'50""6",3,片岡　　秀樹,"1'51""0",6,岩川　　仁士,,4,中山　　鷹輔,,1,0.14,,3,0.14,,5,0.18,,6,0.21,,2,0.21,,4,0.34,,1,,2.0,2.0,13.0,10.0
202512102102,2025-12-10,21,02R,,,,逃　げ,1,樋口　由加里,"1'47""2",4,濱野　　斗馬,"1'49""7",3,本村　　　大,"1'50""5",6,梶原　　　正,"1'52""8",2,坂井　　康嗣,,5,西原　　明生,,1,0.17,,2,0.34,,3,0.3,,4,0.22,,5,0.24,,6,0.22,,1,1,0.0,1.0,5.0,10.0
202512102103,2025-12-10,21,03R,,,,まくり,2,中田　　友也,"1'47""1",1,和田　　操拓,"1'48""5",5,福田　　宗平,"1'49""1",3,佐藤　　　航,"1'50""0",4,森　　　竜也,,6,倉田　　茂将,,1,0.05,,4,0.11,,6,0.07,,2,0.06,,3,0.13,,5,0.07,,1,1,1.0,1.0,6.0,10.0
202512102104,2025-12-10,21,04R,,,,逃　げ,1,上田　　龍星,"1'43""7",3,池田　　雷太,"1'48""9",5,桑原　　将光,"1'50""1",2,冨名腰　桃奈,"1'51""3",6,吉原　　快誓,,4,谷口　　　丞,,1,0.07,,2,0.08,,3,0.13,,4,0.08,,5,0.11,,6,0.17,,1,1,1.0,1.0,7.0,10.0
202512102105,2025-12-10,21,05R,,,,まくり差し,6,大串　　重幸,"1'47""5",4,木村　紗友希,"1'47""9",5,中山　　鷹輔,"1'50""3",3,藤田　　浩人,"1'50""5",2,山崎　　善庸,,1,高橋　　竜矢,,1,0.12,,2,0.19,,3,0.22,,4,0.06,,6,0.09,,5,0.15,,1,1,1.0,1.0,8.0,10.0
202512102106,2025-12-10,21,06R,,,,まくり,2,深川　麻奈美,"1'47""9",5,横田　　貴満,"1'49""3",3,土屋　実沙希,"1'50""7",6,浜野　　孝志,"1'51""5",1,入澤　　友治,,4,坂井　　康嗣,,1,0.16,,3,0.16,,2,0.2,,4,0.14,,5,0.22,,6,0.19,,1,1,1.0,1.0,9.0,10.0
202512102107,2025-12-10,21,07R,,,,恵まれ,1,草場　　康幸,"1'49""5",3,宮地　　博士,"1'50""8",2,牟田　　奨太,"1'55""0",,,,,,,,,,1,0.09,,2,0.08,,3,0.05,,4,-0.01,F,5,-0.02,F,6,0.14,,1,1,1.0,1.0,11.0,10.0
202512102108,2025-12-10,21,08R,,,,逃　げ,1,中田　　友也,"1'47""2",2,齊藤　　　優,"1'47""9",4,岩川　　仁士,"1'50""2",5,梶原　　　正,"1'52""2",3,冨名腰　桃奈,,6,新田　　泰章,,1,0.17,,2,0.18,,3,0.21,,4,0.22,,5,0.22,,6,0.5,,1,1,1.0,1.0,12.0,10.0
202512102109,2025-12-10,21,09R,,,,恵まれ,6,片橋　　幸貴,"1'54""8",2,桑原　　将光,"1'56""9",5,森　　　竜也,"1'59""3",3,伏田　　裕隆,"2'04""4",4,本村　　　大,,,,,1,0.18,,2,0.2,,5,0.18,,4,0.19,,6,0.09,,3,0.15,,1,1,1.0,1.0,12.0,10.0
202512102110,2025-12-10,21,10R,,,,逃　げ,1,福田　　宗平,"1'47""7",3,木村　紗友希,"1'48""8",2,片岡　　秀樹,"1'49""8",5,池田　　雷太,"1'51""4",6,横田　　貴満,,4,樋口　由加里,,1,0.11,,2,0.17,,3,0.11,,4,0.09,,5,0.12,,6,0.15,,1,1,0.0,1.0,12.0,10.0
202512102111,2025-12-10,21,11R,,,,逃　げ,1,佐藤　　　航,"1'45""4",2,若狭　奈美子,"1'48""6",4,内山　　七海,"1'50""2",3,大野　　芳顕,"1'51""8",6,山田　　雄太,,5,入澤　　友治,,1,0.23,,2,0.21,,3,0.25,,4,0.21,,5,0.19,,6,0.25,,1,4,2.0,2.0,13.0,10.0
202512102112,2025-12-10,21,12R,,,,抜　き,2,浜野　　孝志,"1'48""3",6,齊藤　　　優,"1'49""2",4,和田　　操拓,"1'50""5",5,上田　　龍星,"1'51""7",1,濱野　　斗馬,,3,大串　　重幸,,1,0.12,,2,0.02,,3,0.01,,4,0.07,,5,0.21,,6,0.1,,1,8,1.0,1.0,13.0,10.0
202512102001,2025-12-10,20,01R,,,,まくり,4,伊藤　　尚汰,"1'50""6",2,松下　　誉士,"1'52""1",1,黒田　　　剛,"1'52""3",6,鐘ヶ江　真司,"1'53""9",5,香月　　大介,,3,小川　　広大,,1,0.19,,2,0.21,,3,0.23,,4,0.13,,5,0.11,,6,0.12,,1,2,1.0,1.0,10.0,13.0
202512102002,2025-12-10,20,02R,,,,逃　げ,1,齊藤　　　廉,"1'49""2",3,枝尾　　　賢,"1'51""2",2,井上　　　茂,"1'52""1",4,高山　　敬悟,"1'53""1",5,柴田　　友和,,6,安武　　一也,,1,0.02,,2,0.06,,3,0.12,,4,0.09,,5,0.11,,6,0.17,,1,2,1.0,1.0,13.0,13.0
202512102003,2025-12-10,20,03R,,,,逃　げ,1,森清　　友翔,"1'50""0",5,占部　　一真,"1'51""3",6,三苫　　晃幸,"1'51""9",2,仲本　　　舜,"1'53""6",3,富田　　恕生,,4,幸野　　史明,,1,0.03,,2,0.02,,3,0.1,,4,0.11,,5,0.14,,6,0.17,,1,2,1.0,1.0,13.0,13.0
202512102004,2025-12-10,20,04R,,,,逃　げ,1,柴田　　大輔,"1'49""2",3,中渡　　修作,"1'50""2",5,松尾　　宣邦,"1'52""1",4,野見山　拓己,"1'52""9",6,乙藤　　智史,,2,大場　　広孝,,1,0.11,,2,0.09,,3,0.12,,4,0.16,,5,0.11,,6,0.11,,1,2,1.0,1.0,13.0,13.0
202512102005,2025-12-10,20,05R,,,,逃　げ,1,岩崎　　正哉,"1'49""4",5,松下　　誉士,"1'50""9",3,山口　　隆史,"1'51""9",4,松田　　竜馬,"1'53""0",2,郷原　　章平,,6,荒牧　　凪沙,,1,0.24,,2,0.23,,3,0.21,,4,0.19,,5,0.17,,6,0.18,,1,2,1.0,1.0,13.0,13.0
202512102006,2025-12-10,20,06R,,,,逃　げ,1,下河　　誉史,"1'50""1",5,枝尾　　　賢,"1'51""5",3,齊藤　　　廉,"1'53""4",2,香月　　大介,"1'54""0",6,小川　　広大,,4,中　　　亮太,,1,0.19,,4,0.11,,2,0.17,,5,0.13,,3,0.13,,6,0.16,,1,2,1.0,1.0,12.0,13.0
202512102007,2025-12-10,20,07R,,,,逃　げ,1,安東　　幸治,"1'50""1",3,宇土　　泰就,"1'51""6",6,松村　　　敏,"1'52""6",4,井上　　　茂,"1'52""8",2,占部　　一真,,5,安武　　一也,,1,0.11,,2,0.16,,3,0.11,,4,0.18,,5,0.11,,6,0.09,,1,1,0.0,0.0,11.0,13.0
202512102008,2025-12-10,20,08R,,,,逃　げ,1,松崎　祐太郎,"1'50""1",2,柴田　　友和,"1'51""7",3,伊藤　　尚汰,"1'53""3",4,中渡　　修作,"1'53""6",6,仲本　　　舜,,5,幸野　　史明,,1,0.08,,2,0.14,,3,0.11,,4,0.14,,5,0.14,,6,0.13,,1,2,1.0,1.0,11.0,13.0
202512102009,2025-12-10,20,09R,,,,逃　げ,1,乙藤　　智史,"1'49""8",5,富田　　恕生,"1'50""5",4,沖島　　広和,"1'51""6",2,三苫　　晃幸,"1'53""2",6,高山　　敬悟,,3,島田　　一生,,1,0.09,,2,0.12,,3,0.19,,4,0.12,,5,0.12,,6,0.08,,1,3,1.0,1.0,11.0,13.0
202512102010,2025-12-10,20,10R,,,,逃　げ,1,中　　　亮太,"1'48""6",4,郷原　　章平,"1'50""2",6,森清　　友翔,"1'52""8",5,下河　　誉史,"1'53""0",2,野見山　拓己,,3,松田　　竜馬,,1,0.08,,2,0.13,,3,0.09,,4,0.07,,5,0.17,,6,0.19,,1,3,2.0,2.0,11.0,13.0
202512102011,2025-12-10,20,11R,,,,逃　げ,1,松村　　　敏,"1'49""2",5,安東　　幸治,"1'50""4",4,松崎　祐太郎,"1'51""6",2,松尾　　宣邦,"1'52""6",6,岩崎　　正哉,,3,柴田　　大輔,,1,0.14,,2,0.19,,3,0.23,,4,0.27,,5,0.24,,6,0.28,,1,3,1.0,1.0,11.0,13.0
202512102012,2025-12-10,20,12R,,,,逃　げ,1,岡村　　慶太,"1'48""4",6,土井　　歩夢,"1'49""3",4,江夏　　　満,"1'51""1",2,松田　大志郎,"1'52""2",5,山田　　　丈,,3,松尾　　昂明,,1,0.19,,2,0.22,,6,0.21,,5,0.23,,3,0.19,,4,0.21,,1,3,1.0,1.0,11.0,13.0
202512101901,2025-12-10,19,01R,,,,逃　げ,1,丸野　　一樹,"1'47""5",2,若林　　義人,"1'48""9",4,守屋　　美穂,"1'50""9",5,栗城　　　匠,"1'51""1",3,畑田　　汰一,,6,寺田　　　祥,,1,0.1,,2,0.04,,3,0.06,,4,0.28,,5,0.17,,6,0.16,,1,4,2.0,2.0,8.0,13.0
202512101902,2025-12-10,19,02R,,,,まくり,2,豊田　健士郎,"1'47""5",4,井上　　忠政,"1'48""7",1,常住　　　蓮,"1'49""6",6,井本　　昌也,"1'50""8",3,今垣　光太郎,,5,杉山　　裕也,,1,0.18,,2,0.11,,3,0.09,,4,0.15,,5,0.17,,6,0.19,,1,1,1.0,1.0,12.0,13.0
202512101903,2025-12-10,19,03R,,,,逃　げ,1,若林　　　将,"1'47""0",3,金子　　賢志,"1'48""9",2,秦　　　英悟,"1'50""3",5,新開　　　航,"1'51""2",6,大峯　　　豊,,4,桐生　　順平,,1,0.11,,2,0.1,,3,0.15,,4,0.14,,5,0.13,,6,0.26,,1,1,1.0,1.0,12.0,13.0
202512101904,2025-12-10,19,04R,,,,逃　げ,1,吉田　凌太朗,"1'47""4",5,宮地　　元輝,"1'48""1",2,関　　　浩哉,"1'49""7",4,稲田　　浩二,"1'51""0",3,菅　　　章哉,,6,重成　　一人,,1,0.04,,2,0.08,,3,0.12,,4,0.1,,5,0.1,,6,0.15,,1,1,1.0,1.0,12.0,13.0
202512101905,2025-12-10,19,05R,,,,逃　げ,1,西橋　　奈未,"1'46""7",2,中野　　次郎,"1'49""0",6,新田　　雄史,"1'49""9",4,海野　康志郎,"1'50""7",3,木下　　翔太,,5,遠藤　　エミ,,1,0.11,,2,0.13,,3,0.19,,4,0.23,,5,0.25,,6,0.22,,1,2,1.0,1.0,12.0,13.0
202512101906,2025-12-10,19,06R,,,,差　し,2,寺田　　　祥,"1'47""6",1,佐藤　　　翼,"1'48""3",4,篠崎　　元志,"1'50""3",3,西村　　拓也,"1'50""8",5,森高　　一真,,6,宮田　　龍馬,,1,0.11,,2,0.12,,3,0.11,,4,0.1,,5,0.13,,6,0.1,,1,2,1.0,1.0,11.0,13.0
202512101907,2025-12-10,19,07R,,,,逃　げ,1,徳増　　秀樹,"1'48""3",4,佐々木　完太,"1'50""0",3,高野　　哲史,"1'51""3",6,田村　　隆信,"1'52""0",2,桐生　　順平,,5,安達　　裕樹,,1,0.1,,2,0.11,,3,0.07,,4,0.08,,5,0.09,,6,0.18,,1,4,1.0,1.0,10.0,13.0
202512101908,2025-12-10,19,08R,,,,まくり,4,新開　　　航,"1'47""2",1,宮地　　元輝,"1'49""1",3,原田　　篤志,"1'49""8",6,安河内　　将,"1'51""1",5,豊田　健士郎,,2,馬場　　貴也,,2,0.12,,1,0.13,,3,0.14,,4,0.11,,5,0.17,,6,0.17,,1,4,2.0,2.0,10.0,13.0
202512101909,2025-12-10,19,09R,,,,逃　げ,1,上野　真之介,"1'47""2",3,海野　康志郎,"1'49""0",2,今垣　光太郎,"1'50""1",4,松井　　　繁,"1'50""7",5,入海　　　馨,,6,稲田　　浩二,,1,0.04,,2,0.09,,3,0.13,,4,0.14,,5,0.13,,6,0.13,,1,4,2.0,2.0,9.0,13.0
202512101910,2025-12-10,19,10R,,,,まくり差し,5,畑田　　汰一,"1'46""4",1,菅　　　章哉,"1'49""0",4,定松　　勇樹,"1'50""2",2,中村　　晃朋,"1'51""9",3,井本　　昌也,,6,西村　　拓也,,1,0.01,,2,0.09,,3,0.1,,4,0.04,,5,0.05,,6,0.08,,1,4,2.0,2.0,9.0,13.0
202512101911,2025-12-10,19,11R,,,,差　し,3,栗城　　　匠,"1'47""0",5,井上　　忠政,"1'48""2",2,武田　　光史,"1'49""9",1,遠藤　　エミ,"1'50""8",6,篠崎　　元志,,4,大峯　　　豊,,1,0.13,,2,0.04,,3,0.05,,4,0.11,,5,0.07,,6,0.05,,1,4,2.0,2.0,9.0,13.0
202512101912,2025-12-10,19,12R,,,,抜　き,1,森高　　一真,"1'46""9",2,西橋　　奈未,"1'47""5",4,高野　　哲史,"1'50""0",3,重成　　一人,"1'50""7",5,常住　　　蓮,,6,金子　　賢志,,1,0.11,,2,0.13,,3,0.11,,4,0.13,,5,0.14,,6,0.14,,1,4,2.0,2.0,9.0,13.0
202512101701,2025-12-10,17,01R,,,,まくり,3,山一　　鉄也,"1'48""4",4,横田　　　茂,"1'50""7",2,本田　　　愛,"1'50""9",6,土井　　祥伍,"1'51""6",1,庄司　樹良々,"1'52""5",5,川崎　　智稔,"1'53""7",1,0.27,,2,0.25,,3,0.14,,4,0.12,,5,0.12,,6,0.16,,1,1,0.0,1.0,12.0,15.0
