レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512022101,2025-12-02,21,01R,,,,逃　げ,1,井上　　遥妃,"1'47""3",2,福島　　陽子,"1'49""4",6,真子　奈津実,"1'50""5",3,小林　　愛実,"1'50""9",4,日隈　　　茜,,5,赤松　　咲香,,1,0.23,,2,0.22,,3,0.21,,4,0.17,,5,0.13,,6,0.11,,2,,5.0,5.0,15.0,13.0
202512022102,2025-12-02,21,02R,,,,まくり,3,伊藤　　誠二,"1'47""9",4,平尾　　崇典,"1'49""6",5,山本　　浩輔,"1'51""2",1,宗行　　治哉,"1'52""1",2,菊池　　峰晴,,6,向井田　直弥,,1,0.27,,2,0.28,,3,0.19,,4,0.18,,5,0.19,,6,0.06,,1,1,0.0,1.0,10.0,13.0
202512022103,2025-12-02,21,03R,,,,まくり差し,3,堀之内紀代子,"1'46""7",1,中川　　りな,"1'47""0",5,前田　　紗希,"1'50""0",2,濱崎　寿里矢,"1'52""6",6,赤澤　　文香,,4,中曽　　瑠華,,1,0.12,,2,0.13,,3,0.12,,5,0.09,,6,0.16,,4,0.05,,1,1,1.0,1.0,11.0,13.0
202512022104,2025-12-02,21,04R,,,,抜　き,3,大町　　利克,"1'47""5",1,後藤　　翔之,"1'48""5",5,小林　　基樹,"1'50""9",2,津久井　拓也,"1'52""2",4,花田　　凱成,,6,大賀　龍之介,,1,0.08,,2,0.12,,3,0.11,,4,0.26,,5,0.21,,6,0.17,,1,1,1.0,1.0,12.0,13.0
202512022105,2025-12-02,21,05R,,,,逃　げ,1,小池　　礼乃,"1'47""3",3,廣中　智紗衣,"1'48""1",4,松瀬　　弘美,"1'50""4",2,野田部　宏子,"1'51""7",6,野田　なづき,,5,日隈　　　茜,,1,0.17,,2,0.13,,3,0.14,,4,0.16,,6,0.16,,5,0.29,,1,1,1.0,1.0,13.0,13.0
202512022106,2025-12-02,21,06R,,,,逃　げ,1,鈴木　　　猛,"1'47""7",2,伊藤　　誠二,"1'48""5",3,中村　　辰也,"1'50""8",4,前田　　篤哉,"1'52""0",6,馬袋　　義則,,5,日笠　　勝弘,,1,0.05,,2,0.09,,3,0.12,,4,0.12,,6,0.13,,5,0.12,,1,1,0.0,1.0,14.0,13.0
202512022107,2025-12-02,21,07R,,,,差　し,2,堀之内紀代子,"1'48""0",1,水口　　由紀,"1'49""8",3,米丸　　乃絵,"1'50""9",6,福島　　陽子,"1'52""9",4,赤松　　咲香,,5,阿部　　未侑,,1,0.15,,2,0.14,,3,0.14,,4,0.16,,6,0.2,,5,0.21,,1,1,0.0,1.0,15.0,13.0
202512022108,2025-12-02,21,08R,,,,逃　げ,2,長野　壮志郎,"1'48""2",1,菊池　　峰晴,"1'50""2",6,今村　　暢孝,"1'51""8",3,後藤　　翔之,"1'52""8",5,向井田　直弥,,4,大町　　利克,,2,0.03,,6,0.14,,5,0.18,,1,0.06,,3,0.04,,4,0.03,,1,1,2.0,2.0,16.0,13.0
202512022109,2025-12-02,21,09R,,,,まくり差し,6,平尾　　崇典,"1'48""6",1,小野　　達哉,"1'50""3",3,山本　　浩輔,"1'51""5",4,岩津　　徹郎,"1'52""7",2,小林　　基樹,,5,津久井　拓也,,1,0.13,,2,0.42,,6,0.2,,3,0.16,,4,0.09,,5,0.11,,1,1,3.0,3.0,17.0,13.0
202512022110,2025-12-02,21,10R,,,,抜　き,3,池田　　浩美,"1'48""6",1,小林　　愛実,"1'49""4",2,関野　　　文,"1'50""8",6,前田　　紗希,"1'51""8",4,野田部　宏子,,5,中曽　　瑠華,,1,0.11,,2,0.11,,3,0.11,,4,0.11,,5,0.08,,6,0.21,,1,1,3.0,3.0,16.0,13.0
