レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512142401,2025-12-14,24,01R,,,,まくり,4,浦田　　信義,"1'56""5",1,中島　　浩哉,"2'00""4",2,村上　　彰一,"2'02""2",3,近藤　　稔也,"2'04""8",5,谷　　海夏人,,,,,1,0.1,,2,0.13,,3,0.19,,4,0.12,,6,0.2,,5,0.29,,2,1,7.0,6.0,8.0,14.0
202512142402,2025-12-14,24,02R,,,,逃　げ,1,宮嵜　隆太郎,"1'51""7",2,鈴木　　智啓,"1'52""4",3,西岡　　蒼志,"1'53""4",4,沢田　　昭宏,"1'54""4",5,北川　　敏弘,,6,木山　　大聖,,1,0.22,,2,0.2,,3,0.17,,4,0.27,,5,0.29,,6,0.2,,2,8,7.0,6.0,10.0,14.0
202512142403,2025-12-14,24,03R,,,,差　し,5,大神　　康司,"1'50""6",4,西島　　義則,"1'52""0",3,野中　　一平,"1'53""6",6,増田　　　進,"1'54""3",1,中村　　将隆,,2,常盤　　海心,,1,0.15,,4,0.12,,5,0.23,,3,0.17,,2,0.16,,6,0.18,,2,8,7.0,6.0,10.0,14.0
202512142404,2025-12-14,24,04R,,,,逃　げ,1,花本　　夏樹,"1'51""3",2,池田　　雄祐,"1'52""1",3,松本　　博昭,"1'54""8",4,飯田　　庄吾,"1'55""2",5,野間　　大樹,,6,森永　　　淳,,1,0.17,,2,0.13,,3,0.2,,4,0.2,,5,0.17,,6,0.19,,2,8,7.0,6.0,10.0,14.0
202512142405,2025-12-14,24,05R,,,,逃　げ,1,本多　　宏和,"1'49""6",4,安河内　　健,"1'50""4",3,妹尾　　忠幸,"1'52""3",6,三原　　　司,"1'53""9",2,田代　　達也,,5,得山　　大輝,,1,0.16,,2,0.15,,3,0.12,,4,0.14,,6,0.17,,5,0.2,,2,8,7.0,6.0,10.0,14.0
202512142406,2025-12-14,24,06R,,,,まくり差し,4,長岡　　良也,"1'50""3",1,橋本　　　明,"1'50""8",2,山本　　修一,"1'52""9",3,井芹　　大志,"1'54""0",6,藤山　　湧太,,5,石川　　哲秀,,1,0.22,,2,0.12,,3,0.32,,4,0.1,,5,0.1,,6,0.15,,2,1,7.0,6.0,10.0,14.0
202512142407,2025-12-14,24,07R,,,,逃　げ,1,沢田　　昭宏,"1'13""2",2,大澤　　普司,"1'14""1",4,鶴田　　勇雄,"1'15""1",3,渡　　　修平,"1'16""0",5,胡本　　悟志,,6,谷　　海夏人,,1,0.25,,2,0.28,,3,0.33,,4,0.29,,5,0.27,,6,0.26,,3,1,8.0,7.0,9.0,14.0
202512142408,2025-12-14,24,08R,,,,逃　げ,1,大神　　康司,"1'13""2",6,金子　　拓矢,"1'13""8",5,木山　　大聖,"1'15""9",2,近藤　　稔也,"1'16""0",,,,,,,1,0.02,,2,0.06,,3,-0.03,F,4,-0.01,F,6,0.01,,5,0.02,,2,1,7.0,6.0,9.0,14.0
202512142409,2025-12-14,24,09R,,,,差　し,2,後藤　　翔之,"1'12""8",1,松本　　博昭,"1'14""4",3,小林　　孝弘,"1'15""1",6,常盤　　海心,"1'16""0",4,前川　　守嗣,,5,中島　　浩哉,,1,0.12,,2,0.15,,3,0.14,,4,0.16,,5,0.15,,6,0.19,,3,8,8.0,7.0,9.0,14.0
202512142410,2025-12-14,24,10R,,,,抜　き,1,坂口　　　周,"1'13""2",2,浦田　　信義,"1'14""3",3,眞鳥　　章太,"1'14""4",4,三原　　　司,"1'16""2",5,池田　　雄祐,,6,森安　　弘雅,,1,0.17,,2,0.13,,3,0.12,,4,0.12,,5,0.09,,6,0.33,,3,1,7.0,6.0,9.0,14.0
202512142411,2025-12-14,24,11R,,,,逃　げ,1,長岡　　良也,"1'12""1",3,森永　　　淳,"1'13""2",5,村上　　彰一,"1'14""2",4,妹尾　　忠幸,"1'14""4",2,増田　　　進,,6,鈴木　　智啓,,1,0.15,,2,0.2,,3,0.14,,4,0.18,,5,0.26,,6,0.28,,3,1,8.0,7.0,9.0,14.0
202512142412,2025-12-14,24,12R,,,,逃　げ,1,安河内　　健,"1'12""6",3,野間　　大樹,"1'13""4",4,山本　　修一,"1'14""5",5,西岡　　蒼志,"1'15""2",2,鶴田　　勇雄,,6,野中　　一平,,1,0.19,,2,0.21,,3,0.15,,4,0.18,,5,0.12,,6,0.14,,2,1,6.0,5.0,9.0,14.0
202512142301,2025-12-14,23,01R,,,,逃　げ,1,松尾　　昂明,"1'49""1",4,五反田　　忍,"1'50""9",2,板倉　　敦史,"1'52""0",3,廣中　　良一,"1'53""4",5,鈴木　　茂高,"1'55""0",6,久保田　凪紗,"1'57""6",1,0.22,,2,0.13,,3,0.16,,4,0.17,,5,0.22,,6,0.21,,2,2,1.0,1.0,8.0,9.0
202512142302,2025-12-14,23,02R,,,,逃　げ,1,佐々木　和伸,"1'49""1",4,渡辺　　　崇,"1'50""2",2,永田　　啓二,"1'50""5",3,瀬川　　大地,"1'52""2",6,梶山　　涼斗,"1'52""7",5,宮崎　心之介,"1'53""8",1,0.04,,2,0.04,,3,0.06,,4,0.08,,5,0.11,,6,0.14,,2,3,3.0,3.0,9.0,9.0
202512142303,2025-12-14,23,03R,,,,まくり差し,3,吉田　　一郎,"1'48""2",1,石塚　　久也,"1'49""7",6,重冨　　勇哉,"1'50""7",2,夏山　　亮平,"1'52""9",4,角　　ひとみ,"1'54""3",5,古園井　綾南,"1'58""3",1,0.15,,2,0.13,,3,0.11,,4,0.14,,6,0.09,,5,0.03,,2,8,3.0,3.0,,
202512142304,2025-12-14,23,04R,,,,まくり差し,5,前沢　　丈史,"1'48""1",3,山崎　　鉄平,"1'49""4",4,高橋　　英之,"1'51""0",1,藤丸　　光一,"1'53""3",2,雑賀　　勇貴,"1'54""4",6,香川　　素子,"1'55""4",1,0.13,,2,0.11,,3,0.08,,4,0.04,,5,0.04,,6,0.09,,2,2,3.0,3.0,9.0,9.0
202512142305,2025-12-14,23,05R,,,,抜　き,2,森永　　　隆,"1'48""4",1,牧原　　　崇,"1'50""1",3,芝田　　浩治,"1'50""8",5,瀧川　　千依,"1'52""8",4,神里　　琴音,"1'53""2",6,関口　　智久,"1'54""0",1,0.15,,2,0.11,,3,0.05,,4,0.12,,5,0.13,,6,0.04,,2,3,3.0,3.0,8.0,9.0
202512142306,2025-12-14,23,06R,,,,まくり,4,中島　　友和,"1'48""2",1,松井　　賢治,"1'50""0",2,竹井　　貴史,"1'50""2",5,水口　　由紀,"1'52""2",3,津田　　陸翔,"1'52""7",6,庄島　　潤成,"1'54""6",1,0.16,,2,0.12,,3,0.18,,4,0.04,,5,0.12,,6,0.27,,2,3,3.0,3.0,9.0,9.0
202512142307,2025-12-14,23,07R,,,,まくり,4,瀬川　　大地,"1'48""1",1,大賀　龍之介,"1'50""5",6,吉田　　一郎,"1'52""0",2,西野　　雄貴,"1'53""2",3,本岡　　勝利,"1'54""1",5,久保田　凪紗,"1'55""4",1,0.08,,2,0.14,,3,0.17,,5,0.21,,6,0.27,,4,0.08,,2,3,4.0,4.0,10.0,9.0
202512142308,2025-12-14,23,08R,,,,逃　げ,1,津留　浩一郎,"1'47""9",3,鈴木　　茂高,"1'49""4",5,仲口　　博崇,"1'51""2",6,高橋　　英之,"1'52""6",2,中島　　真二,"1'54""0",4,宮崎　心之介,"1'54""8",1,0.18,,5,0.16,,6,0.15,,2,0.23,,3,0.21,,4,0.27,,2,1,4.0,4.0,,
202512142309,2025-12-14,23,09R,,,,まくり差し,3,佐々木　和伸,"1'48""1",1,芝田　　浩治,"1'49""8",4,山田　　和佐,"1'51""3",2,香川　　素子,"1'52""1",5,板倉　　敦史,"1'53""7",6,古園井　綾南,"1'58""3",1,0.22,,2,0.28,,3,0.25,,4,0.31,,5,0.4,,6,0.36,,2,3,4.0,4.0,9.0,9.0
