レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202512162401,2025-12-16,24,01R,,,,逃　げ,1,井芹　　大志,"1'49""1",4,鈴木　　智啓,"1'50""2",2,中島　　浩哉,"1'51""4",3,飯田　　庄吾,"1'53""1",6,谷　　海夏人,,5,石川　　哲秀,,1,0.11,,2,0.15,,3,0.15,,4,0.17,,5,0.19,,6,0.18,,1,1,1.0,1.0,9.0,13.0
202512162402,2025-12-16,24,02R,,,,まくり,3,渡　　　修平,"1'50""5",1,常盤　　海心,"1'51""2",4,橋本　　　明,"1'52""0",2,松本　　博昭,"1'52""7",6,田代　　達也,,5,大神　　康司,,1,0.27,,5,0.28,,2,0.31,,3,0.18,,4,0.17,,6,0.19,,2,1,1.0,1.0,13.0,13.0
202512162403,2025-12-16,24,03R,,,,まくり差し,5,野間　　大樹,"1'48""7",1,三原　　　司,"1'50""0",4,山本　　修一,"1'50""1",3,増田　　　進,"1'52""1",6,池田　　雄祐,,2,近藤　　稔也,,1,0.17,,2,0.17,,3,0.18,,4,0.24,,5,0.18,,6,0.16,,2,1,1.0,1.0,13.0,13.0
202512162404,2025-12-16,24,04R,,,,逃　げ,1,鶴田　　勇雄,"1'49""3",5,木山　　大聖,"1'50""1",3,宮嵜　隆太郎,"1'52""0",4,森安　　弘雅,"1'53""2",6,吉田　　翔悟,,,,,1,0.04,,2,-0.01,F,3,0.08,,4,0.11,,5,0.05,,6,0.16,,1,1,1.0,1.0,13.0,13.0
202512162405,2025-12-16,24,05R,,,,まくり,4,森永　　　淳,"1'48""4",6,中村　　将隆,"1'50""1",2,浦田　　信義,"1'52""2",5,谷　　海夏人,"1'52""5",1,小林　　孝弘,,3,野中　　一平,,1,0.09,,2,0.12,,3,0.13,,4,0.08,,6,0.19,,5,0.16,,1,1,1.0,1.0,13.0,13.0
202512162406,2025-12-16,24,06R,,,,まくり差し,5,村上　　彰一,"1'48""9",1,胡本　　悟志,"1'50""7",3,大澤　　普司,"1'51""9",2,妹尾　　忠幸,"1'53""3",6,藤山　　湧太,,4,中島　　浩哉,,1,0.1,,2,0.11,,3,0.2,,4,0.06,,5,0.08,,6,0.09,,1,1,1.0,1.0,13.0,13.0
202512162407,2025-12-16,24,07R,,,,逃　げ,1,安河内　　健,"1'48""5",2,本多　　宏和,"1'49""7",4,眞鳥　　章太,"1'51""6",6,長岡　　良也,"1'52""9",5,三原　　　司,,3,田代　　達也,,1,0.09,,2,0.1,,3,0.16,,4,0.17,,5,0.14,,6,0.19,,1,1,1.0,1.0,12.0,13.0
202512162408,2025-12-16,24,08R,,,,抜　き,3,後藤　　翔之,"1'48""4",2,井芹　　大志,"1'49""3",1,前川　　守嗣,"1'51""7",6,近藤　　稔也,"1'51""8",4,花本　　夏樹,,5,得山　　大輝,,1,0.18,,2,0.2,,3,0.2,,4,0.24,,6,0.21,,5,0.16,,1,1,1.0,1.0,11.0,13.0
202512162409,2025-12-16,24,09R,,,,逃　げ,1,森永　　　淳,"1'48""6",3,常盤　　海心,"1'49""9",2,鶴田　　勇雄,"1'51""4",4,西島　　義則,"1'52""0",5,増田　　　進,,6,飯田　　庄吾,,1,0.08,,4,0.18,,2,0.18,,3,0.14,,5,0.24,,6,0.2,,1,1,1.0,1.0,11.0,13.0
202512162410,2025-12-16,24,10R,,,,逃　げ,1,坂口　　　周,"1'48""8",3,大神　　康司,"1'49""5",4,村上　　彰一,"1'50""2",5,沢田　　昭宏,"1'50""9",6,西岡　　蒼志,,,,,1,0.18,,3,0.21,,4,0.24,,5,0.24,,6,0.21,,,,,1,2,1.0,1.0,10.0,13.0
