レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202604092401,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,01R,予選,1800,曇り,北東,3,2,逃げ,1,160,1,100,2,190,1-2,220,1,1-2,210,1,1-2,140,1,1-3,310,5,2-3,570,9,1-2-3,1190,3,1-2-3,610,2,1,1,3761,山 本 光 雄,26,25,6.86,1,0.09,110.9,2,2,5122,相 馬 翔,47,26,6.86,2,0.1,112.2,3,3,4355,小 川 広 大,16,22,6.9,3,0.14,113.7,4,4,4062,後 藤 陽 介,62,24,6.78,4,0.27,114.7,5,5,3797,岩 井 繁,56,11,6.91,5,0.27,,6,6,3432,宮 迫 暢 彦,69,78,6.86,6,0.26,
202604092402,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,02R,予選,1800,曇り,北東,3,2,まくり,2,330,2,190,3,110,2-3,1940,8,2-3,670,4,2-3,200,2,2-6,2340,14,3-6,670,6,2-3-6,10080,35,2-3-6,1690,7,1,2,4815,伏 島 祐 介,64,15,6.86,2,0.31,110.6,2,3,4171,榎 幸 司,28,17,6.89,3,0.26,112.5,3,6,5009,大 賀 龍之介,24,12,6.86,6,0.24,114.1,4,1,3660,長谷川 親 王,18,19,6.87,1,0.27,115.4,5,4,5407,中 岡 駿,50,40,6.8,4,0.26,,6,5,4105,松 下 直 也,36,21,6.88,5,0.26,
202604092403,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,03R,予選,1800,曇り,東,2,1,差し,4,1220,4,500,2,200,4-2,5770,17,2-4,1760,9,2-4,380,6,1-4,430,8,1-2,230,3,4-2-1,16830,50,1-2-4,880,6,1,4,4695,尾 崎 雄 二,39,68,6.85,4,0.11,110.9,2,2,4159,向 後 龍 一,32,35,6.8,2,0.16,111.7,3,1,3581,加 木 郁,38,63,6.88,1,0.18,113.5,4,5,3908,重 成 一 人,43,57,6.85,5,0.1,114.3,5,3,4660,宇田川 信 一,29,55,6.85,3,0.16,,6,6,3793,高 橋 真 吾,66,69,6.97,6,0.08,
202604092404,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,04R,予選,1800,曇り,南,2,1,差し,5,500,5,200,3,100,5-3,1370,6,3-5,400,2,3-5,180,2,2-5,1120,11,2-3,390,7,5-3-2,5510,20,2-3-5,1270,5,1,5,4040,廣 瀬 将 亨,11,70,6.84,5,0.12,116.9,2,3,4787,椎 名 豊,22,50,6.89,3,0.11,120.0,3,2,5077,滝 沢 崚,23,51,6.87,2,0.19,122.1,4,1,4981,牧 山 敦 也,25,60,6.94,1,0.25,125.2,5,6,4004,山 本 浩 輔,59,47,6.9,6,0.14,,,,,,,,,,,
202604092405,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,05R,予選,1800,曇り,南,2,1,差し,2,910,2,490,1,200,2-1,3080,11,1-2,680,3,1-2,220,5,2-3,210,4,1-3,100,1,2-1-3,5030,15,1-2-3,350,2,1,2,5107,松 本 真 広,40,52,6.92,2,0.15,110.7,2,1,4057,松 井 賢 治,73,75,6.91,1,0.16,111.7,3,3,4771,下 寺 秀 和,21,33,6.81,3,0.19,112.9,4,5,3284,渡 邊 伸太郎,34,53,6.91,5,0.32,113.5,5,6,4557,松 尾 光 広,17,64,6.97,6,0.36,,6,4,5122,相 馬 翔,47,26,6.98,4,0.35,
202604092406,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,06R,予選,1800,曇り,南,2,1,差し,4,470,4,110,6,390,4-6,1560,9,4-6,2050,7,4-6,280,5,3-4,260,3,3-6,630,9,4-6-3,6110,28,3-4-6,1220,6,1,4,4614,石 倉 洋 行,20,49,6.83,4,0.08,110.0,2,6,4703,森 永 隆,58,45,6.87,6,0.11,111.3,3,3,5303,土 井 歩 夢,46,74,6.76,3,0.11,113.7,4,5,4062,後 藤 陽 介,62,24,6.89,5,0.1,115.1,5,2,4384,鶴 本 崇 文,74,72,6.92,2,0.08,,6,1,3277,齋 藤 勇,49,27,6.88,1,0.09,
202604092407,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,07R,予選  進入固定,1800,曇り,南,5,4,逃げ,1,160,1,110,4,170,1-4,550,3,1-4,370,2,1-4,160,3,1-5,480,6,4-5,400,5,1-4-5,2080,6,1-4-5,990,4,1,1,4120,柘 植 政 浩,30,54,6.95,1,0.13,110.6,2,4,3792,田 中 豪,65,36,6.91,4,0.17,112.4,3,5,4660,宇田川 信 一,29,55,6.91,5,0.18,113.1,4,3,3952,中 澤 和 志,33,32,6.97,3,0.17,113.6,5,6,5407,中 岡 駿,50,40,6.9,6,0.12,,6,2,4355,小 川 広 大,16,22,7.01,2,0.15,
202604092408,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,08R,予選,1800,雨,南,5,4,差し,6,510,6,210,1,150,6-1,2880,12,1-6,700,4,1-6,190,2,5-6,670,11,1-5,400,7,6-1-5,19000,55,1-5-6,3030,10,1,6,4366,前 沢 丈 史,44,61,6.95,4,0.08,110.0,2,1,4293,鈴 木 智 啓,12,23,7.0,1,0.07,111.9,3,5,3458,東 健 介,35,30,7.04,2,0.09,113.4,4,2,4702,三 浦 敬 太,71,41,6.92,3,0.03,113.4,5,4,3660,長谷川 親 王,18,19,6.97,5,0.12,,6,3,3793,高 橋 真 吾,66,69,7.02,6,0.11,
202604092409,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,09R,予選特賞,1800,雨,南,6,5,差し,2,210,2,160,5,430,2-5,1410,6,2-5,1290,5,2-5,210,3,2-3,220,4,3-5,380,7,2-5-3,6180,21,2-3-5,1670,6,1,2,3908,重 成 一 人,43,57,6.96,2,0.2,112.3,2,5,4359,横 川 聖 志,27,29,7.1,4,0.21,113.2,3,3,4105,松 下 直 也,36,21,7.03,3,0.17,114.5,4,1,4887,富 澤 祐 作,41,56,7.01,1,0.23,115.0,5,4,4521,小 池 公 生,53,59,7.04,5,0.25,,6,6,4143,浦 田 晃 嗣,48,67,6.99,6,0.27,
202604092410,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,第3日,2026/04/09,大村,10R,予選特賞,1800,雨,南,6,5,逃げ,1,170,1,110,3,180,1-3,380,1,1-3,210,1,1-3,170,1,1-5,250,4,3-5,470,10,1-3-5,1230,2,1-3-5,710,2,1,1,4148,枝 尾 賢,60,43,6.98,1,0.09,111.9,2,3,3711,江 本 真 治,63,18,7.0,3,0.11,112.7,3,5,3746,岡 瀬 正 人,15,66,6.96,5,0.14,114.2,4,4,4981,牧 山 敦 也,25,60,7.04,4,0.14,114.6,5,6,4771,下 寺 秀 和,21,33,6.9,6,0.14,,6,2,3432,宮 迫 暢 彦,69,78,6.98,2,0.12,
