レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202604022401,2026-04-02,24,01R,,,,逃　げ,1,上之　　晃弘,"1'50""0",3,小松　　卓司,"1'51""0",2,門間　　雄大,"1'52""5",5,後藤　　隼之,"1'53""2",4,吉田　　一心,,6,星田　　夢結,,1,0.06,,2,0.08,,3,0.05,,5,0.1,,4,0.18,,6,0.16,,1,8,2.0,1.0,,
202604022402,2026-04-02,24,02R,,,,差　し,2,半田　　尚也,"1'50""1",3,深水　慎一郎,"1'51""6",1,山地　　正樹,"1'53""3",4,横井　　健太,"1'54""6",5,福山　恵里奈,,,,,1,0.13,,2,0.13,,3,0.07,,4,0.14,,5,0.03,,6,-0.01,F,1,8,2.0,1.0,,
202604022403,2026-04-02,24,03R,,,,まくり,6,浅見　　昌克,"1'49""2",5,松井　　友汰,"1'51""0",2,北川　　幸典,"1'52""3",4,柴田　　友和,"1'54""8",1,岩永　　節也,,3,高橋　　二朗,,1,0.16,,2,0.19,,3,0.23,,6,0.04,,5,0.07,,4,0.09,,1,8,2.0,1.0,,
202604022404,2026-04-02,24,04R,,,,逃　げ,1,本村　　　大,"1'50""0",4,天野　　晶夫,"1'50""9",3,浜崎　　準也,"1'52""3",6,小川　　晃司,"1'53""7",5,佐藤　　　航,,2,富永　　大一,,1,0.2,,2,0.1,,3,0.08,,4,0.07,,5,0.1,,6,0.2,,1,8,2.0,1.0,,
202604022405,2026-04-02,24,05R,,,,逃　げ,1,川上　　聡介,"1'49""5",3,吉田　　一心,"1'50""5",6,藤田　　浩人,"1'52""2",5,三嶌　こころ,"1'52""3",4,松本　　浩貴,,2,桑原　　　啓,,1,0.06,,2,0.11,,3,0.11,,4,0.21,,5,0.16,,6,0.12,,1,8,2.0,1.0,,
202604022406,2026-04-02,24,06R,,,,まくり,4,上之　　晃弘,"1'49""7",1,石川　　真二,"1'51""1",5,宮本　　琉正,"1'53""0",2,土屋　　　蘭,"1'53""3",3,片岡　　恵里,,6,古園井　綾南,,1,0.21,,2,0.27,,3,0.27,,4,0.09,,5,0.06,,6,0.06,,1,7,2.0,1.0,,
202604022407,2026-04-02,24,07R,,,,逃　げ,1,北山　　康介,"1'48""6",4,半田　　尚也,"1'51""6",2,柴田　　友和,"1'53""7",5,星田　　夢結,"1'54""8",3,横田　　貴満,,6,原村　　百那,,1,0.15,,2,0.16,,3,0.13,,4,0.09,,5,0.16,,6,0.11,,1,8,2.0,1.0,,
202604022408,2026-04-02,24,08R,,,,逃　げ,1,溝口　海義也,"1'50""5",6,本村　　　大,"1'51""5",2,高橋　　二朗,"1'52""1",5,渡部　　　悟,"1'54""1",4,小松　　卓司,,3,福山　恵里奈,,1,0.15,,2,0.2,,3,0.18,,4,0.29,,5,0.13,,6,0.08,,1,8,2.0,1.0,,
202604022409,2026-04-02,24,09R,,,,逃　げ,1,松井　　友汰,"1'49""5",4,佐々木　大河,"1'50""8",3,門間　　雄大,"1'52""1",2,松本　　浩貴,"1'53""5",5,浜崎　　準也,,6,岩永　　節也,,1,0.14,,2,0.23,,3,0.21,,4,0.14,,5,0.2,,6,0.19,,1,8,2.0,1.0,,
202604022410,2026-04-02,24,10R,,,,逃　げ,1,藤田　　浩人,"1'48""9",3,後藤　　隼之,"1'50""8",5,富永　　大一,"1'51""8",2,浅見　　昌克,"1'53""4",4,片岡　　恵里,,6,深水　慎一郎,,1,0.19,,2,0.2,,3,0.19,,4,0.19,,5,0.2,,6,0.22,,1,8,2.0,1.0,,
202604022411,2026-04-02,24,11R,,,,逃　げ,1,佐藤　　　航,"1'49""0",2,山地　　正樹,"1'50""1",5,北山　　康介,"1'51""3",6,石川　　真二,"1'52""5",4,川上　　聡介,,3,溝口　海義也,,1,0.06,,6,0.17,,2,0.11,,3,0.21,,4,0.1,,5,0.13,,1,7,2.0,1.0,,
202604022412,2026-04-02,24,12R,,,,まくり差し,3,篠原　　晟弥,"1'55""4",2,上野　真之介,"1'58""8",6,蒲原　　健太,"2'01""0",4,平尾　　崇典,"2'02""8",1,西舘　　　健,,,,,2,0.13,,1,0.07,,3,0.02,,4,0.03,,5,0.02,,6,0.1,,1,8,2.0,1.0,,
202604022301,2026-04-02,23,01R,,,,逃　げ,1,鶴田　　勇雄,"1'48""8",3,片岡　　大地,"1'49""3",5,中村　　　真,"1'51""6",6,小柳　　勝希,"1'52""6",2,佐藤　　大騎,"1'52""7",4,樋口　　範政,"1'53""8",1,0.14,,2,0.15,,3,0.16,,4,0.22,,5,0.23,,6,0.2,,1,7,1.0,1.0,,
202604022302,2026-04-02,23,02R,,,,差　し,5,木村　　亮太,"1'49""4",1,小池　　公生,"1'50""6",2,鳥居塚　孝博,"1'52""0",6,藤井　　公人,"1'53""4",4,岡　　　暢祐,"1'54""8",3,川辺　　郭人,"1'56""2",1,0.36,,2,0.33,,3,0.29,,4,0.2,,5,0.19,,6,0.23,,1,8,3.0,3.0,,
