レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202311122401,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,01R,予選,1800,晴,北西,6,5,まくり,2,700,2,430,3,240,2-3,9050,19,2-3,1410,6,2-3,490,7,2-4,440,6,3-4,270,4,2-3-4,34890,64,2-3-4,3540,11,1,2,4743,木 村 仁 紀,36,75,6.82,2,0.06,108.0,2,3,4482,守 屋 美 穂,41,73,6.75,3,0.03,108.8,3,4,4311,岡 村 仁,75,25,6.8,4,0.07,110.2,4,5,4335,若 林 将,16,19,6.8,5,0.11,111.2,5,1,4096,石 橋 道 友,62,53,6.76,1,0.1,112.9,6,6,4256,渡 辺 浩 司,29,74,6.84,6,0.12,115.7
202311122402,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,02R,予選,1800,晴,北西,7,6,まくり,2,530,2,280,3,180,2-3,1450,6,2-3,800,4,2-3,280,5,2-4,300,6,3-4,260,4,2-3-4,4080,16,2-3-4,970,5,1,2,4522,古 澤 光 紀,23,67,6.87,2,0.06,107.8,2,3,4013,中 島 孝 平,56,37,6.86,3,0.08,109.4,3,4,4428,有 賀 達 也,55,29,6.82,4,0.07,111.2,4,1,4450,平 高 奈 菜,44,17,6.79,1,0.08,112.2,5,6,4063,市 橋 卓 士,49,65,6.83,6,0.22,114.3,6,5,3562,山 下 和 彦,28,15,6.8,5,0.07,115.9
202311122403,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,03R,予選,1800,晴,北西,7,6,まくり,2,180,2,150,3,200,2-3,590,1,2-3,460,2,2-3,220,2,2-6,290,6,3-6,470,10,2-3-6,2650,6,2-3-6,1000,5,1,2,4762,藤 原 啓史朗,12,46,6.62,3,0.04,107.6,2,3,4907,小 池 修 平,48,69,6.8,4,0.09,108.5,3,6,3779,原 田 幸 哉,45,35,6.73,2,0.07,109.9,4,4,4369,丹 下 将,76,34,6.77,5,0.06,110.9,5,5,4468,大 池 佑 来,43,31,6.8,6,0.06,111.8,6,1,4330,奈 須 啓 太,20,70,6.78,1,0.04,114.5
202311122404,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,04R,予選,1800,晴,北西,8,7,まくり,3,500,3,280,4,320,3-4,2180,8,3-4,670,3,3-4,390,8,2-3,450,10,2-4,460,11,3-4-2,9110,37,2-3-4,1840,9,1,3,4276,鈴 木 勝 博,39,59,6.87,3,0.12,108.4,2,4,4288,永 田 啓 二,22,38,6.86,4,0.14,110.0,3,2,4227,安 達 裕 樹,33,62,6.79,2,0.14,111.9,4,5,3944,山 口 裕 二,51,51,6.86,6,0.21,112.0,5,6,3415,松 井 繁,21,27,6.78,5,0.18,113.8,6,1,5141,大 澤 風 葵,70,58,6.81,1,0.11,115.6
202311122405,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,05R,予選,1800,曇り,北西,8,7,逃げ,1,190,1,150,4,170,1-4,1130,5,1-4,650,4,1-4,400,8,1-2,260,3,2-4,600,10,1-4-2,4490,16,1-2-4,1300,8,1,1,4828,松 山 将 吾,25,61,6.86,1,0.12,109.1,2,4,4734,安河内 将,50,12,6.84,4,0.2,110.5,3,2,4256,渡 辺 浩 司,29,74,6.85,2,0.16,112.0,4,5,4238,毒 島 誠,69,63,6.81,5,0.16,112.0,5,3,4055,吉 田 俊 彦,11,45,6.88,3,0.16,113.8,6,6,4366,前 沢 丈 史,34,40,6.88,6,0.19,114.6
202311122406,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,06R,予選,1800,雨,北西,8,7,逃げ,1,150,1,210,4,700,1-4,790,3,1-4,590,3,1-4,270,4,1-3,100,1,3-4,320,5,1-4-3,2910,11,1-3-4,840,4,1,1,4928,栗 城 匠,54,55,6.91,1,0.18,108.5,2,4,4174,赤 坂 俊 輔,64,52,6.92,4,0.04,110.2,3,3,4500,山 田 康 二,38,54,6.92,3,0.09,111.6,4,2,4013,中 島 孝 平,56,37,6.95,2,0.09,111.9,5,5,4743,木 村 仁 紀,36,75,6.97,5,0.06,113.0,6,6,4269,杉 山 裕 也,17,60,6.88,6,0.11,113.2
202311122407,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,07R,予選,1800,曇り,北西,8,7,まくり,5,740,5,300,6,600,5-6,3610,12,5-6,3210,9,5-6,570,9,1-5,250,3,1-6,420,7,5-6-1,12090,34,1-5-6,1270,6,1,5,3388,今 垣 光太郎,32,18,6.91,5,0.11,109.6,2,6,4445,宮 地 元 輝,18,50,6.84,6,0.13,110.7,3,1,3942,寺 田 祥,73,43,6.88,1,0.15,111.7,4,2,4468,大 池 佑 来,43,31,6.91,2,0.11,111.9,5,3,4230,濱 崎 直 矢,71,71,6.87,3,0.13,113.9,6,4,3562,山 下 和 彦,28,15,6.85,4,0.16,115.4
202311122408,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,08R,予選,1800,曇り,北西,9,8,逃げ,1,120,1,100,3,180,1-3,300,1,1-3,260,1,1-3,130,1,1-4,190,4,3-4,230,5,1-3-4,660,1,1-3-4,350,1,1,1,4148,枝 尾 賢,19,23,6.72,1,0.13,109.2,2,3,4547,中 田 竜 太,66,36,6.82,3,0.14,110.1,3,4,3415,松 井 繁,21,27,6.81,4,0.17,111.5,4,2,4798,浜 先 真 範,15,32,6.81,2,0.12,112.9,5,5,4450,平 高 奈 菜,44,17,6.79,5,0.18,114.5,6,6,4886,入 海 馨,65,39,6.83,6,0.19,116.5
202311122409,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,09R,予選,1800,曇り,北西,9,8,逃げ,1,120,1,170,2,340,1-2,690,4,1-2,480,2,1-2,390,6,1-4,370,5,2-4,810,8,1-2-4,3350,14,1-2-4,1470,6,1,1,3959,坪 井 康 晴,74,28,6.85,1,0.12,108.2,2,2,4366,前 沢 丈 史,34,40,6.94,2,0.11,110.2,3,4,4601,森 野 正 弘,52,21,6.93,4,0.07,111.5,4,3,3779,原 田 幸 哉,45,35,6.86,3,0.11,111.7,5,6,4288,永 田 啓 二,22,38,6.94,6,0.14,113.6,6,5,4344,新 田 雄 史,67,16,6.88,5,0.09,116.3
202311122410,開設７１周年記念　海の王者決定戦,第2日,2023/11/12,大村,10R,予選,1800,曇り,北西,9,8,逃げ,1,110,1,150,4,180,1-4,690,2,1-4,400,2,1-4,210,2,1-2,150,1,2-4,260,5,1-4-2,2270,5,1-2-4,630,1,1,1,4482,守 屋 美 穂,41,73,6.7,1,0.02,107.6,2,4,4522,古 澤 光 紀,23,67,6.8,6,0.14,109.3,3,2,4266,長 田 頼 宗,60,68,6.83,2,0.08,110.2,4,5,4828,松 山 将 吾,25,61,6.83,4,0.15,112.0,5,6,4276,鈴 木 勝 博,39,59,6.87,5,0.24,113.0,6,3,3422,服 部 幸 男,14,72,6.86,3,0.13,115.1
