レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202603010301,2026-03-01,03,01R,,backfill-from-daily,1,0.08,2,0.22,3,0.01,4,0.02,5,-0.03,6,-0.06
202603010302,2026-03-01,03,02R,,backfill-from-daily,1,0.08,2,-0.03,3,-0.1,4,0.08,5,0.16,6,0.24
202603010303,2026-03-01,03,03R,,backfill-from-daily,1,0.24,2,0.04,3,0.12,4,0.11,5,-0.13,6,-0.07
202603010304,2026-03-01,03,04R,,backfill-from-daily,1,0.03,2,-0.02,3,0.05,4,0.06,5,0.06,6,0.14
202603010305,2026-03-01,03,05R,,backfill-from-daily,1,0.11,2,0.03,3,0.03,4,0.32,5,0.08,6,0.02
202603010306,2026-03-01,03,06R,,backfill-from-daily,1,-0.03,2,0.32,3,0.15,4,0.2,5,0.06,6,0.26
202603010307,2026-03-01,03,07R,,backfill-from-daily,1,0.16,2,0.22,3,0.27,4,0.21,5,0.13,6,0.16
202603010308,2026-03-01,03,08R,,backfill-from-daily,1,0.18,2,0.2,3,0.13,4,0.15,5,0.11,6,0.11
202603010309,2026-03-01,03,09R,,backfill-from-daily,1,0.2,2,0.57,3,0.13,4,0.06,5,0.08,6,0.04
202603010310,2026-03-01,03,10R,,backfill-from-daily,1,0.07,2,0.29,3,0.29,4,0.15,5,0.21,6,0.14
202603010311,2026-03-01,03,11R,,backfill-from-daily,1,0.14,2,0.22,3,0.13,4,0.29,5,0.05,6,0.22
202603010312,2026-03-01,03,12R,,backfill-from-daily,1,0.08,2,-0.06,3,0.22,4,0.13,5,0.09,6,0.33
202603010601,2026-03-01,06,01R,,backfill-from-daily,1,0.14,2,0.16,3,0.13,4,0.01,5,0.13,6,0.12
202603010602,2026-03-01,06,02R,,backfill-from-daily,1,0.04,2,0.07,3,0.1,4,0.16,5,0.3,6,0.12
202603010603,2026-03-01,06,03R,,backfill-from-daily,1,0.05,2,-0.01,3,-0.09,4,0.01,6,0.07,5,-0.05
202603010604,2026-03-01,06,04R,,backfill-from-daily,1,0.02,2,0.02,3,0.03,4,0.23,5,0.15,6,0.11
202603010605,2026-03-01,06,05R,,backfill-from-daily,1,0.16,2,0.05,3,0.38,4,0.35,5,0.18,6,0.17
202603010606,2026-03-01,06,06R,,backfill-from-daily,1,0.29,2,0.11,3,0.18,4,0.4,5,0.18,6,0.42
202603010607,2026-03-01,06,07R,,backfill-from-daily,1,-0.01,2,0.02,3,0.17,4,0.13,5,0.06,6,0.02
202603010608,2026-03-01,06,08R,,backfill-from-daily,1,-0.03,2,0.02,4,0.16,3,0.06,5,-0.01,6,0.06
202603010609,2026-03-01,06,09R,,backfill-from-daily,1,0.09,2,0.38,3,0.15,4,-0.05,5,-0.03,6,-0.02
202603010610,2026-03-01,06,10R,,backfill-from-daily,1,0.11,2,0.09,3,-0.02,4,0.24,5,0.09,6,-0.03
202603010611,2026-03-01,06,11R,,backfill-from-daily,1,0.13,2,0.18,3,0.08,4,0.09,6,0.17,5,0.1
202603010612,2026-03-01,06,12R,,backfill-from-daily,1,0.2,2,0.28,3,0.27,4,0.04,5,0.02,6,0.06
202603010701,2026-03-01,07,01R,,backfill-from-daily,1,0.18,2,0.18,3,0.1,4,0.06,5,0.03,6,0.01
202603010702,2026-03-01,07,02R,,backfill-from-daily,3,0.17,4,0.21,1,0.28,5,0.19,6,0.34,2,0.4
202603010703,2026-03-01,07,03R,,backfill-from-daily,1,0.08,2,0.13,3,0.28,4,0.27,5,0.38,6,0.15
202603010704,2026-03-01,07,04R,,backfill-from-daily,1,0.01,2,-0.01,3,-0.02,4,0.15,5,0.05,6,0.05
202603010705,2026-03-01,07,05R,,backfill-from-daily,1,-0.14,2,0.06,3,0.01,4,-0.02,6,0.11,5,0.05
202603010706,2026-03-01,07,06R,,backfill-from-daily,1,0.11,2,0.17,3,-0.06,4,0.05,5,0.04,6,0.07
202603010707,2026-03-01,07,07R,,backfill-from-daily,1,0.07,2,-0.02,3,0.0,4,0.16,5,0.12,6,0.09
202603010708,2026-03-01,07,08R,,backfill-from-daily,1,0.02,2,0.04,3,0.03,4,-0.01,5,0.24,6,0.15
202603010709,2026-03-01,07,09R,,backfill-from-daily,1,-0.02,2,0.01,3,0.28,4,0.05,6,0.08,5,0.02
