レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202603100101,2026-03-10,01,01R,,backfill-from-daily,1,0.18,2,0.23,3,0.07,4,-0.01,5,0.0,6,0.08
202603100102,2026-03-10,01,02R,,backfill-from-daily,1,-0.03,2,-0.01,3,-0.06,4,-0.05,5,-0.09,6,-0.08
202603100103,2026-03-10,01,03R,,backfill-from-daily,1,-0.11,2,-0.12,3,0.03,4,0.01,5,-0.07,6,-0.02
202603100104,2026-03-10,01,04R,,backfill-from-daily,1,0.08,4,0.19,2,-0.01,6,0.09,5,-0.17,3,-0.06
202603100105,2026-03-10,01,05R,,backfill-from-daily,1,0.05,2,0.08,3,0.11,4,-0.04,5,0.0,6,0.11
202603100106,2026-03-10,01,06R,,backfill-from-daily,1,-0.02,2,-0.04,3,-0.02,4,0.13,5,0.15,6,0.25
202603100107,2026-03-10,01,07R,,backfill-from-daily,1,0.23,2,0.14,3,0.09,4,0.16,6,0.17,5,0.17
202603100108,2026-03-10,01,08R,,backfill-from-daily,1,0.13,2,0.07,3,0.12,4,0.16,5,0.19,6,-0.03
202603100109,2026-03-10,01,09R,,backfill-from-daily,1,0.02,2,0.18,3,0.03,4,0.02,5,0.02,6,0.12
202603100110,2026-03-10,01,10R,,backfill-from-daily,1,-0.04,,,2,0.0,3,-0.03,4,-0.08,5,-0.08
202603100111,2026-03-10,01,11R,,backfill-from-daily,1,-0.14,2,0.02,3,0.04,4,0.13,5,0.06,6,0.12
202603100112,2026-03-10,01,12R,,backfill-from-daily,1,0.04,2,-0.02,3,0.01,4,0.07,5,0.02,6,0.18
202603100201,2026-03-10,02,01R,,backfill-from-daily,1,0.08,2,0.09,3,0.09,4,0.03,5,0.09,6,0.19
202603100202,2026-03-10,02,02R,,backfill-from-daily,1,-0.01,2,0.01,3,-0.03,4,0.08,5,0.04,6,0.13
202603100203,2026-03-10,02,03R,,backfill-from-daily,1,0.13,2,0.11,3,0.15,4,0.01,5,0.18,6,0.18
202603100204,2026-03-10,02,04R,,backfill-from-daily,1,0.12,2,0.21,3,0.07,4,0.01,5,-0.07,6,0.03
202603100205,2026-03-10,02,05R,,backfill-from-daily,1,0.04,2,0.14,3,0.13,5,0.11,4,0.15,6,0.17
202603100206,2026-03-10,02,06R,,backfill-from-daily,1,0.33,2,0.01,3,0.12,4,0.02,5,-0.1,6,-0.08
202603100207,2026-03-10,02,07R,,backfill-from-daily,1,0.01,2,0.17,3,0.31,4,0.12,5,0.12,6,0.16
