レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202603290201,2026-03-29,02,01R,,backfill-from-daily,1,0.11,2,0.03,3,0.16,6,0.64,4,-0.04,5,-0.01
202603290202,2026-03-29,02,02R,,backfill-from-daily,1,0.11,2,0.08,3,0.16,4,0.19,6,0.21,5,0.55
202603290203,2026-03-29,02,03R,,backfill-from-daily,1,0.05,2,0.18,3,-0.01,4,0.12,5,0.06,6,-0.06
202603290204,2026-03-29,02,04R,,backfill-from-daily,1,0.09,2,0.12,3,0.01,4,0.09,5,0.01,6,-0.05
202603290205,2026-03-29,02,05R,,backfill-from-daily,1,0.23,2,0.13,3,0.11,4,0.05,6,0.35,5,0.21
202603290206,2026-03-29,02,06R,,backfill-from-daily,1,-0.18,2,-0.22,3,-0.04,6,0.09,5,0.34,4,0.19
202603290207,2026-03-29,02,07R,,backfill-from-daily,1,-0.02,2,0.09,3,0.13,4,-0.05,5,-0.03,6,0.05
202603290208,2026-03-29,02,08R,,backfill-from-daily,1,0.09,2,-0.05,3,0.14,4,0.03,5,0.09,6,0.35
202603290209,2026-03-29,02,09R,,backfill-from-daily,1,0.06,2,0.02,3,0.08,4,-0.01,5,0.27,6,-0.05
202603290210,2026-03-29,02,10R,,backfill-from-daily,1,0.05,2,0.13,3,0.03,4,-0.03,5,-0.01,6,-0.09
202603290211,2026-03-29,02,11R,,backfill-from-daily,1,0.09,2,0.04,3,0.01,4,0.09,5,-0.01,6,0.13
202603290212,2026-03-29,02,12R,,backfill-from-daily,1,-0.07,4,-0.01,2,-0.01,3,0.19,5,-0.07,6,0.02
202603290401,2026-03-29,04,01R,,backfill-from-daily,1,0.04,2,-0.08,3,-0.07,4,0.02,5,-0.02,6,-0.16
202603290402,2026-03-29,04,02R,,backfill-from-daily,1,0.24,2,-0.01,3,0.1,4,0.02,5,-0.03,6,0.16
202603290403,2026-03-29,04,03R,,backfill-from-daily,1,-0.08,2,0.04,3,0.03,4,0.01,5,-0.07,6,0.02
202603290404,2026-03-29,04,04R,,backfill-from-daily,1,0.15,2,0.04,3,-0.04,4,0.28,5,0.17,6,0.13
202603290405,2026-03-29,04,05R,,backfill-from-daily,1,0.11,2,0.13,3,0.1,4,0.23,5,0.1,6,0.12
202603290406,2026-03-29,04,06R,,backfill-from-daily,1,0.01,2,0.11,3,0.09,4,0.08,5,0.04,6,-0.02
202603290407,2026-03-29,04,07R,,backfill-from-daily,1,0.02,2,-0.05,3,-0.03,4,0.01,5,-0.08,6,-0.1
202603290408,2026-03-29,04,08R,,backfill-from-daily,1,0.06,2,-0.02,3,-0.01,4,-0.04,5,0.21,6,0.08
202603290409,2026-03-29,04,09R,,backfill-from-daily,1,0.03,2,-0.05,3,0.03,4,0.13,5,0.13,6,0.26
202603290410,2026-03-29,04,10R,,backfill-from-daily,1,-0.08,2,0.13,3,0.1,4,0.13,5,-0.03,6,0.04
202603290411,2026-03-29,04,11R,,backfill-from-daily,1,0.1,2,0.08,3,0.18,4,-0.1,5,-0.19,6,-0.09
202603290412,2026-03-29,04,12R,,backfill-from-daily,1,0.13,2,0.06,3,0.12,4,0.1,5,-0.1,6,-0.12
202603290501,2026-03-29,05,01R,,backfill-from-daily,1,0.04,2,0.14,3,0.21,4,0.14,5,0.18,6,0.23
202603290502,2026-03-29,05,02R,,backfill-from-daily,1,0.08,2,0.07,3,-0.02,4,0.03,5,-0.03,6,0.18
202603290503,2026-03-29,05,03R,,backfill-from-daily,1,0.09,2,0.19,3,0.09,4,0.01,5,-0.01,6,0.04
202603290504,2026-03-29,05,04R,,backfill-from-daily,1,-0.04,2,0.0,3,0.09,4,0.16,5,0.03,6,0.05
202603290505,2026-03-29,05,05R,,backfill-from-daily,1,0.13,2,0.07,3,0.21,4,0.13,5,0.12,6,-0.03
202603290506,2026-03-29,05,06R,,backfill-from-daily,1,0.01,2,0.05,3,-0.06,4,0.05,5,-0.15,6,-0.17
202603290507,2026-03-29,05,07R,,backfill-from-daily,1,0.08,2,0.17,3,0.29,4,0.14,5,0.14,6,0.17
202603290508,2026-03-29,05,08R,,backfill-from-daily,1,0.03,2,0.18,3,0.13,4,0.33,5,0.15,6,0.21
202603290509,2026-03-29,05,09R,,backfill-from-daily,1,0.18,2,0.16,3,0.12,4,0.16,5,0.11,6,0.17
202603290510,2026-03-29,05,10R,,backfill-from-daily,1,0.18,2,0.24,3,0.24,4,0.13,5,0.22,6,0.12
202603290511,2026-03-29,05,11R,,backfill-from-daily,1,0.16,2,0.17,3,0.19,4,0.11,5,0.24,6,0.05
202603290512,2026-03-29,05,12R,,backfill-from-daily,1,0.05,2,0.03,3,0.07,4,0.32,5,0.11,6,0.16
202603290601,2026-03-29,06,01R,,backfill-from-daily,1,0.07,2,0.12,3,0.07,4,0.12,5,0.09,6,0.07
202603290602,2026-03-29,06,02R,,backfill-from-daily,1,0.15,2,0.02,3,0.04,4,0.06,5,-0.06,6,-0.04
202603290603,2026-03-29,06,03R,,backfill-from-daily,1,0.14,2,0.24,3,0.25,4,0.15,5,0.11,6,0.38
202603290604,2026-03-29,06,04R,,backfill-from-daily,1,0.08,2,0.07,3,0.14,4,0.23,5,0.17,6,0.25
202603290605,2026-03-29,06,05R,,backfill-from-daily,1,0.24,2,0.03,3,0.1,4,0.16,5,0.2,6,0.23
202603290606,2026-03-29,06,06R,,backfill-from-daily,1,0.01,2,0.02,3,0.15,6,-0.12,4,0.0,5,-0.06
202603290607,2026-03-29,06,07R,,backfill-from-daily,1,0.31,2,0.2,3,0.08,4,0.39,6,0.23,5,0.22
202603290608,2026-03-29,06,08R,,backfill-from-daily,1,-0.01,2,0.06,3,-0.01,4,0.01,5,0.09,6,-0.17
202603290609,2026-03-29,06,09R,,backfill-from-daily,1,0.05,2,0.09,3,0.25,4,0.19,5,-0.06,6,-0.06
202603290610,2026-03-29,06,10R,,backfill-from-daily,1,0.02,2,-0.01,3,-0.01,4,0.12,5,-0.01,6,0.03
