レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202603310201,2026-03-31,02,01R,,backfill-from-daily,1,0.11,2,0.08,3,0.18,4,0.02,5,0.07,6,-0.03
202603310202,2026-03-31,02,02R,,backfill-from-daily,1,0.08,2,0.14,3,0.23,4,0.08,5,0.08,6,0.1
202603310203,2026-03-31,02,03R,,backfill-from-daily,1,0.13,2,0.0,3,0.07,4,-0.17,5,-0.05,6,-0.02
202603310204,2026-03-31,02,04R,,backfill-from-daily,1,0.09,2,-0.01,3,0.01,4,-0.02,6,0.11,5,0.24
202603310205,2026-03-31,02,05R,,backfill-from-daily,1,0.08,2,0.24,3,0.04,4,0.15,5,0.18,6,0.28
202603310206,2026-03-31,02,06R,,backfill-from-daily,1,0.27,2,0.21,3,0.14,4,0.36,5,0.16,6,0.18
202603310207,2026-03-31,02,07R,,backfill-from-daily,1,0.09,2,0.3,3,0.07,4,0.09,6,0.09,5,0.07
202603310208,2026-03-31,02,08R,,backfill-from-daily,1,0.06,2,0.12,3,0.31,4,0.11,5,0.18,6,0.02
202603310209,2026-03-31,02,09R,,backfill-from-daily,1,0.15,2,0.09,3,0.16,4,0.12,5,0.11,6,0.09
202603310210,2026-03-31,02,10R,,backfill-from-daily,1,0.13,2,0.13,3,0.11,4,0.07,5,0.12,6,0.18
202603310211,2026-03-31,02,11R,,backfill-from-daily,2,0.08,1,0.13,3,0.03,4,0.21,5,-0.02,6,-0.01
202603310212,2026-03-31,02,12R,,backfill-from-daily,1,0.04,2,0.06,3,0.16,4,0.13,5,0.19,6,0.26
202603310601,2026-03-31,06,01R,,backfill-from-daily,1,0.22,2,0.07,3,0.13,4,0.05,5,0.09,6,0.01
