レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202603110101,2026-03-11,01,01R,,backfill-from-daily,1,0.08,2,0.12,3,0.06,4,-0.01,5,0.06,6,0.08
202603110102,2026-03-11,01,02R,,backfill-from-daily,1,0.16,2,0.01,3,-0.03,4,0.22,5,0.1,6,0.2
202603110103,2026-03-11,01,03R,,backfill-from-daily,1,0.18,2,0.24,3,0.22,4,0.02,5,-0.06,6,0.05
202603110104,2026-03-11,01,04R,,backfill-from-daily,1,0.09,2,0.17,3,0.08,4,0.11,5,0.21,6,0.03
202603110105,2026-03-11,01,05R,,backfill-from-daily,1,0.08,2,0.01,3,0.01,4,-0.05,5,-0.04,6,-0.08
202603110106,2026-03-11,01,06R,,backfill-from-daily,1,0.17,2,0.12,3,0.17,4,0.28,5,0.1,6,0.09
202603110107,2026-03-11,01,07R,,backfill-from-daily,1,0.09,2,0.06,3,0.05,4,0.04,5,0.05,6,0.07
202603110108,2026-03-11,01,08R,,backfill-from-daily,1,0.13,2,0.2,3,0.08,4,0.0,5,0.0,6,-0.02
202603110109,2026-03-11,01,09R,,backfill-from-daily,1,0.05,2,0.09,3,0.06,4,0.09,5,-0.03,6,0.17
202603110110,2026-03-11,01,10R,,backfill-from-daily,1,-0.06,2,-0.07,3,-0.07,4,-0.06,6,-0.05,5,0.01
202603110111,2026-03-11,01,11R,,backfill-from-daily,1,-0.08,2,0.0,3,0.05,4,-0.02,5,-0.01,6,0.19
202603110112,2026-03-11,01,12R,,backfill-from-daily,1,0.08,2,0.15,3,0.02,4,0.16,5,0.09,6,0.19
202603110201,2026-03-11,02,01R,,backfill-from-daily,1,-0.01,2,0.02,3,0.12,4,0.01,5,0.11,6,0.14
202603110202,2026-03-11,02,02R,,backfill-from-daily,1,0.23,2,0.25,3,0.07,4,0.01,5,0.09,6,-0.01
202603110203,2026-03-11,02,03R,,backfill-from-daily,1,0.01,2,0.02,3,-0.03,4,0.14,5,0.12,6,0.19
202603110204,2026-03-11,02,04R,,backfill-from-daily,1,-0.06,2,0.11,3,-0.06,4,0.01,5,0.05,6,0.23
202603110205,2026-03-11,02,05R,,backfill-from-daily,1,0.12,2,0.14,3,0.15,4,0.19,5,0.09,6,0.16
202603110206,2026-03-11,02,06R,,backfill-from-daily,1,0.07,2,0.16,3,0.12,4,0.14,5,-0.01,6,0.11
202603110207,2026-03-11,02,07R,,backfill-from-daily,1,0.11,2,0.17,3,0.32,4,0.09,5,0.01,6,0.11
202603110208,2026-03-11,02,08R,,backfill-from-daily,1,0.11,2,-0.04,3,-0.05,4,0.05,5,0.09,6,0.13
202603110209,2026-03-11,02,09R,,backfill-from-daily,1,0.12,2,0.14,3,0.09,4,0.22,5,0.08,6,0.07
202603110210,2026-03-11,02,10R,,backfill-from-daily,1,0.05,2,-0.07,3,-0.13,4,0.04,5,-0.02,6,-0.02
202603110211,2026-03-11,02,11R,,backfill-from-daily,1,0.02,2,-0.01,3,-0.06,4,0.09,5,-0.11,6,0.14
