レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607060101,2026-07-06,01,1R,daily,67.18,24.53,42.32,9.75,45.58,4.06,50.0,10.88,50.0,4.89,54.11,48.68,17.78,46.24,10.65,49.6,4.41,50.0,10.88,50.0,4.89,48.62,50.87,18.58,44.28,10.2,54.43,4.84,50.0,10.88,50.0,4.89,49.4,50.2,18.33,46.24,10.65,41.56,3.7,50.0,10.88,50.0,4.89,48.46,46.88,17.12,50.16,11.55,45.41,4.04,50.0,10.88,50.0,4.89,48.49,35.49,12.96,52.12,12.0,39.43,3.51,50.0,10.88,50.0,4.89,44.25
202607060101,2026-07-06,01,1R,realtime,67.18,24.53,42.32,9.75,45.58,4.06,59.3,12.91,44.95,4.4,55.64,48.68,17.78,46.24,10.65,49.6,4.41,51.22,11.15,42.39,4.15,48.14,50.87,18.58,44.28,10.2,54.43,4.84,53.45,11.63,42.04,4.11,49.37,50.2,18.33,46.24,10.65,41.56,3.7,33.83,7.37,54.42,5.32,45.37,46.88,17.12,50.16,11.55,45.41,4.04,57.94,12.61,66.74,6.53,51.85,35.49,12.96,52.12,12.0,39.43,3.51,44.26,9.63,49.43,4.84,42.94
202607060102,2026-07-06,01,2R,daily,67.18,24.53,42.32,9.75,40.74,3.63,50.0,10.88,50.0,4.89,53.68,48.68,17.78,58.0,13.36,53.04,4.72,50.0,10.88,50.0,4.89,51.63,50.87,18.58,50.16,11.55,45.33,4.03,50.0,10.88,50.0,4.89,49.94,50.2,18.33,44.28,10.2,43.37,3.86,50.0,10.88,50.0,4.89,48.16,46.88,17.12,48.2,11.1,52.63,4.68,50.0,10.88,50.0,4.89,48.68,35.49,12.96,48.2,11.1,45.0,4.0,50.0,10.88,50.0,4.89,43.84
202607060102,2026-07-06,01,2R,realtime,67.18,24.53,42.32,9.75,40.74,3.63,46.84,10.2,46.36,4.53,52.64,48.68,17.78,58.0,13.36,53.04,4.72,66.61,14.5,42.92,4.2,54.55,50.87,18.58,50.16,11.55,45.33,4.03,41.09,8.95,41.34,4.04,47.16,50.2,18.33,44.28,10.2,43.37,3.86,50.46,10.98,52.7,5.15,48.53,46.88,17.12,48.2,11.1,52.63,4.68,46.11,10.04,66.16,6.47,49.41,35.49,12.96,48.2,11.1,45.0,4.0,48.89,10.64,50.51,4.94,43.65
202607060103,2026-07-06,01,3R,daily,67.18,24.53,42.32,9.75,47.55,4.23,50.0,10.88,50.0,4.89,54.29,48.68,17.78,42.32,9.75,46.48,4.14,50.0,10.88,50.0,4.89,47.44,50.87,18.58,42.32,9.75,44.92,4.0,50.0,10.88,50.0,4.89,48.1,50.2,18.33,48.2,11.1,33.61,2.99,50.0,10.88,50.0,4.89,48.2,46.88,17.12,56.04,12.91,53.28,4.74,50.0,10.88,50.0,4.89,50.54,35.49,12.96,61.92,14.26,40.17,3.57,50.0,10.88,50.0,4.89,46.57
202607060103,2026-07-06,01,3R,realtime,67.18,24.53,42.32,9.75,47.55,4.23,59.92,13.04,42.14,4.12,55.68,48.68,17.78,42.32,9.75,46.48,4.14,49.37,10.75,42.95,4.2,46.61,50.87,18.58,42.32,9.75,44.92,4.0,44.34,9.65,39.73,3.89,45.86,50.2,18.33,48.2,11.1,33.61,2.99,47.29,10.3,63.76,6.24,48.96,46.88,17.12,56.04,12.91,53.28,4.74,41.68,9.07,53.24,5.21,49.05,35.49,12.96,61.92,14.26,40.17,3.57,57.4,12.5,58.16,5.69,48.98
202607060104,2026-07-06,01,4R,daily,67.18,24.53,50.16,11.55,53.61,4.77,50.0,10.88,50.0,4.89,56.63,48.68,17.78,58.0,13.36,46.48,4.14,50.0,10.88,50.0,4.89,51.05,50.87,18.58,46.24,10.65,47.96,4.27,50.0,10.88,50.0,4.89,49.27,50.2,18.33,46.24,10.65,34.84,3.1,50.0,10.88,50.0,4.89,47.86,46.88,17.12,48.2,11.1,39.92,3.55,50.0,10.88,50.0,4.89,47.55,35.49,12.96,54.08,12.46,49.92,4.44,50.0,10.88,50.0,4.89,45.63
202607060104,2026-07-06,01,4R,realtime,67.18,24.53,50.16,11.55,53.61,4.77,64.03,13.94,42.14,4.12,58.92,48.68,17.78,58.0,13.36,46.48,4.14,39.28,8.55,42.95,4.2,48.02,50.87,18.58,46.24,10.65,47.96,4.27,59.88,13.04,39.73,3.89,50.42,50.2,18.33,46.24,10.65,34.84,3.1,42.79,9.31,63.76,6.24,47.63,46.88,17.12,48.2,11.1,39.92,3.55,41.95,9.13,53.24,5.21,46.11,35.49,12.96,54.08,12.46,49.92,4.44,52.09,11.34,58.16,5.69,46.89
202607060105,2026-07-06,01,5R,daily,67.18,24.53,42.32,9.75,51.07,4.54,50.0,10.88,50.0,4.89,54.6,48.68,17.78,48.2,11.1,55.42,4.93,50.0,10.88,50.0,4.89,49.59,50.87,18.58,42.32,9.75,45.58,4.06,50.0,10.88,50.0,4.89,48.16,50.2,18.33,52.12,12.0,54.1,4.81,50.0,10.88,50.0,4.89,50.93,46.88,17.12,52.12,12.0,52.87,4.71,50.0,10.88,50.0,4.89,49.6,35.49,12.96,56.04,12.91,45.09,4.01,50.0,10.88,50.0,4.89,45.65
202607060105,2026-07-06,01,5R,realtime,67.18,24.53,42.32,9.75,51.07,4.54,60.36,13.14,42.14,4.12,56.09,48.68,17.78,48.2,11.1,55.42,4.93,45.65,9.94,42.95,4.2,47.95,50.2,18.33,42.32,9.75,45.58,4.06,50.65,11.03,63.76,6.24,49.4,50.87,18.58,52.12,12.0,54.1,4.81,30.75,6.69,39.73,3.89,45.98,46.88,17.12,52.12,12.0,52.87,4.71,61.15,13.31,53.24,5.21,52.35,35.49,12.96,56.04,12.91,45.09,4.01,51.44,11.2,58.16,5.69,46.77
202607060106,2026-07-06,01,6R,daily,67.18,24.53,58.0,13.36,48.53,4.32,50.0,10.88,50.0,4.89,57.99,48.68,17.78,44.28,10.2,43.37,3.86,50.0,10.88,50.0,4.89,47.61,50.87,18.58,46.24,10.65,41.56,3.7,50.0,10.88,50.0,4.89,48.7,50.2,18.33,42.32,9.75,41.64,3.71,50.0,10.88,50.0,4.89,47.56,46.88,17.12,46.24,10.65,48.37,4.3,50.0,10.88,50.0,4.89,47.85,35.49,12.96,42.32,9.75,54.27,4.83,50.0,10.88,50.0,4.89,43.31
202607060107,2026-07-06,01,7R,daily,67.18,24.53,48.2,11.1,49.43,4.4,50.0,10.88,50.0,4.89,55.81,48.68,17.78,44.28,10.2,54.43,4.84,50.0,10.88,50.0,4.89,48.6,50.87,18.58,58.0,13.36,56.24,5.0,50.0,10.88,50.0,4.89,52.72,50.2,18.33,42.32,9.75,44.92,4.0,50.0,10.88,50.0,4.89,47.85,46.88,17.12,42.32,9.75,51.32,4.57,50.0,10.88,50.0,4.89,47.21,35.49,12.96,44.28,10.2,53.37,4.75,50.0,10.88,50.0,4.89,43.68
202607060108,2026-07-06,01,8R,daily,67.18,24.53,48.2,11.1,39.92,3.55,50.0,10.88,50.0,4.89,54.96,48.68,17.78,42.32,9.75,50.42,4.49,50.0,10.88,50.0,4.89,47.79,50.87,18.58,42.32,9.75,53.45,4.76,50.0,10.88,50.0,4.89,48.86,50.2,18.33,42.32,9.75,46.48,4.14,50.0,10.88,50.0,4.89,47.99,46.88,17.12,61.92,14.26,50.33,4.48,50.0,10.88,50.0,4.89,51.63,35.49,12.96,34.48,7.94,50.01,4.45,50.0,10.88,50.0,4.89,41.13
202607060109,2026-07-06,01,9R,daily,67.18,24.53,48.2,11.1,52.63,4.68,50.0,10.88,50.0,4.89,56.1,48.68,17.78,52.12,12.0,39.43,3.51,50.0,10.88,50.0,4.89,49.07,50.87,18.58,56.04,12.91,53.28,4.74,50.0,10.88,50.0,4.89,52.0,50.2,18.33,58.0,13.36,46.48,4.14,50.0,10.88,50.0,4.89,51.6,46.88,17.12,42.32,9.75,51.07,4.54,50.0,10.88,50.0,4.89,47.19,35.49,12.96,44.28,10.2,43.53,3.87,50.0,10.88,50.0,4.89,42.81
202607060110,2026-07-06,01,10R,daily,67.18,24.53,46.24,10.65,36.81,3.28,50.0,10.88,50.0,4.89,54.24,48.68,17.78,61.92,14.26,40.17,3.57,50.0,10.88,50.0,4.89,51.39,50.87,18.58,56.04,12.91,45.09,4.01,50.0,10.88,50.0,4.89,51.27,50.2,18.33,46.24,10.65,49.6,4.41,50.0,10.88,50.0,4.89,49.17,46.88,17.12,50.16,11.55,45.33,4.03,50.0,10.88,50.0,4.89,48.48,35.49,12.96,46.24,10.65,47.96,4.27,50.0,10.88,50.0,4.89,43.65
202607060111,2026-07-06,01,11R,daily,67.18,24.53,50.16,11.55,45.41,4.04,50.0,10.88,50.0,4.89,55.9,48.68,17.78,52.12,12.0,54.1,4.81,50.0,10.88,50.0,4.89,50.37,50.87,18.58,42.32,9.75,40.74,3.63,50.0,10.88,50.0,4.89,47.73,50.2,18.33,54.08,12.46,47.55,4.23,50.0,10.88,50.0,4.89,50.79,46.88,17.12,42.32,9.75,47.55,4.23,50.0,10.88,50.0,4.89,46.87,35.49,12.96,48.2,11.1,58.78,5.23,50.0,10.88,50.0,4.89,45.07
202607060112,2026-07-06,01,12R,daily,67.18,24.53,58.0,13.36,53.04,4.72,50.0,10.88,50.0,4.89,58.39,48.68,17.78,48.2,11.1,33.61,2.99,50.0,10.88,50.0,4.89,47.65,50.87,18.58,52.12,12.0,52.87,4.71,50.0,10.88,50.0,4.89,51.06,50.2,18.33,50.16,11.55,53.61,4.77,50.0,10.88,50.0,4.89,50.43,46.88,17.12,58.0,13.36,48.53,4.32,50.0,10.88,50.0,4.89,50.57,35.49,12.96,42.32,9.75,50.42,4.49,50.0,10.88,50.0,4.89,42.97
202607060401,2026-07-06,04,1R,daily,67.74,21.25,47.21,13.85,42.85,4.69,50.0,10.95,50.0,3.23,53.96,53.79,16.87,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,50.31,51.51,16.15,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,51.36,50.38,15.8,39.86,11.69,42.85,4.69,50.0,10.95,50.0,3.23,46.36,42.01,13.18,44.76,13.13,88.84,9.73,50.0,10.95,50.0,3.23,50.21,34.13,10.7,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,39.11
202607060401,2026-07-06,04,1R,realtime,67.74,21.25,47.21,13.85,42.85,4.69,53.09,11.62,53.32,3.44,54.85,53.79,16.87,49.66,14.57,42.85,4.69,60.96,13.35,43.52,2.81,52.29,51.51,16.15,49.66,14.57,59.01,6.46,48.75,10.67,56.75,3.66,51.52,50.38,15.8,39.86,11.69,42.85,4.69,65.19,14.28,52.98,3.42,49.88,42.01,13.18,44.76,13.13,88.84,9.73,38.51,8.43,68.18,4.4,48.87,34.13,10.7,32.51,9.54,42.85,4.69,33.51,7.34,25.02,1.61,33.89
202607060402,2026-07-06,04,2R,daily,67.74,21.25,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,55.73,53.79,16.87,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,52.79,51.51,16.15,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,49.59,50.38,15.8,42.31,12.41,107.48,11.77,50.0,10.95,50.0,3.23,54.16,42.01,13.18,44.76,13.13,59.01,6.46,50.0,10.95,50.0,3.23,46.94,34.13,10.7,42.31,12.41,26.69,2.92,50.0,10.95,50.0,3.23,40.21
202607060402,2026-07-06,04,2R,realtime,67.74,21.25,47.21,13.85,59.01,6.46,62.37,13.66,54.92,3.54,58.76,53.79,16.87,52.11,15.29,59.01,6.46,56.39,12.35,42.36,2.73,53.7,51.51,16.15,49.66,14.57,42.85,4.69,34.3,7.51,55.28,3.57,46.49,50.38,15.8,42.31,12.41,107.48,11.77,47.31,10.36,52.64,3.4,53.74,42.01,13.18,44.76,13.13,59.01,6.46,54.9,12.02,65.82,4.25,49.04,34.13,10.7,42.31,12.41,26.69,2.92,44.74,9.8,28.74,1.85,37.69
