レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607190111,2026-07-19,01,11R,daily,67.18,24.53,48.2,11.1,52.63,4.68,50.0,10.88,50.0,4.89,56.1,48.68,17.78,54.08,12.46,55.25,4.92,50.0,10.88,50.0,4.89,50.93,50.87,18.58,58.0,13.36,64.51,5.74,50.0,10.88,50.0,4.89,53.45,50.2,18.33,44.28,10.2,57.38,5.11,50.0,10.88,50.0,4.89,49.41,46.88,17.12,54.08,12.46,49.92,4.44,50.0,10.88,50.0,4.89,49.79,35.49,12.96,48.2,11.1,56.56,5.03,50.0,10.88,50.0,4.89,44.87
202607190112,2026-07-19,01,12R,daily,67.18,24.53,83.48,19.23,45.5,4.05,50.0,10.88,50.0,4.89,63.59,48.68,17.78,54.08,12.46,58.86,5.24,50.0,10.88,50.0,4.89,51.25,50.87,18.58,48.2,11.1,54.51,4.85,50.0,10.88,50.0,4.89,50.31,50.2,18.33,58.0,13.36,61.65,5.49,50.0,10.88,50.0,4.89,52.95,46.88,17.12,48.2,11.1,39.51,3.52,50.0,10.88,50.0,4.89,47.51,35.49,12.96,48.2,11.1,48.37,4.3,50.0,10.88,50.0,4.89,44.14
202607190201,2026-07-19,02,1R,daily,67.6,19.75,42.47,13.36,44.82,3.73,50.0,10.95,50.0,4.56,52.34,53.26,15.56,44.9,14.12,58.15,4.84,50.0,10.95,50.0,4.56,50.03,50.25,14.68,47.34,14.89,50.81,4.23,50.0,10.95,50.0,4.56,49.3,49.61,14.49,44.9,14.12,52.16,4.34,50.0,10.95,50.0,4.56,48.46,44.82,13.09,44.9,14.12,51.71,4.31,50.0,10.95,50.0,4.56,47.03,33.57,9.81,30.29,9.53,53.35,4.44,50.0,10.95,50.0,4.56,39.28
202607190202,2026-07-19,02,2R,daily,67.6,19.75,40.03,12.59,50.96,4.24,50.0,10.95,50.0,4.56,52.08,53.26,15.56,49.77,15.66,52.31,4.36,50.0,10.95,50.0,4.56,51.07,50.25,14.68,44.9,14.12,51.26,4.27,50.0,10.95,50.0,4.56,48.58,49.61,14.49,52.21,16.42,55.75,4.64,50.0,10.95,50.0,4.56,51.06,44.82,13.09,52.21,16.42,54.25,4.52,50.0,10.95,50.0,4.56,49.54,33.57,9.81,47.34,14.89,59.35,4.94,50.0,10.95,50.0,4.56,45.14
202607190203,2026-07-19,02,3R,daily,67.6,19.75,35.16,11.06,47.81,3.98,50.0,10.95,50.0,4.56,50.29,53.26,15.56,47.34,14.89,47.96,3.99,50.0,10.95,50.0,4.56,49.95,50.25,14.68,44.9,14.12,49.46,4.12,50.0,10.95,50.0,4.56,48.43,49.61,14.49,42.47,13.36,50.66,4.22,50.0,10.95,50.0,4.56,47.57,44.82,13.09,57.08,17.96,48.71,4.06,50.0,10.95,50.0,4.56,50.61,33.57,9.81,44.9,14.12,61.14,5.09,50.0,10.95,50.0,4.56,44.52
202607190204,2026-07-19,02,4R,daily,67.6,19.75,42.47,13.36,60.99,5.08,50.0,10.95,50.0,4.56,53.69,53.26,15.56,52.21,16.42,46.76,3.89,50.0,10.95,50.0,4.56,51.38,50.25,14.68,47.34,14.89,41.22,3.43,50.0,10.95,50.0,4.56,48.51,49.61,14.49,49.77,15.66,60.55,5.04,50.0,10.95,50.0,4.56,50.69,44.82,13.09,74.13,23.32,52.91,4.41,50.0,10.95,50.0,4.56,56.32,33.57,9.81,30.29,9.53,61.89,5.15,50.0,10.95,50.0,4.56,39.99
202607190205,2026-07-19,02,5R,daily,67.6,19.75,52.21,16.42,45.57,3.79,50.0,10.95,50.0,4.56,55.47,53.26,15.56,42.47,13.36,57.25,4.77,50.0,10.95,50.0,4.56,49.19,50.25,14.68,42.47,13.36,70.58,5.88,50.0,10.95,50.0,4.56,49.42,49.61,14.49,61.95,19.49,49.46,4.12,50.0,10.95,50.0,4.56,53.6,44.82,13.09,49.77,15.66,60.99,5.08,50.0,10.95,50.0,4.56,49.33,33.57,9.81,44.9,14.12,58.15,4.84,50.0,10.95,50.0,4.56,44.28
202607190206,2026-07-19,02,6R,daily,67.6,19.75,42.47,13.36,49.61,4.13,50.0,10.95,50.0,4.56,52.74,53.26,15.56,40.03,12.59,50.96,4.24,50.0,10.95,50.0,4.56,47.9,50.25,14.68,54.65,17.19,58.3,4.86,50.0,10.95,50.0,4.56,52.23,49.61,14.49,52.21,16.42,53.06,4.42,50.0,10.95,50.0,4.56,50.84,44.82,13.09,42.47,13.36,44.82,3.73,50.0,10.95,50.0,4.56,45.69,33.57,9.81,52.21,16.42,66.54,5.54,50.0,10.95,50.0,4.56,47.27
202607190207,2026-07-19,02,7R,daily,67.6,19.75,54.65,17.19,46.46,3.87,50.0,10.95,50.0,4.56,56.31,53.26,15.56,42.47,13.36,51.86,4.32,50.0,10.95,50.0,4.56,48.74,50.25,14.68,42.47,13.36,50.66,4.22,50.0,10.95,50.0,4.56,47.76,49.61,14.49,44.9,14.12,51.26,4.27,50.0,10.95,50.0,4.56,48.39,44.82,13.09,42.47,13.36,53.65,4.47,50.0,10.95,50.0,4.56,46.42,33.57,9.81,44.9,14.12,52.16,4.34,50.0,10.95,50.0,4.56,43.78
202607190208,2026-07-19,02,8R,daily,67.6,19.75,49.77,15.66,60.55,5.04,50.0,10.95,50.0,4.56,55.95,53.26,15.56,52.21,16.42,55.75,4.64,50.0,10.95,50.0,4.56,52.13,50.25,14.68,49.77,15.66,52.31,4.36,50.0,10.95,50.0,4.56,50.2,49.61,14.49,44.9,14.12,51.71,4.31,50.0,10.95,50.0,4.56,48.43,44.82,13.09,52.21,16.42,45.72,3.81,50.0,10.95,50.0,4.56,48.83,33.57,9.81,44.9,14.12,49.46,4.12,50.0,10.95,50.0,4.56,43.55
202607190209,2026-07-19,02,9R,daily,67.6,19.75,44.9,14.12,50.51,4.21,50.0,10.95,50.0,4.56,53.58,53.26,15.56,47.34,14.89,59.35,4.94,50.0,10.95,50.0,4.56,50.89,50.25,14.68,74.13,23.32,52.91,4.41,50.0,10.95,50.0,4.56,57.91,49.61,14.49,49.77,15.66,52.46,4.37,50.0,10.95,50.0,4.56,50.02,44.82,13.09,42.47,13.36,57.25,4.77,50.0,10.95,50.0,4.56,46.72,33.57,9.81,49.77,15.66,45.12,3.76,50.0,10.95,50.0,4.56,44.72
202607190210,2026-07-19,02,10R,daily,67.6,19.75,52.21,16.42,46.76,3.89,50.0,10.95,50.0,4.56,55.57,53.26,15.56,52.21,16.42,66.54,5.54,50.0,10.95,50.0,4.56,53.02,50.25,14.68,61.95,19.49,49.46,4.12,50.0,10.95,50.0,4.56,53.79,49.61,14.49,52.21,16.42,42.72,3.56,50.0,10.95,50.0,4.56,49.98,44.82,13.09,44.9,14.12,61.14,5.09,50.0,10.95,50.0,4.56,47.81,33.57,9.81,27.85,8.76,52.76,4.39,50.0,10.95,50.0,4.56,38.46
202607190211,2026-07-19,02,11R,daily,67.6,19.75,52.21,16.42,53.06,4.42,50.0,10.95,50.0,4.56,56.09,53.26,15.56,52.21,16.42,45.57,3.79,50.0,10.95,50.0,4.56,51.28,50.25,14.68,57.08,17.96,48.71,4.06,50.0,10.95,50.0,4.56,52.19,49.61,14.49,47.34,14.89,50.81,4.23,50.0,10.95,50.0,4.56,49.12,44.82,13.09,42.47,13.36,51.86,4.32,50.0,10.95,50.0,4.56,46.27,33.57,9.81,52.21,16.42,54.25,4.52,50.0,10.95,50.0,4.56,46.25
202607190212,2026-07-19,02,12R,daily,67.6,19.75,54.65,17.19,58.3,4.86,50.0,10.95,50.0,4.56,57.29,53.26,15.56,52.21,16.42,45.72,3.81,50.0,10.95,50.0,4.56,51.29,50.25,14.68,42.47,13.36,60.99,5.08,50.0,10.95,50.0,4.56,48.62,49.61,14.49,54.65,17.19,46.46,3.87,50.0,10.95,50.0,4.56,51.05,44.82,13.09,47.34,14.89,47.96,3.99,50.0,10.95,50.0,4.56,47.48,33.57,9.81,42.47,13.36,70.58,5.88,50.0,10.95,50.0,4.56,44.54
202607190401,2026-07-19,04,1R,daily,67.74,21.25,47.21,13.85,50.42,5.52,50.0,10.95,50.0,3.23,54.79,53.79,16.87,47.21,13.85,21.38,2.34,50.0,10.95,50.0,3.23,47.24,51.51,16.15,47.21,13.85,41.95,4.59,50.0,10.95,50.0,3.23,48.77,50.38,15.8,47.21,13.85,28.39,3.11,50.0,10.95,50.0,3.23,46.93,42.01,13.18,96.21,28.23,37.2,4.07,50.0,10.95,50.0,3.23,59.65,34.13,10.7,44.76,13.13,17.65,1.93,50.0,10.95,50.0,3.23,39.94
202607190402,2026-07-19,04,2R,daily,67.74,21.25,61.91,18.16,59.01,6.46,50.0,10.95,50.0,3.23,60.05,53.79,16.87,47.21,13.85,38.89,4.26,50.0,10.95,50.0,3.23,49.15,51.51,16.15,44.76,13.13,74.49,8.16,50.0,10.95,50.0,3.23,51.62,50.38,15.8,32.51,9.54,59.69,6.54,50.0,10.95,50.0,3.23,46.05,42.01,13.18,47.21,13.85,61.94,6.78,50.0,10.95,50.0,3.23,47.98,34.13,10.7,47.21,13.85,69.52,7.61,50.0,10.95,50.0,3.23,46.34
202607190403,2026-07-19,04,3R,daily,67.74,21.25,44.76,13.13,50.42,5.52,50.0,10.95,50.0,3.23,54.07,53.79,16.87,47.21,13.85,50.42,5.52,50.0,10.95,50.0,3.23,50.42,51.51,16.15,39.86,11.69,27.6,3.02,50.0,10.95,50.0,3.23,45.04,50.38,15.8,44.76,13.13,38.89,4.26,50.0,10.95,50.0,3.23,47.37,42.01,13.18,61.91,18.16,50.19,5.5,50.0,10.95,50.0,3.23,51.01,34.13,10.7,83.96,24.63,60.81,6.66,50.0,10.95,50.0,3.23,56.17
202607190404,2026-07-19,04,4R,daily,67.74,21.25,44.76,13.13,57.09,6.25,50.0,10.95,50.0,3.23,54.8,53.79,16.87,59.46,17.44,55.84,6.11,50.0,10.95,50.0,3.23,54.6,51.51,16.15,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,49.59,50.38,15.8,39.86,11.69,33.24,3.64,50.0,10.95,50.0,3.23,45.31,42.01,13.18,52.11,15.29,30.53,3.34,50.0,10.95,50.0,3.23,45.98,34.13,10.7,47.21,13.85,45.9,5.03,50.0,10.95,50.0,3.23,43.75
202607190405,2026-07-19,04,5R,daily,67.74,21.25,39.86,11.69,84.09,9.21,50.0,10.95,50.0,3.23,56.32,53.79,16.87,39.86,11.69,46.58,5.1,50.0,10.95,50.0,3.23,47.84,51.51,16.15,54.56,16.01,45.9,5.03,50.0,10.95,50.0,3.23,51.36,50.38,15.8,42.31,12.41,73.36,8.03,50.0,10.95,50.0,3.23,50.42,42.01,13.18,49.66,14.57,67.14,7.35,50.0,10.95,50.0,3.23,49.27,34.13,10.7,74.16,21.76,53.02,5.81,50.0,10.95,50.0,3.23,52.44
202607190406,2026-07-19,04,6R,daily,67.74,21.25,44.76,13.13,76.52,8.38,50.0,10.95,50.0,3.23,56.93,53.79,16.87,96.21,28.23,37.2,4.07,50.0,10.95,50.0,3.23,63.34,51.51,16.15,47.21,13.85,45.9,5.03,50.0,10.95,50.0,3.23,49.2,50.38,15.8,49.66,14.57,54.49,5.97,50.0,10.95,50.0,3.23,50.51,42.01,13.18,49.66,14.57,41.38,4.53,50.0,10.95,50.0,3.23,46.45,34.13,10.7,54.56,16.01,59.69,6.54,50.0,10.95,50.0,3.23,47.42
202607190407,2026-07-19,04,7R,daily,67.74,21.25,44.76,13.13,54.04,5.92,50.0,10.95,50.0,3.23,54.47,53.79,16.87,42.31,12.41,44.54,4.88,50.0,10.95,50.0,3.23,48.33,51.51,16.15,44.76,13.13,17.65,1.93,50.0,10.95,50.0,3.23,45.39,50.38,15.8,61.91,18.16,59.01,6.46,50.0,10.95,50.0,3.23,54.6,42.01,13.18,47.21,13.85,26.01,2.85,50.0,10.95,50.0,3.23,44.05,34.13,10.7,47.21,13.85,50.42,5.52,50.0,10.95,50.0,3.23,44.25
202607190408,2026-07-19,04,8R,daily,67.74,21.25,47.21,13.85,34.37,3.76,50.0,10.95,50.0,3.23,53.04,53.79,16.87,47.21,13.85,61.94,6.78,50.0,10.95,50.0,3.23,51.68,51.51,16.15,44.76,13.13,50.42,5.52,50.0,10.95,50.0,3.23,48.98,50.38,15.8,91.31,26.79,63.75,6.98,50.0,10.95,50.0,3.23,63.74,42.01,13.18,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,46.61,34.13,10.7,47.21,13.85,41.95,4.59,50.0,10.95,50.0,3.23,43.32
202607190409,2026-07-19,04,9R,daily,67.74,21.25,42.31,12.41,73.36,8.03,50.0,10.95,50.0,3.23,55.87,53.79,16.87,61.91,18.16,50.19,5.5,50.0,10.95,50.0,3.23,54.7,51.51,16.15,59.46,17.44,29.4,3.22,50.0,10.95,50.0,3.23,50.99,50.38,15.8,44.76,13.13,74.49,8.16,50.0,10.95,50.0,3.23,51.26,42.01,13.18,59.46,17.44,55.84,6.11,50.0,10.95,50.0,3.23,50.91,34.13,10.7,47.21,13.85,21.38,2.34,50.0,10.95,50.0,3.23,41.07
202607190410,2026-07-19,04,10R,daily,67.74,21.25,49.66,14.57,54.49,5.97,50.0,10.95,50.0,3.23,55.96,53.79,16.87,52.11,15.29,63.3,6.93,50.0,10.95,50.0,3.23,53.26,51.51,16.15,74.16,21.76,53.02,5.81,50.0,10.95,50.0,3.23,57.89,50.38,15.8,39.86,11.69,27.6,3.02,50.0,10.95,50.0,3.23,44.69,42.01,13.18,32.51,9.54,59.69,6.54,50.0,10.95,50.0,3.23,43.42,34.13,10.7,47.21,13.85,28.39,3.11,50.0,10.95,50.0,3.23,41.84
202607190411,2026-07-19,04,11R,daily,67.74,21.25,52.11,15.29,30.53,3.34,50.0,10.95,50.0,3.23,54.05,53.79,16.87,47.21,13.85,26.01,2.85,50.0,10.95,50.0,3.23,47.74,51.51,16.15,83.96,24.63,60.81,6.66,50.0,10.95,50.0,3.23,61.62,50.38,15.8,39.86,11.69,46.58,5.1,50.0,10.95,50.0,3.23,46.77,42.01,13.18,47.21,13.85,38.89,4.26,50.0,10.95,50.0,3.23,45.46,34.13,10.7,52.11,15.29,67.14,7.35,50.0,10.95,50.0,3.23,47.52
202607190412,2026-07-19,04,12R,daily,67.74,21.25,91.31,26.79,63.75,6.98,50.0,10.95,50.0,3.23,69.19,53.79,16.87,47.21,13.85,45.9,5.03,50.0,10.95,50.0,3.23,49.92,51.51,16.15,54.56,16.01,59.69,6.54,50.0,10.95,50.0,3.23,52.87,50.38,15.8,49.66,14.57,67.14,7.35,50.0,10.95,50.0,3.23,51.9,42.01,13.18,42.31,12.41,44.54,4.88,50.0,10.95,50.0,3.23,44.64,34.13,10.7,44.76,13.13,38.89,4.26,50.0,10.95,50.0,3.23,42.27
202607190501,2026-07-19,05,1R,daily,68.07,24.11,39.79,9.46,50.1,4.16,50.0,11.97,50.0,4.29,53.98,52.29,18.52,37.43,8.9,53.71,4.45,50.0,11.97,50.0,4.29,48.13,51.64,18.29,53.91,12.81,47.4,3.93,50.0,11.97,50.0,4.29,51.3,48.08,17.03,44.49,10.58,53.05,4.4,50.0,11.97,50.0,4.29,48.27,44.14,15.63,44.49,10.58,36.75,3.05,50.0,11.97,50.0,4.29,45.52,35.55,12.59,46.85,11.13,49.61,4.11,50.0,11.97,50.0,4.29,44.1
202607190502,2026-07-19,05,2R,daily,68.07,24.11,46.85,11.13,56.82,4.71,50.0,11.97,50.0,4.29,56.22,52.29,18.52,46.85,11.13,53.05,4.4,50.0,11.97,50.0,4.29,50.31,51.64,18.29,46.85,11.13,51.66,4.28,50.0,11.97,50.0,4.29,49.97,48.08,17.03,44.49,10.58,44.78,3.71,50.0,11.97,50.0,4.29,47.58,44.14,15.63,49.2,11.69,51.33,4.26,50.0,11.97,50.0,4.29,47.84,35.55,12.59,46.85,11.13,42.81,3.55,50.0,11.97,50.0,4.29,43.54
202607190503,2026-07-19,05,3R,daily,68.07,24.11,46.85,11.13,49.61,4.11,50.0,11.97,50.0,4.29,55.62,52.29,18.52,44.49,10.58,44.04,3.65,50.0,11.97,50.0,4.29,49.01,51.64,18.29,58.61,13.93,44.78,3.71,50.0,11.97,50.0,4.29,52.2,48.08,17.03,42.14,10.02,40.52,3.36,50.0,11.97,50.0,4.29,46.67,44.14,15.63,56.26,13.37,57.72,4.79,50.0,11.97,50.0,4.29,50.05,35.55,12.59,49.2,11.69,51.25,4.25,50.0,11.97,50.0,4.29,44.8
202607190504,2026-07-19,05,4R,daily,68.07,24.11,44.49,10.58,50.02,4.15,50.0,11.97,50.0,4.29,55.09,52.29,18.52,44.49,10.58,49.61,4.11,50.0,11.97,50.0,4.29,49.47,51.64,18.29,65.68,15.61,54.53,4.52,50.0,11.97,50.0,4.29,54.68,48.08,17.03,42.14,10.02,58.22,4.83,50.0,11.97,50.0,4.29,48.13,44.14,15.63,46.85,11.13,44.86,3.72,50.0,11.97,50.0,4.29,46.75,35.55,12.59,46.85,11.13,45.1,3.74,50.0,11.97,50.0,4.29,43.73
202607190505,2026-07-19,05,5R,daily,68.07,24.11,46.85,11.13,58.95,4.89,50.0,11.97,50.0,4.29,56.39,52.29,18.52,46.85,11.13,48.3,4.01,50.0,11.97,50.0,4.29,49.92,51.64,18.29,58.61,13.93,39.2,3.25,50.0,11.97,50.0,4.29,51.73,48.08,17.03,44.49,10.58,50.59,4.2,50.0,11.97,50.0,4.29,48.06,44.14,15.63,32.72,7.78,47.73,3.96,50.0,11.97,50.0,4.29,43.63,35.55,12.59,56.26,13.37,51.09,4.24,50.0,11.97,50.0,4.29,46.46
202607190506,2026-07-19,05,6R,daily,68.07,24.11,42.14,10.02,57.07,4.73,50.0,11.97,50.0,4.29,55.12,52.29,18.52,39.79,9.46,37.32,3.09,50.0,11.97,50.0,4.29,47.33,51.64,18.29,49.2,11.69,65.35,5.42,50.0,11.97,50.0,4.29,51.67,48.08,17.03,75.09,17.85,52.56,4.36,50.0,11.97,50.0,4.29,55.5,44.14,15.63,37.43,8.9,53.71,4.45,50.0,11.97,50.0,4.29,45.24,35.55,12.59,44.49,10.58,44.78,3.71,50.0,11.97,50.0,4.29,43.14
202607190507,2026-07-19,05,7R,daily,68.07,24.11,46.85,11.13,48.05,3.99,50.0,11.97,50.0,4.29,55.49,52.29,18.52,46.85,11.13,42.81,3.55,50.0,11.97,50.0,4.29,49.46,51.64,18.29,44.49,10.58,44.04,3.65,50.0,11.97,50.0,4.29,48.78,48.08,17.03,51.55,12.25,49.61,4.11,50.0,11.97,50.0,4.29,49.66,44.14,15.63,89.21,21.2,70.51,5.85,50.0,11.97,50.0,4.29,58.95,35.55,12.59,28.02,6.66,49.2,4.08,50.0,11.97,50.0,4.29,39.59
