レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607100601,2026-07-10,06,1R,daily,65.26,25.28,44.42,8.78,48.76,4.06,50.0,12.61,50.0,3.98,54.71,51.73,20.04,48.43,9.57,48.02,4.0,50.0,12.61,50.0,3.98,50.19,52.9,20.49,50.44,9.97,54.51,4.54,50.0,12.61,50.0,3.98,51.58,49.61,19.22,44.42,8.78,47.43,3.95,50.0,12.61,50.0,3.98,48.53,44.6,17.28,44.42,8.78,63.51,5.28,50.0,12.61,50.0,3.98,47.93,34.84,13.5,44.42,8.78,58.09,4.83,50.0,12.61,50.0,3.98,43.7
202607100601,2026-07-10,06,1R,realtime,65.26,25.28,44.42,8.78,48.76,4.06,57.58,14.51,43.65,3.48,56.11,51.73,20.04,48.43,9.57,48.02,4.0,43.56,10.98,50.43,4.02,48.6,52.9,20.49,50.44,9.97,54.51,4.54,51.9,13.08,47.28,3.77,51.85,49.61,19.22,44.42,8.78,47.43,3.95,44.31,11.17,58.9,4.69,47.81,44.6,17.28,44.42,8.78,63.51,5.28,37.52,9.46,46.46,3.7,44.5,34.84,13.5,44.42,8.78,58.09,4.83,65.28,16.46,53.4,4.26,47.82
202607100602,2026-07-10,06,2R,daily,65.26,25.28,42.41,8.38,64.26,5.35,50.0,12.61,50.0,3.98,55.6,51.73,20.04,42.41,8.38,48.51,4.04,50.0,12.61,50.0,3.98,49.05,52.9,20.49,50.44,9.97,53.85,4.48,50.0,12.61,50.0,3.98,51.53,49.61,19.22,50.44,9.97,61.09,5.08,50.0,12.61,50.0,3.98,50.86,44.6,17.28,46.43,9.17,52.01,4.33,50.0,12.61,50.0,3.98,47.37,34.84,13.5,58.47,11.55,55.93,4.65,50.0,12.61,50.0,3.98,46.29
202607100602,2026-07-10,06,2R,realtime,65.26,25.28,42.41,8.38,64.26,5.35,52.95,13.35,43.36,3.45,55.81,51.73,20.04,42.41,8.38,48.51,4.04,46.72,11.78,51.39,4.09,48.33,52.9,20.49,50.44,9.97,53.85,4.48,51.85,13.07,47.86,3.81,51.82,49.61,19.22,50.44,9.97,61.09,5.08,60.06,15.14,57.13,4.55,53.96,44.6,17.28,46.43,9.17,52.01,4.33,32.52,8.2,47.88,3.82,42.79,34.84,13.5,58.47,11.55,55.93,4.65,56.06,14.13,52.49,4.18,48.02
202607100603,2026-07-10,06,3R,daily,65.26,25.28,52.45,10.36,58.26,4.85,50.0,12.61,50.0,3.98,57.08,51.73,20.04,48.43,9.57,51.76,4.31,50.0,12.61,50.0,3.98,50.51,52.9,20.49,50.44,9.97,50.85,4.23,50.0,12.61,50.0,3.98,51.28,49.61,19.22,50.44,9.97,45.27,3.77,50.0,12.61,50.0,3.98,49.54,44.6,17.28,42.41,8.38,62.84,5.23,50.0,12.61,50.0,3.98,47.48,34.84,13.5,46.43,9.17,51.76,4.31,50.0,12.61,50.0,3.98,43.57
202607100603,2026-07-10,06,3R,realtime,65.26,25.28,52.45,10.36,58.26,4.85,59.19,14.92,43.36,3.45,58.87,51.73,20.04,48.43,9.57,51.76,4.31,47.85,12.06,51.39,4.09,50.08,52.9,20.49,50.44,9.97,50.85,4.23,48.81,12.3,47.86,3.81,50.81,49.61,19.22,50.44,9.97,45.27,3.77,38.01,9.58,57.13,4.55,47.09,44.6,17.28,42.41,8.38,62.84,5.23,57.2,14.42,47.88,3.82,49.12,34.84,13.5,46.43,9.17,51.76,4.31,49.1,12.38,52.49,4.18,43.54
202607100604,2026-07-10,06,4R,daily,65.26,25.28,48.43,9.57,47.43,3.95,50.0,12.61,50.0,3.98,55.39,51.73,20.04,54.45,10.76,55.26,4.6,50.0,12.61,50.0,3.98,51.99,52.9,20.49,44.42,8.78,66.34,5.52,50.0,12.61,50.0,3.98,51.38,49.61,19.22,48.43,9.57,48.43,4.03,50.0,12.61,50.0,3.98,49.41,44.6,17.28,38.4,7.59,55.59,4.63,50.0,12.61,50.0,3.98,46.08,34.84,13.5,44.42,8.78,44.1,3.67,50.0,12.61,50.0,3.98,42.53
202607100604,2026-07-10,06,4R,realtime,65.26,25.28,48.43,9.57,47.43,3.95,58.99,14.87,43.36,3.45,57.12,51.73,20.04,54.45,10.76,55.26,4.6,59.25,14.94,51.39,4.09,54.43,52.9,20.49,44.42,8.78,66.34,5.52,38.82,9.79,47.86,3.81,48.39,49.61,19.22,48.43,9.57,48.43,4.03,42.31,10.67,57.13,4.55,48.04,44.6,17.28,38.4,7.59,55.59,4.63,45.99,11.59,47.88,3.82,44.9,34.84,13.5,44.42,8.78,44.1,3.67,54.78,13.81,52.49,4.18,43.94
202607100605,2026-07-10,06,5R,daily,65.26,25.28,54.45,10.76,52.1,4.33,50.0,12.61,50.0,3.98,56.96,51.73,20.04,44.42,8.78,47.43,3.95,50.0,12.61,50.0,3.98,49.35,52.9,20.49,46.43,9.17,47.27,3.93,50.0,12.61,50.0,3.98,50.19,49.61,19.22,48.43,9.57,60.09,5.0,50.0,12.61,50.0,3.98,50.38,44.6,17.28,58.47,11.55,49.26,4.1,50.0,12.61,50.0,3.98,49.52,34.84,13.5,64.48,12.74,53.1,4.42,50.0,12.61,50.0,3.98,47.24
202607100605,2026-07-10,06,5R,realtime,65.26,25.28,54.45,10.76,52.1,4.33,59.57,15.02,43.36,3.45,58.85,51.73,20.04,44.42,8.78,47.43,3.95,46.63,11.76,51.39,4.09,48.61,52.9,20.49,46.43,9.17,47.27,3.93,37.85,9.54,47.86,3.81,46.95,49.61,19.22,48.43,9.57,60.09,5.0,39.59,9.98,57.13,4.55,48.32,44.6,17.28,58.47,11.55,49.26,4.1,44.61,11.25,47.88,3.82,47.99,34.84,13.5,64.48,12.74,53.1,4.42,71.91,18.13,52.49,4.18,52.97
202607100606,2026-07-10,06,6R,daily,65.26,25.28,44.42,8.78,46.77,3.89,50.0,12.61,50.0,3.98,54.54,51.73,20.04,44.42,8.78,51.26,4.27,50.0,12.61,50.0,3.98,49.67,52.9,20.49,52.45,10.36,53.85,4.48,50.0,12.61,50.0,3.98,51.93,49.61,19.22,46.43,9.17,50.35,4.19,50.0,12.61,50.0,3.98,49.17,44.6,17.28,48.43,9.57,62.84,5.23,50.0,12.61,50.0,3.98,48.66,34.84,13.5,42.41,8.38,48.51,4.04,50.0,12.61,50.0,3.98,42.5
202607100606,2026-07-10,06,6R,realtime,65.26,25.28,44.42,8.78,46.77,3.89,47.92,12.08,43.5,3.47,53.5,51.73,20.04,44.42,8.78,51.26,4.27,65.03,16.39,50.91,4.06,53.53,52.9,20.49,52.45,10.36,53.85,4.48,59.22,14.93,47.57,3.79,54.06,49.61,19.22,46.43,9.17,50.35,4.19,32.89,8.29,58.02,4.62,45.5,44.6,17.28,48.43,9.57,62.84,5.23,55.39,13.96,47.17,3.76,49.8,34.84,13.5,42.41,8.38,48.51,4.04,39.71,10.01,52.95,4.22,40.14
202607100607,2026-07-10,06,7R,daily,65.26,25.28,50.44,9.97,45.27,3.77,50.0,12.61,50.0,3.98,55.6,51.73,20.04,50.44,9.97,61.09,5.08,50.0,12.61,50.0,3.98,51.68,52.9,20.49,46.43,9.17,57.26,4.76,50.0,12.61,50.0,3.98,51.02,49.61,19.22,42.41,8.38,64.26,5.35,50.0,12.61,50.0,3.98,49.54,44.6,17.28,70.5,13.93,61.26,5.1,50.0,12.61,50.0,3.98,52.89,34.84,13.5,44.42,8.78,48.02,4.0,50.0,12.61,50.0,3.98,42.86
202607100607,2026-07-10,06,7R,realtime,65.26,25.28,50.44,9.97,45.27,3.77,52.95,13.35,43.5,3.47,55.83,51.73,20.04,50.44,9.97,61.09,5.08,60.27,15.2,50.91,4.06,54.34,52.9,20.49,46.43,9.17,57.26,4.76,36.83,9.28,47.57,3.79,47.51,49.61,19.22,42.41,8.38,64.26,5.35,46.81,11.8,58.02,4.62,49.37,44.6,17.28,70.5,13.93,61.26,5.1,56.74,14.3,47.17,3.76,54.37,34.84,13.5,44.42,8.78,48.02,4.0,46.53,11.73,52.95,4.22,42.22
202607100608,2026-07-10,06,8R,daily,65.26,25.28,44.42,8.78,63.51,5.28,50.0,12.61,50.0,3.98,55.93,51.73,20.04,44.42,8.78,66.34,5.52,50.0,12.61,50.0,3.98,50.93,52.9,20.49,38.4,7.59,55.59,4.63,50.0,12.61,50.0,3.98,49.3,49.61,19.22,62.48,12.34,46.35,3.86,50.0,12.61,50.0,3.98,52.01,44.6,17.28,44.42,8.78,48.76,4.06,50.0,12.61,50.0,3.98,46.7,34.84,13.5,42.41,8.38,47.85,3.98,50.0,12.61,50.0,3.98,42.45
202607100609,2026-07-10,06,9R,daily,65.26,25.28,48.43,9.57,60.09,5.0,50.0,12.61,50.0,3.98,56.44,51.73,20.04,56.46,11.15,56.18,4.67,50.0,12.61,50.0,3.98,52.46,52.9,20.49,58.47,11.55,49.26,4.1,50.0,12.61,50.0,3.98,52.73,49.61,19.22,40.41,7.98,61.01,5.08,50.0,12.61,50.0,3.98,48.87,44.6,17.28,48.43,9.57,47.43,3.95,50.0,12.61,50.0,3.98,47.38,34.84,13.5,48.43,9.57,48.02,4.0,50.0,12.61,50.0,3.98,43.65
202607100610,2026-07-10,06,10R,daily,65.26,25.28,50.44,9.97,52.1,4.33,50.0,12.61,50.0,3.98,56.17,51.73,20.04,46.43,9.17,51.76,4.31,50.0,12.61,50.0,3.98,50.11,52.9,20.49,48.43,9.57,62.84,5.23,50.0,12.61,50.0,3.98,51.88,49.61,19.22,44.42,8.78,51.26,4.27,50.0,12.61,50.0,3.98,48.85,44.6,17.28,50.44,9.97,53.85,4.48,50.0,12.61,50.0,3.98,48.31,34.84,13.5,48.43,9.57,51.76,4.31,50.0,12.61,50.0,3.98,43.96
202607100611,2026-07-10,06,11R,daily,65.26,25.28,70.5,13.93,61.26,5.1,50.0,12.61,50.0,3.98,60.9,51.73,20.04,52.45,10.36,58.26,4.85,50.0,12.61,50.0,3.98,51.84,52.9,20.49,58.47,11.55,55.93,4.65,50.0,12.61,50.0,3.98,53.29,49.61,19.22,50.44,9.97,48.02,4.0,50.0,12.61,50.0,3.98,49.77,44.6,17.28,52.45,10.36,58.68,4.88,50.0,12.61,50.0,3.98,49.11,34.84,13.5,52.45,10.36,53.85,4.48,50.0,12.61,50.0,3.98,44.93
202607100612,2026-07-10,06,12R,daily,65.26,25.28,62.48,12.34,46.35,3.86,50.0,12.61,50.0,3.98,58.07,51.73,20.04,50.44,9.97,50.35,4.19,50.0,12.61,50.0,3.98,50.78,52.9,20.49,64.48,12.74,53.1,4.42,50.0,12.61,50.0,3.98,54.24,49.61,19.22,48.43,9.57,62.26,5.18,50.0,12.61,50.0,3.98,50.56,44.6,17.28,54.45,10.76,55.26,4.6,50.0,12.61,50.0,3.98,49.22,34.84,13.5,50.44,9.97,54.51,4.54,50.0,12.61,50.0,3.98,44.59
202607100801,2026-07-10,08,1R,daily,68.66,26.13,47.98,9.85,60.07,3.72,50.0,12.7,50.0,4.91,57.31,51.41,19.57,44.17,9.06,45.3,2.81,50.0,12.7,50.0,4.91,49.05,50.19,19.11,46.08,9.46,42.33,2.62,50.0,12.7,50.0,4.91,48.79,48.07,18.3,49.89,10.24,69.59,4.31,50.0,12.7,50.0,4.91,50.46,44.2,16.82,42.27,8.67,49.23,3.05,50.0,12.7,50.0,4.91,46.16,36.98,14.08,38.45,7.89,46.14,2.86,50.0,12.7,50.0,4.91,42.43
202607100801,2026-07-10,08,1R,realtime,68.66,26.13,47.98,9.85,60.07,3.72,60.63,15.41,43.09,4.23,59.34,51.41,19.57,44.17,9.06,45.3,2.81,37.37,9.49,65.9,6.47,47.4,50.19,19.11,46.08,9.46,42.33,2.62,40.16,10.2,56.64,5.56,46.95,48.07,18.3,49.89,10.24,69.59,4.31,52.81,13.42,48.78,4.79,51.05,44.2,16.82,42.27,8.67,49.23,3.05,56.1,14.25,46.89,4.6,47.4,36.98,14.08,38.45,7.89,46.14,2.86,53.01,13.47,38.63,3.79,42.08
202607100802,2026-07-10,08,2R,daily,68.66,26.13,40.36,8.28,49.47,3.07,50.0,12.7,50.0,4.91,55.09,51.41,19.57,46.08,9.46,40.78,2.53,50.0,12.7,50.0,4.91,49.16,50.19,19.11,49.89,10.24,48.99,3.04,50.0,12.7,50.0,4.91,49.99,48.07,18.3,49.89,10.24,41.73,2.59,50.0,12.7,50.0,4.91,48.73,44.2,16.82,55.61,11.41,45.9,2.84,50.0,12.7,50.0,4.91,48.69,36.98,14.08,34.64,7.11,49.47,3.07,50.0,12.7,50.0,4.91,41.86
