レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607170101,2026-07-17,01,1R,daily,67.18,24.53,44.28,10.2,58.61,5.22,50.0,10.88,50.0,4.89,55.73,48.68,17.78,44.28,10.2,57.38,5.11,50.0,10.88,50.0,4.89,48.86,50.87,18.58,42.32,9.75,54.92,4.89,50.0,10.88,50.0,4.89,48.99,50.2,18.33,42.32,9.75,52.87,4.71,50.0,10.88,50.0,4.89,48.56,46.88,17.12,48.2,11.1,55.09,4.9,50.0,10.88,50.0,4.89,48.9,35.49,12.96,48.2,11.1,53.04,4.72,50.0,10.88,50.0,4.89,44.56
202607170101,2026-07-17,01,1R,realtime,67.18,24.53,44.28,10.2,58.61,5.22,56.01,12.19,42.15,4.12,56.27,48.68,17.78,44.28,10.2,57.38,5.11,27.54,6.0,48.99,4.79,43.87,50.87,18.58,42.32,9.75,54.92,4.89,46.52,10.13,34.25,3.35,46.69,50.2,18.33,42.32,9.75,52.87,4.71,64.99,14.15,64.09,6.27,53.2,46.88,17.12,48.2,11.1,55.09,4.9,52.15,11.35,52.15,5.1,49.58,35.49,12.96,48.2,11.1,53.04,4.72,52.77,11.49,58.32,5.7,45.97
202607170102,2026-07-17,01,2R,daily,67.18,24.53,42.32,9.75,55.42,4.93,50.0,10.88,50.0,4.89,54.99,48.68,17.78,48.2,11.1,52.63,4.68,50.0,10.88,50.0,4.89,49.34,50.87,18.58,44.28,10.2,53.78,4.79,50.0,10.88,50.0,4.89,49.34,50.2,18.33,48.2,11.1,56.56,5.03,50.0,10.88,50.0,4.89,50.24,46.88,17.12,44.28,10.2,51.97,4.62,50.0,10.88,50.0,4.89,47.72,35.49,12.96,32.52,7.49,50.33,4.48,50.0,10.88,50.0,4.89,40.7
202607170102,2026-07-17,01,2R,realtime,67.18,24.53,42.32,9.75,55.42,4.93,56.85,12.38,42.15,4.12,55.71,48.68,17.78,48.2,11.1,52.63,4.68,44.98,9.79,48.99,4.79,48.15,50.87,18.58,44.28,10.2,53.78,4.79,44.42,9.67,34.25,3.35,46.58,50.2,18.33,48.2,11.1,56.56,5.03,53.65,11.68,64.09,6.27,52.41,46.88,17.12,44.28,10.2,51.97,4.62,52.89,11.51,52.15,5.1,48.56,35.49,12.96,32.52,7.49,50.33,4.48,47.2,10.27,58.32,5.7,40.91
202607170103,2026-07-17,01,3R,daily,67.18,24.53,48.2,11.1,50.01,4.45,50.0,10.88,50.0,4.89,55.86,48.68,17.78,44.28,10.2,49.19,4.38,50.0,10.88,50.0,4.89,48.13,50.87,18.58,50.16,11.55,47.71,4.25,50.0,10.88,50.0,4.89,50.15,50.2,18.33,44.28,10.2,57.55,5.12,50.0,10.88,50.0,4.89,49.43,46.88,17.12,46.24,10.65,58.28,5.19,50.0,10.88,50.0,4.89,48.73,35.49,12.96,38.4,8.84,59.27,5.27,50.0,10.88,50.0,4.89,42.85
202607170103,2026-07-17,01,3R,realtime,67.18,24.53,48.2,11.1,50.01,4.45,58.06,12.64,42.99,4.21,56.93,50.87,18.58,44.28,10.2,49.19,4.38,40.29,8.77,34.93,3.42,45.34,50.2,18.33,50.16,11.55,47.71,4.25,57.7,12.56,62.99,6.16,52.85,46.88,17.12,44.28,10.2,57.55,5.12,47.88,10.42,52.02,5.09,47.95,48.68,17.78,46.24,10.65,58.28,5.19,43.42,9.45,48.1,4.7,47.77,35.49,12.96,38.4,8.84,59.27,5.27,52.66,11.46,58.93,5.76,44.31
202607170104,2026-07-17,01,4R,daily,67.18,24.53,36.44,8.39,49.1,4.37,50.0,10.88,50.0,4.89,53.07,48.68,17.78,83.48,19.23,45.5,4.05,50.0,10.88,50.0,4.89,56.83,50.87,18.58,40.36,9.3,48.28,4.3,50.0,10.88,50.0,4.89,47.95,50.2,18.33,48.2,11.1,39.51,3.52,50.0,10.88,50.0,4.89,48.72,46.88,17.12,34.48,7.94,45.58,4.06,50.0,10.88,50.0,4.89,44.89,35.49,12.96,38.4,8.84,50.82,4.52,50.0,10.88,50.0,4.89,42.1
202607170104,2026-07-17,01,4R,realtime,67.18,24.53,36.44,8.39,49.1,4.37,45.74,9.96,43.5,4.26,51.51,48.68,17.78,83.48,19.23,45.5,4.05,61.75,13.44,46.34,4.53,59.03,50.87,18.58,40.36,9.3,48.28,4.3,37.36,8.13,36.67,3.59,43.89,50.2,18.33,48.2,11.1,39.51,3.52,51.77,11.27,54.0,5.28,49.5,46.88,17.12,34.48,7.94,45.58,4.06,45.82,9.98,66.05,6.46,45.55,35.49,12.96,38.4,8.84,50.82,4.52,57.54,12.53,53.4,5.22,44.08
202607170105,2026-07-17,01,5R,daily,67.18,24.53,42.32,9.75,52.87,4.71,50.0,10.88,50.0,4.89,54.76,48.68,17.78,54.08,12.46,58.86,5.24,50.0,10.88,50.0,4.89,51.25,50.87,18.58,44.28,10.2,58.69,5.22,50.0,10.88,50.0,4.89,49.78,50.2,18.33,46.24,10.65,49.02,4.36,50.0,10.88,50.0,4.89,49.12,46.88,17.12,42.32,9.75,54.43,4.84,50.0,10.88,50.0,4.89,47.49,35.49,12.96,50.16,11.55,54.35,4.84,50.0,10.88,50.0,4.89,45.12
202607170105,2026-07-17,01,5R,realtime,67.18,24.53,42.32,9.75,52.87,4.71,59.03,12.85,49.78,4.87,56.71,48.68,17.78,54.08,12.46,58.86,5.24,63.14,13.75,46.95,4.59,53.81,50.87,18.58,44.28,10.2,58.69,5.22,47.56,10.35,39.16,3.83,48.18,50.2,18.33,46.24,10.65,49.02,4.36,45.29,9.86,51.09,5.0,48.2,46.88,17.12,42.32,9.75,54.43,4.84,33.25,7.24,64.74,6.33,45.28,35.49,12.96,50.16,11.55,54.35,4.84,51.72,11.26,48.23,4.72,45.33
