レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607010201,2026-07-01,02,1R,daily,67.6,19.75,40.03,12.59,41.52,3.46,50.0,10.95,50.0,4.56,51.3,53.26,15.56,42.47,13.36,56.65,4.72,50.0,10.95,50.0,4.56,49.14,50.25,14.68,44.9,14.12,49.91,4.16,50.0,10.95,50.0,4.56,48.46,49.61,14.49,42.47,13.36,41.37,3.45,50.0,10.95,50.0,4.56,46.8,44.82,13.09,37.59,11.83,52.46,4.37,50.0,10.95,50.0,4.56,44.79,33.57,9.81,40.03,12.59,55.15,4.59,50.0,10.95,50.0,4.56,42.49
202607010201,2026-07-01,02,1R,realtime,67.6,19.75,40.03,12.59,41.52,3.46,63.59,13.92,49.88,4.55,54.26,53.26,15.56,42.47,13.36,56.65,4.72,45.22,9.9,50.88,4.64,48.17,50.25,14.68,44.9,14.12,49.91,4.16,55.04,12.05,47.56,4.33,49.34,49.61,14.49,42.47,13.36,41.37,3.45,38.8,8.49,47.65,4.34,44.13,44.82,13.09,37.59,11.83,52.46,4.37,63.25,13.85,53.37,4.86,48.0,33.57,9.81,40.03,12.59,55.15,4.59,34.08,7.46,50.51,4.6,39.06
202607010202,2026-07-01,02,2R,daily,67.6,19.75,47.34,14.89,45.86,3.82,50.0,10.95,50.0,4.56,53.96,53.26,15.56,59.52,18.72,47.51,3.96,50.0,10.95,50.0,4.56,53.74,50.25,14.68,54.65,17.19,51.71,4.31,50.0,10.95,50.0,4.56,51.68,49.61,14.49,47.34,14.89,63.09,5.25,50.0,10.95,50.0,4.56,50.14,44.82,13.09,44.9,14.12,59.65,4.97,50.0,10.95,50.0,4.56,47.69,33.57,9.81,44.9,14.12,40.77,3.4,50.0,10.95,50.0,4.56,42.83
202607010202,2026-07-01,02,2R,realtime,67.6,19.75,47.34,14.89,45.86,3.82,68.18,14.92,49.39,4.5,57.88,53.26,15.56,59.52,18.72,47.51,3.96,49.21,10.77,51.43,4.69,53.7,50.25,14.68,54.65,17.19,51.71,4.31,51.86,11.35,47.25,4.31,51.83,49.61,14.49,47.34,14.89,63.09,5.25,53.91,11.8,47.52,4.33,50.77,44.82,13.09,44.9,14.12,59.65,4.97,37.05,8.11,52.25,4.76,45.06,33.57,9.81,44.9,14.12,40.77,3.4,39.8,8.71,52.01,4.74,40.78
202607010203,2026-07-01,02,3R,daily,67.6,19.75,47.34,14.89,49.76,4.14,50.0,10.95,50.0,4.56,54.28,53.26,15.56,44.9,14.12,55.45,4.62,50.0,10.95,50.0,4.56,49.8,50.25,14.68,66.83,21.02,34.48,2.87,50.0,10.95,50.0,4.56,54.07,49.61,14.49,44.9,14.12,50.06,4.17,50.0,10.95,50.0,4.56,48.29,44.82,13.09,49.77,15.66,55.0,4.58,50.0,10.95,50.0,4.56,48.83,33.57,9.81,52.21,16.42,47.21,3.93,50.0,10.95,50.0,4.56,45.66
202607010203,2026-07-01,02,3R,realtime,67.6,19.75,47.34,14.89,49.76,4.14,47.22,10.34,49.39,4.5,53.62,53.26,15.56,44.9,14.12,55.45,4.62,55.41,12.13,51.43,4.69,51.12,50.25,14.68,66.83,21.02,34.48,2.87,53.18,11.64,47.25,4.31,54.52,49.61,14.49,44.9,14.12,50.06,4.17,48.51,10.62,47.52,4.33,47.74,44.82,13.09,49.77,15.66,55.0,4.58,61.64,13.49,52.25,4.76,51.59,33.57,9.81,52.21,16.42,47.21,3.93,34.03,7.45,52.01,4.74,42.35
202607010204,2026-07-01,02,4R,daily,67.6,19.75,49.77,15.66,58.75,4.89,50.0,10.95,50.0,4.56,55.8,53.26,15.56,54.65,17.19,52.01,4.33,50.0,10.95,50.0,4.56,52.58,50.25,14.68,44.9,14.12,48.41,4.03,50.0,10.95,50.0,4.56,48.34,49.61,14.49,44.9,14.12,48.71,4.06,50.0,10.95,50.0,4.56,48.18,44.82,13.09,52.21,16.42,49.61,4.13,50.0,10.95,50.0,4.56,49.15,33.57,9.81,44.9,14.12,40.92,3.41,50.0,10.95,50.0,4.56,42.84
202607010204,2026-07-01,02,4R,realtime,67.6,19.75,49.77,15.66,58.75,4.89,64.72,14.17,52.85,4.82,59.28,53.26,15.56,54.65,17.19,52.01,4.33,49.26,10.78,30.12,2.74,50.61,50.25,14.68,44.9,14.12,48.41,4.03,63.14,13.82,42.55,3.88,50.54,49.61,14.49,44.9,14.12,48.71,4.06,48.14,10.54,64.34,5.86,49.08,44.82,13.09,52.21,16.42,49.61,4.13,30.58,6.69,56.42,5.14,45.48,33.57,9.81,44.9,14.12,40.92,3.41,44.16,9.67,53.57,4.88,41.89
202607010205,2026-07-01,02,5R,daily,67.6,19.75,59.52,18.72,48.86,4.07,50.0,10.95,50.0,4.56,58.04,53.26,15.56,47.34,14.89,42.42,3.53,50.0,10.95,50.0,4.56,49.48,50.25,14.68,44.9,14.12,52.01,4.33,50.0,10.95,50.0,4.56,48.64,49.61,14.49,81.44,25.62,64.74,5.39,50.0,10.95,50.0,4.56,61.0,44.82,13.09,30.29,9.53,41.22,3.43,50.0,10.95,50.0,4.56,41.55,33.57,9.81,37.59,11.83,53.2,4.43,50.0,10.95,50.0,4.56,41.56
202607010205,2026-07-01,02,5R,realtime,67.6,19.75,59.52,18.72,48.86,4.07,62.77,13.74,50.18,4.57,60.85,53.26,15.56,47.34,14.89,42.42,3.53,44.25,9.69,51.25,4.67,48.34,50.25,14.68,44.9,14.12,52.01,4.33,43.17,9.45,47.41,4.32,46.91,49.61,14.49,81.44,25.62,64.74,5.39,52.08,11.4,47.04,4.29,61.19,44.82,13.09,30.29,9.53,41.22,3.43,42.14,9.22,52.1,4.75,40.03,33.57,9.81,37.59,11.83,53.2,4.43,55.59,12.17,51.87,4.73,42.96
