レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607040106,2026-07-04,01,6R,daily,67.18,24.53,61.92,14.26,40.17,3.57,50.0,10.88,50.0,4.89,58.15,48.68,17.78,46.24,10.65,34.84,3.1,50.0,10.88,50.0,4.89,47.3,50.87,18.58,42.32,9.75,46.48,4.14,50.0,10.88,50.0,4.89,48.24,50.2,18.33,46.24,10.65,47.96,4.27,50.0,10.88,50.0,4.89,49.02,46.88,17.12,42.32,9.75,41.64,3.71,50.0,10.88,50.0,4.89,46.35,35.49,12.96,34.48,7.94,50.01,4.45,50.0,10.88,50.0,4.89,41.13
202607040106,2026-07-04,01,6R,realtime,67.18,24.53,61.92,14.26,40.17,3.57,58.6,12.76,37.54,3.67,58.8,48.68,17.78,46.24,10.65,34.84,3.1,45.76,9.96,46.59,4.56,46.05,50.87,18.58,42.32,9.75,46.48,4.14,52.7,11.47,33.12,3.24,47.17,50.2,18.33,46.24,10.65,47.96,4.27,57.1,12.43,64.8,6.34,52.02,46.88,17.12,42.32,9.75,41.64,3.71,41.65,9.07,53.21,5.2,44.84,35.49,12.96,34.48,7.94,50.01,4.45,44.18,9.62,64.72,6.33,41.3
202607040107,2026-07-04,01,7R,daily,67.18,24.53,52.12,12.0,39.43,3.51,50.0,10.88,50.0,4.89,55.82,48.68,17.78,44.28,10.2,43.53,3.87,50.0,10.88,50.0,4.89,47.63,50.87,18.58,54.08,12.46,47.55,4.23,50.0,10.88,50.0,4.89,51.04,50.2,18.33,42.32,9.75,51.07,4.54,50.0,10.88,50.0,4.89,48.4,46.88,17.12,44.28,10.2,54.43,4.84,50.0,10.88,50.0,4.89,47.94,35.49,12.96,42.32,9.75,51.32,4.57,50.0,10.88,50.0,4.89,43.05
202607040108,2026-07-04,01,8R,daily,67.18,24.53,50.16,11.55,45.33,4.03,50.0,10.88,50.0,4.89,55.9,48.68,17.78,46.24,10.65,41.56,3.7,50.0,10.88,50.0,4.89,47.9,50.87,18.58,48.2,11.1,55.42,4.93,50.0,10.88,50.0,4.89,50.39,50.2,18.33,42.32,9.75,47.55,4.23,50.0,10.88,50.0,4.89,48.09,46.88,17.12,56.04,12.91,45.09,4.01,50.0,10.88,50.0,4.89,49.81,35.49,12.96,42.32,9.75,40.74,3.63,50.0,10.88,50.0,4.89,42.11
202607040109,2026-07-04,01,9R,daily,67.18,24.53,48.2,11.1,43.53,3.87,50.0,10.88,50.0,4.89,55.29,48.68,17.78,52.12,12.0,52.87,4.71,50.0,10.88,50.0,4.89,50.26,50.87,18.58,44.28,10.2,43.37,3.86,50.0,10.88,50.0,4.89,48.41,50.2,18.33,42.32,9.75,50.42,4.49,50.0,10.88,50.0,4.89,48.34,46.88,17.12,48.2,11.1,58.78,5.23,50.0,10.88,50.0,4.89,49.23,35.49,12.96,58.0,13.36,53.04,4.72,50.0,10.88,50.0,4.89,46.81
202607040110,2026-07-04,01,10R,daily,67.18,24.53,56.04,12.91,53.28,4.74,50.0,10.88,50.0,4.89,57.96,48.68,17.78,46.24,10.65,36.81,3.28,50.0,10.88,50.0,4.89,47.48,50.87,18.58,52.12,12.0,54.1,4.81,50.0,10.88,50.0,4.89,51.17,50.2,18.33,50.16,11.55,45.41,4.04,50.0,10.88,50.0,4.89,49.7,46.88,17.12,42.32,9.75,45.58,4.06,50.0,10.88,50.0,4.89,46.7,35.49,12.96,50.16,11.55,53.61,4.77,50.0,10.88,50.0,4.89,45.06
202607040111,2026-07-04,01,11R,daily,67.18,24.53,61.92,14.26,50.33,4.48,50.0,10.88,50.0,4.89,59.05,48.68,17.78,58.0,13.36,48.53,4.32,50.0,10.88,50.0,4.89,51.23,50.87,18.58,52.12,12.0,39.43,3.51,50.0,10.88,50.0,4.89,49.87,50.2,18.33,48.2,11.1,45.0,4.0,50.0,10.88,50.0,4.89,49.21,46.88,17.12,46.24,10.65,49.6,4.41,50.0,10.88,50.0,4.89,47.96,35.49,12.96,48.2,11.1,52.63,4.68,50.0,10.88,50.0,4.89,44.52
202607040112,2026-07-04,01,12R,daily,67.18,24.53,54.08,12.46,47.55,4.23,50.0,10.88,50.0,4.89,57.0,48.68,17.78,56.04,12.91,45.09,4.01,50.0,10.88,50.0,4.89,50.47,50.87,18.58,61.92,14.26,40.17,3.57,50.0,10.88,50.0,4.89,52.19,50.2,18.33,54.08,12.46,49.92,4.44,50.0,10.88,50.0,4.89,51.0,46.88,17.12,58.0,13.36,46.48,4.14,50.0,10.88,50.0,4.89,50.39,35.49,12.96,58.0,13.36,56.24,5.0,50.0,10.88,50.0,4.89,47.1
202607040401,2026-07-04,04,1R,daily,67.74,21.25,42.31,12.41,36.63,4.01,50.0,10.95,50.0,3.23,51.85,53.79,16.87,44.76,13.13,88.84,9.73,50.0,10.95,50.0,3.23,53.9,51.51,16.15,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,46.06,50.38,15.8,37.41,10.98,42.85,4.69,50.0,10.95,50.0,3.23,45.64,42.01,13.18,47.21,13.85,42.85,4.69,50.0,10.95,50.0,3.23,45.89,34.13,10.7,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,46.63
202607040401,2026-07-04,04,1R,realtime,67.74,21.25,42.31,12.41,36.63,4.01,53.18,11.65,53.61,3.46,52.78,53.79,16.87,44.76,13.13,88.84,9.73,37.58,8.23,41.41,2.67,50.63,51.51,16.15,49.66,14.57,10.65,1.17,52.9,11.58,53.13,3.43,46.9,50.38,15.8,37.41,10.98,42.85,4.69,57.25,12.54,51.89,3.35,47.35,42.01,13.18,47.21,13.85,42.85,4.69,41.94,9.18,66.47,4.29,45.19,34.13,10.7,52.11,15.29,59.01,6.46,57.16,12.52,33.27,2.15,47.11
202607040402,2026-07-04,04,2R,daily,67.74,21.25,66.81,19.6,29.4,3.22,50.0,10.95,50.0,3.23,58.24,53.79,16.87,44.76,13.13,60.81,6.66,50.0,10.95,50.0,3.23,50.83,51.51,16.15,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,49.59,50.38,15.8,39.86,11.69,42.85,4.69,50.0,10.95,50.0,3.23,46.36,42.01,13.18,44.76,13.13,59.01,6.46,50.0,10.95,50.0,3.23,46.94,34.13,10.7,42.31,12.41,26.69,2.92,50.0,10.95,50.0,3.23,40.21
202607040402,2026-07-04,04,2R,realtime,67.74,21.25,66.81,19.6,29.4,3.22,58.58,12.83,54.58,3.52,60.42,53.79,16.87,44.76,13.13,60.81,6.66,57.83,12.66,41.34,2.67,51.99,51.51,16.15,49.66,14.57,42.85,4.69,50.1,10.97,53.35,3.44,49.83,50.38,15.8,39.86,11.69,42.85,4.69,49.02,10.73,52.03,3.36,46.28,42.01,13.18,44.76,13.13,59.01,6.46,44.15,9.67,65.47,4.22,46.66,34.13,10.7,42.31,12.41,26.69,2.92,40.33,8.83,33.0,2.13,37.0
202607040403,2026-07-04,04,3R,daily,67.74,21.25,44.76,13.13,83.19,9.11,50.0,10.95,50.0,3.23,57.66,53.79,16.87,39.86,11.69,59.01,6.46,50.0,10.95,50.0,3.23,49.2,51.51,16.15,52.11,15.29,48.27,5.29,50.0,10.95,50.0,3.23,50.9,50.38,15.8,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,50.29,42.01,13.18,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,46.61,34.13,10.7,64.36,18.88,59.01,6.46,50.0,10.95,50.0,3.23,50.22
202607040403,2026-07-04,04,3R,realtime,67.74,21.25,44.76,13.13,83.19,9.11,50.85,11.13,55.55,3.58,58.21,53.79,16.87,39.86,11.69,59.01,6.46,46.68,10.22,41.28,2.66,47.91,51.51,16.15,52.11,15.29,48.27,5.29,43.02,9.42,53.58,3.46,49.6,50.38,15.8,47.21,13.85,59.01,6.46,61.51,13.47,52.16,3.37,52.95,42.01,13.18,49.66,14.57,42.85,4.69,44.58,9.76,64.47,4.16,46.36,34.13,10.7,64.36,18.88,59.01,6.46,53.37,11.69,32.73,2.11,49.84
202607040404,2026-07-04,04,4R,daily,67.74,21.25,42.31,12.41,10.65,1.17,50.0,10.95,50.0,3.23,49.0,53.79,16.87,52.11,15.29,42.85,4.69,50.0,10.95,50.0,3.23,51.02,51.51,16.15,42.31,12.41,107.48,11.77,50.0,10.95,50.0,3.23,54.51,50.38,15.8,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,45.71,42.01,13.18,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,48.38,34.13,10.7,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,45.91
202607040404,2026-07-04,04,4R,realtime,67.74,21.25,42.31,12.41,10.65,1.17,48.0,10.51,56.52,3.65,48.98,53.79,16.87,52.11,15.29,42.85,4.69,52.38,11.47,41.21,2.66,50.98,51.51,16.15,42.31,12.41,107.48,11.77,47.0,10.29,53.81,3.47,54.1,50.38,15.8,49.66,14.57,10.65,1.17,54.12,11.85,52.3,3.37,46.76,42.01,13.18,49.66,14.57,59.01,6.46,44.9,9.83,63.47,4.09,48.13,34.13,10.7,49.66,14.57,59.01,6.46,53.64,11.74,32.47,2.09,45.57
202607040405,2026-07-04,04,5R,daily,67.74,21.25,44.76,13.13,75.16,8.23,50.0,10.95,50.0,3.23,56.78,53.79,16.87,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,51.36,51.51,16.15,47.21,13.85,54.04,5.92,50.0,10.95,50.0,3.23,50.1,50.38,15.8,54.56,16.01,42.85,4.69,50.0,10.95,50.0,3.23,50.67,42.01,13.18,30.06,8.82,59.01,6.46,50.0,10.95,50.0,3.23,42.63,34.13,10.7,91.31,26.79,29.4,3.22,50.0,10.95,50.0,3.23,54.88
202607040405,2026-07-04,04,5R,realtime,67.74,21.25,44.76,13.13,75.16,8.23,55.86,12.23,56.52,3.65,58.49,53.79,16.87,47.21,13.85,59.01,6.46,47.5,10.4,41.21,2.66,50.24,51.51,16.15,47.21,13.85,54.04,5.92,41.61,9.11,53.81,3.47,48.5,50.38,15.8,54.56,16.01,42.85,4.69,67.71,14.83,52.3,3.37,54.7,42.01,13.18,30.06,8.82,59.01,6.46,43.75,9.58,63.47,4.09,42.13,34.13,10.7,91.31,26.79,29.4,3.22,43.57,9.54,32.47,2.09,52.34
202607040406,2026-07-04,04,6R,daily,67.74,21.25,42.31,12.41,42.85,4.69,50.0,10.95,50.0,3.23,52.53,53.79,16.87,83.96,24.63,10.65,1.17,50.0,10.95,50.0,3.23,56.84,51.51,16.15,49.66,14.57,54.04,5.92,50.0,10.95,50.0,3.23,50.81,50.38,15.8,49.66,14.57,75.16,8.23,50.0,10.95,50.0,3.23,52.77,42.01,13.18,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,41.58,34.13,10.7,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,40.61
202607040406,2026-07-04,04,6R,realtime,67.74,21.25,42.31,12.41,42.85,4.69,49.2,10.77,56.52,3.65,52.77,53.79,16.87,83.96,24.63,10.65,1.17,49.72,10.89,41.21,2.66,56.21,51.51,16.15,49.66,14.57,54.04,5.92,61.65,13.5,53.81,3.47,53.61,50.38,15.8,49.66,14.57,75.16,8.23,55.17,12.08,52.3,3.37,54.06,42.01,13.18,32.51,9.54,42.85,4.69,34.84,7.63,63.47,4.09,39.13,34.13,10.7,49.66,14.57,10.65,1.17,49.44,10.83,32.47,2.09,39.36
202607040407,2026-07-04,04,7R,daily,67.74,21.25,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,57.17,53.79,16.87,47.21,13.85,42.85,4.69,50.0,10.95,50.0,3.23,49.59,51.51,16.15,66.81,19.6,29.4,3.22,50.0,10.95,50.0,3.23,53.15,50.38,15.8,52.11,15.29,26.69,2.92,50.0,10.95,50.0,3.23,48.19,42.01,13.18,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,41.58,34.13,10.7,44.76,13.13,10.65,1.17,50.0,10.95,50.0,3.23,39.17
202607040407,2026-07-04,04,7R,realtime,67.74,21.25,52.11,15.29,59.01,6.46,52.15,11.42,56.52,3.65,58.06,53.79,16.87,47.21,13.85,42.85,4.69,51.1,11.19,41.21,2.66,49.26,51.51,16.15,66.81,19.6,29.4,3.22,66.1,14.47,53.81,3.47,56.92,50.38,15.8,52.11,15.29,26.69,2.92,57.66,12.63,52.3,3.37,50.01,42.01,13.18,32.51,9.54,42.85,4.69,36.13,7.91,63.47,4.09,39.41,34.13,10.7,44.76,13.13,10.65,1.17,36.88,8.08,32.47,2.09,35.17
202607040408,2026-07-04,04,8R,daily,67.74,21.25,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,54.68,53.79,16.87,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,50.31,51.51,16.15,42.31,12.41,10.65,1.17,50.0,10.95,50.0,3.23,43.91,50.38,15.8,101.11,29.66,10.65,1.17,50.0,10.95,50.0,3.23,60.8,42.01,13.18,37.41,10.98,42.85,4.69,50.0,10.95,50.0,3.23,43.02,34.13,10.7,39.86,11.69,38.89,4.26,50.0,10.95,50.0,3.23,40.83
202607040408,2026-07-04,04,8R,realtime,67.74,21.25,49.66,14.57,42.85,4.69,60.51,13.25,56.52,3.65,57.4,53.79,16.87,49.66,14.57,42.85,4.69,35.67,7.81,41.21,2.66,46.6,51.51,16.15,42.31,12.41,10.65,1.17,43.39,9.5,53.81,3.47,42.71,50.38,15.8,101.11,29.66,10.65,1.17,57.08,12.5,52.3,3.37,62.5,42.01,13.18,37.41,10.98,42.85,4.69,58.52,12.81,63.47,4.09,45.75,34.13,10.7,39.86,11.69,38.89,4.26,44.84,9.82,32.47,2.09,38.57
202607040409,2026-07-04,04,9R,daily,67.74,21.25,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,51.16,53.79,16.87,64.36,18.88,59.01,6.46,50.0,10.95,50.0,3.23,56.39,51.51,16.15,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,52.08,50.38,15.8,30.06,8.82,59.01,6.46,50.0,10.95,50.0,3.23,45.26,42.01,13.18,47.21,13.85,33.24,3.64,50.0,10.95,50.0,3.23,44.84,34.13,10.7,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,44.14
202607040409,2026-07-04,04,9R,realtime,67.74,21.25,49.66,14.57,10.65,1.17,64.21,14.06,55.55,3.58,54.63,53.79,16.87,64.36,18.88,59.01,6.46,42.77,9.36,41.28,2.66,54.24,51.51,16.15,52.11,15.29,59.01,6.46,54.18,11.86,53.58,3.46,53.22,50.38,15.8,30.06,8.82,59.01,6.46,40.03,8.76,52.16,3.37,43.21,42.01,13.18,47.21,13.85,33.24,3.64,52.65,11.53,64.47,4.16,46.35,34.13,10.7,49.66,14.57,42.85,4.69,46.18,10.11,32.73,2.11,42.19
202607040410,2026-07-04,04,10R,daily,67.74,21.25,54.56,16.01,59.01,6.46,50.0,10.95,50.0,3.23,57.89,53.79,16.87,52.11,15.29,48.27,5.29,50.0,10.95,50.0,3.23,51.62,51.51,16.15,91.31,26.79,29.4,3.22,50.0,10.95,50.0,3.23,60.34,50.38,15.8,49.66,14.57,54.04,5.92,50.0,10.95,50.0,3.23,50.46,42.01,13.18,52.11,15.29,42.85,4.69,50.0,10.95,50.0,3.23,47.33,34.13,10.7,44.76,13.13,59.01,6.46,50.0,10.95,50.0,3.23,44.47
202607040410,2026-07-04,04,10R,realtime,67.74,21.25,54.56,16.01,59.01,6.46,56.64,12.4,55.55,3.58,59.7,53.79,16.87,52.11,15.29,48.27,5.29,45.3,9.92,41.28,2.66,50.03,51.51,16.15,91.31,26.79,29.4,3.22,54.94,12.03,53.58,3.46,61.65,50.38,15.8,49.66,14.57,54.04,5.92,52.02,11.39,52.16,3.37,51.04,42.01,13.18,52.11,15.29,42.85,4.69,54.37,11.91,64.47,4.16,49.22,34.13,10.7,44.76,13.13,59.01,6.46,36.74,8.04,32.73,2.11,40.45
202607040411,2026-07-04,04,11R,daily,67.74,21.25,54.56,16.01,75.16,8.23,50.0,10.95,50.0,3.23,59.66,53.79,16.87,54.56,16.01,42.85,4.69,50.0,10.95,50.0,3.23,51.74,51.51,16.15,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,50.64,50.38,15.8,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,51.01,42.01,13.18,39.86,11.69,42.85,4.69,50.0,10.95,50.0,3.23,43.74,34.13,10.7,52.11,15.29,26.69,2.92,50.0,10.95,50.0,3.23,43.09
202607040411,2026-07-04,04,11R,realtime,67.74,21.25,54.56,16.01,75.16,8.23,65.18,14.27,55.55,3.58,63.34,53.79,16.87,54.56,16.01,42.85,4.69,67.81,14.85,41.28,2.66,55.08,51.51,16.15,47.21,13.85,59.01,6.46,48.69,10.66,53.58,3.46,50.58,50.38,15.8,49.66,14.57,59.01,6.46,42.96,9.41,52.16,3.37,49.6,42.01,13.18,39.86,11.69,42.85,4.69,42.09,9.22,64.47,4.16,42.94,34.13,10.7,52.11,15.29,26.69,2.92,33.28,7.29,32.73,2.11,38.31
202607040412,2026-07-04,04,12R,daily,67.74,21.25,101.11,29.66,10.65,1.17,50.0,10.95,50.0,3.23,66.25,53.79,16.87,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,52.07,51.51,16.15,49.66,14.57,75.16,8.23,50.0,10.95,50.0,3.23,53.13,50.38,15.8,44.76,13.13,60.81,6.66,50.0,10.95,50.0,3.23,49.77,42.01,13.18,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,49.1,34.13,10.7,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,45.19
202607040412,2026-07-04,04,12R,realtime,67.74,21.25,101.11,29.66,10.65,1.17,68.37,14.97,55.55,3.58,70.63,53.79,16.87,49.66,14.57,59.01,6.46,40.31,8.83,41.28,2.66,49.39,51.51,16.15,49.66,14.57,75.16,8.23,39.07,8.56,53.58,3.46,50.97,50.38,15.8,44.76,13.13,60.81,6.66,66.95,14.66,52.16,3.37,53.62,42.01,13.18,52.11,15.29,59.01,6.46,42.16,9.23,64.47,4.16,48.31,34.13,10.7,47.21,13.85,59.01,6.46,43.16,9.45,32.73,2.11,42.58
202607040601,2026-07-04,06,1R,daily,65.26,25.28,46.43,9.17,62.67,5.21,50.0,12.61,50.0,3.98,56.26,51.73,20.04,44.42,8.78,70.92,5.9,50.0,12.61,50.0,3.98,51.31,52.9,20.49,54.45,10.76,44.18,3.68,50.0,12.61,50.0,3.98,51.52,49.61,19.22,46.43,9.17,54.01,4.49,50.0,12.61,50.0,3.98,49.48,44.6,17.28,48.43,9.57,38.52,3.21,50.0,12.61,50.0,3.98,46.64,34.84,13.5,46.43,9.17,56.18,4.67,50.0,12.61,50.0,3.98,43.93
