レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607030401,2026-07-03,04,1R,daily,67.74,21.25,39.86,11.69,59.01,6.46,50.0,10.95,50.0,3.23,53.58,53.79,16.87,44.76,13.13,10.65,1.17,50.0,10.95,50.0,3.23,45.34,51.51,16.15,42.31,12.41,42.85,4.69,50.0,10.95,50.0,3.23,47.43,50.38,15.8,42.31,12.41,107.48,11.77,50.0,10.95,50.0,3.23,54.16,42.01,13.18,54.56,16.01,42.85,4.69,50.0,10.95,50.0,3.23,48.05,34.13,10.7,30.06,8.82,59.01,6.46,50.0,10.95,50.0,3.23,40.16
202607030401,2026-07-03,04,1R,realtime,67.74,21.25,39.86,11.69,59.01,6.46,45.49,9.96,53.61,3.46,52.82,53.79,16.87,44.76,13.13,10.65,1.17,41.83,9.16,41.41,2.67,43.0,51.51,16.15,42.31,12.41,42.85,4.69,42.94,9.4,53.13,3.43,46.09,50.38,15.8,42.31,12.41,107.48,11.77,51.27,11.23,51.89,3.35,54.56,42.01,13.18,54.56,16.01,42.85,4.69,67.75,14.83,66.47,4.29,53.0,34.13,10.7,30.06,8.82,59.01,6.46,50.74,11.11,33.27,2.15,39.24
202607030402,2026-07-03,04,2R,daily,67.74,21.25,54.56,16.01,75.16,8.23,50.0,10.95,50.0,3.23,59.66,53.79,16.87,42.31,12.41,10.65,1.17,50.0,10.95,50.0,3.23,44.62,51.51,16.15,44.76,13.13,59.01,6.46,50.0,10.95,50.0,3.23,49.92,50.38,15.8,44.76,13.13,83.19,9.11,50.0,10.95,50.0,3.23,52.22,42.01,13.18,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,41.58,34.13,10.7,44.76,13.13,88.84,9.73,50.0,10.95,50.0,3.23,47.74
202607030402,2026-07-03,04,2R,realtime,67.74,21.25,54.56,16.01,75.16,8.23,66.98,14.67,53.61,3.46,63.61,53.79,16.87,42.31,12.41,10.65,1.17,51.47,11.27,41.41,2.67,44.39,51.51,16.15,44.76,13.13,59.01,6.46,57.69,12.63,53.13,3.43,51.81,50.38,15.8,44.76,13.13,83.19,9.11,53.81,11.78,51.89,3.35,53.17,42.01,13.18,32.51,9.54,42.85,4.69,27.53,6.03,66.47,4.29,37.72,34.13,10.7,44.76,13.13,88.84,9.73,42.53,9.31,33.27,2.15,45.02
202607030403,2026-07-03,04,3R,daily,67.74,21.25,39.86,11.69,38.89,4.26,50.0,10.95,50.0,3.23,51.37,53.79,16.87,49.66,14.57,54.04,5.92,50.0,10.95,50.0,3.23,51.53,51.51,16.15,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,46.06,50.38,15.8,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,44.2,42.01,13.18,61.91,18.16,59.01,6.46,50.0,10.95,50.0,3.23,51.97,34.13,10.7,101.11,29.66,10.65,1.17,50.0,10.95,50.0,3.23,55.71
202607030403,2026-07-03,04,3R,realtime,67.74,21.25,39.86,11.69,38.89,4.26,41.8,9.15,53.95,3.48,49.83,53.79,16.87,49.66,14.57,54.04,5.92,65.8,14.41,42.43,2.74,54.5,51.51,16.15,49.66,14.57,10.65,1.17,53.93,11.81,55.05,3.55,47.25,34.13,10.7,32.51,9.54,42.85,4.69,36.85,8.07,29.01,1.87,34.87,50.38,15.8,61.91,18.16,59.01,6.46,43.66,9.56,52.51,3.39,53.37,42.01,13.18,101.11,29.66,10.65,1.17,57.97,12.69,66.82,4.31,61.01
202607030404,2026-07-03,04,4R,daily,67.74,21.25,42.31,12.41,26.69,2.92,50.0,10.95,50.0,3.23,50.76,53.79,16.87,47.21,13.85,54.04,5.92,50.0,10.95,50.0,3.23,50.81,51.51,16.15,52.11,15.29,26.69,2.92,50.0,10.95,50.0,3.23,48.54,50.38,15.8,37.41,10.98,42.85,4.69,50.0,10.95,50.0,3.23,45.64,42.01,13.18,44.76,13.13,75.16,8.23,50.0,10.95,50.0,3.23,48.71,34.13,10.7,66.81,19.6,29.4,3.22,50.0,10.95,50.0,3.23,47.7
202607030404,2026-07-03,04,4R,realtime,67.74,21.25,42.31,12.41,26.69,2.92,56.41,12.35,53.32,3.44,52.37,53.79,16.87,47.21,13.85,54.04,5.92,34.78,7.62,43.52,2.81,47.06,51.51,16.15,52.11,15.29,26.69,2.92,50.39,11.03,56.75,3.66,49.06,50.38,15.8,37.41,10.98,42.85,4.69,58.07,12.71,52.98,3.42,47.6,42.01,13.18,44.76,13.13,75.16,8.23,61.92,13.56,68.18,4.4,52.49,34.13,10.7,66.81,19.6,29.4,3.22,38.46,8.42,25.02,1.61,43.56
202607030405,2026-07-03,04,5R,daily,67.74,21.25,49.66,14.57,10.65,1.17,50.0,10.95,50.0,3.23,51.16,53.79,16.87,39.86,11.69,42.85,4.69,50.0,10.95,50.0,3.23,47.43,51.51,16.15,52.11,15.29,42.85,4.69,50.0,10.95,50.0,3.23,50.31,50.38,15.8,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,49.24,42.01,13.18,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,47.66,34.13,10.7,47.21,13.85,42.85,4.69,50.0,10.95,50.0,3.23,43.42
202607030405,2026-07-03,04,5R,realtime,67.74,21.25,49.66,14.57,10.65,1.17,54.31,11.89,53.95,3.48,52.35,53.79,16.87,39.86,11.69,42.85,4.69,58.24,12.75,42.43,2.74,48.75,51.51,16.15,52.11,15.29,42.85,4.69,54.94,12.03,55.05,3.55,51.71,50.38,15.8,49.66,14.57,42.85,4.69,43.6,9.55,52.51,3.39,48.0,42.01,13.18,47.21,13.85,59.01,6.46,54.06,11.84,66.82,4.31,49.64,34.13,10.7,47.21,13.85,42.85,4.69,34.88,7.64,29.01,1.87,38.75
202607030406,2026-07-03,04,6R,daily,67.74,21.25,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,54.68,53.79,16.87,42.31,12.41,42.85,4.69,50.0,10.95,50.0,3.23,48.15,51.51,16.15,64.36,18.88,59.01,6.46,50.0,10.95,50.0,3.23,55.67,50.38,15.8,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,44.2,42.01,13.18,54.56,16.01,59.01,6.46,50.0,10.95,50.0,3.23,49.82,34.13,10.7,44.76,13.13,60.81,6.66,50.0,10.95,50.0,3.23,44.67
202607030406,2026-07-03,04,6R,realtime,67.74,21.25,49.66,14.57,42.85,4.69,53.24,11.66,53.32,3.44,55.61,53.79,16.87,42.31,12.41,42.85,4.69,49.78,10.9,43.52,2.81,47.68,51.51,16.15,64.36,18.88,59.01,6.46,53.96,11.82,56.75,3.66,56.97,50.38,15.8,32.51,9.54,42.85,4.69,25.13,5.5,52.98,3.42,38.95,42.01,13.18,54.56,16.01,59.01,6.46,52.18,11.43,68.18,4.4,51.47,34.13,10.7,44.76,13.13,60.81,6.66,65.73,14.39,25.02,1.61,46.5
202607030407,2026-07-03,04,7R,daily,67.74,21.25,47.21,13.85,59.01,6.46,50.0,10.95,50.0,3.23,55.73,53.79,16.87,47.21,13.85,33.24,3.64,50.0,10.95,50.0,3.23,48.53,51.51,16.15,44.76,13.13,88.84,9.73,50.0,10.95,50.0,3.23,53.19,50.38,15.8,30.06,8.82,59.01,6.46,50.0,10.95,50.0,3.23,45.26,42.01,13.18,91.31,26.79,29.4,3.22,50.0,10.95,50.0,3.23,57.36,34.13,10.7,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,44.14
202607030407,2026-07-03,04,7R,realtime,67.74,21.25,47.21,13.85,59.01,6.46,66.81,14.63,53.95,3.48,59.67,53.79,16.87,47.21,13.85,33.24,3.64,44.71,9.79,42.43,2.74,46.89,51.51,16.15,44.76,13.13,88.84,9.73,50.35,11.02,55.05,3.55,53.59,50.38,15.8,30.06,8.82,59.01,6.46,52.3,11.45,52.51,3.39,45.92,42.01,13.18,91.31,26.79,29.4,3.22,54.79,12.0,66.82,4.31,59.49,34.13,10.7,49.66,14.57,42.85,4.69,31.04,6.8,29.01,1.87,38.63
202607030408,2026-07-03,04,8R,daily,67.74,21.25,49.66,14.57,75.16,8.23,50.0,10.95,50.0,3.23,58.22,53.79,16.87,42.31,12.41,107.48,11.77,50.0,10.95,50.0,3.23,55.23,51.51,16.15,44.76,13.13,83.19,9.11,50.0,10.95,50.0,3.23,52.57,50.38,15.8,83.96,24.63,10.65,1.17,50.0,10.95,50.0,3.23,55.77,42.01,13.18,32.51,9.54,42.85,4.69,50.0,10.95,50.0,3.23,41.58,34.13,10.7,42.31,12.41,36.63,4.01,50.0,10.95,50.0,3.23,41.3
202607030408,2026-07-03,04,8R,realtime,67.74,21.25,49.66,14.57,75.16,8.23,67.28,14.73,53.95,3.48,62.26,53.79,16.87,42.31,12.41,107.48,11.77,51.62,11.3,42.43,2.74,55.09,51.51,16.15,44.76,13.13,83.19,9.11,51.47,11.27,55.05,3.55,53.22,50.38,15.8,83.96,24.63,10.65,1.17,55.14,12.07,52.51,3.39,57.06,42.01,13.18,32.51,9.54,42.85,4.69,46.04,10.08,66.82,4.31,41.8,34.13,10.7,42.31,12.41,36.63,4.01,28.47,6.23,29.01,1.87,35.23
202607030409,2026-07-03,04,9R,daily,67.74,21.25,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,56.45,53.79,16.87,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,52.79,51.51,16.15,54.56,16.01,75.16,8.23,50.0,10.95,50.0,3.23,54.57,50.38,15.8,44.76,13.13,75.16,8.23,50.0,10.95,50.0,3.23,51.34,42.01,13.18,39.86,11.69,38.89,4.26,50.0,10.95,50.0,3.23,43.3,34.13,10.7,52.11,15.29,48.27,5.29,50.0,10.95,50.0,3.23,45.45
202607030409,2026-07-03,04,9R,realtime,67.74,21.25,49.66,14.57,59.01,6.46,68.23,14.94,53.95,3.48,60.7,53.79,16.87,52.11,15.29,59.01,6.46,64.13,14.04,42.43,2.74,55.4,51.51,16.15,54.56,16.01,75.16,8.23,47.11,10.31,55.05,3.55,54.26,50.38,15.8,44.76,13.13,75.16,8.23,54.61,11.96,52.51,3.39,52.51,42.01,13.18,39.86,11.69,38.89,4.26,27.61,6.05,66.82,4.31,39.49,34.13,10.7,52.11,15.29,48.27,5.29,38.35,8.4,29.01,1.87,41.55
202607030410,2026-07-03,04,10R,daily,67.74,21.25,49.66,14.57,59.01,6.46,50.0,10.95,50.0,3.23,56.45,53.79,16.87,66.81,19.6,29.4,3.22,50.0,10.95,50.0,3.23,53.86,51.51,16.15,61.91,18.16,59.01,6.46,50.0,10.95,50.0,3.23,54.95,50.38,15.8,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,49.24,42.01,13.18,39.86,11.69,59.01,6.46,50.0,10.95,50.0,3.23,45.5,34.13,10.7,49.66,14.57,42.85,4.69,50.0,10.95,50.0,3.23,44.14
202607030410,2026-07-03,04,10R,realtime,67.74,21.25,49.66,14.57,59.01,6.46,44.15,9.67,54.58,3.52,55.47,53.79,16.87,66.81,19.6,29.4,3.22,61.51,13.47,41.34,2.67,55.83,51.51,16.15,61.91,18.16,59.01,6.46,41.01,8.98,53.35,3.44,53.2,50.38,15.8,49.66,14.57,42.85,4.69,56.52,12.38,52.03,3.36,50.79,42.01,13.18,39.86,11.69,59.01,6.46,42.47,9.3,65.47,4.22,44.85,34.13,10.7,49.66,14.57,42.85,4.69,54.37,11.91,33.0,2.13,44.0
202607030411,2026-07-03,04,11R,daily,67.74,21.25,54.56,16.01,42.85,4.69,50.0,10.95,50.0,3.23,56.12,53.79,16.87,101.11,29.66,10.65,1.17,50.0,10.95,50.0,3.23,61.87,51.51,16.15,47.21,13.85,42.85,4.69,50.0,10.95,50.0,3.23,48.87,50.38,15.8,54.56,16.01,59.01,6.46,50.0,10.95,50.0,3.23,52.44,42.01,13.18,52.11,15.29,59.01,6.46,50.0,10.95,50.0,3.23,49.1,34.13,10.7,47.21,13.85,54.04,5.92,50.0,10.95,50.0,3.23,44.64
