レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202507260101,2025-07-26,01,01R,1,3,半周ラップ,まわり足,直線,田中 堅,18.91,4.5,7.56,柴田 百恵,18.91,4.41,7.47,青木 蓮,18.76,4.56,7.68,北川 幸典,18.9,4.6,7.72,山川 波乙,18.81,4.34,7.8,渡辺 史之,18.98,4.43,7.84
202507260102,2025-07-26,01,02R,1,3,半周ラップ,まわり足,直線,野間 大樹,18.88,4.25,7.67,坂井 滉哉,18.88,4.43,7.6,渡邉 俊介,19.12,4.13,7.6,木幡 純也,19.29,4.45,7.67,山崎 裕司,19.32,4.68,7.84,山下 拓巳,19.2,4.52,7.88
202507260103,2025-07-26,01,03R,1,3,半周ラップ,まわり足,直線,村田 敦,18.98,4.61,7.82,下寺 秀和,18.76,5.47,7.58,高田 ひかる,19.1,4.83,7.75,山崎 義明,18.8,4.45,7.78,松尾 基成,19.18,4.62,7.84,櫻本 あゆみ,19.36,4.86,8.03
202507260104,2025-07-26,01,04R,1,3,半周ラップ,まわり足,直線,齋藤 勇,18.96,4.84,7.81,山本 幸也,19.07,4.83,7.83,山口 修路,18.86,4.77,7.83,島田 賢人,18.88,4.51,7.81,鈴木 秀茉,18.87,5.13,7.75,北野 輝季,18.94,5.0,7.86
202507260105,2025-07-26,01,05R,1,3,半周ラップ,まわり足,直線,須藤 隆雄,19.34,4.83,7.88,北村 征嗣,18.9,4.45,7.68,吉田 凌太朗,19.37,4.59,7.83,天野 友和,18.97,4.6,7.83,本吉 正樹,19.08,5.04,7.87,松山 裕基,19.11,4.86,7.81
202507260106,2025-07-26,01,06R,1,3,半周ラップ,まわり足,直線,前沢 丈史,18.91,5.12,7.67,井上 尚悟,18.92,4.7,7.58,木幡 純也,19.37,4.83,7.7,八木 治樹,19.3,4.62,7.6,稲生 夏季,19.14,4.55,7.7,柴田 百恵,19.22,4.65,7.72
202507260107,2025-07-26,01,07R,1,3,半周ラップ,まわり足,直線,川上 剛,18.64,4.55,7.51,野間 大樹,18.9,4.59,7.63,櫻本 あゆみ,19.34,4.81,7.76,藤本 元輝,19.36,4.66,7.61,倉田 郁美,19.24,4.61,7.73,本部 めぐみ,19.39,5.06,7.69
202507260108,2025-07-26,01,08R,1,3,半周ラップ,まわり足,直線,平田 さやか,18.85,4.57,7.66,山崎 義明,18.96,4.3,7.64,山下 拓巳,19.18,4.5,7.72,山川 波乙,18.82,4.51,7.53,北野 輝季,18.99,4.52,7.62,小林 遼太,19.15,4.75,7.7
202507260109,2025-07-26,01,09R,1,3,半周ラップ,まわり足,直線,松尾 基成,18.95,4.67,7.58,青木 蓮,18.99,4.49,7.58,天野 友和,19.31,4.45,7.53,鈴木 秀茉,18.83,4.57,7.6,福来 剛,18.57,4.84,7.61,渡邉 俊介,18.83,4.4,7.59
202507260110,2025-07-26,01,10R,1,3,半周ラップ,まわり足,直線,坂井 滉哉,18.95,4.7,7.41,溝口 海義也,18.88,4.4,7.43,下寺 秀和,19.15,4.5,7.39,廣瀬 真也,19.13,4.52,7.63,須藤 隆雄,19.59,4.64,7.7,佐々木 康幸,18.95,4.47,7.74
202507260111,2025-07-26,01,11R,1,3,半周ラップ,まわり足,直線,高田 ひかる,18.96,4.59,7.47,北川 幸典,18.83,4.59,7.49,山崎 裕司,19.0,4.43,7.63,金子 拓矢,18.96,4.3,7.5,八木 治樹,19.3,4.47,7.68,吉田 凌太朗,19.54,4.64,7.64
202507260112,2025-07-26,01,12R,1,3,半周ラップ,まわり足,直線,島田 賢人,19.21,4.5,7.62,川上 剛,18.92,4.86,7.46,松山 裕基,19.06,4.55,7.5,平田 さやか,19.06,4.8,7.49,前沢 丈史,19.17,4.64,7.77,荒牧 凪沙,19.15,4.89,7.51
202507260401,2025-07-26,04,01R,1,3,一周,まわり足,直線,近藤 雄一郎,37.33,5.03,7.97,河野 主樹,37.44,5.7,7.75,吉田 宗弘,38.4,5.67,7.94,高山 敬悟,38.0,5.67,7.78,幸野 史明,38.2,5.67,8.08,小林 泰,38.26,6.17,7.81
202507260402,2025-07-26,04,02R,1,3,一周,まわり足,直線,荻野 裕介,37.63,5.47,7.87,田中 孝明,38.37,6.07,7.8,上野 秀和,38.3,5.5,7.93,松田 隆司,38.33,5.64,7.92,藤井 太雅,38.21,5.37,7.83,鈴木 雅希,38.06,5.44,7.77
