レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202307010201,スポーツ報知サマーカップ,2023-07-01,2,01R,0.0,1,0.0,1,28.0,28.0,1,1,52.4,0.0,7.0,-0.5,0.14,2,2,52.7,0.0,6.96,0.0,0.09,3,3,51.5,0.5,6.95,-0.5,0.13,4,4,52.0,0.0,7.02,-0.5,0.16,5,5,52.5,0.0,6.91,-0.5,0.09,6,6,57.4,0.0,6.95,-0.5,0.08
202307010202,スポーツ報知サマーカップ,2023-07-01,2,02R,0.0,1,0.0,3,25.0,28.0,1,1,52.0,0.0,6.71,0.0,0.16,2,3,51.5,0.5,6.81,-0.5,0.12,3,4,53.5,0.0,6.8,-0.5,0.07,4,5,53.9,0.0,6.8,-0.5,0.11,5,6,52.0,0.0,6.84,-0.5,0.11,6,2,52.0,0.0,6.8,-0.5,0.01
202307010203,スポーツ報知サマーカップ,2023-07-01,2,03R,0.0,1,0.0,3,25.0,28.0,1,1,52.7,0.0,6.79,-0.5,0.13,2,2,52.0,0.0,6.78,-0.5,0.21,3,3,52.0,0.0,6.81,-0.5,0.16,4,4,52.0,0.0,6.79,-0.5,0.14,5,6,55.3,0.0,6.78,0.0,0.11,6,5,51.5,0.5,6.89,-0.5,0.09
202307010204,スポーツ報知サマーカップ,2023-07-01,2,04R,0.0,1,0.0,3,24.0,28.0,1,1,52.6,0.0,6.71,0.0,0.14,2,2,55.5,0.0,6.96,-0.5,0.11,3,3,53.0,0.0,6.82,-0.5,0.25,4,4,53.5,0.0,6.86,-0.5,0.12,5,5,51.5,0.5,6.82,-0.5,0.09,6,6,52.0,0.0,6.89,-0.5,0.07
202307010205,スポーツ報知サマーカップ,2023-07-01,2,05R,0.0,1,0.0,2,24.0,28.0,1,1,52.0,0.0,6.71,-0.5,-0.06,2,2,52.0,0.0,6.84,-0.5,0.22,3,3,52.4,0.0,6.91,-0.5,-0.02,4,4,52.0,0.0,6.83,-0.5,-0.04,5,5,52.0,0.0,6.76,-0.5,-0.01,6,6,52.7,0.0,6.8,-0.5,-0.08
202307010206,スポーツ報知サマーカップ,2023-07-01,2,06R,0.0,1,0.0,2,25.0,28.0,1,1,52.8,0.0,6.75,-0.5,-0.04,2,2,55.3,0.0,6.9,-0.5,-0.09,3,3,52.0,0.0,6.82,-0.5,-0.03,4,4,53.5,0.0,6.82,-0.5,0.02,5,5,52.0,0.0,6.87,-0.5,0.06,6,6,52.0,0.0,6.84,-0.5,0.09
202307010207,スポーツ報知サマーカップ,2023-07-01,2,07R,0.0,1,0.0,2,26.0,28.0,1,1,50.5,1.5,6.83,-0.5,-0.06,2,2,53.9,0.0,6.69,-0.5,-0.07,3,3,57.4,0.0,6.88,-0.5,-0.02,4,4,54.0,0.0,6.78,-0.5,0.01,5,5,52.0,0.0,6.82,-0.5,-0.17,6,6,52.0,0.0,6.84,-0.5,-0.07
202307010208,スポーツ報知サマーカップ,2023-07-01,2,08R,0.0,1,0.0,1,27.0,28.0,1,1,52.0,0.0,6.75,-0.5,0.03,2,2,51.5,0.5,6.84,-0.5,0.12,3,3,52.8,0.0,6.82,-0.5,0.04,4,4,52.0,0.0,6.88,-0.5,-0.02,5,5,52.7,0.0,6.86,-0.5,-0.03,6,6,51.5,0.5,6.87,-0.5,-0.09
202307010209,スポーツ報知サマーカップ,2023-07-01,2,09R,1.0,1,1.0,1,28.0,28.0,1,1,52.0,0.0,6.63,-0.5,0.05,2,2,52.0,0.0,6.71,-0.5,0.17,3,3,51.5,0.5,6.76,-0.5,0.11,4,4,51.5,0.5,6.85,-0.5,0.09,5,5,52.0,0.0,6.76,0.0,0.15,6,6,52.1,0.0,6.88,-0.5,0.13
202307010210,スポーツ報知サマーカップ,2023-07-01,2,10R,2.0,,1.0,1,28.0,28.0,1,1,51.5,0.5,6.74,-0.5,0.02,2,2,52.5,0.0,6.85,-0.5,-0.03,3,3,51.5,0.5,6.77,-0.5,0.14,4,4,53.0,0.0,6.82,-0.5,0.11,5,5,52.7,0.0,6.87,-0.5,0.09,6,6,52.2,0.0,6.95,-0.5,0.07
