レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202609251001,2026-09-25,10,01R,08:32,2026-09-25T08:22:22.443982+09:00,0759,1.0,1,1.0,1,22.0,23.0
202609251801,2026-09-25,18,01R,08:40,2026-09-25T08:30:21.368287+09:00,0805,1.0,4,1.0,1,23.0,26.0
202609252101,2026-09-25,21,01R,08:48,2026-09-25T08:38:24.573885+09:00,0755,1.0,6,1.0,2,20.7,25.6
202609251002,2026-09-25,10,02R,08:58,2026-09-25T08:48:24.122350+09:00,0835,3.0,8,3.0,1,23.0,23.0
202609251802,2026-09-25,18,02R,09:06,2026-09-25T08:56:26.316966+09:00,0805,1.0,4,1.0,1,23.0,26.0
202609252102,2026-09-25,21,02R,09:14,2026-09-25T09:04:26.800777+09:00,0851,0.0,,1.0,1,22.2,25.6
202609251003,2026-09-25,10,03R,09:24,2026-09-25T09:14:24.789679+09:00,0901,3.0,1,3.0,1,23.0,23.0
202609251803,2026-09-25,18,03R,09:32,2026-09-25T09:22:23.660042+09:00,0843,1.0,3,1.0,1,25.0,26.0
202609252103,2026-09-25,21,03R,09:40,2026-09-25T09:30:26.987794+09:00,0917,0.0,,1.0,1,22.9,25.6
202609251004,2026-09-25,10,04R,09:50,2026-09-25T09:40:25.612285+09:00,0927,3.0,1,3.0,1,23.0,23.0
202609251804,2026-09-25,18,04R,09:58,2026-09-25T09:48:24.257416+09:00,0909,1.0,3,1.0,1,26.0,26.0
202609252104,2026-09-25,21,04R,10:06,2026-09-25T09:56:20.908801+09:00,0943,1.0,3,1.0,1,23.7,25.7
202609251005,2026-09-25,10,05R,10:18,2026-09-25T10:08:23.509118+09:00,0953,5.0,1,5.0,1,23.0,23.0
202609251805,2026-09-25,18,05R,10:25,2026-09-25T10:16:26.703611+09:00,0935,2.0,3,2.0,2,26.0,26.0
202609251101,2026-09-25,11,01R,10:30,2026-09-25T10:20:28.977260+09:00,0955,0.0,,1.0,1,24.0,25.0
202609250901,2026-09-25,09,01R,10:33,2026-09-25T10:24:24.503433+09:00,0930,2.0,3,1.0,1,25.0,25.0
202609252105,2026-09-25,21,05R,10:35,2026-09-25T10:26:19.104991+09:00,1009,1.0,3,1.0,2,24.6,25.8
202609250801,2026-09-25,08,01R,10:38,2026-09-25T10:28:25.489430+09:00,0949,3.0,6,1.0,2,24.0,26.0
202609251301,2026-09-25,13,01R,10:46,2026-09-25T10:36:20.940527+09:00,1032,0.0,,0.0,2,27.6,24.4
202609251006,2026-09-25,10,06R,10:48,2026-09-25T10:38:18.791802+09:00,1021,4.0,1,4.0,1,23.0,23.0
202609251806,2026-09-25,18,06R,10:55,2026-09-25T10:46:20.344966+09:00,1001,2.0,3,2.0,2,25.0,26.0
202609251102,2026-09-25,11,02R,10:59,2026-09-25T10:50:31.102714+09:00,1033,0.0,,1.0,1,26.0,26.0
202609250902,2026-09-25,09,02R,11:02,2026-09-25T10:52:21.106446+09:00,1037,3.0,3,2.0,1,25.0,25.0
202609250802,2026-09-25,08,02R,11:04,2026-09-25T10:54:25.824225+09:00,0949,3.0,6,1.0,2,24.0,26.0
202609252106,2026-09-25,21,06R,11:06,2026-09-25T10:56:20.402293+09:00,1038,1.0,3,1.0,2,25.0,25.7
