レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202609171401,2026-09-17,14,01R,08:32,2026-09-17T08:22:19.609654+09:00,0735,1.0,1,1.0,1,24.0,26.0
202609172301,2026-09-17,23,01R,08:44,2026-09-17T08:34:21.082233+09:00,0800,3.0,2,3.0,1,24.0,25.0
202609171402,2026-09-17,14,02R,08:58,2026-09-17T08:48:24.285767+09:00,0735,1.0,1,1.0,1,24.0,26.0
202609172302,2026-09-17,23,02R,09:10,2026-09-17T09:00:59.549017+09:00,0848,4.0,2,4.0,1,25.0,25.0
202609171403,2026-09-17,14,03R,09:24,2026-09-17T09:14:30.242598+09:00,0836,2.0,8,2.0,1,24.0,26.0
202609172303,2026-09-17,23,03R,09:36,2026-09-17T09:26:26.667302+09:00,0914,4.0,2,4.0,1,26.0,25.0
202609171404,2026-09-17,14,04R,09:50,2026-09-17T09:40:24.890551+09:00,0902,3.0,1,3.0,1,24.0,26.0
202609172304,2026-09-17,23,04R,10:02,2026-09-17T09:52:25.125279+09:00,0914,4.0,2,4.0,1,26.0,25.0
202609171405,2026-09-17,14,05R,10:19,2026-09-17T10:10:27.799882+09:00,0953,2.0,8,2.0,1,24.0,26.0
202609172305,2026-09-17,23,05R,10:28,2026-09-17T10:18:24.886679+09:00,0940,5.0,2,5.0,1,26.0,25.0
202609170501,2026-09-17,05,01R,10:30,2026-09-17T10:20:27.616165+09:00,0915,2.0,1,2.0,2,20.0,24.0
202609171101,2026-09-17,11,01R,10:29,2026-09-17T10:20:27.616165+09:00,0955,0.0,,1.0,2,24.0,26.0
202609170901,2026-09-17,09,01R,10:34,2026-09-17T10:24:27.867022+09:00,0930,1.0,3,1.0,2,25.0,25.0
202609171301,2026-09-17,13,01R,10:36,2026-09-17T10:26:25.957117+09:00,1023,3.0,3,0.0,1,28.6,24.8
202609171801,2026-09-17,18,01R,10:38,2026-09-17T10:28:29.605428+09:00,1000,4.0,3,4.0,1,27.0,27.0
202609170801,2026-09-17,08,01R,10:43,2026-09-17T10:34:26.184210+09:00,0949,3.0,7,1.0,1,25.0,27.0
202609171406,2026-09-17,14,06R,10:47,2026-09-17T10:38:20.713632+09:00,1023,3.0,8,3.0,1,24.0,26.0
202609171601,2026-09-17,16,01R,10:52,2026-09-17T10:42:24.377066+09:00,0951,1.0,2,1.0,1,24.0,27.0
202609171102,2026-09-17,11,02R,10:54,2026-09-17T10:44:25.004557+09:00,0955,0.0,,1.0,2,24.0,26.0
202609170401,2026-09-17,04,01R,10:55,2026-09-17T10:46:24.410113+09:00,0954,5.0,1,4.0,1,22.0,25.0
202609170502,2026-09-17,05,02R,10:57,2026-09-17T10:48:21.798104+09:00,1034,1.0,1,2.0,2,21.0,24.0
202609172306,2026-09-17,23,06R,10:59,2026-09-17T10:50:26.739548+09:00,1032,5.0,1,5.0,1,27.0,25.0
202609170902,2026-09-17,09,02R,11:01,2026-09-17T10:52:22.227829+09:00,1038,1.0,3,1.0,2,25.0,25.0
202609171302,2026-09-17,13,02R,11:02,2026-09-17T10:52:22.227829+09:00,1039,3.0,2,0.0,1,28.6,24.8
202609171802,2026-09-17,18,02R,11:08,2026-09-17T10:58:19.584844+09:00,1041,5.0,3,5.0,1,27.0,27.0
202609170802,2026-09-17,08,02R,11:14,2026-09-17T11:04:25.659990+09:00,1047,3.0,6,1.0,1,25.0,27.0
202609171407,2026-09-17,14,07R,11:18,2026-09-17T11:08:21.705053+09:00,1050,1.0,8,1.0,1,24.0,26.0
202609171602,2026-09-17,16,02R,11:20,2026-09-17T11:10:29.427497+09:00,1055,4.0,4,3.0,1,25.0,27.0
202609171103,2026-09-17,11,03R,11:22,2026-09-17T11:12:23.447860+09:00,1057,0.0,,1.0,1,26.0,26.0
202609170402,2026-09-17,04,02R,11:23,2026-09-17T11:14:26.976864+09:00,0954,5.0,1,4.0,1,22.0,25.0
202609171303,2026-09-17,13,03R,11:25,2026-09-17T11:16:28.069415+09:00,1039,3.0,2,0.0,1,28.6,24.8
202609170503,2026-09-17,05,03R,11:27,2026-09-17T11:18:22.657132+09:00,1101,2.0,2,2.0,2,21.0,24.0
202609170903,2026-09-17,09,03R,11:31,2026-09-17T11:22:25.556535+09:00,1105,1.0,3,1.0,1,26.0,25.0
202609172307,2026-09-17,23,07R,11:35,2026-09-17T11:26:28.383979+09:00,1103,5.0,1,5.0,1,27.0,25.0
202609171803,2026-09-17,18,03R,11:38,2026-09-17T11:28:22.724822+09:00,1041,5.0,3,5.0,1,27.0,27.0
202609170803,2026-09-17,08,03R,11:41,2026-09-17T11:32:22.350484+09:00,1118,3.0,6,1.0,1,25.0,27.0
202609172201,2026-09-17,22,01R,11:46,2026-09-17T11:36:20.484223+09:00,1105,4.0,3,4.0,1,28.0,26.0
202609171603,2026-09-17,16,03R,11:47,2026-09-17T11:38:19.113634+09:00,1124,3.0,4,3.0,1,26.0,27.0
202609171104,2026-09-17,11,04R,11:49,2026-09-17T11:40:32.511922+09:00,1125,0.0,,1.0,1,26.0,26.0
202609171408,2026-09-17,14,08R,11:50,2026-09-17T11:40:32.511922+09:00,1121,2.0,2,2.0,1,25.0,26.0
202609171304,2026-09-17,13,04R,11:52,2026-09-17T11:42:23.779099+09:00,1128,0.0,,0.0,2,28.6,24.9
202609170403,2026-09-17,04,03R,11:53,2026-09-17T11:44:24.956854+09:00,1127,4.0,1,4.0,1,23.0,25.0
