レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202107312401,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,01R,予選,1800,曇り,西,2,1,逃げ,1,500,1,100,5,520,1-5,2670,11,1-5,1180,6,1-5,340,5,1-3,220,2,3-5,450,10,1-5-3,5800,23,1-3-5,1290,6,1,1,3819,大 内 裕 樹,30,12,6.96,1,0.19,112.8,2,5,4981,牧 山 敦 也,28,13,7.12,5,0.23,114.0,3,3,3998,冨 成 謙 児,20,49,7.07,3,0.2,114.6,4,4,4054,福 嶋 智 之,35,41,6.96,4,0.32,115.7,5,2,4778,堤 啓 輔,36,45,7.0,2,0.22,,6,6,4919,吉 田 翔 悟,31,48,7.04,6,0.21,
202107312402,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,02R,予選,1800,曇り,西,2,1,差し,2,310,2,130,1,130,2-1,2790,12,1-2,550,4,1-2,230,3,2-6,530,9,1-6,660,10,2-1-6,13150,45,1-2-6,3640,9,1,2,4105,松 下 直 也,26,76,7.09,2,0.09,111.5,2,1,4333,村 田 友 也,48,24,7.11,1,0.11,113.4,3,6,4112,大久保 信一郎,44,15,7.09,5,0.22,114.2,4,5,3795,金 子 龍 介,58,34,7.07,4,0.16,116.2,5,3,4271,川 崎 公 靖,16,16,7.04,3,0.1,,6,4,5059,冨 田 祥,39,22,7.12,6,0.16,
202107312403,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,03R,予選,1800,曇り,西,1,1,まくり,2,110,2,140,3,300,2-3,2730,9,2-3,2430,8,2-3,420,7,2-6,270,4,3-6,1850,14,2-3-6,13020,33,2-3-6,4210,11,1,2,4802,中 田 達 也,56,36,7.04,2,0.05,111.6,2,3,5073,上 原 健次郎,53,75,7.05,3,0.19,112.7,3,6,4012,中 村 有 裕,37,51,7.08,6,0.13,114.9,4,5,3789,和 田 敏 彦,46,50,7.09,5,0.13,116.1,5,4,4172,森 定 晃 史,27,14,7.09,4,0.11,,6,1,4661,中 島 昂 章,47,53,7.04,1,0.18,
202107312404,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,04R,予選,1800,曇り,南西,1,1,差し,3,430,3,260,4,1050,3-4,4600,15,3-4,3950,10,3-4,690,9,3-6,400,6,4-6,980,13,3-4-6,16910,54,3-4-6,4770,15,1,3,3841,佐々木 和 伸,23,52,7.04,4,0.15,111.6,2,4,3430,角 浜 修,38,44,7.08,5,0.17,112.6,3,6,3919,村 上 純,34,62,7.11,2,0.07,114.7,4,2,4236,松 村 敏,41,32,7.01,3,0.08,115.9,5,1,4106,坂 井 康 嗣,59,43,7.02,1,0.13,,6,5,4588,田 中 京 介,52,29,7.13,6,0.19,
202107312405,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,05R,予選,1800,曇り,西,2,1,まくり,3,580,3,580,4,500,3-4,2440,7,3-4,2690,7,3-4,410,8,3-5,170,3,4-5,120,1,3-4-5,5070,21,3-4-5,620,4,1,3,5014,梶 山 涼 斗,57,21,6.95,4,0.08,111.1,2,4,4515,藤 田 浩 人,18,23,7.06,5,0.19,113.2,3,5,3573,前 本 泰 和,24,46,6.98,2,0.17,114.7,4,1,3974,深 山 祐 二,55,26,7.08,1,0.15,115.2,5,6,4054,福 嶋 智 之,35,41,7.08,6,0.15,,6,2,5060,数 原 魁,49,18,7.05,3,0.27,
202107312406,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,06R,予選,1800,曇り,西,2,1,差し,6,660,6,200,5,260,6-5,2830,11,5-6,1020,5,5-6,240,5,2-6,280,6,2-5,190,2,6-5-2,7000,26,2-5-6,730,4,1,6,3876,中 辻 崇 人,50,37,6.99,5,0.07,112.1,2,5,3284,渡 邊 伸太郎,29,54,6.97,4,0.2,113.6,3,2,4649,和 田 操 拓,45,19,6.98,2,0.16,114.7,4,3,4981,牧 山 敦 也,28,13,7.12,3,0.17,115.8,5,1,4521,小 池 公 生,54,47,7.01,1,0.09,,6,4,5093,浦 野 海,60,20,7.05,6,0.09,
202107312407,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,07R,予選  進入固定,1800,曇り,西,1,1,逃げ,1,180,1,100,2,180,1-2,490,2,1-2,550,2,1-2,410,2,1-5,960,7,2-5,3420,12,1-2-5,7940,17,1-2-5,4980,10,1,1,4072,森 永 淳,43,33,7.03,1,0.11,111.5,2,2,4167,片 岡 秀 樹,32,27,7.07,2,0.16,112.4,3,5,4333,村 田 友 也,48,24,7.08,5,0.29,113.4,4,3,3780,魚 谷 智 之,40,69,7.06,3,0.19,115.0,5,4,4705,吉 川 勇 作,22,25,7.1,4,0.23,,6,6,5073,上 原 健次郎,53,75,7.03,6,0.19,
202107312408,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,08R,予選,1800,曇り,北西,1,1,逃げ,1,100,1,110,2,270,1-2,370,2,1-2,350,2,1-2,210,4,1-4,150,1,2-4,360,7,1-2-4,1030,3,1-2-4,470,2,1,1,4295,小 坂 尚 哉,21,31,6.95,1,0.17,110.4,2,2,3430,角 浜 修,38,44,7.01,2,0.11,111.6,3,4,3975,小野寺 智 洋,33,38,6.9,4,0.28,112.9,4,6,4682,大 上 卓 人,17,17,6.95,6,0.13,114.5,5,5,5060,数 原 魁,49,18,6.97,5,0.17,,6,3,3789,和 田 敏 彦,46,50,7.02,3,0.45,
202107312409,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,09R,予選特賞,1800,雨,北西,1,1,逃げ,1,110,1,110,4,380,1-4,1070,4,1-4,470,3,1-4,260,4,1-2,150,2,2-4,180,3,1-4-2,1960,7,1-2-4,430,2,1,1,4566,塩 田 北 斗,51,30,7.0,1,0.13,111.1,2,4,4105,松 下 直 也,26,76,6.99,4,0.11,112.6,3,2,3841,佐々木 和 伸,23,52,6.98,2,0.14,114.6,4,6,4151,下 河 誉 史,19,28,7.03,5,0.11,115.8,5,3,3919,村 上 純,34,62,7.02,3,0.16,,6,5,3998,冨 成 謙 児,20,49,7.0,6,0.07,
202107312410,ＢＴＳ長崎時津開設記念,第3日,2021/07/31,大村,10R,予選特賞,1800,雨,北西,1,1,逃げ,1,130,1,100,6,290,1-6,580,3,1-6,480,3,1-6,230,2,1-4,360,6,4-6,1020,11,1-6-4,4340,19,1-4-6,1320,7,1,1,4236,松 村 敏,41,32,6.98,1,0.12,110.5,2,6,4802,中 田 達 也,56,36,6.96,6,0.11,111.0,3,4,4112,大久保 信一郎,44,15,7.05,4,0.12,113.2,4,5,4649,和 田 操 拓,45,19,6.99,5,0.09,114.8,5,3,3989,熊 本 英 一,25,40,6.97,3,0.21,,6,2,4515,藤 田 浩 人,18,23,7.01,2,0.14,
