レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201804222201,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,01R,一般戦,1800,晴,北,2,2,逃げ,1,200,1,130,4,170,1-4,900,3,1-4,720,3,1-4,220,4,1-3,140,1,3-4,230,5,1-4-3,2730,7,1-3-4,620,2,1,1,3188,日 高 逸 子,40,102,6.89,1,0.25,110.4,2,4,3529,松 本 勝 也,49,146,6.87,4,0.25,112.3,3,3,3319,山 崎 義 明,63,132,6.82,3,0.29,113.8,4,5,3514,山 一 鉄 也,58,124,6.81,5,0.25,114.7,5,2,3582,吉 川 昭 男,55,152,6.89,2,0.29,,6,6,3327,野長瀬 正 孝,50,157,6.83,6,0.31,
201804222202,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,02R,一般戦,1800,晴,北,2,2,まくり,2,380,2,130,1,120,2-1,720,3,1-2,300,1,1-2,140,2,2-3,130,1,1-3,170,3,2-1-3,1580,3,1-2-3,290,1,1,2,3679,飯 島 昌 弘,28,167,6.9,2,0.15,110.3,2,1,3297,藤 丸 光 一,27,166,6.84,1,0.2,112.1,3,3,3070,山 室 展 弘,20,147,6.82,3,0.16,112.8,4,5,3853,岩 崎 正 哉,66,128,6.92,5,0.21,114.5,5,6,3435,寺 田 千 恵,24,113,6.9,6,0.21,,6,4,3572,安 田 政 彦,61,150,6.93,4,0.2,
201804222203,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,03R,一般戦,1800,晴,北,2,2,差し,3,360,3,160,1,100,3-1,840,2,1-3,290,1,1-3,150,1,3-4,320,6,1-4,190,2,3-1-4,2560,6,1-3-4,500,1,1,3,3159,江 口 晃 生,44,109,6.84,2,0.19,110.7,2,1,3612,馬 袋 義 則,48,140,6.9,1,0.15,111.7,3,4,3022,西 山 昇 一,41,127,6.9,6,0.21,112.8,4,5,3541,三 嶌 誠 司,21,120,6.86,5,0.3,113.1,5,6,3200,熊 谷 直 樹,25,122,6.89,3,0.22,,6,2,3406,中 里 英 夫,34,105,6.89,4,0.31,
201804222204,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,04R,一般戦,1800,晴,北,2,2,差し,6,440,6,380,2,220,6-2,2010,10,2-6,940,5,2-6,260,5,4-6,360,6,2-4,200,3,6-2-4,4710,19,2-4-6,620,3,1,6,3024,西 島 義 則,23,162,6.85,2,0.22,110.9,2,2,3473,石 川 真 二,71,145,6.87,3,0.2,112.1,3,4,3554,仲 口 博 崇,32,119,6.86,4,0.36,114.1,4,1,3290,倉 谷 和 信,33,135,6.9,1,0.2,114.7,5,5,3256,三 角 哲 男,17,126,6.89,6,0.32,,6,3,3412,鈴 木 博,62,153,6.92,5,0.3,
201804222205,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,05R,一般戦,1800,晴,北,2,2,逃げ,1,120,1,100,2,180,1-2,390,2,1-2,240,1,1-2,210,2,1-6,410,7,2-6,870,13,1-2-6,3070,11,1-2-6,1440,7,1,1,3613,角 谷 健 吾,37,101,6.84,1,0.13,111.0,2,2,3349,吉 田 一 郎,60,163,6.79,2,0.08,112.4,3,6,3319,山 崎 義 明,63,132,6.84,6,0.06,113.0,4,3,3489,大 場 敏,22,131,6.86,3,0.1,113.9,5,4,3284,渡 邊 伸太郎,68,108,6.84,4,0.17,,6,5,3415,松 井 繁,13,110,6.89,5,0.14,
201804222206,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,06R,一般戦,1800,晴,北,2,3,差し,4,350,4,160,2,270,4-2,2040,8,2-4,1080,4,2-4,380,5,4-6,570,7,2-6,1100,13,4-2-6,10600,34,2-4-6,3360,12,1,4,3257,田 頭 実,30,143,6.89,4,0.09,118.0,2,2,3484,芝 田 浩 治,64,169,6.89,2,0.13,121.6,3,6,3822,平 尾 崇 典,35,144,6.84,6,0.15,123.2,4,5,3232,山 川 美由紀,14,114,6.92,5,0.15,126.8,5,1,3557,太 田 和 美,46,141,6.86,1,0.19,,,,,,,,,,,
201804222207,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,07R,一般戦,1800,晴,北,3,3,差し,2,590,2,110,1,110,2-1,1260,4,1-2,220,1,1-2,150,1,2-3,350,6,1-3,190,3,2-1-3,4420,15,1-2-3,470,2,1,2,3388,今 垣 光太郎,19,129,6.87,5,0.27,110.8,2,1,3556,田 中 信一郎,29,156,6.86,1,0.22,113.2,3,3,3606,川 北 浩 貴,54,164,6.9,2,0.25,114.7,4,4,3200,熊 谷 直 樹,25,122,6.93,6,0.24,115.7,5,5,3582,吉 川 昭 男,55,152,6.89,3,0.31,,6,6,3070,山 室 展 弘,20,147,6.86,4,0.32,
201804222208,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,08R,一般戦,1800,晴,北,2,3,,5,520,5,160,1,120,5-1,1710,8,1-5,550,2,1-5,230,4,3-5,340,7,1-3,200,2,5-1-3,4660,20,1-3-5,470,3,1,5,3854,吉 川 元 浩,43,142,6.9,5,0.12,111.4,2,1,3427,大 賀 広 幸,69,137,6.93,1,0.13,113.3,3,3,3795,金 子 龍 介,56,133,6.91,3,0.12,113.9,4,2,3265,今 村 暢 孝,67,151,6.94,2,0.13,114.7,5,4,3562,山 下 和 彦,72,116,6.95,4,0.15,,6,6,3406,中 里 英 夫,34,105,6.94,6,0.13,
201804222209,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,09R,一般戦,1800,晴,北,2,3,逃げ,1,170,1,140,3,160,1-3,490,1,1-3,280,1,1-3,160,1,1-5,300,5,3-5,240,4,1-3-5,1670,4,1-3-5,650,2,1,1,3573,前 本 泰 和,45,149,6.92,1,0.15,110.1,2,3,3473,石 川 真 二,71,145,6.91,3,0.09,112.4,3,5,3576,白 水 勝 也,16,155,6.88,5,0.14,113.1,4,2,3853,岩 崎 正 哉,66,128,6.95,4,0.18,113.8,5,6,3422,服 部 幸 男,53,117,6.96,6,0.13,,6,4,3159,江 口 晃 生,44,109,6.89,2,0.12,
201804222210,第１９回マスターズチャンピオン,第6日,2018/04/22,福岡,10R,特別選抜Ｂ戦,1800,晴,北,2,3,差し,2,620,2,460,3,570,2-3,3480,15,2-3,1700,7,2-3,340,7,1-2,180,3,1-3,180,2,2-3-1,9850,38,1-2-3,630,2,1,2,3022,西 山 昇 一,41,127,6.94,2,0.11,110.7,2,3,3284,渡 邊 伸太郎,68,108,6.92,4,0.16,112.0,3,1,3679,飯 島 昌 弘,28,167,6.95,1,0.02,112.2,4,4,3556,田 中 信一郎,29,156,6.92,5,0.15,115.0,5,5,3484,芝 田 浩 治,64,169,6.96,6,0.11,,6,6,3290,倉 谷 和 信,33,135,6.96,3,0.09,
