レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202608122101,2026-08-12,21,01R,08:32,2026-08-12T08:22:25.219576+09:00,14.0,4.0,39.6,32.3,2.8,33.0,30.1,6.9,3.6,55.5,38.5,138.9,198.4,231.5,77.1,277.8,86.8,77.1,126.2,86.8,1.8,2.5,2.2,2.8,1.1,1.2,2.8,3.7,3.4,4.5,3.6,4.3,1.8,2.7,13.6,15.9,6.2,7.2,6.3,9.6,7.1,8.3,10.6,12.1,6.6,9.7,4.9,7.1,42.5,46.2,1.5,8.5,2.8,5.1,25.5,0.0,1.0,1.3,0.0,0.0,1.2,4.0,1.0,3.0,0.0,0.0,0.0,0.0
202608122301,2026-08-12,23,01R,08:44,2026-08-12T08:34:24.511544+09:00,6.5,2.7,7.7,46.3,7.0,9.6,86.9,3.8,49.6,57.9,49.6,63.2,695.2,31.6,77.2,231.7,69.5,231.7,347.6,115.8,1.0,1.2,7.1,11.1,1.0,1.2,3.2,4.7,19.0,28.5,5.9,9.0,1.7,4.2,7.7,12.6,55.7,84.0,4.8,7.0,9.3,9.9,83.0,84.0,5.3,8.2,29.2,41.8,20.6,21.5,1.0,29.2,0.0,29.2,29.2,0.0,1.0,1.0,2.0,5.1,1.7,4.3,1.5,3.8,3.1,8.3,8.6,23.6
202608122102,2026-08-12,21,02R,08:58,2026-08-12T08:48:22.037823+09:00,22.6,4.2,15.3,39.0,3.8,11.6,47.7,2.8,71.6,85.9,39.0,71.6,429.7,18.6,143.2,0.0,13.4,71.6,143.2,53.7,2.5,3.5,4.0,5.3,1.3,1.6,1.6,2.1,12.5,14.5,3.9,4.6,1.9,2.5,8.3,10.5,27.2,30.2,2.5,3.1,8.6,10.2,6.0,6.4,1.9,2.6,24.2,27.5,26.2,30.2,3.1,18.7,18.7,1.2,9.3,0.0,1.1,2.2,0.0,0.0,1.8,4.5,1.1,2.2,1.8,4.5,0.0,0.0
202608122302,2026-08-12,23,02R,09:10,2026-08-12T09:00:24.956985+09:00,2.2,15.7,33.3,56.7,2.1,6.6,141.7,47.2,94.5,94.5,33.3,43.6,189.0,56.7,81.0,189.0,63.0,283.5,567.0,189.0,1.4,2.2,1.0,1.1,2.1,3.4,7.1,12.4,23.5,35.7,1.7,3.0,6.1,7.6,30.0,36.2,31.2,36.2,1.7,2.7,2.2,3.2,23.5,33.2,15.0,18.2,16.5,18.2,33.2,36.2,1.6,0.0,1.6,45.0,22.5,22.5,1.0,1.5,0.0,0.0,1.0,1.5,4.8,17.2,0.0,0.0,0.0,0.0
202608122103,2026-08-12,21,03R,09:24,2026-08-12T09:14:20.874033+09:00,4.6,33.5,9.8,21.8,14.5,3.3,10.6,25.6,58.1,15.8,48.4,9.8,27.2,67.0,96.9,19.3,32.3,62.3,16.7,48.4,2.2,2.9,1.5,1.9,26.2,31.3,2.2,2.8,5.7,6.8,1.6,1.9,4.8,5.6,2.2,2.7,6.3,7.3,6.2,7.4,2.0,2.5,7.8,9.3,11.5,12.9,30.2,31.3,6.6,7.5,1.7,4.3,7.6,10.2,4.3,15.3,4.1,6.0,1.1,1.3,1.3,1.7,4.1,6.0,1.6,2.2,4.1,6.0
202608122303,2026-08-12,23,03R,09:36,2026-08-12T09:26:20.968526+09:00,2.4,32.8,3.5,39.4,13.1,3.6,197.2,14.0,98.6,39.4,197.2,32.8,39.4,39.4,0.0,98.6,49.3,0.0,197.2,197.2,1.3,2.2,2.1,3.6,4.7,8.4,1.0,1.0,13.8,23.8,2.5,3.1,10.5,12.5,2.7,5.8,41.5,47.7,9.1,10.1,2.6,4.8,44.2,47.5,4.7,8.5,47.0,47.7,27.0,47.2,1.2,9.0,9.0,9.0,4.5,0.0,1.1,1.3,3.0,4.1,3.0,4.1,3.0,4.1,1.2,1.6,3.0,4.1
202608122104,2026-08-12,21,04R,09:50,2026-08-12T09:40:24.962444+09:00,2.8,6.5,26.1,7.9,7.2,26.1,7.6,20.0,7.9,43.5,130.5,130.5,52.2,65.2,43.5,0.0,65.2,32.6,261.0,26.1,1.0,1.1,2.0,3.9,2.3,4.3,25.1,29.7,2.2,3.9,2.0,5.5,2.9,8.1,0.0,0.0,4.0,12.0,5.0,5.6,29.5,44.2,5.0,5.6,29.7,45.3,5.9,6.7,29.5,46.1,1.0,0.0,14.6,7.3,0.0,0.0,1.0,1.0,1.6,33.7,3.0,67.5,1.2,22.5,0.0,0.0,3.0,67.5
202608122304,2026-08-12,23,04R,10:02,2026-08-12T09:52:24.742328+09:00,19.7,9.7,5.1,163.1,24.1,12.3,108.7,7.0,326.2,93.2,13.5,10.8,326.2,2.5,81.5,81.5,12.3,217.5,326.2,50.1,2.3,2.9,14.5,17.7,9.4,12.0,1.8,2.2,10.5,12.0,2.1,2.5,2.0,2.5,1.7,2.0,15.2,16.2,3.2,3.9,3.1,3.9,16.0,17.7,2.1,2.6,16.0,17.6,10.4,11.4,2.5,2.0,0.0,0.0,2.1,0.0,2.3,3.0,1.4,1.6,2.0,2.6,1.8,2.3,1.7,2.1,6.3,7.5
202608122105,2026-08-12,21,05R,10:16,2026-08-12T10:06:26.772652+09:00,8.5,3.1,41.8,3.9,11.9,66.0,38.0,59.7,4.9,83.6,16.0,313.5,50.1,179.1,7.4,313.5,139.3,43.2,418.0,104.5,1.1,1.3,3.5,4.7,1.3,1.6,7.5,9.7,1.4,1.8,4.8,6.9,3.0,5.3,14.2,19.3,4.0,6.9,15.1,19.8,18.7,19.8,15.7,19.8,15.7,19.8,3.5,5.3,16.3,19.8,1.0,0.0,0.0,29.2,0.0,29.2,1.0,1.0,1.3,11.6,3.3,34.1,3.3,34.1,3.3,34.1,1.8,17.2
202608122305,2026-08-12,23,05R,10:30,2026-08-12T10:20:26.339021+09:00,5.3,14.0,68.3,136.6,2.5,11.6,42.0,45.5,136.6,273.3,3.7,21.8,60.7,36.4,68.3,273.3,10.9,45.5,68.3,109.3,3.4,4.3,2.3,3.0,1.9,2.4,7.0,8.0,7.3,8.0,1.6,1.9,3.0,4.2,15.6,19.5,8.6,10.1,1.4,1.6,2.9,3.6,10.7,12.5,3.6,4.7,8.2,9.6,12.5,13.2,2.3,8.2,1.3,16.5,0.0,0.0,1.0,1.0,2.8,24.0,1.0,6.8,2.8,24.0,2.8,24.0,0.0,0.0
202608120801,2026-08-12,08,01R,10:34,2026-08-12T10:24:23.484197+09:00,3.6,5.6,4.5,5.0,16.3,18.4,25.0,38.6,38.6,35.4,38.6,42.5,106.3,25.0,28.3,23.6,28.3,212.6,212.6,106.3,1.1,1.4,1.3,2.1,1.6,2.3,4.2,5.4,5.1,6.6,1.5,3.0,5.6,11.6,5.0,6.6,5.1,6.7,0.0,0.0,7.1,13.1,10.6,19.6,10.8,19.3,21.5,38.6,24.2,25.7,1.0,2.6,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0
