レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202605020101,2026-05-02,01,01R,,backfill-from-daily,,52.0,0.0,6.85,0.0,47.0,0.0,7.02,0.0,56.3,0.0,7.04,0.0,50.0,2.0,6.9,0.0,52.2,0.0,6.96,0.0,52.0,0.0,6.98,0.0
202605020102,2026-05-02,01,02R,,backfill-from-daily,,50.0,2.0,6.93,0.0,54.8,0.0,7.14,0.0,47.0,0.0,7.01,0.0,53.3,0.0,7.06,0.0,49.1,0.0,7.07,0.0,53.3,0.0,7.15,0.0
202605020103,2026-05-02,01,03R,,backfill-from-daily,,52.1,0.0,6.95,0.0,52.3,0.0,7.01,0.0,52.2,0.0,6.95,0.0,52.0,0.0,7.1,0.0,52.0,0.0,7.02,0.0,49.0,0.0,7.13,0.0
202605020104,2026-05-02,01,04R,,backfill-from-daily,,52.0,0.0,7.15,-0.5,52.0,0.0,6.94,0.0,52.8,0.0,7.06,0.0,55.3,0.0,7.08,0.0,47.8,0.0,6.95,0.0,49.0,3.0,7.01,0.0
202605020105,2026-05-02,01,05R,,backfill-from-daily,,52.0,0.0,6.92,0.0,52.0,0.0,6.93,0.0,52.0,0.0,6.8,0.0,52.0,0.0,6.92,0.0,47.2,0.0,6.96,0.0,52.0,0.0,6.94,0.0
202605020106,2026-05-02,01,06R,,backfill-from-daily,,52.0,0.0,7.02,0.5,53.4,0.0,6.93,0.0,47.6,0.0,7.02,-0.5,52.0,0.0,6.95,0.0,53.6,0.0,6.9,-0.5,52.7,0.0,7.11,-0.5
202605020107,2026-05-02,01,07R,,backfill-from-daily,,53.3,0.0,7.04,0.0,52.1,0.0,6.87,0.0,52.0,0.0,6.92,0.0,54.7,0.0,6.92,0.0,47.5,0.0,6.98,0.0,52.0,0.0,6.92,0.5
202605020108,2026-05-02,01,08R,,backfill-from-daily,,52.4,0.0,7.03,0.0,52.0,0.0,6.91,-0.5,49.0,0.0,7.01,0.0,54.8,0.0,6.85,0.0,52.5,0.0,6.8,0.0,47.0,0.0,6.94,0.0
202605020109,2026-05-02,01,09R,,backfill-from-daily,,55.3,0.0,6.96,0.0,51.5,0.5,6.85,0.0,52.0,0.0,6.88,0.0,52.2,0.0,7.06,0.0,52.0,0.0,7.03,-0.5,51.5,0.5,6.91,0.0
202605020110,2026-05-02,01,10R,,backfill-from-daily,,56.3,0.0,6.81,0.0,49.0,3.0,6.61,0.0,52.4,0.0,6.72,0.0,53.3,0.0,6.82,0.0,52.3,0.0,6.75,0.0,51.0,1.0,6.81,0.0
