レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202605132301,2026-05-13,23,01R,08:32,2026-05-13T08:25:23.755584+09:00,1,52.1,0.0,6.64,0.0,52.0,0.0,6.69,-0.5,52.0,0.0,6.64,0.0,55.5,0.0,6.69,-0.5,57.1,0.0,6.76,-0.5,57.7,0.0,6.66,0.0
202605131801,2026-05-13,18,01R,08:40,2026-05-13T08:30:34.036706+09:00,1,52.0,0.0,6.93,-0.5,53.8,0.0,6.96,-0.5,52.2,0.0,6.93,-0.5,52.0,0.0,6.91,0.0,53.8,0.0,6.97,-0.5,51.5,0.5,6.95,0.0
202605131401,2026-05-13,14,01R,08:48,2026-05-13T08:40:26.640742+09:00,1,53.7,0.0,6.69,0.0,54.0,0.0,6.79,0.0,52.0,0.0,6.77,0.0,52.6,0.0,6.7,0.0,53.9,0.0,6.77,0.0,60.9,0.0,6.8,0.0
202605132302,2026-05-13,23,02R,08:58,2026-05-13T08:50:28.874631+09:00,1,52.8,0.0,6.66,-0.5,55.9,0.0,6.74,0.0,53.3,0.0,6.7,-0.5,54.8,0.0,6.69,0.0,50.5,1.5,6.51,3.0,54.4,0.0,6.64,-0.5
202605131802,2026-05-13,18,02R,09:06,2026-05-13T09:00:33.228922+09:00,1,52.0,0.0,6.96,0.0,52.0,0.0,6.94,0.0,53.4,0.0,6.96,0.0,52.8,0.0,6.93,0.0,52.0,0.0,6.93,0.0,51.5,0.5,6.93,0.0
202605131402,2026-05-13,14,02R,09:14,2026-05-13T09:05:26.956490+09:00,1,52.0,0.0,6.7,0.0,52.0,0.0,6.77,0.0,54.8,0.0,6.76,0.0,52.0,0.0,6.81,0.0,51.5,0.5,6.79,0.0,51.5,0.5,6.8,0.0
202605132303,2026-05-13,23,03R,09:24,2026-05-13T09:15:25.209786+09:00,1,52.0,0.0,6.63,-0.5,55.4,0.0,6.66,-0.5,52.0,0.0,6.65,0.0,57.0,0.0,6.7,0.0,51.5,0.5,6.71,0.0,52.0,0.0,6.64,-0.5
202605131803,2026-05-13,18,03R,09:32,2026-05-13T09:25:37.951517+09:00,1,52.0,0.0,6.93,0.0,52.8,0.0,6.89,0.0,53.4,0.0,6.94,0.0,50.5,1.5,6.92,0.0,52.0,0.0,6.9,0.5,52.0,0.0,6.97,-0.5
202605131403,2026-05-13,14,03R,09:40,2026-05-13T09:30:31.594830+09:00,1,52.0,0.0,6.67,0.0,52.3,0.0,6.65,0.0,55.3,0.0,6.72,0.0,51.0,1.0,6.66,0.0,53.6,0.0,6.7,0.0,54.0,0.0,6.67,0.0
202605132304,2026-05-13,23,04R,09:50,2026-05-13T09:40:24.795178+09:00,1,56.9,0.0,6.7,-0.5,55.4,0.0,6.74,-0.5,52.0,0.0,6.7,0.0,52.0,0.0,6.72,0.0,52.2,0.0,6.68,0.0,50.0,2.0,6.7,-0.5
