レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202605112301,2026-05-11,23,01R,08:32,2026-05-11T08:30:37.776080+09:00,1,52.0,0.0,6.63,0.0,55.4,0.0,6.66,-0.5,53.4,0.0,6.73,-0.5,52.7,0.0,6.62,-0.5,54.0,0.0,6.69,0.0,53.9,0.0,6.72,-0.5
202605111401,2026-05-11,14,01R,08:44,2026-05-11T08:35:29.843558+09:00,1,52.2,0.0,6.79,0.0,52.0,0.0,6.66,0.0,52.4,0.0,6.64,0.0,53.8,0.0,6.73,-0.5,53.9,0.0,6.74,-0.5,53.8,0.0,6.77,0.0
202605112302,2026-05-11,23,02R,08:58,2026-05-11T08:50:34.329197+09:00,1,52.4,0.0,6.69,0.0,52.0,0.0,6.58,-0.5,52.0,0.0,6.73,-0.5,52.0,0.0,6.62,-0.5,55.8,0.0,6.7,0.0,52.2,0.0,6.64,-0.5
202605111402,2026-05-11,14,02R,09:10,2026-05-11T09:00:41.398095+09:00,1,52.1,0.0,6.64,-0.5,53.1,0.0,6.71,0.0,54.4,0.0,6.77,-0.5,52.0,0.0,6.81,0.0,52.0,0.0,6.71,0.0,57.7,0.0,6.69,0.0
202605112303,2026-05-11,23,03R,09:26,2026-05-11T09:20:35.350814+09:00,1,54.2,0.0,6.64,-0.5,52.0,0.0,6.62,0.0,55.3,0.0,6.59,0.0,53.4,0.0,6.67,0.0,57.1,0.0,6.67,-0.5,57.8,0.0,6.64,0.0
202605111403,2026-05-11,14,03R,09:36,2026-05-11T09:30:35.375607+09:00,1,52.1,0.0,6.55,0.0,54.0,0.0,6.7,-0.5,54.9,0.0,6.74,0.0,55.6,0.0,6.68,0.0,54.2,0.0,6.79,0.0,51.0,1.0,6.67,0.0
202605112304,2026-05-11,23,04R,09:52,2026-05-11T09:45:31.774305+09:00,1,57.7,0.0,6.66,0.0,50.5,1.5,6.63,0.0,52.7,0.0,6.61,-0.5,55.7,0.0,6.67,-0.5,50.0,2.0,6.68,-0.5,52.0,0.0,6.61,-0.5
202605111404,2026-05-11,14,04R,10:02,2026-05-11T09:55:28.635965+09:00,1,53.8,0.0,6.6,-0.5,53.2,0.0,6.62,0.0,52.0,0.0,6.69,-0.5,54.6,0.0,6.72,-0.5,52.3,0.0,6.79,0.0,52.1,0.0,6.61,1.0
202605112305,2026-05-11,23,05R,10:19,2026-05-11T10:10:28.017537+09:00,1,52.5,0.0,6.6,-0.5,53.9,0.0,6.66,-0.5,52.5,0.0,6.63,0.0,52.0,0.0,6.66,-0.5,52.0,0.0,6.64,-0.5,51.0,1.0,6.63,-0.5
202605110801,2026-05-11,08,01R,10:30,2026-05-11T10:20:30.108672+09:00,1,52.0,0.0,6.69,-0.5,53.0,0.0,6.74,-0.5,51.0,1.0,6.71,-0.5,55.9,0.0,6.74,0.0,52.0,0.0,6.74,-0.5,53.1,0.0,6.79,-0.5
202605111405,2026-05-11,14,05R,10:28,2026-05-11T10:20:30.108672+09:00,1,60.9,0.0,6.73,0.0,53.3,0.0,6.69,0.0,52.1,0.0,6.73,-0.5,53.4,0.0,6.66,0.0,56.2,0.0,6.69,0.0,54.0,0.0,6.75,0.0
202605111101,2026-05-11,11,01R,10:33,2026-05-11T10:25:33.968832+09:00,1,52.2,0.0,6.89,0.0,55.9,0.0,6.91,-0.5,52.0,0.0,6.85,-0.5,52.0,0.0,6.93,0.0,52.0,0.0,6.87,0.0,56.6,0.0,6.95,0.0
202605110901,2026-05-11,09,01R,10:39,2026-05-11T10:30:31.096996+09:00,1,52.0,0.0,6.75,-0.5,53.7,0.0,6.78,-0.5,53.4,0.0,6.74,-0.5,52.2,0.0,6.83,-0.5,51.5,0.5,6.78,0.0,54.1,0.0,6.81,-0.5
202605112306,2026-05-11,23,06R,10:47,2026-05-11T10:40:31.764659+09:00,1,54.0,0.0,6.62,0.0,52.8,0.0,6.64,-0.5,53.2,0.0,6.62,0.0,52.0,0.0,6.64,-0.5,52.0,0.0,6.66,-0.5,52.2,0.0,6.73,-0.5
202605110301,2026-05-11,03,01R,10:55,2026-05-11T10:45:34.308763+09:00,1,52.4,0.0,7.17,0.5,53.9,0.0,7.08,0.0,52.1,0.0,7.13,0.5,52.0,0.0,7.24,0.5,52.0,0.0,7.22,1.0,53.2,0.0,7.38,0.5
202605111601,2026-05-11,16,01R,10:51,2026-05-11T10:45:34.308763+09:00,1,53.5,0.0,6.84,0.0,55.6,0.0,6.83,-0.5,51.5,0.5,6.86,0.0,45.5,1.5,6.96,-0.5,52.0,0.0,6.96,-0.5,52.0,0.0,6.76,-0.5
202605111406,2026-05-11,14,06R,10:58,2026-05-11T10:50:40.382005+09:00,1,52.1,0.0,6.62,-0.5,53.9,0.0,6.69,-0.5,52.0,0.0,6.75,-0.5,51.5,0.5,6.64,0.0,52.0,0.0,6.72,0.0,52.0,0.0,6.62,-0.5
202605110802,2026-05-11,08,02R,11:02,2026-05-11T10:55:35.259120+09:00,1,51.0,1.0,6.72,0.0,52.0,0.0,6.72,0.0,53.0,0.0,6.74,0.0,53.1,0.0,6.74,0.0,59.4,0.0,6.78,-0.5,52.9,0.0,6.77,0.0
202605111102,2026-05-11,11,02R,11:01,2026-05-11T10:55:35.259120+09:00,1,52.9,0.0,6.83,0.0,53.2,0.0,6.79,0.5,52.0,0.0,6.85,0.0,55.5,0.0,6.81,0.0,50.3,0.0,6.8,0.0,52.0,0.0,6.84,0.0
