レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609250101,2026-09-25,01,桐生,1R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,15:21,
202609250102,2026-09-25,01,桐生,2R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,15:47,
202609250103,2026-09-25,01,桐生,3R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,16:12,
202609250104,2026-09-25,01,桐生,4R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,16:43,
202609250105,2026-09-25,01,桐生,5R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,17:14,
202609250106,2026-09-25,01,桐生,6R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,17:44,
202609250107,2026-09-25,01,桐生,7R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,18:14,
202609250108,2026-09-25,01,桐生,8R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,一般,18:45,
202609250109,2026-09-25,01,桐生,9R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,選抜戦,19:14,
202609250110,2026-09-25,01,桐生,10R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,選抜戦,19:41,
202609250111,2026-09-25,01,桐生,11R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,優勝戦,20:08,
202609250112,2026-09-25,01,桐生,12R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,最終日,IP,N,優勝戦,20:35,
202609250501,2026-09-25,05,多摩川,1R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,11:07,
202609250502,2026-09-25,05,多摩川,2R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,11:39,
202609250503,2026-09-25,05,多摩川,3R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,12:05,
202609250504,2026-09-25,05,多摩川,4R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,12:33,
202609250505,2026-09-25,05,多摩川,5R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,13:04,
202609250506,2026-09-25,05,多摩川,6R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,13:39,
202609250507,2026-09-25,05,多摩川,7R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,14:05,
202609250508,2026-09-25,05,多摩川,8R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選,14:39,
202609250509,2026-09-25,05,多摩川,9R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選特賞,15:10,
202609250510,2026-09-25,05,多摩川,10R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選特賞,15:39,
202609250511,2026-09-25,05,多摩川,11R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,予選特選,16:13,
202609250512,2026-09-25,05,多摩川,12R,第３７回日本モーターボート選手会会長賞,初　日,IP,D,ドリーム戦,16:46,
202609250801,2026-09-25,08,常滑,1R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,朝トコ小判Ｒ,10:38,
202609250802,2026-09-25,08,常滑,2R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,予選,11:04,
202609250803,2026-09-25,08,常滑,3R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,予選,11:34,
202609250804,2026-09-25,08,常滑,4R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,予選,12:01,
202609250805,2026-09-25,08,常滑,5R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,三Ａ傑戦,12:31,
202609250806,2026-09-25,08,常滑,6R,第１回ＢＯＡＴＲＡＣＥ振興会会長賞,４日目,IP,D,昼トコ小判Ｒ,13:00,
