レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609220101,2026-09-22,01,桐生,1R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選男子,15:24,
202609220102,2026-09-22,01,桐生,2R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選女子,15:50,
202609220103,2026-09-22,01,桐生,3R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選男子,16:15,
202609220104,2026-09-22,01,桐生,4R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選女子,16:43,
202609220105,2026-09-22,01,桐生,5R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選男子,17:14,
202609220106,2026-09-22,01,桐生,6R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,ＤＤ目玉女子,17:44,
202609220107,2026-09-22,01,桐生,7R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,ドラドキ３男子,18:14,
202609220108,2026-09-22,01,桐生,8R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,ドラドキ５女子,18:45,
202609220109,2026-09-22,01,桐生,9R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選特賞男子,19:14,
202609220110,2026-09-22,01,桐生,10R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選特賞女子,19:41,
202609220111,2026-09-22,01,桐生,11R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,予選特選男子,20:08,
202609220112,2026-09-22,01,桐生,12R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,３日目,IP,N,桐生特選女子,20:35,
202609220201,2026-09-22,02,戸田,1R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,予選,10:47,
202609220202,2026-09-22,02,戸田,2R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,予選,11:16,
202609220203,2026-09-22,02,戸田,3R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,予選,11:45,
202609220204,2026-09-22,02,戸田,4R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,予選,12:14,
202609220205,2026-09-22,02,戸田,5R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,ウインウイン５,12:44,
202609220206,2026-09-22,02,戸田,6R,ＢＯＡＴＢｏｙカップ,４日目,IP,D,予選,13:14,
