レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609060101,2026-09-06,01,桐生,1R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選,15:19,
202609060102,2026-09-06,01,桐生,2R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選,15:43,
202609060103,2026-09-06,01,桐生,3R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選,16:06,
202609060104,2026-09-06,01,桐生,4R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選,16:33,
202609060105,2026-09-06,01,桐生,5R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選,17:01,
202609060106,2026-09-06,01,桐生,6R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,ドラドキ目玉,17:28,
202609060107,2026-09-06,01,桐生,7R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,ドラドキ３,17:55,
202609060108,2026-09-06,01,桐生,8R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,ドラドキ５,18:23,
202609060109,2026-09-06,01,桐生,9R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選特賞,18:54,
202609060110,2026-09-06,01,桐生,10R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選特賞,19:25,
202609060111,2026-09-06,01,桐生,11R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,予選特選,19:58,
202609060112,2026-09-06,01,桐生,12R,バスケで群馬を熱くする群馬クレインサンダーズカップ,２日目,IP,N,桐生特選,20:30,
202609060201,2026-09-06,02,戸田,1R,サッポロビールカップ,最終日,IP,D,一般戦,10:47,
202609060202,2026-09-06,02,戸田,2R,サッポロビールカップ,最終日,IP,D,一般戦,11:16,
202609060203,2026-09-06,02,戸田,3R,サッポロビールカップ,最終日,IP,D,一般戦,11:45,
202609060204,2026-09-06,02,戸田,4R,サッポロビールカップ,最終日,IP,D,一般戦,12:14,
202609060205,2026-09-06,02,戸田,5R,サッポロビールカップ,最終日,IP,D,ウインウイン５,12:44,
202609060206,2026-09-06,02,戸田,6R,サッポロビールカップ,最終日,IP,D,一般戦,13:14,
202609060207,2026-09-06,02,戸田,7R,サッポロビールカップ,最終日,IP,D,ウインウイン７,13:45,
202609060208,2026-09-06,02,戸田,8R,サッポロビールカップ,最終日,IP,D,一般戦,14:16,
202609060209,2026-09-06,02,戸田,9R,サッポロビールカップ,最終日,IP,D,戸田特選,14:48,
202609060210,2026-09-06,02,戸田,10R,サッポロビールカップ,最終日,IP,D,選抜戦,15:21,
202609060211,2026-09-06,02,戸田,11R,サッポロビールカップ,最終日,IP,D,選抜戦,15:55,
202609060212,2026-09-06,02,戸田,12R,サッポロビールカップ,最終日,IP,D,優勝戦,16:30,
202609060301,2026-09-06,03,江戸川,1R,月兎ソースカップ,２日目,IP,D,予選,11:14,
202609060302,2026-09-06,03,江戸川,2R,月兎ソースカップ,２日目,IP,D,予選,11:41,
202609060303,2026-09-06,03,江戸川,3R,月兎ソースカップ,２日目,IP,D,予選,12:08,
202609060304,2026-09-06,03,江戸川,4R,月兎ソースカップ,２日目,IP,D,予選,12:35,
202609060305,2026-09-06,03,江戸川,5R,月兎ソースカップ,２日目,IP,D,予選,13:02,
202609060306,2026-09-06,03,江戸川,6R,月兎ソースカップ,２日目,IP,D,予選,13:29,
202609060307,2026-09-06,03,江戸川,7R,月兎ソースカップ,２日目,IP,D,予選,13:56,
202609060308,2026-09-06,03,江戸川,8R,月兎ソースカップ,２日目,IP,D,予選,14:24,
202609060309,2026-09-06,03,江戸川,9R,月兎ソースカップ,２日目,IP,D,予選特賞,14:52,
202609060310,2026-09-06,03,江戸川,10R,月兎ソースカップ,２日目,IP,D,予選特賞,15:22,
202609060311,2026-09-06,03,江戸川,11R,月兎ソースカップ,２日目,IP,D,予選特選,15:53,
202609060312,2026-09-06,03,江戸川,12R,月兎ソースカップ,２日目,IP,D,記者選抜戦,16:25,
202609060401,2026-09-06,04,平和島,1R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,10:55,
202609060402,2026-09-06,04,平和島,2R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,11:24,
202609060403,2026-09-06,04,平和島,3R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,11:53,
202609060404,2026-09-06,04,平和島,4R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,12:22,
202609060405,2026-09-06,04,平和島,5R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,12:52,
202609060406,2026-09-06,04,平和島,6R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,13:22,
202609060407,2026-09-06,04,平和島,7R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,13:53,
202609060408,2026-09-06,04,平和島,8R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選,14:24,
202609060409,2026-09-06,04,平和島,9R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選特賞,14:56,
202609060410,2026-09-06,04,平和島,10R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選特賞,15:29,
202609060411,2026-09-06,04,平和島,11R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,予選特選,16:03,
202609060412,2026-09-06,04,平和島,12R,第２３回サントリーカップ　ほぼ女子戦,２日目,IP,D,記者選抜,16:38,
202609060701,2026-09-06,07,蒲郡,1R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,15:25,
202609060702,2026-09-06,07,蒲郡,2R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,15:57,
202609060703,2026-09-06,07,蒲郡,3R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,16:23,
202609060704,2026-09-06,07,蒲郡,4R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,16:52,
202609060705,2026-09-06,07,蒲郡,5R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,17:19,
202609060706,2026-09-06,07,蒲郡,6R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,17:46,
202609060707,2026-09-06,07,蒲郡,7R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,18:13,
202609060708,2026-09-06,07,蒲郡,8R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選,18:43,
202609060709,2026-09-06,07,蒲郡,9R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,予選特賞,19:14,
202609060710,2026-09-06,07,蒲郡,10R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,一般特賞,19:47,
202609060711,2026-09-06,07,蒲郡,11R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,一般特選,20:16,
202609060712,2026-09-06,07,蒲郡,12R,一般社団法人蒲郡市観光協会長杯,３日目,IP,N,一般記者特選,20:45,
202609060901,2026-09-06,09,津,1R,開設７４周年記念　ツッキー王座決定戦,４日目,G1,D,予選,10:42,
202609060902,2026-09-06,09,津,2R,開設７４周年記念　ツッキー王座決定戦,４日目,G1,D,予選,11:12,
202609060903,2026-09-06,09,津,3R,開設７４周年記念　ツッキー王座決定戦,４日目,G1,D,予選,11:42,
202609060904,2026-09-06,09,津,4R,開設７４周年記念　ツッキー王座決定戦,４日目,G1,D,予選,12:13,
202609060905,2026-09-06,09,津,5R,開設７４周年記念　ツッキー王座決定戦,４日目,G1,D,予選,12:44,
