レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609050101,2026-09-05,01,桐生,1R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選,15:19,
202609050102,2026-09-05,01,桐生,2R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選,15:43,
202609050103,2026-09-05,01,桐生,3R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選,16:07,
202609050104,2026-09-05,01,桐生,4R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選,16:33,
202609050105,2026-09-05,01,桐生,5R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選,17:01,
202609050106,2026-09-05,01,桐生,6R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,ドラドキ目玉,17:29,
202609050107,2026-09-05,01,桐生,7R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,ドラドキ３,17:57,
202609050108,2026-09-05,01,桐生,8R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,ドラドキ５,18:25,
202609050109,2026-09-05,01,桐生,9R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選特賞,18:54,
202609050110,2026-09-05,01,桐生,10R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選特賞,19:24,
202609050111,2026-09-05,01,桐生,11R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,予選特選,19:57,
202609050112,2026-09-05,01,桐生,12R,バスケで群馬を熱くする群馬クレインサンダーズカップ,初　日,IP,N,桐生ドリーム戦,20:30,
202609050201,2026-09-05,02,戸田,1R,サッポロビールカップ,３日目,IP,D,予選,10:47,
202609050202,2026-09-05,02,戸田,2R,サッポロビールカップ,３日目,IP,D,予選,11:16,
202609050203,2026-09-05,02,戸田,3R,サッポロビールカップ,３日目,IP,D,予選,11:45,
202609050204,2026-09-05,02,戸田,4R,サッポロビールカップ,３日目,IP,D,予選,12:14,
202609050205,2026-09-05,02,戸田,5R,サッポロビールカップ,３日目,IP,D,ウインウイン５,12:44,
202609050206,2026-09-05,02,戸田,6R,サッポロビールカップ,３日目,IP,D,予選,13:14,
202609050207,2026-09-05,02,戸田,7R,サッポロビールカップ,３日目,IP,D,ウインウイン７,13:45,
202609050208,2026-09-05,02,戸田,8R,サッポロビールカップ,３日目,IP,D,予選,14:16,
202609050209,2026-09-05,02,戸田,9R,サッポロビールカップ,３日目,IP,D,戸田特賞,14:48,
202609050210,2026-09-05,02,戸田,10R,サッポロビールカップ,３日目,IP,D,戸田特賞,15:21,
202609050211,2026-09-05,02,戸田,11R,サッポロビールカップ,３日目,IP,D,戸田特選,15:55,
202609050212,2026-09-05,02,戸田,12R,サッポロビールカップ,３日目,IP,D,記者選抜戦,16:30,
202609050301,2026-09-05,03,江戸川,1R,月兎ソースカップ,初　日,IP,D,予選,11:14,
202609050302,2026-09-05,03,江戸川,2R,月兎ソースカップ,初　日,IP,D,予選,11:41,
202609050303,2026-09-05,03,江戸川,3R,月兎ソースカップ,初　日,IP,D,予選,12:08,
202609050304,2026-09-05,03,江戸川,4R,月兎ソースカップ,初　日,IP,D,予選,12:35,
202609050305,2026-09-05,03,江戸川,5R,月兎ソースカップ,初　日,IP,D,予選,13:02,
202609050306,2026-09-05,03,江戸川,6R,月兎ソースカップ,初　日,IP,D,予選,13:29,
202609050307,2026-09-05,03,江戸川,7R,月兎ソースカップ,初　日,IP,D,予選,13:56,
202609050308,2026-09-05,03,江戸川,8R,月兎ソースカップ,初　日,IP,D,予選,14:24,
202609050309,2026-09-05,03,江戸川,9R,月兎ソースカップ,初　日,IP,D,予選特賞,14:52,
202609050310,2026-09-05,03,江戸川,10R,月兎ソースカップ,初　日,IP,D,予選特賞,15:22,
202609050311,2026-09-05,03,江戸川,11R,月兎ソースカップ,初　日,IP,D,予選特選,15:53,
202609050312,2026-09-05,03,江戸川,12R,月兎ソースカップ,初　日,IP,D,江戸川選抜,16:25,
202609050401,2026-09-05,04,平和島,1R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,10:55,
202609050402,2026-09-05,04,平和島,2R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,11:24,
202609050403,2026-09-05,04,平和島,3R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,11:53,
202609050404,2026-09-05,04,平和島,4R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,12:22,
202609050405,2026-09-05,04,平和島,5R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,12:52,
202609050406,2026-09-05,04,平和島,6R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,13:22,
202609050407,2026-09-05,04,平和島,7R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,13:53,
202609050408,2026-09-05,04,平和島,8R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選,14:24,
202609050409,2026-09-05,04,平和島,9R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選特賞,14:56,
202609050410,2026-09-05,04,平和島,10R,第２３回サントリーカップ　ほぼ女子戦,初　日,IP,D,予選特賞,15:29,
