レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609180201,2026-09-18,02,戸田,1R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,10:47,
202609180202,2026-09-18,02,戸田,2R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,11:16,
202609180203,2026-09-18,02,戸田,3R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,11:45,
202609180204,2026-09-18,02,戸田,4R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,12:14,
202609180205,2026-09-18,02,戸田,5R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,ウインウイン５,12:44,
202609180206,2026-09-18,02,戸田,6R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,13:14,
202609180207,2026-09-18,02,戸田,7R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,ウインウイン７,13:45,
202609180208,2026-09-18,02,戸田,8R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,予選,14:16,
202609180209,2026-09-18,02,戸田,9R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,戸田特賞,14:48,
202609180210,2026-09-18,02,戸田,10R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,戸田特賞,15:21,
202609180211,2026-09-18,02,戸田,11R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,記者選抜戦,15:55,
202609180212,2026-09-18,02,戸田,12R,ＢＯＡＴＢｏｙカップ,初　日,IP,D,戸田選抜戦,16:35,
202609180301,2026-09-18,03,江戸川,1R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,11:14,
202609180302,2026-09-18,03,江戸川,2R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,11:41,
202609180303,2026-09-18,03,江戸川,3R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,12:08,
202609180304,2026-09-18,03,江戸川,4R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,12:35,
202609180305,2026-09-18,03,江戸川,5R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,13:02,
202609180306,2026-09-18,03,江戸川,6R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,13:29,
202609180307,2026-09-18,03,江戸川,7R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,13:56,
202609180308,2026-09-18,03,江戸川,8R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選,14:24,
202609180309,2026-09-18,03,江戸川,9R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選特賞,14:52,
202609180310,2026-09-18,03,江戸川,10R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選特賞,15:22,
202609180311,2026-09-18,03,江戸川,11R,第２回大阪サンケイスポーツ杯,初　日,IP,D,予選特選,15:53,
202609180312,2026-09-18,03,江戸川,12R,第２回大阪サンケイスポーツ杯,初　日,IP,D,江戸川選抜,16:25,
202609180401,2026-09-18,04,平和島,1R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,10:55,
202609180402,2026-09-18,04,平和島,2R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,11:24,
202609180403,2026-09-18,04,平和島,3R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,11:52,
202609180404,2026-09-18,04,平和島,4R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,12:22,
202609180405,2026-09-18,04,平和島,5R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,12:52,
202609180406,2026-09-18,04,平和島,6R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,13:22,
202609180407,2026-09-18,04,平和島,7R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,13:53,
202609180408,2026-09-18,04,平和島,8R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般,14:24,
202609180409,2026-09-18,04,平和島,9R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,一般特賞,14:57,
202609180410,2026-09-18,04,平和島,10R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,準優勝戦,15:30,
202609180411,2026-09-18,04,平和島,11R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,準優勝戦,16:04,
202609180412,2026-09-18,04,平和島,12R,第７１回日刊スポーツ旗～東京大阪福岡三都市対抗戦～,５日目,IP,D,準優勝戦,16:40,
202609180501,2026-09-18,05,多摩川,1R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,10:30,
202609180502,2026-09-18,05,多摩川,2R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,10:57,
202609180503,2026-09-18,05,多摩川,3R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,11:27,
202609180504,2026-09-18,05,多摩川,4R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,11:57,
202609180505,2026-09-18,05,多摩川,5R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,12:27,
202609180506,2026-09-18,05,多摩川,6R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,12:57,
202609180507,2026-09-18,05,多摩川,7R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,13:29,
202609180508,2026-09-18,05,多摩川,8R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,14:02,
202609180509,2026-09-18,05,多摩川,9R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,14:38,
202609180510,2026-09-18,05,多摩川,10R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,15:14,
202609180511,2026-09-18,05,多摩川,11R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,15:52,
202609180512,2026-09-18,05,多摩川,12R,ウェイキーカップ開設７２周年記念,３日目,G1,D,予選,16:30,
202609180701,2026-09-18,07,蒲郡,1R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,15:25,
202609180702,2026-09-18,07,蒲郡,2R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,15:57,
202609180703,2026-09-18,07,蒲郡,3R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,16:22,
202609180704,2026-09-18,07,蒲郡,4R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,16:47,
202609180705,2026-09-18,07,蒲郡,5R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,17:17,
202609180706,2026-09-18,07,蒲郡,6R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,17:48,
202609180707,2026-09-18,07,蒲郡,7R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,18:17,
202609180708,2026-09-18,07,蒲郡,8R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般戦,18:48,
202609180709,2026-09-18,07,蒲郡,9R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,一般特選,19:16,
202609180710,2026-09-18,07,蒲郡,10R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,選抜戦,19:48,
202609180711,2026-09-18,07,蒲郡,11R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,選抜戦,20:15,
202609180712,2026-09-18,07,蒲郡,12R,ルーキーシリーズ第１７戦スカパー！・ＪＬＣ杯,最終日,IP,N,優勝戦,20:45,
202609181101,2026-09-18,11,びわこ,1R,スポーツニッポン新聞社杯争奪　第５１回八景賞,最終日,IP,D,一般,10:29,
202609181102,2026-09-18,11,びわこ,2R,スポーツニッポン新聞社杯争奪　第５１回八景賞,最終日,IP,D,一般,10:54,
202609181103,2026-09-18,11,びわこ,3R,スポーツニッポン新聞社杯争奪　第５１回八景賞,最終日,IP,D,一般,11:23,
202609181104,2026-09-18,11,びわこ,4R,スポーツニッポン新聞社杯争奪　第５１回八景賞,最終日,IP,D,一般,11:49,
202609181105,2026-09-18,11,びわこ,5R,スポーツニッポン新聞社杯争奪　第５１回八景賞,最終日,IP,D,一般,12:17,
