レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609200101,2026-09-20,01,桐生,1R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選男子,15:26,
202609200102,2026-09-20,01,桐生,2R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選女子,15:57,
202609200103,2026-09-20,01,桐生,3R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選男子,16:22,
202609200104,2026-09-20,01,桐生,4R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選女子,16:48,
202609200105,2026-09-20,01,桐生,5R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選男子,17:17,
202609200106,2026-09-20,01,桐生,6R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,ＤＤ目玉女子,17:48,
202609200107,2026-09-20,01,桐生,7R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,ドラドキ３男子,18:17,
202609200108,2026-09-20,01,桐生,8R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,ドラドキ５女子,18:48,
202609200109,2026-09-20,01,桐生,9R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選特賞男子,19:16,
202609200110,2026-09-20,01,桐生,10R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選特賞女子,19:48,
202609200111,2026-09-20,01,桐生,11R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,予選特選男子,20:17,
202609200112,2026-09-20,01,桐生,12R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,初　日,IP,N,桐生ＤＲ戦女子,20:45,
202609200201,2026-09-20,02,戸田,1R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,10:47,
202609200202,2026-09-20,02,戸田,2R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,11:16,
202609200203,2026-09-20,02,戸田,3R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,11:45,
202609200204,2026-09-20,02,戸田,4R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,12:14,
202609200205,2026-09-20,02,戸田,5R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,ウインウイン５,12:44,
202609200206,2026-09-20,02,戸田,6R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,13:14,
202609200207,2026-09-20,02,戸田,7R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,ウインウイン７,13:45,
202609200208,2026-09-20,02,戸田,8R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,予選,14:16,
202609200209,2026-09-20,02,戸田,9R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,戸田特賞,14:48,
202609200210,2026-09-20,02,戸田,10R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,戸田特賞,15:21,
202609200211,2026-09-20,02,戸田,11R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,戸田特選,15:55,
202609200212,2026-09-20,02,戸田,12R,ＢＯＡＴＢｏｙカップ,３日目,IP,D,記者選抜戦,16:35,
202609200301,2026-09-20,03,江戸川,1R,第２回大阪サンケイスポーツ杯,３日目,IP,D,予選,11:14,
202609200302,2026-09-20,03,江戸川,2R,第２回大阪サンケイスポーツ杯,３日目,IP,D,予選,11:41,
