レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202609230101,2026-09-23,01,桐生,1R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選男子,15:24,
202609230102,2026-09-23,01,桐生,2R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選女子,15:50,
202609230103,2026-09-23,01,桐生,3R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選男子,16:15,
202609230104,2026-09-23,01,桐生,4R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選女子,16:43,
202609230105,2026-09-23,01,桐生,5R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選男子,17:14,
202609230106,2026-09-23,01,桐生,6R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,ＤＤ目玉女子,17:44,
202609230107,2026-09-23,01,桐生,7R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,ドラドキ３男子,18:14,
202609230108,2026-09-23,01,桐生,8R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,ドラドキ５女子,18:45,
202609230109,2026-09-23,01,桐生,9R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選特賞男子,19:14,
202609230110,2026-09-23,01,桐生,10R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,予選特賞女子,19:41,
202609230111,2026-09-23,01,桐生,11R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,一般特選,20:08,
202609230112,2026-09-23,01,桐生,12R,第２０回マンスリーＢＯＡＴＲＡＣＥ杯　男女Ｗ優勝戦,４日目,IP,N,一般桐生特選,20:35,
202609230201,2026-09-23,02,戸田,1R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,10:47,
202609230202,2026-09-23,02,戸田,2R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,11:16,
202609230203,2026-09-23,02,戸田,3R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,11:45,
202609230204,2026-09-23,02,戸田,4R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,12:14,
202609230205,2026-09-23,02,戸田,5R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,12:44,
202609230206,2026-09-23,02,戸田,6R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,13:14,
202609230207,2026-09-23,02,戸田,7R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,13:45,
202609230208,2026-09-23,02,戸田,8R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,14:16,
202609230209,2026-09-23,02,戸田,9R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,一般戦,14:48,
202609230210,2026-09-23,02,戸田,10R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,準優勝戦,15:21,
202609230211,2026-09-23,02,戸田,11R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,準優勝戦,15:55,
202609230212,2026-09-23,02,戸田,12R,ＢＯＡＴＢｏｙカップ,５日目,IP,D,準優勝戦,16:35,
202609230301,2026-09-23,03,江戸川,1R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,11:14,
202609230302,2026-09-23,03,江戸川,2R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,11:41,
202609230303,2026-09-23,03,江戸川,3R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,12:08,
202609230304,2026-09-23,03,江戸川,4R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,12:35,
202609230305,2026-09-23,03,江戸川,5R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,13:02,
202609230306,2026-09-23,03,江戸川,6R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,13:29,
202609230307,2026-09-23,03,江戸川,7R,第２回大阪サンケイスポーツ杯,最終日,IP,D,一般,13:56,
