レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202506130201,アサヒスーパードライカップ,2025-06-13,2,01R,5.0,1,3.0,2,24.0,24.0,1,1,53.8,0.0,6.55,0.0,0.05,2,2,52.0,0.0,6.65,-0.5,0.23,3,3,52.7,0.0,6.67,-0.5,0.23,4,4,48.1,0.0,6.68,-0.5,0.14,5,5,53.4,0.0,6.7,-0.5,0.14,6,6,52.0,0.0,6.62,-0.5,-0.05
202506130202,アサヒスーパードライカップ,2025-06-13,2,02R,2.0,1,2.0,2,23.0,23.0,1,1,52.2,0.0,6.61,-0.5,0.16,2,2,52.0,0.0,6.66,-0.5,0.06,3,3,52.5,0.0,6.62,0.0,0.05,4,4,53.2,0.0,6.66,0.0,0.05,5,5,47.1,0.0,6.65,-0.5,0.14,6,6,52.0,0.0,6.68,0.0,0.03
202506130203,アサヒスーパードライカップ,2025-06-13,2,03R,1.0,1,1.0,2,23.0,23.0,1,1,54.2,0.0,6.64,0.0,0.02,2,2,51.5,0.5,6.64,-0.5,0.16,3,3,53.3,0.0,6.63,0.0,0.02,4,5,53.3,0.0,6.64,0.0,0.26,5,6,52.8,0.0,6.71,0.0,0.07,6,4,53.4,0.0,6.82,0.0,0.25
202506130204,アサヒスーパードライカップ,2025-06-13,2,04R,3.0,1,2.0,2,24.0,23.0,1,1,56.7,0.0,6.54,-0.5,0.04,2,2,53.6,0.0,6.56,0.0,0.08,3,3,52.1,0.0,6.67,-0.5,-0.01,4,4,51.5,0.5,6.72,-0.5,0.15,5,5,56.1,0.0,6.73,-0.5,0.27,6,6,52.5,0.0,6.68,-0.5,0.17
202506130205,アサヒスーパードライカップ,2025-06-13,2,05R,3.0,1,3.0,2,24.0,23.0,1,1,52.0,0.0,6.62,0.0,0.17,2,2,53.3,0.0,6.71,0.0,0.14,3,3,47.0,0.0,6.74,0.0,0.12,4,4,52.2,0.0,6.68,-0.5,-0.03,5,5,53.8,0.0,6.64,-0.5,0.03,6,6,52.5,0.0,6.79,0.0,0.32
202506130206,アサヒスーパードライカップ,2025-06-13,2,06R,2.0,1,1.0,2,24.0,23.0,1,1,54.0,0.0,6.61,-0.5,0.08,2,2,52.8,0.0,6.73,0.0,0.02,3,3,52.2,0.0,6.7,-0.5,-0.03,4,4,50.5,1.5,6.69,-0.5,-0.02,5,5,51.0,1.0,6.71,-0.5,-0.02,6,6,55.6,0.0,6.76,-0.5,0.07
202506130207,アサヒスーパードライカップ,2025-06-13,2,07R,3.0,1,2.0,2,24.0,23.0,1,1,47.9,0.0,6.58,0.0,0.15,2,2,48.1,0.0,6.63,-0.5,0.05,3,3,53.3,0.0,6.65,-0.5,0.26,4,4,47.1,0.0,6.66,-0.5,0.17,5,5,48.6,0.0,6.7,-0.5,0.19,6,6,46.0,1.0,6.68,-0.5,0.17
202506130208,アサヒスーパードライカップ,2025-06-13,2,08R,1.0,1,1.0,2,24.0,23.0,1,1,54.3,0.0,6.65,0.0,0.16,2,2,53.4,0.0,6.75,-0.5,0.04,3,3,52.8,0.0,6.7,0.0,0.13,4,4,45.5,1.5,6.61,-0.5,0.07,5,5,51.0,1.0,6.64,0.0,0.06,6,6,55.1,0.0,6.74,0.5,0.02
202506130209,アサヒスーパードライカップ,2025-06-13,2,09R,1.0,1,1.0,2,24.0,23.0,1,1,53.3,0.0,6.65,-0.5,-0.01,2,4,47.0,0.0,6.69,0.0,0.12,3,2,52.0,0.0,6.72,-0.5,-0.14,4,5,52.0,0.0,6.76,-0.5,0.09,5,6,54.9,0.0,6.7,-0.5,-0.09,6,3,52.0,0.0,6.69,-0.5,-0.13
202506130210,アサヒスーパードライカップ,2025-06-13,2,10R,2.0,1,2.0,2,25.0,23.0,1,1,53.2,0.0,6.65,-0.5,0.05,2,2,56.1,0.0,6.66,-0.5,0.03,3,3,53.4,0.0,6.81,0.0,0.13,4,4,53.3,0.0,6.8,-0.5,0.03,5,5,54.0,0.0,6.8,-0.5,-0.02,6,6,52.0,0.0,6.71,-0.5,0.09
202506130211,アサヒスーパードライカップ,2025-06-13,2,11R,1.0,1,1.0,2,24.0,24.0,1,1,50.5,1.5,6.65,-0.5,0.13,2,2,52.0,0.0,6.6,0.0,0.11,3,3,56.7,0.0,6.76,-0.5,0.04,4,4,47.9,0.0,6.62,0.0,0.04,5,5,52.0,0.0,6.62,0.0,0.04,6,6,52.0,0.0,6.71,-0.5,-0.01
