レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201907202101,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,01R,一般,1800,曇り,南東,8,8,逃げ,1,130,1,100,2,210,1-2,290,1,1-2,220,1,1-2,130,2,1-3,170,3,2-3,540,8,1-2-3,930,2,1-2-3,430,2,1,1,4653,小 野 達 哉,29,43,6.78,1,0.12,109.6,2,2,4553,坪 口 竜 也,16,14,6.79,2,0.11,111.0,3,3,4583,古 田 祐 貴,36,68,6.83,3,0.05,112.3,4,5,3331,新 美 恵 一,52,28,6.8,5,0.08,112.3,5,4,4743,木 村 仁 紀,46,52,6.8,4,0.02,115.6,6,6,4624,高 田 明,32,61,6.83,6,0.1,116.8
201907202102,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,02R,一般,1800,曇り,東,8,8,逃げ,1,140,1,130,5,190,1-5,430,1,1-5,320,1,1-5,150,1,1-6,550,10,5-6,750,13,1-5-6,3500,13,1-5-6,1410,7,1,1,4140,梶 野 学 志,49,22,6.83,1,0.35,110.8,2,5,3623,深 川 真 二,15,20,6.85,2,0.33,111.7,3,6,4932,新 開 航,57,31,6.8,6,0.34,113.1,4,3,4802,中 田 達 也,51,13,6.9,4,0.37,113.4,5,2,4650,中 山 雄 太,45,47,6.79,3,0.36,115.4,6,4,4086,寺 本 重 宣,35,24,6.85,5,0.29,117.5
201907202103,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,03R,一般,1800,雨,東,8,8,差し,3,950,3,300,2,230,3-2,4200,14,2-3,1320,5,2-3,400,5,3-6,1010,12,2-6,470,7,3-2-6,18700,59,2-3-6,2550,10,1,3,3501,川 上 昇 平,23,49,6.81,3,0.17,111.2,2,2,4544,松 田 大志郎,9,69,6.77,2,0.23,112.9,3,6,4856,豊 田 健士郎,38,45,6.81,6,0.12,113.7,4,4,3556,田 中 信一郎,53,23,6.87,4,0.18,114.0,5,1,4607,鶴 田 勇 雄,58,56,6.84,1,0.27,115.5,6,5,4487,三 原 司,56,15,6.84,5,0.13,118.0
201907202104,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,04R,一般,1800,曇り,東,8,8,逃げ,1,140,1,130,2,320,1-2,380,2,1-2,280,2,1-2,210,2,1-6,490,9,2-6,850,13,1-2-6,4490,17,1-2-6,2440,10,1,1,4193,郷 原 章 平,2,50,6.79,1,0.12,110.2,2,2,4736,高 倉 和 士,30,17,6.79,4,0.12,111.7,3,6,4933,板 橋 侑 我,13,58,6.88,6,0.18,113.0,4,5,4885,大 山 千 広,19,65,6.84,5,0.13,113.7,5,3,3719,辻 栄 蔵,44,42,6.8,2,0.1,114.3,6,4,3685,荒 井 輝 年,48,66,6.86,3,0.13,116.2
201907202105,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,05R,一般,1800,曇り,東,8,8,逃げ,1,160,1,130,5,390,1-5,1320,5,1-5,1190,4,1-5,380,5,1-3,240,3,3-5,860,11,1-5-3,5170,18,1-3-5,1320,6,1,1,3422,服 部 幸 男,7,16,6.82,1,0.11,111.0,2,5,4743,木 村 仁 紀,46,52,6.83,5,0.15,112.7,3,3,4703,森 永 隆,22,25,6.85,3,0.21,113.4,4,2,3436,柏 野 幸 二,6,39,6.86,2,0.15,114.4,5,4,4553,坪 口 竜 也,16,14,6.82,4,0.23,115.2,6,6,4601,森 野 正 弘,40,57,6.87,6,0.17,115.7
201907202106,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,06R,一般,1800,曇り,東,9,9,逃げ,1,120,1,110,4,190,1-4,310,1,1-4,260,1,1-4,120,1,1-3,150,2,3-4,200,4,1-4-3,730,2,1-3-4,280,1,1,1,3623,深 川 真 二,15,20,6.82,1,0.2,111.2,2,4,4653,小 野 達 哉,29,43,6.81,4,0.21,112.0,3,3,3331,新 美 恵 一,52,28,6.82,3,0.21,113.6,4,2,4596,葛 原 大 陽,37,55,6.9,2,0.21,114.3,5,6,4598,加 藤 政 彦,5,21,6.81,6,0.17,114.8,6,5,4802,中 田 達 也,51,13,6.86,5,0.21,119.0
201907202107,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,07R,一般,1800,曇り,東,8,8,差し,2,780,2,150,1,110,2-1,2960,11,1-2,470,2,1-2,280,4,2-5,440,8,1-5,230,2,2-1-5,12780,46,1-2-5,1040,5,1,2,4624,高 田 明,32,61,6.86,2,0.25,110.8,2,1,3556,田 中 信一郎,53,23,6.87,1,0.25,112.4,3,5,4140,梶 野 学 志,49,22,6.85,5,0.24,113.6,4,3,4544,松 田 大志郎,9,69,6.77,3,0.27,114.7,5,4,4932,新 開 航,57,31,6.79,4,0.24,115.0,6,6,4583,古 田 祐 貴,36,68,6.8,6,0.27,117.3
201907202108,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,08R,一般,1800,曇り,東,9,9,逃げ,1,110,1,100,3,180,1-3,320,2,1-3,260,1,1-3,160,2,1-6,390,5,3-6,580,10,1-3-6,1710,6,1-3-6,1020,4,1,1,3719,辻 栄 蔵,44,42,6.84,1,0.21,111.1,2,3,4856,豊 田 健士郎,38,45,6.79,3,0.2,112.8,3,6,4650,中 山 雄 太,45,47,6.81,6,0.21,113.5,4,5,4193,郷 原 章 平,2,50,6.77,5,0.18,114.2,5,2,4086,寺 本 重 宣,35,24,6.84,2,0.19,116.0,6,4,4487,三 原 司,56,15,6.79,4,0.21,118.2
201907202109,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,09R,一般,1800,曇り,東,9,9,逃げ,1,130,1,100,4,150,1-4,340,1,1-4,270,1,1-4,120,1,1-6,310,4,4-6,420,9,1-4-6,1540,6,1-4-6,820,5,1,1,4885,大 山 千 広,19,65,6.8,1,0.01,115.8,2,4,3422,服 部 幸 男,7,16,6.8,4,0.13,117.4,3,6,4703,森 永 隆,22,25,6.81,6,0.19,121.2,4,3,4607,鶴 田 勇 雄,58,56,6.84,3,0.11,123.4,5,2,3685,荒 井 輝 年,48,66,6.82,2,0.05,128.6,,,,,,,,,,
201907202110,Ｇ２モーターボート大賞次世代スターチャレンジバトル,第5日,2019/07/20,芦屋,10R,準優勝戦,1800,曇り,東,8,8,差し,2,380,2,120,1,120,2-1,690,3,1-2,210,1,1-2,130,1,2-4,280,4,1-4,350,7,2-1-4,2970,9,1-2-4,830,3,1,2,4686,丸 野 一 樹,26,18,6.83,2,0.18,110.3,2,1,4649,和 田 操 拓,28,19,6.8,1,0.21,111.8,3,4,3629,浅 見 昌 克,24,11,6.81,4,0.17,113.0,4,6,4530,小 野 生 奈,10,37,6.81,6,0.21,113.8,5,3,4189,川 上 剛,34,51,6.78,3,0.17,114.5,6,5,4573,佐 藤 翼,42,36,6.79,5,0.13,115.1
