レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202502270101,2025-02-27,1,01R,1,3,半周ラップ,まわり足,直線,小倉 康典,18.43,4.51,7.56,阪本 勇介,18.48,4.65,7.54,坪井 爽佑,19.13,4.55,7.75,浮田 圭浩,18.48,4.67,7.56,鈴木 秀茉,18.66,4.45,7.72,井田 涼介,18.15,4.6,7.75
202502270102,2025-02-27,1,02R,1,3,半周ラップ,まわり足,直線,浅見 宗孝,18.3,4.61,7.82,亀山 雅幸,18.84,4.45,7.57,藤田 竜弘,18.57,4.48,7.87,上田 龍星,18.34,4.35,7.74,鈴木 裕隆,18.61,4.58,7.69,渡邊 雄斗,18.37,4.61,7.77
202502270103,2025-02-27,1,03R,1,3,半周ラップ,まわり足,直線,廣瀬 真也,18.44,4.42,7.66,山田 竜一,18.27,4.95,7.76,鋤柄 貴俊,18.49,4.97,7.76,関根 彰人,18.6,4.52,7.85,尾嶋 一広,18.33,4.44,7.61,中村 駿平,19.17,4.61,7.8
202502270104,2025-02-27,1,04R,1,3,半周ラップ,まわり足,直線,中岡 正彦,18.26,4.49,7.6,山本 光雄,18.54,4.53,7.7,妻鳥 晋也,18.53,5.53,7.54,戸塚 邦好,18.44,4.53,7.65,松井 繁,18.25,4.5,7.61,三原 司,18.8,4.62,7.83
202502270105,2025-02-27,1,05R,1,3,半周ラップ,まわり足,直線,秦 英悟,18.07,4.49,7.71,森高 一真,18.35,4.72,7.79,鈴木 秀茉,18.42,4.75,7.79,宇留田 翔平,18.53,4.55,7.72,中田 友也,18.61,4.85,7.81,作間 章,18.51,4.61,7.8
202502270106,2025-02-27,1,06R,1,3,半周ラップ,まわり足,直線,藤山 翔大,18.31,4.54,7.61,梶原 正,18.63,4.68,7.7,小倉 康典,18.62,4.53,7.78,阪本 勇介,18.43,4.58,7.66,渡邊 雄斗,18.36,4.81,7.67,木田 峰由季,18.65,4.7,7.56
202502270107,2025-02-27,1,07R,1,3,半周ラップ,まわり足,直線,鈴木 裕隆,18.45,4.62,7.65,茶谷 信次,18.42,4.84,7.59,黒井 達矢,18.5,4.53,7.72,井田 涼介,18.54,4.47,7.8,浅見 宗孝,18.76,4.59,7.65,齋藤 達希,18.82,4.64,7.79
202502270108,2025-02-27,1,08R,1,3,半周ラップ,まわり足,直線,野村 誠,18.43,4.58,7.7,鋤柄 貴俊,18.25,4.48,7.69,浮田 圭浩,18.17,4.5,7.63,坪井 爽佑,18.54,4.59,7.65,戸塚 邦好,18.62,4.33,7.68,荒木 颯斗,18.49,4.47,7.7
202502270109,2025-02-27,1,09R,1,3,半周ラップ,まわり足,直線,宇留田 翔平,18.29,4.28,7.69,妻鳥 晋也,18.46,4.54,7.69,高橋 真吾,18.6,4.72,7.74,中田 友也,18.32,4.48,7.75,廣瀬 真也,18.34,4.41,7.53,藤田 竜弘,18.2,4.47,7.66
202502270110,2025-02-27,1,10R,1,3,半周ラップ,まわり足,直線,松井 繁,18.12,4.28,7.56,尾嶋 一広,18.2,4.35,7.63,中岡 正彦,18.57,4.32,7.59,森高 一真,18.24,4.49,7.66,亀山 雅幸,18.34,4.51,7.6,秦 英悟,18.09,4.57,7.53
