レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202605242301,2026-05-24,23,01R,08:32,2026-05-24T08:22:24.969569+09:00,3,一周,まわり足,直線,鳥飼 眞,36.7,5.37,7.8,大西 賢,37.03,5.84,7.72,山戸 信二,37.5,6.28,7.74,冨田 秀幸,37.4,6.27,7.95,増田 進,37.44,6.14,7.8,伊藤 玲奈,37.2,5.86,7.63
202605241001,2026-05-24,10,01R,08:39,2026-05-24T08:30:33.180931+09:00,3,一周,まわり足,直線,宮田 龍馬,36.35,5.27,6.53,大澤 誠也,37.08,5.58,6.65,山崎 義明,36.7,5.45,6.62,土井 歩夢,37.28,5.5,6.68,宮崎 奏磨,38.17,5.93,6.83,深水 慎一郎,37.62,5.7,6.72
202605242101,2026-05-24,21,01R,08:46,2026-05-24T08:36:23.148006+09:00,3,一周,まわり足,直線,鶴田 勇雄,36.51,7.82,7.79,村田 敦,37.43,8.03,7.74,深澤 達徳,36.75,7.87,7.74,服部 剛,37.21,7.95,7.72,羽野 諒,37.12,8.08,7.68,西岡 育未,37.27,8.2,7.71
202605242302,2026-05-24,23,02R,08:58,2026-05-24T08:48:22.273832+09:00,3,一周,まわり足,直線,向井 美鈴,36.87,5.37,7.77,渡邉 雄朗,38.03,5.71,7.81,草場 康幸,37.17,5.53,7.79,田添 康介,37.43,5.71,7.91,大谷 直弘,37.3,5.58,7.85,須藤 隆雄,37.47,5.59,7.78
202605241002,2026-05-24,10,02R,09:05,2026-05-24T08:56:18.544290+09:00,3,一周,まわり足,直線,出畑 孝典,36.87,5.57,6.57,中村 泰平,37.28,5.58,6.62,野間 大樹,37.25,5.62,6.68,廣部 大明,37.58,5.67,6.58,谷本 幸司,37.85,5.72,6.58,岡田 憲行,38.1,6.12,6.72
202605242102,2026-05-24,21,02R,09:12,2026-05-24T09:02:00.801580+09:00,3,一周,まわり足,直線,三馬 崇史,36.91,7.86,7.62,三品 隆浩,37.22,8.06,7.71,雑賀 勇貴,37.2,8.06,7.74,毒島 誠,36.52,7.63,7.7,畑 和宏,36.79,7.98,7.65,星 栄爾,37.44,7.89,7.78
202605242303,2026-05-24,23,03R,09:24,2026-05-24T09:14:23.437336+09:00,3,一周,まわり足,直線,井上 恵一,36.79,5.42,7.96,吉田 祐貴,36.7,5.4,7.79,山下 友貴,37.17,5.6,7.69,堤 啓輔,37.07,5.5,7.84,柴田 光,36.77,5.79,7.73,庄司 孝輔,36.97,5.59,7.81
202605241003,2026-05-24,10,03R,09:31,2026-05-24T09:22:21.706169+09:00,3,一周,まわり足,直線,柘植 政浩,37.23,5.97,6.57,浜崎 準也,37.03,5.65,6.67,中村 晃朋,37.38,5.72,6.65,野村 誠,37.42,5.67,6.65,高倉 孝太,37.63,5.73,6.68,杢野 誓良,37.65,5.83,6.72
202605242103,2026-05-24,21,03R,09:38,2026-05-24T09:28:20.141807+09:00,3,一周,まわり足,直線,深川 真二,36.83,7.83,7.76,山田 竜一,36.69,7.82,7.78,中田 友也,37.14,7.97,7.82,新井 英孝,37.2,8.05,7.77,土屋 実沙希,37.94,8.27,7.73,山口 隼人,37.93,8.04,7.72
202605242304,2026-05-24,23,04R,09:50,2026-05-24T09:40:26.136084+09:00,3,一周,まわり足,直線,小林 孝弘,36.97,5.49,7.87,櫻本 あゆみ,37.43,5.5,7.83,小野 京平,37.27,6.01,7.79,永田 秀二,36.81,5.54,7.97,永松 良教,37.1,5.55,7.87,富永 大一,37.38,5.65,7.63
202605241004,2026-05-24,10,04R,09:57,2026-05-24T09:48:22.060234+09:00,3,一周,まわり足,直線,天野 友和,36.7,5.4,6.65,小林 文彦,37.37,5.72,6.63,杉田 篤光,37.72,5.7,6.73,小川 知行,37.7,5.93,6.67,吉川 昭男,37.5,5.68,6.68,大場 広孝,37.22,5.48,6.75
202605242104,2026-05-24,21,04R,10:04,2026-05-24T09:54:21.478388+09:00,3,一周,まわり足,直線,小池 修平,36.7,7.95,7.74,浮田 圭浩,36.74,7.76,7.78,富田 恕生,36.58,7.8,7.7,本橋 克洋,37.07,7.85,7.8,齊藤 廉,36.87,7.94,7.65,濱野 斗馬,37.42,8.1,7.79
