レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202605191401,2026-05-19,14,01R,08:32,2026-05-19T08:22:27.527040+09:00,3,一周,まわり足,直線,佐々木 康幸,36.89,5.88,6.92,藤原 孝斗,37.03,5.87,6.97,宮内 由紀英,37.33,6.1,7.1,近藤 稔也,37.63,6.1,7.1,浦田 晃嗣,37.15,5.87,7.2,佐野 優都,36.53,5.7,7.0
202605191801,2026-05-19,18,01R,08:44,2026-05-19T08:34:26.236526+09:00,2,一周,まわり足,,中川 りな,37.25,11.53,,池 千夏,38.35,12.15,,福山 恵里奈,38.52,12.02,,登 みひ果,38.28,12.07,,前原 哉,37.67,11.72,,小畑 楓夏,38.35,12.43,
202605191402,2026-05-19,14,02R,08:58,2026-05-19T08:48:24.830383+09:00,3,一周,まわり足,直線,森口 和紀,36.62,5.8,6.93,志道 吉和,37.58,5.91,7.12,横澤 剛治,37.26,6.03,6.89,金子 貴志,37.39,5.94,7.12,下出 卓矢,37.67,5.7,7.21,吉田 俊彦,36.3,5.7,7.03
202605191802,2026-05-19,18,02R,09:10,2026-05-19T09:01:34.852700+09:00,2,一周,まわり足,,堀之内紀代子,37.21,11.69,,鈴木 成美,38.25,11.9,,岩崎 芳美,37.91,11.82,,宇野 弥生,37.77,11.85,,佐々木 裕美,38.24,12.03,,犬童 千秋,38.5,12.23,
202605191403,2026-05-19,14,03R,09:24,2026-05-19T09:14:28.057790+09:00,3,一周,まわり足,直線,秋元 哲,36.37,5.67,6.82,鈴木 賢一,36.9,5.6,7.03,菊池 宏志,37.18,5.56,7.07,竹腰 正樹,37.43,5.7,7.13,上田 健太,38.13,5.94,7.13,稗田 聖也,36.93,5.6,7.1
202605191803,2026-05-19,18,03R,09:36,2026-05-19T09:26:29.806161+09:00,2,一周,まわり足,,山川 美由紀,37.87,11.83,,植木 美帆,38.14,12.1,,内山 七海,37.65,11.76,,喜多須 杏奈,37.99,11.99,,田村 美和,37.97,11.81,,竹井 奈美,37.85,11.69,
202605191404,2026-05-19,14,04R,09:50,2026-05-19T09:40:47.082058+09:00,3,一周,まわり足,直線,倉尾 大介,36.41,6.0,6.9,広次 修,36.37,5.7,6.89,橋本 久和,36.64,5.67,7.01,金子 萌,36.91,5.9,6.94,前野 竜一,36.42,5.85,7.03,中野 和裕,37.03,6.03,7.03
202605191804,2026-05-19,18,04R,10:02,2026-05-19T09:52:27.804126+09:00,2,一周,まわり足,,川野 芽唯,37.26,11.54,,寺田 空詩,37.52,11.63,,福島 陽子,38.17,11.91,,倉田 郁美,37.89,11.88,,古賀 千晶,39.29,12.66,,田中 瀬里奈,39.36,12.5,
202605191405,2026-05-19,14,05R,10:18,2026-05-19T10:08:27.051952+09:00,3,一周,まわり足,直線,宇田川 信一,37.13,5.97,6.93,吉田 凌太朗,37.13,5.55,7.07,渡部 悟,36.67,5.57,7.03,竹之内 極,36.7,5.87,6.98,伊藤 雄二,37.75,5.93,7.1,栗原 直也,36.36,5.83,6.97
202605191805,2026-05-19,18,05R,10:30,2026-05-19T10:20:43.508986+09:00,2,一周,まわり足,,西舘 果里,37.49,11.61,,白石 有美,37.67,11.68,,加藤 奈月,38.4,12.35,,片岡 恵里,38.21,12.16,,小畑 楓夏,38.62,11.81,,三浦 永理,38.0,12.01,
