レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201603212401,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,1R,めざまし戦予,1800,11:47,1,4288,永田啓二,31,福岡,53.0,A2,6.45,46.92,7.31,59.38,56,,18,25.0,1,1,,,,,,,,,,,,2,4705,吉川勇作,27,長崎,54.0,B1,4.16,18.18,3.29,10.71,73,,71,38.78,6,,,,,,,,,,,,,3,4691,水原 慎,32,徳島,50.0,B1,3.84,17.58,3.64,,12,,39,36.49,5,,,,,,,,,,,,,4,4644,山田亮太,36,東京,52.0,B1,3.77,15.38,4.5,10.0,11,,12,29.45,8,,,,,,,,,,,,,5,4684,楠原翔太,25,福岡,54.0,B1,4.91,31.17,4.17,20.83,66,,76,27.52,9,,,,,,,,,,,,,6,4849,森田太陽,21,福岡,47.0,B2,2.13,2.08,1.2,,31,,73,36.11,7,,,,,,,,,,,,
201603212403,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,3R,予選,1800,12:50,1,3303,渡辺 豊,48,東京,53.0,A2,5.94,37.29,5.17,33.33,72,,70,34.72,1,1,,,,,,,,,,,,2,3871,池田紫乃,40,長崎,45.0,A2,5.9,42.42,6.0,38.6,57,,47,28.78,,,,,,,,,,,,,,3,3877,松浦博人,38,東京,56.0,A2,5.41,31.0,5.58,36.84,36,,43,33.56,,,,,,,,,,,,,,4,4106,坂井康嗣,36,佐賀,53.0,B1,4.22,18.42,4.78,33.33,68,,26,17.39,9,,,,,,,,,,,,,5,4122,安東幸治,34,福岡,54.0,B1,5.42,31.25,4.86,32.14,69,,62,20.77,1,0,,,,,,,,,,,,6,4052,興津 藍,34,徳島,50.0,A1,7.1,51.15,2.33,,74,,20,39.86,1,2,,,,,,,,,,,
201603212404,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,4R,予選,1800,13:22,1,3409,三好 一,46,福井,54.0,B1,5.76,39.37,6.63,62.5,75,,72,36.73,,,,,,,,,,,,,,2,4139,丹下 健,35,愛知,55.0,A2,5.68,39.09,4.55,33.33,28,37.5,27,30.34,9,,,,,,,,,,,,,3,3333,丸尾義孝,47,徳島,52.0,A1,6.5,45.19,7.03,53.33,16,25.0,15,34.93,1,2,,,,,,,,,,,,4,4441,末永由楽,29,岡山,54.0,A1,5.47,33.65,5.04,30.77,60,,16,56.64,1,0,,,,,,,,,,,,5,4092,岡部大輔,35,佐賀,52.0,A2,4.49,23.29,6.0,55.56,29,22.22,24,48.98,8,,,,,,,,,,,,,6,4000,松本博昭,39,広島,56.0,A2,5.88,38.13,6.19,35.48,13,,17,31.51,1,1,,,,,,,,,,,
201603212405,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,5R,予選 進入固定 Ｈ１８０,ｍ電,13:54,1,4259,真庭明志,32,長崎,52.0,A1,5.67,32.71,6.17,46.82,32,11.11,21,40.69,9,,,,,,,,,,,,,2,4121,富永修一,34,福岡,52.0,B1,5.01,24.42,4.48,23.81,64,,67,32.19,8,,,,,,,,,,,,,3,4469,土山卓也,29,福井,54.0,A2,5.98,42.22,6.43,57.14,17,22.22,31,36.55,1,1,,,,,,,,,,,,4,4363,大野芳顕,31,福岡,53.0,B1,5.26,34.21,5.44,33.33,19,,65,29.17,,,,,,,,,,,,,,5,4691,水原 慎,32,徳島,50.0,B1,3.84,17.58,3.64,,12,,39,36.49,1,,,,,,,,,,,,,6,3684,清水攻二,42,山口,52.0,A2,5.4,32.11,6.59,55.88,25,14.29,41,31.25,1,0,,,,,,,,,,,
201603212406,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,6R,予選,1800,14:27,1,4004,山本浩輔,38,長崎,53.0,B1,5.15,30.3,5.84,39.66,67,,63,36.05,,,,,,,,,,,,,,2,4516,野口勝弘,29,愛知,52.0,B1,5.33,34.44,5.44,31.25,18,12.5,37,21.92,,,,,,,,,,,,,,3,3226,浦田信義,50,東京,53.0,B1,5.28,27.72,5.27,27.27,30,,11,34.93,,,,,,,,,,,,,,4,4705,吉川勇作,27,長崎,54.0,B1,4.16,18.18,3.29,10.71,73,,71,38.78,1,,,,,,,,,,,,,5,3936,三瀬 譲,38,長崎,57.0,B1,4.63,27.27,5.07,31.78,23,75.0,34,35.42,2,,,,,,,,,,,,,6,4900,中田夕貴,23,埼玉,49.0,B2,1.5,,,,24,40.0,59,34.72,,,,,,,,,,,,,
201603212407,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,7R,予選,1800,15:00,1,3949,今出晋二,39,岡山,58.0,B1,4.55,22.5,3.79,12.5,15,62.5,75,41.67,,,,,,,,,,,,,,2,3907,村越 篤,38,香川,54.0,A1,6.78,51.26,4.82,21.21,62,,30,32.65,1,1,,,,,,,,,,,,3,4744,伊藤玲奈,23,福岡,44.0,B1,4.32,22.08,2.27,3.33,65,,33,41.1,,,,,,,,,,,,,,4,4726,島田なぎ,28,埼玉,46.0,B1,5.04,25.0,4.11,16.67,63,,35,35.17,2,,,,,,,,,,,,,5,4849,森田太陽,21,福岡,47.0,B2,2.13,2.08,1.2,,31,,73,36.11,1,,,,,,,,,,,,,6,3251,平石和男,49,埼玉,51.0,A1,6.41,45.52,6.31,35.19,20,50.0,48,31.25,1,2,,,,,,,,,,,
201603212408,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,8R,予選,1800,15:33,1,3142,西茂登子,53,徳島,51.0,B1,3.78,13.33,5.1,40.0,21,50.0,49,32.64,,,,,,,,,,,,,,2,3576,白水勝也,43,福岡,50.0,A1,7.48,63.79,6.58,40.0,70,,58,28.28,1,2,,,,,,,,,,,,3,4092,岡部大輔,35,佐賀,52.0,A2,4.49,23.29,6.0,55.56,29,22.22,24,48.98,4,,,,,,,,,,,,,4,4121,富永修一,34,福岡,52.0,B1,5.01,24.42,4.48,23.81,64,,67,32.19,5,,,,,,,,,,,,,5,4644,山田亮太,36,東京,52.0,B1,3.77,15.38,4.5,10.0,11,,12,29.45,1,,,,,,,,,,,,,6,4208,三浦永理,33,静岡,47.0,A1,7.01,53.85,6.75,53.13,71,,44,38.19,1,1,,,,,,,,,,,
201603212409,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,9R,予選,1800,16:06,1,4106,坂井康嗣,36,佐賀,53.0,B1,4.22,18.42,4.78,33.33,68,,26,17.39,3,,,,,,,,,,,,,2,4259,真庭明志,32,長崎,52.0,A1,5.67,32.71,6.17,46.82,32,11.11,21,40.69,5,,,,,,,,,,,,,3,4139,丹下 健,35,愛知,55.0,A2,5.68,39.09,4.55,33.33,28,37.5,27,30.34,4,,,,,,,,,,,,,4,4684,楠原翔太,25,福岡,54.0,B1,4.91,31.17,4.17,20.83,66,,76,27.52,1,,,,,,,,,,,,,5,3931,黒崎竜也,39,三重,50.0,A2,6.08,44.44,5.88,45.83,22,25.0,50,41.38,,,,,,,,,,,,,,6,4269,杉山裕也,30,愛知,51.0,A1,7.23,54.14,6.54,46.43,76,,54,27.78,1,2,,,,,,,,,,,
201603212410,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,10R,特賞,1800,16:40,1,4154,森安弘雅,35,香川,51.0,A2,5.69,37.27,5.46,38.46,59,,32,31.03,,,,,,,,,,,,,,2,4441,末永由楽,29,岡山,54.0,A1,5.47,33.65,5.04,30.77,60,,16,56.64,4,,,,,,,,,,,,,3,4142,平野和明,35,愛知,52.0,A2,5.52,36.07,5.56,31.25,61,,23,28.99,2,,,,,,,,,,,,,4,4122,安東幸治,34,福岡,54.0,B1,5.42,31.25,4.86,32.14,69,,62,20.77,3,,,,,,,,,,,,,5,3684,清水攻二,42,山口,52.0,A2,5.4,32.11,6.59,55.88,25,14.29,41,31.25,5,,,,,,,,,,,,,6,3892,草場康幸,40,佐賀,53.0,A2,5.93,47.62,6.05,50.0,27,55.56,52,39.46,,,,,,,,,,,,,
201603212411,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,11R,特選,1800,17:14,1,3907,村越 篤,38,香川,54.0,A1,6.78,51.26,4.82,21.21,62,,30,32.65,7,,,,,,,,,,,,,2,3303,渡辺 豊,48,東京,53.0,A2,5.94,37.29,5.17,33.33,72,,70,34.72,3,,,,,,,,,,,,,3,4208,三浦永理,33,静岡,47.0,A1,7.01,53.85,6.75,53.13,71,,44,38.19,8,,,,,,,,,,,,,4,4288,永田啓二,31,福岡,53.0,A2,6.45,46.92,7.31,59.38,56,,18,25.0,1,,,,,,,,,,,,,5,4000,松本博昭,39,広島,56.0,A2,5.88,38.13,6.19,35.48,13,,17,31.51,4,,,,,,,,,,,,,6,4469,土山卓也,29,福井,54.0,A2,5.98,42.22,6.43,57.14,17,22.22,31,36.55,5,,,,,,,,,,,,
201603212412,長崎新聞社杯,第1日,2016-03-21,ボートレース大村,12R,発祥地選抜,1800,17:48,1,3576,白水勝也,43,福岡,50.0,A1,7.48,63.79,6.58,40.0,70,,58,28.28,8,,,,,,,,,,,,,2,3333,丸尾義孝,47,徳島,52.0,A1,6.5,45.19,7.03,53.33,16,25.0,15,34.93,4,,,,,,,,,,,,,3,3251,平石和男,49,埼玉,51.0,A1,6.41,45.52,6.31,35.19,20,50.0,48,31.25,7,,,,,,,,,,,,,4,4052,興津 藍,34,徳島,50.0,A1,7.1,51.15,2.33,,74,,20,39.86,3,,,,,,,,,,,,,5,4269,杉山裕也,30,愛知,51.0,A1,7.23,54.14,6.54,46.43,76,,54,27.78,9,,,,,,,,,,,,,6,4497,桑原 悠,28,長崎,52.0,A1,6.02,39.39,6.22,45.3,14,16.67,66,39.58,2,,,,,,,,,,,,
201603212101,シャボン玉石けん杯争奪夜王Ｓ第５戦春の地区王決定戦,第6日,2016-03-21,ボートレース若松,1R,地区バトル一,1800,15:19,1,4656,大崎 翔,28,兵庫,52.0,B1,4.23,13.64,5.25,37.5,18,44.59,47,29.19,4,,,,,,2,5,4,,,,5,2,4284,山本良一,32,埼玉,54.0,B1,4.13,19.67,4.35,29.41,12,38.81,46,21.95,6,,,,,,5,5,5,,,,665,3,3764,小林謙次,43,愛知,50.0,B2,3.55,12.73,4.8,20.0,36,39.53,39,27.27,1,,,,,,3,,,,,,664,4,3476,中村稔宏,45,徳島,50.0,B1,3.9,12.66,4.22,22.22,50,43.94,21,36.53,6,,,,,,4,,,,,,433,5,4892,柴田直哉,25,福岡,53.0,B2,1.26,,,,52,22.73,22,33.99,6,,,,,,6,,,,,,656,6,3720,吉村 輝,40,広島,53.0,B2,3.43,9.43,2.8,6.67,49,29.03,55,26.12,5,,,,,,4,5,6,,,,664
201603212102,シャボン玉石けん杯争奪夜王Ｓ第５戦春の地区王決定戦,第6日,2016-03-21,ボートレース若松,2R,一般,1800,15:47,1,4438,森作雄大,29,東京,51.0,B2,4.79,26.47,3.0,,5,44.83,17,38.18,6,,,,,,3,,,,,,225,2,3644,矢橋成介,43,三重,61.0,B1,4.34,21.69,4.08,11.54,32,35.29,32,35.4,5,,,,,,3,5,5,,,,546,3,3682,切田潤二,42,山口,50.0,B1,3.95,18.67,5.44,29.63,11,31.58,59,33.75,4,5,5,,,,3,,,,,,454,4,4254,川島圭司,32,滋賀,51.0,A2,5.44,32.11,6.58,55.56,59,44.62,42,36.0,3,6,2,,,,6,,,,,,362,5,3137,岩井範光,56,香川,51.0,B1,4.3,16.85,4.04,20.83,57,39.19,43,34.32,2,,,,,,4,6,5,,,,6,6,4701,福本 悠,28,大阪,52.0,B2,2.21,,,,38,30.88,31,43.29,3,,,,,,6,,,,,,644
201603212103,シャボン玉石けん杯争奪夜王Ｓ第５戦春の地区王決定戦,第6日,2016-03-21,ボートレース若松,3R,一般,1800,16:15,1,4583,古田祐貴,26,香川,52.0,B2,6.11,43.48,5.13,21.74,16,28.0,18,35.19,,,,,,,1,3,3,,,,425,2,3233,小畑実成,49,岡山,54.0,A2,5.8,38.67,5.21,31.58,29,15.87,62,32.56,1,,,,,,4,4,4,,,,1546,3,4060,島田一生,36,福岡,56.0,B1,5.16,38.61,5.34,34.43,35,27.69,57,36.57,5,3,6,,,,5,6,4,,,,3,4,3809,吉田 光,40,佐賀,49.0,A2,6.14,46.62,6.06,43.75,39,38.1,19,33.57,6,,,,,,6,6,3,,,,636,5,4268,和合俊介,30,福岡,57.0,B1,5.09,29.33,4.56,28.07,15,27.12,64,38.55,1,4,3,,,,4,5,2,,,,5,6,4557,松尾光広,26,岡山,53.0,B1,4.66,20.9,3.71,28.57,9,28.36,28,26.06,5,,,,,,4,,,,,,461
