レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202404270101,第５７回サンケイスポーツ杯,2024-04-27,1,01R,0.0,1,0.0,2,20.0,17.0,1,1,52.4,0.0,6.79,0.0,-0.08,2,2,54.3,0.0,6.9,-0.5,0.08,3,3,55.3,0.0,6.8,-0.5,0.09,4,4,47.1,0.0,6.74,-0.5,0.28,5,5,52.8,0.0,6.75,-0.5,0.01,6,6,45.0,2.0,6.68,-0.5,0.04
202404270103,第５７回サンケイスポーツ杯,2024-04-27,1,03R,3.0,1,2.0,2,22.0,18.0,1,1,52.0,0.0,6.74,-0.5,0.01,2,2,55.1,0.0,6.79,-0.5,0.03,3,3,53.4,0.0,6.7,0.0,0.14,4,4,52.6,0.0,6.7,-0.5,0.01,5,5,52.8,0.0,6.8,-0.5,0.03,6,6,53.7,0.0,6.73,-0.5,0.08
202404270104,第５７回サンケイスポーツ杯,2024-04-27,1,04R,2.0,1,1.0,2,21.0,18.0,1,1,52.0,0.0,6.67,-0.5,0.06,2,2,54.5,0.0,6.8,-0.5,0.01,3,3,53.5,0.0,6.75,0.0,0.14,4,4,47.5,0.0,6.74,0.0,0.12,5,5,52.0,0.0,6.74,0.5,0.28,6,6,52.0,0.0,6.69,-0.5,0.03
202404270105,第５７回サンケイスポーツ杯,2024-04-27,1,05R,2.0,1,1.0,2,21.0,18.0,1,1,54.5,0.0,6.76,-0.5,0.11,2,2,53.0,0.0,6.73,0.0,0.14,3,3,53.1,0.0,6.84,-0.5,-0.04,4,4,53.9,0.0,6.71,-0.5,-0.05,5,5,52.4,0.0,6.69,0.0,0.13,6,6,61.2,0.0,6.78,-0.5,-0.02
202404270106,第５７回サンケイスポーツ杯,2024-04-27,1,06R,2.0,1,1.0,2,21.0,18.0,1,1,52.0,0.0,6.72,-0.5,0.12,2,2,55.9,0.0,6.82,-0.5,0.05,3,3,51.0,1.0,6.83,0.0,0.09,4,4,55.3,0.0,6.78,-0.5,0.19,5,5,54.3,0.0,6.77,-0.5,0.21,6,6,52.1,0.0,6.71,-0.5,0.07
202404270107,第５７回サンケイスポーツ杯,2024-04-27,1,07R,1.0,1,1.0,2,21.0,18.0,1,1,52.0,0.0,6.73,-0.5,0.08,2,2,53.1,0.0,6.69,-0.5,0.1,3,3,52.5,0.0,6.7,0.0,0.31,4,6,55.3,0.0,6.78,0.0,0.18,5,4,51.0,1.0,6.81,-0.5,0.15,6,5,52.0,0.0,6.84,-0.5,0.05
202404270109,第５７回サンケイスポーツ杯,2024-04-27,1,09R,1.0,1,1.0,2,20.0,17.0,1,1,47.5,0.0,6.8,0.0,0.19,2,2,45.5,1.5,6.8,-0.5,0.14,3,3,46.0,1.0,6.77,-0.5,0.04,4,4,45.0,2.0,6.7,-0.5,0.09,5,5,47.1,0.0,6.69,-0.5,0.13,6,6,53.9,0.0,6.82,-0.5,0.16
202404270111,第５７回サンケイスポーツ杯,2024-04-27,1,11R,0.0,1,0.0,2,20.0,17.0,1,1,52.5,0.0,6.74,0.0,0.07,2,2,52.0,0.0,6.77,-0.5,0.02,3,3,52.0,0.0,6.8,-0.5,0.1,4,4,55.4,0.0,6.77,-0.5,0.21,5,5,53.0,0.0,6.82,0.0,0.14,6,6,52.0,0.0,6.7,-0.5,0.1
202404270112,第５７回サンケイスポーツ杯,2024-04-27,1,12R,2.0,1,1.0,2,20.0,17.0,1,1,45.5,1.5,6.76,-0.5,0.04,2,2,51.5,0.5,6.73,-0.5,0.09,3,3,52.0,0.0,6.75,0.0,0.11,4,4,52.0,0.0,6.74,-0.5,0.05,5,5,52.1,0.0,6.77,0.5,0.13,6,6,47.0,0.0,6.7,-0.5,0.18
202404270401,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,01R,2.0,2,3.0,2,20.0,19.0,1,1,52.3,0.0,6.77,0.0,0.1,2,2,51.5,0.5,6.95,-0.5,0.1,3,3,50.5,1.5,6.78,0.0,0.07,4,4,57.4,0.0,6.79,0.0,-0.03,5,5,52.3,0.0,6.65,2.0,-0.12,6,6,57.0,0.0,6.88,-0.5,-0.06
202404270402,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,02R,1.0,2,3.0,2,20.0,19.0,1,1,52.1,0.0,6.77,0.0,0.17,2,2,52.7,0.0,6.8,-0.5,0.17,3,3,55.2,0.0,6.83,0.0,0.17,4,4,51.5,0.5,6.79,0.0,0.09,5,6,52.1,0.0,6.99,-0.5,0.03,6,5,52.5,0.0,6.92,-0.5,0.01
202404270403,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,03R,1.0,4,3.0,2,19.0,19.0,1,1,55.8,0.0,6.76,-0.5,0.03,2,2,52.4,0.0,6.84,-0.5,0.05,3,3,52.0,0.0,6.79,-0.5,0.06,4,4,52.0,0.0,6.88,-0.5,0.04,5,6,52.0,0.0,6.82,0.0,0.02,6,5,52.2,0.0,6.96,0.0,0.01
202404270404,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,04R,1.0,2,3.0,2,19.0,19.0,1,1,52.0,0.0,6.83,0.0,0.05,2,2,51.5,0.5,6.74,0.0,-0.03,3,3,52.0,0.0,6.83,-0.5,0.0,4,4,53.5,0.0,6.86,-0.5,0.02,5,5,55.3,0.0,6.98,-0.5,0.38,6,6,57.0,0.0,6.99,-0.5,0.07
202404270405,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,05R,1.0,2,3.0,2,19.0,19.0,1,1,52.0,0.0,6.89,0.0,-0.11,2,2,52.9,0.0,6.91,-0.5,-0.07,3,3,51.0,1.0,6.93,-0.5,-0.06,4,4,50.5,1.5,6.81,0.5,0.1,5,6,51.0,1.0,6.82,-0.5,-0.1,6,5,55.5,0.0,6.89,0.0,0.03
202404270406,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,06R,0.0,1,3.0,2,19.0,19.0,1,1,55.9,0.0,6.87,-0.5,0.19,2,2,50.5,1.5,6.85,0.0,0.07,3,3,52.0,0.0,6.83,0.0,0.12,4,4,52.7,0.0,6.8,-0.5,0.29,5,6,57.0,0.0,6.93,-0.5,0.11,6,5,54.7,0.0,6.84,-0.5,0.19
202404270407,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,07R,2.0,2,3.0,2,19.0,19.0,1,1,52.1,0.0,6.77,0.0,0.16,2,2,55.1,0.0,6.89,-0.5,0.07,3,3,51.5,0.5,6.81,0.0,-0.04,4,4,50.5,1.5,6.75,0.0,0.14,5,5,52.0,0.0,6.89,-0.5,0.02,6,6,51.5,0.5,6.88,0.0,-0.05
202404270408,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,08R,2.0,2,3.0,2,20.0,19.0,1,1,52.1,0.0,6.78,0.0,0.02,2,2,58.5,0.0,6.8,-0.5,-0.1,3,3,51.5,0.5,6.79,0.0,-0.09,4,4,52.3,0.0,6.7,0.5,-0.11,5,5,55.2,0.0,6.9,0.0,-0.03,6,6,52.0,0.0,6.86,0.0,-0.02
202404270409,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,09R,1.0,2,3.0,2,20.0,19.0,1,1,54.4,0.0,6.79,0.0,0.2,2,2,52.2,0.0,6.8,0.0,0.06,3,3,57.0,0.0,6.77,-0.5,0.03,4,4,52.0,0.0,6.71,0.0,0.03,5,5,52.0,0.0,6.98,0.0,0.09,6,6,57.4,0.0,6.84,0.0,0.11
202404270410,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,10R,1.0,2,3.0,2,20.0,19.0,1,1,54.1,0.0,6.82,-0.5,0.13,2,2,52.5,0.0,6.95,-0.5,0.12,3,3,52.0,0.0,6.88,-0.5,0.18,4,4,52.0,0.0,6.81,0.0,-0.01,5,5,55.5,0.0,6.76,0.0,0.01,6,6,52.0,0.0,6.87,-0.5,0.04
202404270411,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,11R,1.0,2,3.0,2,20.0,19.0,1,1,52.4,0.0,6.88,-0.5,0.06,2,2,51.5,0.5,6.78,0.0,0.32,3,3,53.5,0.0,6.89,-0.5,0.24,4,4,52.3,0.0,6.78,0.0,0.12,5,5,55.9,0.0,6.91,-0.5,0.12,6,6,50.5,1.5,6.85,-0.5,0.08
202404270412,ＢＴＳ黒石開設１５周年記念・ウェーブ２１杯,2024-04-27,4,12R,1.0,1,3.0,2,20.0,19.0,1,1,52.1,0.0,6.9,-0.5,0.03,2,2,52.0,0.0,6.82,-0.5,0.04,3,3,55.1,0.0,6.88,-0.5,0.02,4,4,52.1,0.0,6.78,0.0,0.07,5,5,51.0,1.0,6.99,-0.5,0.06,6,6,55.3,0.0,6.9,-0.5,0.22
202404270501,第３１回多摩川さつき杯,2024-04-27,5,01R,1.0,,2.0,2,21.0,21.0,1,1,52.1,0.0,6.77,-0.5,0.26,2,2,54.0,0.0,6.79,-0.5,0.31,3,3,52.0,0.0,6.87,0.0,0.21,4,4,52.0,0.0,6.74,0.0,0.01,5,5,51.0,1.0,6.8,-0.5,0.08,6,6,52.0,0.0,6.78,0.0,0.14
202404270502,第３１回多摩川さつき杯,2024-04-27,5,02R,0.0,1,2.0,2,22.0,20.0,1,1,52.0,0.0,6.8,0.0,0.05,2,2,55.2,0.0,6.84,0.0,0.07,3,3,52.0,0.0,6.86,0.0,0.12,4,4,52.7,0.0,6.83,0.0,0.22,5,5,53.8,0.0,6.9,-0.5,0.27,6,6,51.5,0.5,6.82,0.0,0.16
202404270503,第３１回多摩川さつき杯,2024-04-27,5,03R,2.0,,2.0,2,22.0,20.0,1,1,52.6,0.0,6.84,-0.5,0.14,2,2,52.0,0.0,6.83,0.0,0.21,3,3,51.5,0.5,6.77,0.0,0.07,4,4,55.6,0.0,6.8,0.0,0.01,5,5,52.9,0.0,6.78,0.0,0.12,6,6,52.1,0.0,6.81,-0.5,0.07
202404270504,第３１回多摩川さつき杯,2024-04-27,5,04R,3.0,,2.0,2,22.0,20.0,1,1,52.0,0.0,6.8,-0.5,0.14,2,2,52.7,0.0,6.87,0.0,0.11,3,3,52.1,0.0,6.89,-0.5,0.31,4,4,51.5,0.5,6.83,0.0,0.05,5,5,52.0,0.0,6.84,-0.5,0.01,6,6,52.0,0.0,6.9,0.0,0.05
202404270505,第３１回多摩川さつき杯,2024-04-27,5,05R,3.0,,2.0,2,22.0,21.0,1,1,55.5,0.0,6.83,0.0,0.09,2,2,50.5,1.5,6.84,0.0,0.15,3,3,56.3,0.0,6.8,0.0,0.17,4,4,51.5,0.5,6.81,0.0,0.12,5,5,53.4,0.0,6.87,-0.5,0.03,6,6,52.0,0.0,6.77,0.0,0.11
202404270506,第３１回多摩川さつき杯,2024-04-27,5,06R,2.0,,2.0,2,22.0,21.0,1,1,53.2,0.0,6.89,-0.5,0.04,2,2,53.1,0.0,6.84,0.0,0.05,3,3,52.9,0.0,6.87,-0.5,0.05,4,4,52.1,0.0,6.83,0.0,0.13,5,5,52.1,0.0,6.84,0.0,0.07,6,6,53.2,0.0,6.93,-0.5,0.11
202404270507,第３１回多摩川さつき杯,2024-04-27,5,07R,2.0,,2.0,2,22.0,21.0,1,1,57.5,0.0,6.8,0.0,-0.04,2,2,52.0,0.0,6.81,0.0,0.04,3,3,52.9,0.0,6.83,0.0,0.19,4,4,52.0,0.0,6.85,0.0,0.02,5,5,52.2,0.0,6.87,0.0,0.17,6,6,51.5,0.5,6.73,0.5,-0.05
202404270508,第３１回多摩川さつき杯,2024-04-27,5,08R,2.0,,2.0,2,22.0,21.0,1,1,52.0,0.0,6.73,0.0,0.01,2,2,52.0,0.0,6.84,0.0,0.18,3,3,54.0,0.0,6.8,-0.5,0.36,4,4,52.0,0.0,6.82,0.0,0.07,5,5,52.0,0.0,6.81,0.0,0.16,6,6,53.1,0.0,6.83,0.0,0.06
202404270509,第３１回多摩川さつき杯,2024-04-27,5,09R,2.0,,2.0,2,22.0,21.0,1,1,53.8,0.0,6.83,0.0,-0.02,2,2,52.0,0.0,6.73,-0.5,0.03,3,3,55.5,0.0,6.87,0.0,0.08,4,4,51.5,0.5,6.84,0.0,0.17,5,5,54.2,0.0,6.85,-0.5,0.09,6,6,51.0,1.0,6.88,-0.5,0.05
202404270510,第３１回多摩川さつき杯,2024-04-27,5,10R,3.0,,2.0,2,22.0,21.0,1,1,56.3,0.0,6.8,0.0,-0.03,2,2,52.1,0.0,6.81,0.0,0.22,3,3,53.2,0.0,6.83,-0.5,0.13,4,4,53.9,0.0,6.86,0.0,0.04,5,5,52.1,0.0,6.88,-0.5,0.03,6,6,52.0,0.0,6.82,0.0,-0.07
202404270511,第３１回多摩川さつき杯,2024-04-27,5,11R,3.0,,2.0,2,22.0,21.0,1,1,51.5,0.5,6.8,0.0,0.04,2,2,52.7,0.0,6.83,0.0,0.21,3,3,52.0,0.0,6.9,0.0,0.23,4,4,50.5,1.5,6.87,0.0,0.21,5,5,52.7,0.0,6.91,0.0,0.12,6,6,53.1,0.0,6.88,0.0,0.07
