レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202112180101,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,1R,予選,1800,10:58,1,3906,飯山晃三,44,長崎,57.0,B1,5.07,30.77,4.98,27.66,57,29.1715,27.63,4.0,5,,,,,,,,,,,,,2,4133,高橋正男,41,兵庫,53.0,A2,5.95,42.06,5.74,34.78,68,31.17155,53.42,1.0,1,1,,,,,,,,,,,,3,4323,山田佑樹,35,岡山,56.0,A2,5.83,41.57,4.95,31.58,50,29.47106,21.92,5.0,9,,,,,,,,,,,,,4,3680,森林 太,48,長崎,55.0,B1,4.77,27.78,5.76,42.31,59,32.94111,36.99,3.0,6,,,,,,,,,,,,,5,3757,畑 和宏,50,広島,52.0,A1,5.73,37.76,6.86,46.48,18,36.56165,23.61,6.0,7,,,,,,,,,,,,,6,4119,泥谷一毅,40,大阪,58.0,B1,4.59,29.73,4.88,30.77,31,18.75167,22.97,5.0,1,0,,,,,,,,,,,
202112180102,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,2R,予選,1800,11:24,1,4316,山口裕太,37,広島,54.0,B1,3.18,12.82,4.4,15.0,33,19.28154,31.94,5.0,9,,,,,,,,,,,,,2,4259,真庭明志,37,長崎,53.0,A2,5.91,37.59,6.18,42.86,15,30.69104,27.78,2.0,1,0,,,,,,,,,,,,3,4691,水原 慎,38,徳島,50.0,B1,4.2,17.58,4.88,31.25,29,32.95135,43.94,2.0,6,,,,,,,,,,,,,4,4122,安東幸治,40,福岡,55.0,B1,5.17,37.86,5.3,33.33,38,24.36117,23.61,6.0,7,,,,,,,,,,,,,5,4278,藤岡俊介,38,兵庫,51.0,A1,6.01,41.35,7.4,55.0,11,31.33122,38.27,1.0,1,2,,,,,,,,,,,,6,4336,松田竜馬,37,福岡,53.0,B1,4.87,28.18,5.88,48.84,37,29.87127,28.57,3.0,1,1,,,,,,,,,,,
202112180103,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,3R,予選,1800,11:50,1,3683,小羽正作,47,福岡,51.0,B1,5.54,36.11,5.46,33.73,45,23.71153,28.00,6.0,8,,,,,,,,,,,,,2,5131,江藤敦宏,22,福岡,53.0,B2,2.38,5.17,1.52,,23,33.87162,31.94,4.0,,,,,,,,,,,,,,3,3682,切田潤二,48,山口,51.0,B1,3.61,12.5,3.68,14.71,48,25.97161,31.25,3.0,9,,,,,,,,,,,,,4,4314,青木幸太,37,福岡,52.0,B1,5.46,37.39,5.93,41.05,26,32.20173,23.19,2.0,1,0,,,,,,,,,,,,5,4175,川尻泰輔,39,埼玉,53.0,A2,5.96,40.83,5.93,28.57,47,29.27116,27.40,4.0,7,,,,,,,,,,,,,6,4762,藤原啓史,31,岡山,49.0,A1,6.21,39.68,5.78,38.89,42,27.00123,34.72,1.0,1,2,,,,,,,,,,,
202112180110,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,10R,予選特賞,1800,15:15,1,4057,松井賢治,42,兵庫,52.0,A2,5.76,36.61,5.39,31.71,66,26.03148,20.27,5.0,,,,,,,,,,,,,,2,4119,泥谷一毅,40,大阪,58.0,B1,4.59,29.73,4.88,30.77,31,18.75167,22.97,5.0,1,,,,,,,,,,,,,3,3661,柳瀬興志,52,山口,58.0,A2,5.38,27.82,4.91,27.14,17,37.07126,25.81,4.0,,,,,,,,,,,,,,4,3284,渡邊伸太,54,佐賀,53.0,A2,5.93,41.04,6.97,63.64,44,35.56131,31.58,6.0,,,,,,,,,,,,,,5,4314,青木幸太,37,福岡,52.0,B1,5.46,37.39,5.93,41.05,26,32.20173,23.19,2.0,3,,,,,,,,,,,,,6,4259,真庭明志,37,長崎,53.0,A2,5.91,37.59,6.18,42.86,15,30.69104,27.78,2.0,2,,,,,,,,,,,,
202112180111,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,11R,予選特選,1800,15:51,1,4703,森永 隆,33,山口,50.0,A2,6.2,43.61,6.52,51.72,65,28.77133,39.44,4.0,,,,,,,,,,,,,,2,4336,松田竜馬,37,福岡,53.0,B1,4.87,28.18,5.88,48.84,37,29.87127,28.57,3.0,2,,,,,,,,,,,,,3,4474,渡辺 崇,34,福岡,57.0,A2,5.1,29.0,5.7,39.08,60,23.60103,25.00,6.0,,,,,,,,,,,,,,4,4027,松江秀徳,43,佐賀,54.0,A2,5.7,37.07,6.63,52.31,35,29.63128,34.33,5.0,,,,,,,,,,,,,,5,4241,大串重幸,36,長崎,54.0,B1,4.91,31.4,5.15,26.23,16,41.49105,25.00,7.0,,,,,,,,,,,,,,6,4133,高橋正男,41,兵庫,53.0,A2,5.95,42.06,5.74,34.78,68,31.17155,53.42,1.0,1,,,,,,,,,,,,
202112180112,歳末特選福岡観光コンベンションビューロー杯,第2日,2021-12-18,ボートレース福岡,12R,ファン選抜,1800,16:30,1,4522,古澤光紀,34,福岡,54.0,A1,6.99,53.01,6.95,55.86,53,23.29141,11.59,7.0,,,,,,,,,,,,,,2,4278,藤岡俊介,38,兵庫,51.0,A1,6.01,41.35,7.4,55.0,11,31.33122,38.27,1.0,2,,,,,,,,,,,,,3,3853,岩崎正哉,49,福岡,55.0,A1,5.73,39.66,6.68,50.77,70,28.24163,34.29,8.0,,,,,,,,,,,,,,4,3944,山口裕二,42,長崎,53.0,A1,6.84,47.57,7.0,54.55,54,18.18107,29.73,4.0,,,,,,,,,,,,,,5,4762,藤原啓史,31,岡山,49.0,A1,6.21,39.68,5.78,38.89,42,27.00123,34.72,1.0,3,,,,,,,,,,,,,6,4171,榎 幸司,39,長崎,52.0,A1,7.17,58.82,6.17,45.71,36,30.69168,33.77,6.0,,,,,,,,,,,,,
202112182201,１Ｒ  一般          Ｈ１８００ｍ  電話投票締切予定０８：５９,第4日,2021-12-18,ボートレース芦屋,1R,一般,1800,08:59,1,3304,烏野賢太,53,徳島,53.0,A1,5.64,38.95,5.76,40.0,37,28.91,20,28.87,1,5,5,,,,2,2,,,,,11,2,5109,川崎智稔,22,岡山,49.0,B1,3.91,17.33,,,49,19.84,70,32.89,4,,,,,,5,2,5,,,,5,3,3631,田添康介,52,長崎,56.0,B1,4.72,23.17,5.1,29.41,58,26.12,25,35.29,2,2,4,,,,4,1,,,,,10,4,5104,山田 丈,23,福岡,51.0,B1,4.14,21.62,1.69,,54,33.33,69,23.7,3,,,,,,3,3,6,,,,7,5,3846,藤井 理,44,山口,59.0,B1,3.64,13.33,4.0,18.52,61,24.37,74,28.67,5,2,5,,,,6,6,,,,,,6,5080,鈴木慶太,23,静岡,55.0,B1,3.03,5.88,,,65,32.52,26,36.71,6,,,,,,6,3,3,,,,5
202112182202,１Ｒ  一般          Ｈ１８００ｍ  電話投票締切予定０８：５９,第4日,2021-12-18,ボートレース芦屋,2R,一般,1800,09:28,1,4433,川野芽唯,35,福岡,47.0,A2,6.19,50.52,6.96,57.75,7,32.23,16,59.73,4,,,,,,1,2,2,4,,,10,2,4764,小池礼乃,31,福岡,46.0,B1,5.01,29.25,4.8,26.09,36,33.06,72,25.36,1,,,,,,3,4,3,5,,,9,3,5003,来田衣織,25,兵庫,50.0,B1,4.69,34.38,3.93,13.33,14,33.61,23,32.65,3,5,3,,,,5,2,,,,,6,4,4530,小野生奈,33,福岡,45.0,A1,7.51,59.14,7.35,53.25,34,32.5,18,23.94,1,5,1,2,5,,1,1,,,,,,5,4765,野田部宏,31,福岡,53.0,B1,4.68,35.71,3.52,17.39,8,36.8,56,33.77,6,,,,,,1,5,6,,,,7,6,5203,神里琴音,17,福岡,46.0,B2,1.49,1.35,0.93,,4,27.82,44,36.13,5,,,,,,6,6,5,,,,8
202112182203,１Ｒ  一般          Ｈ１８００ｍ  電話投票締切予定０８：５９,第4日,2021-12-18,ボートレース芦屋,3R,一般,1800,09:57,1,3731,高濱芳久,48,広島,52.0,A2,5.19,36.92,5.92,39.62,19,31.97,24,27.46,5,5,1,,,,1,4,,,,,12,2,3843,上之晃弘,45,長崎,54.0,B1,4.7,29.21,3.89,17.86,39,25.0,22,45.22,4,5,5,1,2,,8,,,,,,,3,3499,市川哲也,53,広島,51.0,A1,6.54,45.1,7.41,63.64,35,38.93,52,34.78,1,3,2,5,1,,1,0,,,,,,4,5048,眞鳥康太,27,長崎,56.0,B1,4.36,22.22,2.31,,63,24.11,14,31.97,4,,,,,,3,3,4,,,,7,5,4120,柘植政浩,40,滋賀,52.0,A2,5.29,35.29,5.32,39.29,18,19.17,36,38.31,4,1,3,4,6,,9,,,,,,,6,4695,尾崎雄二,36,長崎,54.0,B1,4.22,16.05,4.6,23.81,23,27.13,49,28.37,3,4,4,,,,5,4,,,,,
202112182204,１Ｒ  一般          Ｈ１８００ｍ  電話投票締切予定０８：５９,第4日,2021-12-18,ボートレース芦屋,4R,一般 進入固定 Ｈ１８０,ｍ電,10:27,1,3307,上瀧和則,53,佐賀,52.0,A2,6.0,45.87,6.6,60.0,20,35.94,60,32.89,4,2,1,,,,2,2,,,,,11,2,3741,松尾基成,47,福岡,55.0,B1,4.52,24.21,4.65,24.3,38,34.75,33,34.42,6,,,,,,6,6,4,1,,,,3,4445,宮地元輝,35,佐賀,57.0,A1,6.08,37.5,7.65,58.82,31,22.31,58,32.26,2,4,1,5,4,,1,2,,,,,,4,4704,河野 大,33,徳島,51.0,A2,6.13,41.78,7.5,63.33,2,30.08,39,24.09,2,3,4,4,3,,1,0,,,,,,5,5071,野見山拓,27,福岡,54.0,B1,3.39,11.94,2.31,3.23,11,30.16,47,39.35,4,6,6,,,,,,,,,,8,6,5148,松本 怜,27,福岡,47.0,B2,1.76,2.94,1.26,,10,33.96,64,29.41,6,,,,,,5,6,4,,,,
