レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202606241001,2026-06-24,10,01R,08:32,2026-06-24T08:22:24.782389+09:00,1,0.04,2,0.05,3,0.21,4,0.08,5,0.09,6,0.13
202606242301,2026-06-24,23,01R,08:44,2026-06-24T08:34:38.932437+09:00,1,0.02,2,0.16,3,0.14,4,0.01,6,0.14,5,0.04
202606241002,2026-06-24,10,02R,08:58,2026-06-24T08:48:24.434083+09:00,1,0.03,2,0.11,3,0.19,5,0.21,4,0.08,6,0.15
202606242302,2026-06-24,23,02R,09:10,2026-06-24T09:00:44.227586+09:00,1,0.02,2,-0.04,3,0.09,4,0.11,5,0.12,6,0.02
202606241003,2026-06-24,10,03R,09:24,2026-06-24T09:14:28.527150+09:00,1,0.17,2,0.19,3,0.05,4,0.06,5,0.08,6,0.13
202606242303,2026-06-24,23,03R,09:36,2026-06-24T09:26:19.317615+09:00,1,0.32,2,0.05,3,0.36,4,0.05,6,0.47,5,0.13
202606241004,2026-06-24,10,04R,09:50,2026-06-24T09:40:26.915077+09:00,1,0.07,2,0.09,4,0.08,5,0.09,3,0.07,6,0.16
202606242304,2026-06-24,23,04R,10:02,2026-06-24T09:52:23.497940+09:00,1,0.13,2,0.12,3,0.32,4,0.17,5,0.25,6,0.21
202606241005,2026-06-24,10,05R,10:18,2026-06-24T10:08:22.444950+09:00,1,0.15,2,0.2,3,-0.02,4,0.03,5,0.06,6,0.04
202606242305,2026-06-24,23,05R,10:30,2026-06-24T10:20:37.577272+09:00,1,0.12,2,0.2,3,0.32,4,-0.02,5,0.0,6,0.07
202606241101,2026-06-24,11,01R,10:35,2026-06-24T10:26:24.345593+09:00,1,0.08,2,0.19,3,0.11,4,0.07,5,-0.06,6,0.23
202606240801,2026-06-24,08,01R,10:39,2026-06-24T10:30:31.622258+09:00,1,0.21,2,-0.04,3,-0.01,6,0.08,4,-0.04,5,-0.07
202606240901,2026-06-24,09,01R,10:40,2026-06-24T10:30:31.622258+09:00,1,0.08,2,0.12,3,0.11,4,0.24,5,0.4,6,0.35
202606241006,2026-06-24,10,06R,10:44,2026-06-24T10:34:26.917131+09:00,1,-0.04,2,-0.01,3,0.07,4,-0.1,5,-0.02,6,-0.01
202606241401,2026-06-24,14,01R,10:50,2026-06-24T10:40:26.191463+09:00,1,-0.04,2,0.1,3,0.0,4,0.03,5,0.08,6,0.05
202606241601,2026-06-24,16,01R,10:57,2026-06-24T10:48:26.173314+09:00,1,0.19,2,0.21,3,0.27,4,0.12,5,0.13,6,0.14
202606242306,2026-06-24,23,06R,10:59,2026-06-24T10:50:28.605513+09:00,1,0.13,2,0.15,3,0.01,4,0.07,5,0.14,6,0.06
202606241102,2026-06-24,11,02R,11:02,2026-06-24T10:52:23.148877+09:00,1,0.07,2,0.13,3,-0.06,4,-0.1,5,0.15,6,0.16
202606240802,2026-06-24,08,02R,11:07,2026-06-24T10:58:26.982433+09:00,1,0.31,2,-0.01,3,-0.05,4,-0.07,5,0.12,6,0.13
202606240902,2026-06-24,09,02R,11:08,2026-06-24T10:58:26.982433+09:00,1,0.02,2,-0.02,3,0.04,4,-0.03,5,0.01,6,0.11
202606241007,2026-06-24,10,07R,11:12,2026-06-24T11:02:27.867154+09:00,1,0.12,3,0.0,4,0.21,2,0.03,5,0.07,6,-0.03
202606240301,2026-06-24,03,01R,11:14,2026-06-24T11:04:21.151368+09:00,1,0.02,2,0.19,3,0.22,4,0.05,5,0.01,6,-0.01
202606241402,2026-06-24,14,02R,11:17,2026-06-24T11:08:22.535534+09:00,1,-0.05,2,0.02,3,0.02,4,0.01,5,-0.06,6,-0.04
202606241602,2026-06-24,16,02R,11:26,2026-06-24T11:16:20.257372+09:00,1,0.18,2,0.17,3,0.15,4,0.19,6,0.14,5,-0.01
202606242307,2026-06-24,23,07R,11:29,2026-06-24T11:20:26.486687+09:00,1,0.1,2,0.16,3,0.19,4,0.11,5,0.14,6,0.05
202606240601,2026-06-24,06,01R,11:32,2026-06-24T11:22:22.931310+09:00,1,0.01,2,0.15,3,0.13,4,0.19,5,0.26,6,0.29
202606241103,2026-06-24,11,03R,11:31,2026-06-24T11:22:22.931310+09:00,1,0.04,2,0.09,3,0.02,4,0.25,5,0.15,6,0.12
202606240803,2026-06-24,08,03R,11:35,2026-06-24T11:26:26.054355+09:00,1,-0.05,2,-0.07,3,-0.04,4,0.07,6,-0.01,5,-0.05
202606240903,2026-06-24,09,03R,11:36,2026-06-24T11:26:26.054355+09:00,1,0.25,3,0.06,4,-0.01,5,-0.02,6,0.07,2,0.07
202606241403,2026-06-24,14,03R,11:44,2026-06-24T11:34:25.787857+09:00,1,-0.07,2,0.15,3,0.08,4,-0.12,5,-0.12,6,-0.16
202606240302,2026-06-24,03,02R,11:45,2026-06-24T11:36:19.664185+09:00,1,0.1,2,0.24,3,0.18,4,0.19,5,0.21,6,0.17
202606241008,2026-06-24,10,08R,11:47,2026-06-24T11:38:22.831994+09:00,1,0.01,2,0.07,3,0.04,4,0.15,5,0.03,6,0.07
202606241603,2026-06-24,16,03R,11:53,2026-06-24T11:44:27.935166+09:00,1,0.11,2,-0.01,3,-0.06,4,0.09,5,-0.08,6,-0.1
202606240401,2026-06-24,04,01R,11:55,2026-06-24T11:46:23.513969+09:00,1,0.06,2,0.05,3,-0.03,4,-0.01,5,-0.06,6,0.01
202606240602,2026-06-24,06,02R,11:57,2026-06-24T11:48:26.766793+09:00,1,0.08,2,0.07,3,0.05,4,-0.09,5,-0.03,6,0.06
202606242308,2026-06-24,23,08R,11:59,2026-06-24T11:50:23.602064+09:00,1,0.12,2,0.18,3,0.04,4,0.34,5,0.2,6,0.18
202606241104,2026-06-24,11,04R,12:02,2026-06-24T11:52:22.511537+09:00,1,0.05,2,-0.03,3,-0.08,4,-0.04,5,-0.01,6,-0.03
202606240804,2026-06-24,08,04R,12:05,2026-06-24T11:56:24.650045+09:00,1,0.08,2,0.11,3,0.11,4,0.05,5,-0.03,6,0.03
202606240904,2026-06-24,09,04R,12:06,2026-06-24T11:56:24.650045+09:00,1,0.09,2,-0.03,5,-0.01,6,0.04,3,0.05,4,0.31
202606240303,2026-06-24,03,03R,12:12,2026-06-24T12:02:23.949564+09:00,1,0.27,2,0.11,3,0.22,4,-0.01,5,0.02,6,-0.02
202606241404,2026-06-24,14,04R,12:14,2026-06-24T12:04:21.985670+09:00,1,-0.04,2,0.0,3,0.06,4,0.01,5,-0.01,6,0.06
202606241009,2026-06-24,10,09R,12:18,2026-06-24T12:08:22.817397+09:00,1,0.04,2,-0.01,3,0.01,6,-0.01,4,0.04,5,0.12
202606240603,2026-06-24,06,03R,12:22,2026-06-24T12:12:24.553547+09:00,1,0.11,3,0.11,4,0.09,2,0.11,5,0.11,6,0.12
202606240402,2026-06-24,04,02R,12:24,2026-06-24T12:14:27.967852+09:00,1,0.17,2,0.05,3,0.18,4,0.04,5,0.01,6,-0.02
202606241604,2026-06-24,16,04R,12:27,2026-06-24T12:18:20.071885+09:00,1,0.25,2,0.07,3,0.13,4,-0.1,5,-0.06,6,0.06
202606242309,2026-06-24,23,09R,12:29,2026-06-24T12:20:24.428903+09:00,1,0.16,2,0.24,3,0.19,4,-0.02,5,-0.02,6,0.16
202606240805,2026-06-24,08,05R,12:31,2026-06-24T12:22:25.314733+09:00,1,0.03,5,0.18,2,0.08,3,0.16,4,0.04,6,0.26
202606241105,2026-06-24,11,05R,12:33,2026-06-24T12:24:20.586979+09:00,1,0.11,2,-0.01,3,-0.03,4,0.14,5,0.09,6,0.13
202606240905,2026-06-24,09,05R,12:36,2026-06-24T12:26:27.305828+09:00,1,0.07,2,0.32,3,0.05,4,-0.01,5,0.1,6,-0.01
202606240304,2026-06-24,03,04R,12:38,2026-06-24T12:28:24.971789+09:00,1,0.23,2,0.16,3,0.09,4,0.02,5,0.09,6,0.12
202606242201,2026-06-24,22,01R,12:40,2026-06-24T12:30:25.295349+09:00,1,0.2,2,0.22,3,0.2,4,0.18,5,0.03,6,-0.02
202606241405,2026-06-24,14,05R,12:44,2026-06-24T12:34:25.185387+09:00,1,-0.08,2,-0.02,3,-0.13,4,-0.08,5,-0.02,6,0.0
202606240604,2026-06-24,06,04R,12:48,2026-06-24T12:38:22.275577+09:00,1,0.16,2,0.04,3,0.08,4,-0.08,5,-0.02,6,0.02
202606241010,2026-06-24,10,10R,12:51,2026-06-24T12:42:26.093544+09:00,1,0.03,2,-0.01,3,0.09,4,0.23,5,0.09,6,0.14
202606240403,2026-06-24,04,03R,12:54,2026-06-24T12:44:22.190846+09:00,1,-0.09,3,0.05,4,0.05,2,-0.07,5,0.04,6,-0.01
202606241605,2026-06-24,16,05R,12:57,2026-06-24T12:48:23.621360+09:00,1,0.15,2,0.09,3,0.04,4,-0.03,5,-0.06,6,0.02
202606242310,2026-06-24,23,10R,12:59,2026-06-24T12:50:24.026721+09:00,1,0.15,2,0.06,3,0.18,4,0.1,5,0.08,6,0.49
202606240806,2026-06-24,08,06R,13:04,2026-06-24T12:54:18.872495+09:00,1,-0.11,2,-0.04,3,0.16,4,-0.02,5,0.05,6,0.04
202606241106,2026-06-24,11,06R,13:06,2026-06-24T12:56:23.470935+09:00,1,0.02,2,0.18,3,0.07,4,0.33,5,0.09,6,0.15
202606240305,2026-06-24,03,05R,13:07,2026-06-24T12:58:23.451658+09:00,1,0.4,2,0.13,3,0.23,4,0.23,5,0.43,6,0.32
202606240906,2026-06-24,09,06R,13:07,2026-06-24T12:58:23.451658+09:00,1,0.1,2,0.2,3,0.11,4,0.08,6,0.04,5,-0.04
202606242202,2026-06-24,22,02R,13:11,2026-06-24T13:02:21.991320+09:00,1,0.03,2,0.14,3,0.04,4,0.05,6,0.19,5,0.06
202606241406,2026-06-24,14,06R,13:14,2026-06-24T13:04:25.687409+09:00,1,0.02,2,-0.04,3,-0.02,4,0.14,5,0.05,6,0.04
202606240605,2026-06-24,06,05R,13:19,2026-06-24T13:10:22.263902+09:00,1,0.08,2,-0.01,3,0.09,4,0.03,5,0.18,6,0.05
202606241011,2026-06-24,10,11R,13:23,2026-06-24T13:14:26.382143+09:00,1,0.17,2,0.09,3,0.13,4,0.17,5,0.07,6,0.29
202606240404,2026-06-24,04,04R,13:25,2026-06-24T13:16:26.889288+09:00,1,0.13,2,0.05,3,0.16,4,-0.01,5,0.01,6,0.24
202606241606,2026-06-24,16,06R,13:30,2026-06-24T13:20:24.742646+09:00,1,0.01,2,-0.01,3,0.11,4,-0.03,5,0.0,6,0.01
202606242311,2026-06-24,23,11R,13:32,2026-06-24T13:22:23.672732+09:00,1,0.05,2,-0.01,3,0.49,4,-0.01,5,0.01,6,-0.01
202606240306,2026-06-24,03,06R,13:33,2026-06-24T13:24:22.302081+09:00,1,0.23,2,0.29,3,0.21,4,0.41,5,0.21,6,0.22
202606241107,2026-06-24,11,07R,13:35,2026-06-24T13:26:24.875938+09:00,1,0.07,2,-0.02,3,0.05,4,0.22,5,0.28,6,-0.14
202606240907,2026-06-24,09,07R,13:38,2026-06-24T13:28:26.045320+09:00,1,0.2,2,0.19,4,0.26,5,0.3,6,0.07,3,0.2
202606240807,2026-06-24,08,07R,13:40,2026-06-24T13:30:26.097840+09:00,1,0.11,2,0.11,3,0.13,4,0.01,5,-0.01,,
202606242203,2026-06-24,22,03R,13:42,2026-06-24T13:32:22.568045+09:00,1,0.11,2,0.09,3,0.06,4,0.09,5,0.36,6,0.36
202606241407,2026-06-24,14,07R,13:45,2026-06-24T13:36:26.674015+09:00,1,0.09,2,0.17,3,0.05,4,0.06,5,0.06,6,0.1
202606240606,2026-06-24,06,06R,13:50,2026-06-24T13:40:25.863011+09:00,1,0.29,2,0.28,4,0.14,5,0.29,3,0.13,6,0.08
202606240405,2026-06-24,04,05R,13:55,2026-06-24T13:46:23.647864+09:00,1,0.02,2,0.11,3,0.09,4,0.06,5,-0.03,6,-0.07
202606240307,2026-06-24,03,07R,13:59,2026-06-24T13:50:27.776159+09:00,1,0.06,2,0.16,3,0.03,4,0.24,5,0.12,6,0.12
202606241012,2026-06-24,10,12R,14:00,2026-06-24T13:50:27.776159+09:00,1,0.01,2,0.12,3,0.21,4,-0.01,5,0.04,6,0.08
202606241108,2026-06-24,11,08R,14:03,2026-06-24T13:54:26.886093+09:00,1,-0.02,2,0.07,3,-0.09,4,0.11,5,0.07,6,0.1
202606241607,2026-06-24,16,07R,14:06,2026-06-24T13:56:21.604775+09:00,1,0.13,2,0.02,3,0.31,4,0.05,5,0.04,6,0.15
202606242312,2026-06-24,23,12R,14:07,2026-06-24T13:58:26.285748+09:00,1,0.1,2,-0.03,3,-0.02,4,-0.02,5,0.57,6,0.04
202606242204,2026-06-24,22,04R,14:09,2026-06-24T14:00:37.205505+09:00,1,0.16,2,0.23,3,0.05,5,0.06,6,0.07,4,0.19
202606240908,2026-06-24,09,08R,14:11,2026-06-24T14:02:18.130879+09:00,1,0.14,2,0.09,3,-0.04,4,0.08,5,-0.02,6,0.16
202606240808,2026-06-24,08,08R,14:14,2026-06-24T14:04:20.811819+09:00,1,0.01,2,0.19,3,0.17,4,0.17,5,-0.01,6,-0.03
202606241408,2026-06-24,14,08R,14:16,2026-06-24T14:06:23.821884+09:00,1,-0.06,2,0.03,3,0.03,4,0.12,5,0.07,6,0.15
202606240607,2026-06-24,06,07R,14:21,2026-06-24T14:12:23.887147+09:00,1,-0.06,2,0.1,3,0.08,4,0.07,5,0.13,6,0.1
202606240308,2026-06-24,03,08R,14:26,2026-06-24T14:16:25.068449+09:00,1,-0.07,2,-0.06,3,0.06,4,0.11,5,0.12,6,0.1
202606240406,2026-06-24,04,06R,14:28,2026-06-24T14:18:18.422595+09:00,1,-0.01,2,-0.1,3,-0.12,5,-0.01,6,0.06,4,-0.05
202606241109,2026-06-24,11,09R,14:33,2026-06-24T14:24:25.867479+09:00,1,-0.01,2,0.09,3,0.05,4,-0.01,5,-0.03,6,-0.01
202606242205,2026-06-24,22,05R,14:36,2026-06-24T14:26:26.361694+09:00,1,0.06,2,0.15,3,0.09,4,0.12,6,0.41,5,0.19
202606241608,2026-06-24,16,08R,14:42,2026-06-24T14:32:20.630720+09:00,1,0.06,2,0.07,3,0.17,4,0.21,5,0.29,6,0.21
202606240909,2026-06-24,09,09R,14:43,2026-06-24T14:34:25.759936+09:00,1,-0.03,2,-0.01,3,0.03,4,-0.01,5,0.06,6,0.22
202606240809,2026-06-24,08,09R,14:46,2026-06-24T14:36:20.667756+09:00,1,-0.02,3,0.63,4,0.0,5,0.12,2,0.18,6,0.12
202606241409,2026-06-24,14,09R,14:49,2026-06-24T14:40:25.309946+09:00,1,0.09,2,0.06,3,0.06,4,-0.04,5,0.14,6,0.12
202606240309,2026-06-24,03,09R,14:53,2026-06-24T14:44:23.391028+09:00,1,0.12,2,0.17,3,0.12,4,0.11,5,0.09,6,0.01
202606240608,2026-06-24,06,08R,14:58,2026-06-24T14:48:23.416481+09:00,1,0.09,2,0.09,3,0.17,4,0.07,5,0.23,6,0.08
202606240407,2026-06-24,04,07R,15:00,2026-06-24T14:50:29.516589+09:00,1,0.12,2,0.1,3,0.09,4,0.09,5,0.07,6,0.08
202606241110,2026-06-24,11,10R,15:07,2026-06-24T14:58:19.990362+09:00,1,0.02,2,0.01,3,0.01,4,0.12,5,0.15,6,0.2
202606241609,2026-06-24,16,09R,15:10,2026-06-24T15:02:24.401463+09:00,1,0.05,2,0.12,3,0.22,4,-0.01,5,0.08,6,0.35
202606242206,2026-06-24,22,06R,15:11,2026-06-24T15:02:24.401463+09:00,1,0.13,2,0.14,3,0.16,4,0.23,6,0.28,5,0.24
202606240810,2026-06-24,08,10R,15:14,2026-06-24T15:04:29.130705+09:00,1,0.01,2,-0.02,3,0.07,4,-0.05,5,0.05,6,0.05
202606240910,2026-06-24,09,10R,15:16,2026-06-24T15:06:20.662741+09:00,1,0.13,2,0.11,3,0.16,4,0.15,5,0.1,6,0.05
202606241501,2026-06-24,15,01R,15:19,2026-06-24T15:10:24.267466+09:00,1,0.22,2,0.16,3,0.06,4,0.04,5,0.02,6,0.14
202606240310,2026-06-24,03,10R,15:22,2026-06-24T15:12:29.009855+09:00,1,0.09,2,0.09,3,0.02,4,0.03,5,0.19,6,0.01
202606241410,2026-06-24,14,10R,15:22,2026-06-24T15:12:29.009855+09:00,1,-0.06,2,-0.17,3,-0.09,4,0.01,5,0.07,6,0.02
202606241901,2026-06-24,19,01R,15:26,2026-06-24T15:16:25.639707+09:00,1,0.16,2,0.14,3,0.21,4,0.27,6,0.28,5,0.15
202606241201,2026-06-24,12,01R,15:28,2026-06-24T15:18:25.469326+09:00,1,0.23,2,0.18,3,0.21,4,0.13,6,0.31,5,0.16
202606240609,2026-06-24,06,09R,15:29,2026-06-24T15:20:27.323989+09:00,1,-0.01,2,0.03,3,0.02,4,0.04,5,0.05,6,0.04
202606240701,2026-06-24,07,01R,15:30,2026-06-24T15:20:27.323989+09:00,2,0.27,1,0.14,3,0.22,4,0.27,5,0.34,6,0.33
202606240408,2026-06-24,04,08R,15:32,2026-06-24T15:22:23.743879+09:00,1,0.08,2,-0.01,3,0.01,4,0.32,5,0.03,6,0.04
202606241111,2026-06-24,11,11R,15:35,2026-06-24T15:26:23.794307+09:00,1,0.13,2,0.04,3,-0.06,4,0.01,5,0.02,6,0.12
202606242207,2026-06-24,22,07R,15:38,2026-06-24T15:28:24.855094+09:00,1,0.08,2,0.06,3,0.22,4,0.07,5,-0.01,6,0.15
202606241502,2026-06-24,15,02R,15:44,2026-06-24T15:34:26.869148+09:00,1,0.13,2,0.09,3,0.23,4,0.07,5,0.0,6,0.02
202606241610,2026-06-24,16,10R,15:43,2026-06-24T15:34:26.869148+09:00,1,0.13,2,0.2,3,0.17,4,0.06,5,0.07,6,0.03
202606240811,2026-06-24,08,11R,15:47,2026-06-24T15:38:21.447182+09:00,1,0.06,2,0.03,3,0.15,4,0.07,5,0.05,6,0.03
202606240911,2026-06-24,09,11R,15:49,2026-06-24T15:40:24.731745+09:00,1,0.06,2,0.21,3,0.21,4,0.07,5,-0.02,6,0.01
202606240311,2026-06-24,03,11R,15:53,2026-06-24T15:44:25.830470+09:00,1,0.35,2,0.24,3,0.21,4,0.09,5,0.24,6,0.12
202606241411,2026-06-24,14,11R,15:56,2026-06-24T15:46:26.303525+09:00,1,0.06,2,0.01,3,0.01,4,0.11,5,0.11,6,0.1
202606240610,2026-06-24,06,10R,16:00,2026-06-24T15:50:26.336779+09:00,1,0.05,2,0.09,3,0.08,4,0.08,5,0.04,6,0.11
202606241902,2026-06-24,19,02R,16:04,2026-06-24T15:54:22.845124+09:00,1,0.15,2,0.11,3,0.05,4,0.14,5,0.37,6,0.14
202606240409,2026-06-24,04,09R,16:05,2026-06-24T15:56:19.930661+09:00,1,0.1,2,0.03,3,0.12,4,0.07,5,0.02,6,0.25
202606242208,2026-06-24,22,08R,16:07,2026-06-24T15:58:25.376982+09:00,1,-0.14,2,0.09,3,-0.06,4,0.04,5,-0.26,6,0.02
202606241202,2026-06-24,12,02R,16:09,2026-06-24T16:00:37.730981+09:00,1,0.12,2,0.06,3,0.04,6,0.3,4,0.15,5,0.15
202606240702,2026-06-24,07,02R,16:11,2026-06-24T16:02:23.781220+09:00,1,-0.01,2,0.06,3,0.07,4,-0.14,5,0.02,6,0.05
202606241112,2026-06-24,11,12R,16:16,2026-06-24T16:06:22.449753+09:00,1,0.05,2,0.15,3,0.06,4,0.01,5,0.05,6,0.16
