レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202606121001,2026-06-12,10,01R,08:32,2026-06-12T08:22:23.365987+09:00,1,0.14,2,0.07,3,0.11,4,0.1,5,0.02,6,0.21
202606122301,2026-06-12,23,01R,08:39,2026-06-12T08:30:44.806456+09:00,1,0.06,3,0.16,4,0.26,2,0.07,5,0.25,6,0.16
202606121401,2026-06-12,14,01R,08:46,2026-06-12T08:36:24.647406+09:00,1,0.11,2,0.13,3,0.11,4,0.16,5,0.21,6,0.09
202606121002,2026-06-12,10,02R,08:58,2026-06-12T08:48:21.883940+09:00,1,0.09,2,0.07,3,0.1,4,0.09,5,0.19,6,0.03
202606122302,2026-06-12,23,02R,09:07,2026-06-12T08:58:22.684997+09:00,1,0.01,2,-0.01,3,0.03,5,0.06,6,0.01,4,-0.01
202606121402,2026-06-12,14,02R,09:12,2026-06-12T09:02:22.679364+09:00,1,0.13,2,-0.03,3,0.01,4,0.08,5,0.14,6,-0.1
202606121003,2026-06-12,10,03R,09:24,2026-06-12T09:14:25.872885+09:00,1,0.05,2,-0.01,3,0.08,4,0.16,5,0.23,6,0.5
202606122303,2026-06-12,23,03R,09:33,2026-06-12T09:24:23.457303+09:00,1,0.07,2,0.02,3,0.09,4,0.09,5,0.14,6,0.36
202606121403,2026-06-12,14,03R,09:38,2026-06-12T09:28:20.864929+09:00,1,0.05,2,0.02,3,-0.02,4,0.11,5,0.08,6,0.25
202606121004,2026-06-12,10,04R,09:50,2026-06-12T09:40:24.491595+09:00,1,-0.02,2,0.02,4,0.17,6,0.05,3,0.14,5,0.03
202606122304,2026-06-12,23,04R,09:59,2026-06-12T09:50:21.525683+09:00,1,0.29,2,0.26,3,0.15,4,0.15,6,0.12,5,0.25
202606121404,2026-06-12,14,04R,10:04,2026-06-12T09:54:23.968220+09:00,1,0.14,2,0.06,3,-0.03,4,-0.07,5,0.01,6,0.03
