レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202606131001,2026-06-13,10,01R,08:32,2026-06-13T08:22:22.867374+09:00,1,0.02,2,0.12,3,0.19,4,0.26,5,0.27,6,0.21
202606132301,2026-06-13,23,01R,08:39,2026-06-13T08:30:23.496581+09:00,1,0.11,2,0.1,3,0.19,4,0.0,5,-0.01,6,0.24
202606131401,2026-06-13,14,01R,08:46,2026-06-13T08:36:20.542820+09:00,1,0.18,2,0.22,3,0.11,4,0.17,6,0.33,5,0.09
202606131002,2026-06-13,10,02R,08:58,2026-06-13T08:48:22.499616+09:00,1,0.12,2,0.16,3,0.12,4,0.19,5,0.08,6,0.16
202606132302,2026-06-13,23,02R,09:07,2026-06-13T08:58:21.931830+09:00,1,-0.05,2,-0.08,3,0.11,4,0.01,6,0.01,5,-0.06
202606131402,2026-06-13,14,02R,09:12,2026-06-13T09:02:23.239542+09:00,1,0.16,2,0.06,3,0.08,4,0.05,5,0.06,6,0.09
202606131003,2026-06-13,10,03R,09:24,2026-06-13T09:14:24.171896+09:00,1,0.07,2,0.07,3,0.12,4,0.12,5,0.23,6,0.08
202606132303,2026-06-13,23,03R,09:33,2026-06-13T09:24:20.249318+09:00,1,0.07,2,0.17,3,0.22,4,0.31,5,0.29,6,0.29
202606131403,2026-06-13,14,03R,09:38,2026-06-13T09:28:22.827972+09:00,1,0.04,2,0.09,3,0.16,4,0.09,5,-0.01,6,-0.08
202606131004,2026-06-13,10,04R,09:50,2026-06-13T09:40:20.017380+09:00,1,0.09,2,0.05,3,0.23,4,0.07,5,0.02,6,0.17
202606132304,2026-06-13,23,04R,09:59,2026-06-13T09:50:22.372835+09:00,1,0.02,2,0.07,3,0.12,4,0.06,5,0.04,6,0.09
202606131404,2026-06-13,14,04R,10:04,2026-06-13T09:54:23.055729+09:00,1,-0.06,2,0.17,3,0.03,4,0.16,5,0.06,6,0.27
