レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202107042401,アサヒビールカップ,第4日,2021/07/04,大村,01R,予選,1800,曇り,南西,4,3,逃げ,1,110,1,110,4,300,1-4,420,1,1-4,370,3,1-4,140,1,1-2,160,3,2-4,320,7,1-4-2,1120,3,1-2-4,500,2,1,1,3832,下 田 哲 也,49,55,7.0,1,0.17,111.8,2,4,4711,前 出 達 吉,29,12,6.97,4,0.22,113.5,3,2,4661,中 島 昂 章,17,32,7.01,2,0.23,114.1,4,5,3977,山 本 兼 士,44,43,7.01,5,0.22,116.0,5,6,3670,古 澤 信 二,16,28,6.98,6,0.16,,6,3,3773,津 留 浩一郎,13,21,7.01,3,0.12,
202107042402,アサヒビールカップ,第4日,2021/07/04,大村,02R,予選,1800,曇り,南西,4,3,差し,2,160,2,150,6,710,2-6,6070,11,2-6,3570,8,2-6,610,7,1-2,140,1,1-6,1230,12,2-6-1,18880,37,1-2-6,2320,7,1,2,4174,赤 坂 俊 輔,26,59,7.04,2,0.2,112.2,2,6,3928,林 恵 祐,23,58,7.14,6,0.28,113.3,3,1,4511,中 岡 健 人,43,50,7.05,1,0.22,116.4,4,4,3273,石 田 豪,37,31,7.12,4,0.26,117.5,5,5,4052,興 津 藍,14,22,7.08,5,0.22,,6,3,3620,信 濃 由 行,20,53,7.24,3,0.28,
202107042403,アサヒビールカップ,第4日,2021/07/04,大村,03R,予選,1800,曇り,南西,4,3,逃げ,1,430,1,170,2,410,1-2,1110,5,1-2,990,5,1-2,430,6,1-4,550,9,2-4,550,9,1-2-4,4840,21,1-2-4,2320,10,1,1,4631,新 井 英 孝,40,56,7.11,1,0.17,113.5,2,2,4489,岩 川 仁 士,11,37,7.14,2,0.12,115.0,3,4,3775,泉 啓 文,39,16,7.13,4,0.15,116.6,4,5,3892,草 場 康 幸,52,26,7.11,5,0.24,117.4,5,6,3843,上 之 晃 弘,35,11,7.09,6,0.25,,6,3,4371,西 山 貴 浩,41,49,7.13,3,0.13,
202107042404,アサヒビールカップ,第4日,2021/07/04,大村,04R,予選,1800,雨,南西,4,3,差し,3,1490,3,360,2,100,3-2,6800,19,2-3,2290,9,2-3,520,8,3-4,730,10,2-4,570,9,3-2-4,28310,69,2-3-4,3840,13,1,3,4638,小 林 遼 太,45,41,7.04,3,0.31,112.3,2,2,3527,中 嶋 誠一郎,38,46,7.1,2,0.29,113.3,3,4,4675,井 手 良 太,53,39,7.1,4,0.2,115.1,4,5,4028,田 村 隆 信,25,23,7.03,5,0.32,116.1,5,6,3600,玄 馬 徹,51,54,7.1,6,0.47,,6,1,3578,塩 田 雄 一,27,29,7.15,1,0.41,
202107042405,アサヒビールカップ,第4日,2021/07/04,大村,05R,予選,1800,曇り,南西,3,2,差し,2,620,2,100,1,140,2-1,1030,4,1-2,280,2,1-2,190,3,2-5,520,6,1-5,300,5,2-1-5,4980,17,1-2-5,640,3,1,2,4287,今 井 貴 士,15,17,7.08,2,0.04,111.4,2,1,4704,河 野 大,19,52,7.05,1,0.02,112.6,3,5,4410,井 上 大 輔,28,33,7.14,5,0.05,114.4,4,6,3977,山 本 兼 士,44,43,6.98,6,0.01,115.1,5,3,4848,仲 谷 颯 仁,22,35,7.08,3,0.08,,6,4,4200,早 川 尚 人,58,40,7.13,4,0.12,
202107042406,アサヒビールカップ,第4日,2021/07/04,大村,06R,予選,1800,曇り,南西,3,2,まくり,3,1060,3,210,6,750,3-6,3820,14,3-6,2770,10,3-6,620,7,2-3,250,3,2-6,810,9,3-6-2,12300,47,2-3-6,2130,9,1,3,4452,松 尾 祭,36,24,7.01,3,0.15,112.7,2,6,3282,池 本 輝 明,24,57,7.05,6,0.22,114.2,3,2,4148,枝 尾 賢,54,48,7.05,2,0.18,114.9,4,4,3620,信 濃 由 行,20,53,7.19,4,0.13,116.2,5,5,3933,山 地 正 樹,21,38,7.02,5,0.16,,6,1,3637,齋 藤 和 政,48,25,7.09,1,0.15,
202107042407,アサヒビールカップ,第4日,2021/07/04,大村,07R,予選  進入固定,1800,雨,南西,3,2,,1,130,1,110,2,260,1-2,410,2,1-2,320,2,1-2,130,2,1-3,100,1,2-3,220,3,1-2-3,660,2,1-2-3,230,1,1,1,4523,中 村 辰 也,30,45,7.0,1,0.09,111.8,2,2,3796,長 野 道 臣,32,13,7.01,2,0.09,112.8,3,3,3349,吉 田 一 郎,59,15,7.02,3,0.12,114.0,4,6,3873,別 府 昌 樹,55,27,7.12,6,0.16,115.3,5,4,3773,津 留 浩一郎,13,21,7.02,4,0.15,,6,5,3776,横 井 健 太,31,44,7.07,5,0.15,
202107042408,アサヒビールカップ,第4日,2021/07/04,大村,08R,予選,1800,雨,南西,2,1,逃げ,2,190,2,170,5,280,2-5,1730,8,2-5,1040,5,2-5,220,3,2-3,240,5,3-5,230,4,2-5-3,5410,24,2-3-5,1150,5,1,2,3832,下 田 哲 也,49,55,7.02,1,0.09,111.7,2,5,4652,酒 見 峻 介,46,30,6.93,5,0.15,113.1,3,3,4216,星 栄 爾,50,34,7.04,2,0.12,114.7,4,6,3822,平 尾 崇 典,12,36,6.95,3,0.1,114.8,5,4,4489,岩 川 仁 士,11,37,7.02,4,0.19,,,,,,,,,,,
202107042409,アサヒビールカップ,第4日,2021/07/04,大村,09R,予選,1800,雨,南西,3,2,まくり,4,560,4,120,1,100,4-1,830,4,1-4,210,1,1-4,120,1,2-4,140,3,1-2,130,2,4-1-2,2300,8,1-2-4,230,1,1,4,4544,松 田 大志郎,18,18,6.97,4,0.15,110.5,2,1,4174,赤 坂 俊 輔,26,59,7.03,1,0.12,112.0,3,2,4410,井 上 大 輔,28,33,7.12,2,0.17,115.2,4,5,3670,古 澤 信 二,16,28,7.12,5,0.23,116.6,5,3,3527,中 嶋 誠一郎,38,46,7.07,3,0.21,,6,6,3775,泉 啓 文,39,16,7.03,6,0.17,
202107042410,アサヒビールカップ,第4日,2021/07/04,大村,10R,予選特選,1800,曇り,南西,3,2,まくり,4,540,4,230,2,140,4-2,2550,8,2-4,1280,5,2-4,220,6,1-4,150,2,1-2,140,1,4-2-1,5700,18,1-2-4,200,1,1,4,4247,齊 藤 優,33,19,7.06,4,0.09,111.3,2,2,4371,西 山 貴 浩,41,49,7.02,2,0.26,113.6,3,1,4148,枝 尾 賢,54,48,7.06,1,0.15,114.1,4,5,4259,真 庭 明 志,47,51,7.1,5,0.15,114.5,5,6,4220,深 川 和 仁,57,20,6.95,6,0.23,,6,3,4069,山 本 修 一,34,60,7.09,3,0.28,
202107042411,アサヒビールカップ,第4日,2021/07/04,大村,11R,一般特賞,1800,曇り,南西,3,2,差し,5,2800,5,1060,1,100,5-1,28450,22,1-5,3120,5,1-5,760,9,5-6,5160,15,1-6,360,5,5-1-6,98680,66,1-5-6,5260,11,1,5,4511,中 岡 健 人,43,50,7.05,5,0.03,111.6,2,1,4848,仲 谷 颯 仁,22,35,7.03,1,0.2,112.2,3,6,4711,前 出 達 吉,29,12,6.97,6,0.05,114.1,4,2,3892,草 場 康 幸,52,26,7.05,2,0.18,114.6,5,4,3282,池 本 輝 明,24,57,7.04,4,0.08,,6,3,4523,中 村 辰 也,30,45,6.99,3,0.14,
202107042412,アサヒビールカップ,第4日,2021/07/04,大村,12R,一般特賞,1800,曇り,南西,4,3,逃げ,1,120,1,140,4,620,1-4,920,4,1-4,760,4,1-4,250,4,1-5,190,2,4-5,950,13,1-4-5,2330,10,1-4-5,1030,4,1,1,4028,田 村 隆 信,25,23,7.03,1,0.17,109.7,2,4,3796,長 野 道 臣,32,13,7.02,4,0.21,112.2,3,5,4287,今 井 貴 士,15,17,7.09,5,0.16,113.6,4,2,3928,林 恵 祐,23,58,7.09,2,0.21,114.8,5,3,3933,山 地 正 樹,21,38,6.99,3,0.13,,6,6,4652,酒 見 峻 介,46,30,6.95,6,0.18,
