レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201708152401,お盆特選レース,第1日,2017/08/15,大村,01R,めざまし戦予,1800,雨,南西,1,1,逃げ,1,110,1,100,2,120,1-2,160,1,1-2,160,1,1-2,100,1,1-3,130,2,2-3,270,7,1-2-3,400,1,1-2-3,190,1,1,1,3843,上 之 晃 弘,21,59,6.89,1,0.09,111.0,2,2,4325,新 出 浩 司,39,60,6.88,2,0.13,112.6,3,3,2844,田 中 伸 二,60,76,6.84,3,0.2,114.3,4,5,4803,飯 田 庄 吾,70,19,6.96,5,0.15,115.2,5,6,3491,富 永 茂,18,70,6.91,6,0.15,,6,4,4948,木 場 悠 介,36,67,6.93,4,0.14,
201708152402,お盆特選レース,第1日,2017/08/15,大村,02R,昼ガチ戦予選,1800,曇り,南,1,1,差し,2,1270,2,110,1,100,2-1,670,3,1-2,210,1,1-2,160,1,2-6,420,7,1-6,350,6,2-1-6,3740,13,1-2-6,490,3,1,2,4319,三 宅 潤,41,75,6.88,2,0.18,110.8,2,1,4498,宮 本 夏 樹,11,48,6.88,1,0.23,111.8,3,6,3998,冨 成 謙 児,53,11,6.87,6,0.24,113.7,4,5,4008,中 尾 誠,76,12,6.81,5,0.21,114.7,5,3,4147,石 田 一 吉,31,28,6.96,3,0.12,,6,4,3569,増 田 進,51,69,6.87,4,0.21,
201708152403,お盆特選レース,第1日,2017/08/15,大村,03R,予選,1800,曇り,南西,1,1,差し,6,190,6,100,1,100,6-1,320,1,1-6,160,1,1-6,110,1,2-6,140,3,1-2,130,2,6-1-2,610,1,1-2-6,190,1,1,6,3573,前 本 泰 和,40,24,6.89,2,0.21,110.7,2,1,4743,木 村 仁 紀,54,77,6.82,1,0.24,112.5,3,2,3663,木 山 和 幸,43,53,6.79,3,0.16,113.6,4,3,4875,大 塚 康 雅,58,63,6.92,4,0.15,113.8,5,5,4856,豊 田 健士郎,30,51,6.79,6,0.11,,6,4,4813,宮 内 直 哉,59,68,6.89,5,0.21,
201708152404,お盆特選レース,第1日,2017/08/15,大村,04R,予選,1800,雨,南西,2,1,差し,2,1670,2,280,1,100,2-1,3690,12,1-2,560,4,1-2,160,2,2-5,240,5,1-5,140,1,2-1-5,11500,30,1-2-5,580,3,1,2,4868,松 本 峻,72,55,6.91,2,0.16,112.0,2,1,4092,岡 部 大 輔,15,52,6.87,1,0.03,113.1,3,5,4771,下 寺 秀 和,56,54,6.77,5,0.14,114.7,4,4,4835,橋 本 明,61,72,6.99,4,0.07,115.5,5,3,3601,田 村 勇 一,25,46,6.98,3,0.07,,6,6,4969,町 田 洸 希,48,58,6.93,6,0.12,
201708152405,お盆特選レース,第1日,2017/08/15,大村,05R,予選  進入固定,1800,曇り,南西,1,1,逃げ,1,170,1,100,3,160,1-3,260,1,1-3,260,2,1-3,100,1,1-2,110,2,2-3,160,3,1-3-2,670,1,1-2-3,230,1,1,1,4119,泥 谷 一 毅,69,65,6.89,1,0.11,110.8,2,3,4475,末 永 祐 輝,57,57,6.8,3,0.2,112.9,3,2,4146,柳 橋 宏 紀,27,26,6.85,2,0.09,114.4,4,4,4596,葛 原 大 陽,14,66,6.9,4,0.17,114.9,5,5,4641,磯 村 匠,62,71,6.88,5,0.24,,6,6,4948,木 場 悠 介,36,67,6.9,6,0.2,
201708152406,お盆特選レース,第1日,2017/08/15,大村,06R,予選,1800,曇り,西,1,1,まくり,3,450,3,150,6,110,3-6,550,2,3-6,300,1,3-6,130,1,3-4,280,3,4-6,370,9,3-6-4,2020,5,3-4-6,460,3,1,3,4134,杉 山 貴 博,12,62,6.92,4,0.1,111.8,2,6,3499,市 川 哲 也,34,18,6.83,2,0.23,112.8,3,4,4325,新 出 浩 司,39,60,6.92,5,0.06,114.5,4,5,4796,春 園 功 太,64,34,6.81,6,0.06,116.5,5,1,4147,石 田 一 吉,31,28,6.89,1,0.13,,6,2,4834,浜 本 裕 己,16,14,6.93,3,0.44,
201708152407,お盆特選レース,第1日,2017/08/15,大村,07R,予選  進入固定,1800,曇り,南西,1,1,差し,5,1610,5,150,2,200,5-2,10530,21,2-5,7830,13,2-5,850,10,5-6,850,10,2-6,1030,12,5-2-6,43360,78,2-5-6,14240,17,1,5,4218,吉 川 喜 継,47,73,6.85,5,0.24,111.2,2,2,4856,豊 田 健士郎,30,51,6.82,2,0.24,112.4,3,6,3295,濱 村 芳 宏,52,43,6.84,6,0.2,113.2,4,4,3719,辻 栄 蔵,24,64,6.82,4,0.23,113.4,5,1,3569,増 田 進,51,69,6.79,1,0.18,,6,3,4803,飯 田 庄 吾,70,19,6.85,3,0.25,
201708152408,お盆特選レース,第1日,2017/08/15,大村,08R,予選,1800,曇り,南西,1,1,逃げ,1,180,1,100,2,110,1-2,180,1,1-2,120,1,1-2,110,1,1-3,180,2,2-3,230,4,1-2-3,560,1,1-2-3,320,2,1,1,4302,西 野 翔 太,67,32,6.77,1,0.09,114.2,2,2,4235,進 藤 侑,50,50,6.75,2,0.09,117.2,3,3,3998,冨 成 謙 児,53,11,6.87,3,0.14,119.8,4,6,3769,佐 竹 恒 彦,44,61,6.85,6,0.19,120.8,5,5,2844,田 中 伸 二,60,76,6.92,5,0.16,,,,,,,,,,,
201708152409,お盆特選レース,第1日,2017/08/15,大村,09R,予選,1800,曇り,南西,1,1,逃げ,1,260,1,150,6,200,1-6,1320,4,1-6,560,3,1-6,170,2,1-3,130,1,3-6,250,5,1-6-3,1620,5,1-3-6,160,1,1,1,3360,原 田 富士男,26,74,6.96,1,0.29,111.8,2,6,3895,堀 本 裕 也,65,40,6.79,5,0.12,112.6,3,3,3843,上 之 晃 弘,21,59,6.87,3,0.19,114.1,4,4,4641,磯 村 匠,62,71,6.88,4,0.17,116.2,5,2,4813,宮 内 直 哉,59,68,6.89,2,0.22,,6,5,4969,町 田 洸 希,48,58,6.91,6,0.12,
201708152410,お盆特選レース,第1日,2017/08/15,大村,10R,夕やけ特賞,1800,曇り,南西,1,1,逃げ,1,130,1,100,3,130,1-3,340,1,1-3,360,2,1-3,190,3,1-5,180,2,3-5,310,4,1-3-5,1030,1,1-3-5,470,1,1,1,4218,吉 川 喜 継,47,73,6.79,1,0.2,111.0,2,3,4743,木 村 仁 紀,54,77,6.85,3,0.18,112.2,3,5,4475,末 永 祐 輝,57,57,6.79,4,0.15,114.0,4,6,4319,三 宅 潤,41,75,6.87,6,0.19,114.9,5,2,4796,春 園 功 太,64,34,6.88,2,0.18,,6,4,4771,下 寺 秀 和,56,54,6.77,5,0.16,
