レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202411070101,2024-11-07,1,01R,1,3,半周ラップ,まわり足,直線,生方 靖亜,18.82,4.77,7.77,菊地 敬介,18.88,5.38,7.87,木場 悠介,19.19,5.13,7.83,渡邉 睦広,19.02,5.39,7.95,岸蔭 亮,19.3,5.13,8.01,大串 重幸,19.15,4.83,7.86
202411070102,2024-11-07,1,02R,1,3,半周ラップ,まわり足,直線,佐竹 友樹,18.97,5.36,7.88,土屋 実沙希,19.19,5.06,7.76,鈴木 裕隆,18.76,5.17,7.93,橋本 久和,18.69,4.76,7.8,飯島 昌弘,18.98,5.19,7.79,中曽 瑠華,19.28,5.11,7.95
202411070103,2024-11-07,1,03R,1,3,半周ラップ,まわり足,直線,深水 慎一郎,18.69,4.78,7.89,三好 勇人,19.01,4.78,7.84,鹿島 敏弘,19.12,4.74,7.85,河村 了,18.86,4.79,7.88,川井 萌,19.55,5.13,7.84,武重 雄介,19.22,4.9,7.89
202411070104,2024-11-07,1,04R,1,3,半周ラップ,まわり足,直線,金子 和之,18.66,4.61,7.77,萩原 知哉,18.87,4.86,7.91,古賀 千晶,19.43,4.96,7.88,石川 真二,19.07,5.1,7.7,津久井 拓也,19.09,4.9,7.87,藤原 菜希,19.04,5.14,7.8
202411070105,2024-11-07,1,05R,1,3,半周ラップ,まわり足,直線,鳥居塚 孝博,18.89,4.74,7.84,今泉 友吾,18.53,4.86,7.69,町田 洸希,18.75,5.12,7.7,芝田 浩治,18.83,4.84,7.78,宇田川 信一,19.13,4.86,7.91,山本 隆幸,18.9,4.83,7.69
202411070106,2024-11-07,1,06R,1,3,半周ラップ,まわり足,直線,松田 大志郎,18.24,4.64,7.62,渡辺 史之,18.85,4.8,7.76,乙津 康志,18.89,5.07,7.7,大熊 辰弥,18.95,4.97,7.81,市川 美宏,18.71,5.02,7.73,高橋 涼夏,19.18,5.43,7.71
202411070107,2024-11-07,1,07R,1,3,半周ラップ,まわり足,直線,間嶋 仁志,18.5,4.83,7.62,大串 重幸,18.99,4.84,7.9,原田 篤志,18.69,4.78,7.64,中嶋 達也,18.8,4.86,7.74,佐竹 友樹,18.79,4.65,7.82,湯淺 紀香,18.92,4.86,7.72
202411070108,2024-11-07,1,08R,1,3,半周ラップ,まわり足,直線,橋本 久和,18.29,4.75,7.64,高木 圭大,19.12,5.16,7.74,深水 慎一郎,18.83,4.91,7.74,古賀 千晶,19.18,4.86,7.75,笠原 亮,18.37,4.78,7.75,浅見 宗孝,18.76,4.84,7.87
202411070109,2024-11-07,1,09R,1,3,半周ラップ,まわり足,直線,渡邉 睦広,18.52,4.8,7.72,山本 隆幸,18.56,4.71,7.76,中村 有裕,18.72,4.84,7.83,金子 和之,19.42,5.0,7.81,鹿島 敏弘,18.74,4.81,7.86,鈴木 裕隆,18.61,4.71,7.72
202411070110,2024-11-07,1,10R,1,3,半周ラップ,まわり足,直線,石川 真二,18.5,4.66,7.67,高山 智至,18.63,4.86,7.82,鳥居塚 孝博,18.9,4.99,7.86,土屋 実沙希,19.15,4.91,7.81,生方 靖亜,19.07,4.84,7.81,浅見 昌克,18.8,4.87,7.92
