レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202411140501,2024-11-14,05,01R,1,3,一周,まわり足,直線,門田 栞,35.86,5.93,6.62,西舘 果里,37.47,5.9,6.92,孫崎 百世,37.6,6.23,6.79,島倉 都,37.91,5.79,7.09,井澤 聖奈,37.86,5.88,7.03,松本 怜,38.01,6.14,6.94
202411140502,2024-11-14,05,02R,1,3,一周,まわり足,直線,富樫 麗加,36.75,5.99,6.88,来田 衣織,36.61,5.84,6.93,大廣 咲季,38.18,5.93,6.87,山田 理央,37.7,5.88,6.91,佐々木 裕美,37.64,5.82,6.93,安達 美帆,37.02,5.77,6.99
202411140503,2024-11-14,05,03R,1,3,一周,まわり足,直線,中里 優子,38.11,5.55,7.02,後藤 美翼,36.94,6.27,6.99,白石 有美,37.25,5.91,7.03,勝浦 真帆,37.17,6.05,6.79,清水 愛海,36.85,6.03,6.76,中嶋 世奈,37.61,5.93,7.03
202411140504,2024-11-14,05,04R,1,3,一周,まわり足,直線,河内 悠利杏,36.55,6.04,6.8,高石 梨菜,37.28,5.5,7.01,中尾 優香,37.51,5.96,6.86,登 みひ果,37.7,5.93,7.01,樋口 由加里,37.47,5.69,6.93,倉持 莉々,37.4,6.23,6.93
202411140505,2024-11-14,05,05R,1,3,一周,まわり足,直線,向井田 真紀,36.53,5.88,6.62,水野 望美,36.63,5.61,6.89,守屋 美穂,36.87,5.56,6.9,三嶌 さらら,37.46,6.01,6.93,間庭 菜摘,36.69,5.79,6.87,今井 裕梨,37.05,5.55,7.02
202411140506,2024-11-14,05,06R,1,3,一周,まわり足,直線,島倉 都,37.04,5.89,6.94,羽田 妃希,36.94,5.76,6.93,真子 奈津実,37.64,6.29,6.71,大廣 咲季,37.36,5.96,6.82,香川 素子,37.55,5.91,6.91,黒明 花夢,37.63,5.71,7.03
202411140507,2024-11-14,05,07R,1,3,一周,まわり足,直線,刑部 亜里紗,36.56,5.94,6.75,白石 有美,37.36,6.24,6.71,小野 生奈,37.06,5.86,6.83,犬童 千秋,37.96,5.96,6.89,来田 衣織,37.28,5.94,6.97,井澤 聖奈,37.32,6.41,6.82
202411140508,2024-11-14,05,08R,1,3,一周,まわり足,直線,塩崎 桐加,36.91,6.33,6.53,中尾 優香,37.53,6.38,6.61,門田 栞,36.85,6.15,6.73,後藤 美翼,37.15,5.84,6.93,山田 理央,37.74,5.82,6.93,千葉 真弥,37.81,6.01,6.89
202411140509,2024-11-14,05,09R,1,3,一周,まわり足,直線,孫崎 百世,36.54,6.15,6.72,安達 美帆,37.18,5.83,6.92,谷口 佳蓮,37.62,5.83,6.95,寺島 美里,38.04,5.81,7.05,中嶋 世奈,37.41,5.74,7.11,守屋 美穂,37.04,5.59,7.0
202411140510,2024-11-14,05,10R,1,3,一周,まわり足,直線,樋口 由加里,37.07,5.84,6.82,永井 聖美,37.66,5.75,6.95,松本 怜,37.59,6.64,6.73,石原 凪紗,37.09,5.45,7.05,勝浦 真帆,37.36,6.24,6.74,真子 奈津実,37.08,6.6,6.61
