レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608181801,2026-08-18,18,01R,08:48,2026-08-18T08:38:21.160049+09:00,18,10,08,06,04,02,01,A2,5146,野田 彩加,5.20,23,00,11,6.00,3,5.67,2,5.33,2,5.00,0,4.67,0,4.50,0,B1,4592,小林 孝弘,3.00,40,00,7,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,B1,3350,藤本 佳史,3.80,35,00,,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,B2,5406,小畑 楓夏,1.25,43,00,6,3.00,0,2.60,0,2.20,0,1.80,0,1.40,0,1.20,0,B1,3558,山本 浩次,4.75,27,00,8,5.80,2,5.40,2,5.00,0,4.60,0,4.20,0,4.00,0,B1,3741,松尾 基成,3.00,40,00,9,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0
202608181802,2026-08-18,18,02R,09:14,2026-08-18T09:04:34.960030+09:00,18,12,10,08,06,04,03,A1,4237,大峯 豊,7.33,9,01,,8.00,5,7.71,5,7.43,5,7.14,5,6.86,5,6.71,5,B1,5123,福山 恵里奈,4.75,27,00,9,6.20,3,5.80,2,5.40,2,5.00,0,4.60,0,4.40,0,A2,4890,石川 諒,3.83,34,00,,5.00,0,4.71,0,4.43,0,4.14,0,3.86,0,3.71,0,A1,4950,高岡 竜也,8.20,5,01,8,8.83,5,8.50,5,8.17,5,7.83,5,7.50,5,7.33,5,B1,4226,村田 浩司,4.50,30,00,10,6.00,3,5.60,2,5.20,2,4.80,0,4.40,0,4.20,0,A1,4324,海野 康志郎,6.00,17,01,11,7.00,5,6.67,3,6.33,3,6.00,3,5.67,2,5.50,2
202608181803,2026-08-18,18,03R,09:40,2026-08-18T09:30:29.799097+09:00,18,10,08,06,04,02,01,A1,4817,渡邉 翼,7.60,7,01,12,8.00,5,7.67,5,7.33,5,7.00,5,6.67,5,6.50,5,B1,5022,伊藤 尚汰,3.80,37,00,,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,A2,4359,横川 聖志,5.20,24,00,9,6.00,3,5.67,2,5.33,2,5.00,0,4.67,0,4.50,0,B1,4045,佐々木 裕美,5.50,21,00,10,6.40,3,6.00,3,5.60,2,5.20,2,4.80,0,4.60,0,A2,4052,興津 藍,賞除,--,00,8,-19.25,0,-19.75,0,-20.25,0,-20.75,0,-21.25,0,-21.50,0,A1,4601,森野 正弘,8.00,6,01,7,8.33,5,8.00,5,7.67,5,7.33,5,7.00,5,6.83,5
202608181804,2026-08-18,18,04R,10:06,2026-08-18T09:56:28.074346+09:00,18,10,08,06,04,02,01,A1,4108,吉村 正明,4.40,31,00,10,5.33,2,5.00,0,4.67,0,4.33,0,4.00,0,3.83,0,A2,4593,小坂 宗司,6.80,10,01,9,7.33,5,7.00,5,6.67,3,6.33,3,6.00,3,5.83,2,B1,3726,桂林 寛,4.00,35,00,11,5.20,2,4.80,0,4.40,0,4.00,0,3.60,0,3.40,0,B1,5356,長谷川 暖,4.75,28,00,12,5.80,2,5.40,2,5.00,2,4.60,0,4.20,0,4.00,0,B2,5459,田中 きら,1.00,44,00,,2.80,0,2.40,0,2.00,0,1.60,0,1.20,0,1.00,0,B1,4200,早川 尚人,5.00,25,00,8,6.00,3,5.60,2,5.20,2,4.80,0,4.40,0,4.20,0
202608180901,2026-08-18,09,01R,10:28,2026-08-18T10:18:20.173969+09:00,18,10,08,06,04,02,01,A2,4156,浜野 孝志,5.75,17,01,10,6.60,5,6.20,3,5.80,3,5.40,2,5.00,2,4.80,2,B1,4689,豊田 結,3.80,36,00,,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,B1,3605,中村 守成,2.25,43,00,5,3.80,0,3.40,0,3.00,0,2.60,0,2.20,0,2.00,0,B1,5183,中野 孝二,4.50,31,00,9,5.60,3,5.20,2,4.80,2,4.40,0,4.00,0,3.80,0,B1,2878,富山 弘幸,5.00,26,00,11,6.00,3,5.60,3,5.20,2,4.80,2,4.40,0,4.20,0,B2,5461,板頭 里緒,1.25,45,00,7,3.00,0,2.60,0,2.20,0,1.80,0,1.40,0,1.20,0
202608181101,2026-08-18,11,01R,10:31,2026-08-18T10:22:34.013800+09:00,18,10,08,06,04,02,01,B2,5400,高村 諒,2.50,38,00,5,4.00,0,3.60,0,3.20,0,2.80,0,2.40,0,2.20,0,B1,5379,廣部 大明,0.50,42,00,9,2.40,0,2.00,0,1.60,0,1.20,0,0.80,0,0.60,0,A2,4120,柘植 政浩,6.20,15,01,6,6.83,5,6.50,3,6.17,3,5.83,3,5.50,2,5.33,2,A2,4761,山田 晃大,6.40,12,01,12,7.00,5,6.67,5,6.33,5,6.00,3,5.67,2,5.50,2,B1,3761,山本 光雄,5.60,20,00,,6.33,5,6.00,5,5.67,0,5.33,0,5.00,0,4.83,0,B2,5471,田中 結,1.50,40,00,7,3.20,0,2.80,0,2.40,0,2.00,0,1.60,0,1.40,0
202608181805,2026-08-18,18,05R,10:34,2026-08-18T10:24:32.063101+09:00,18,10,08,06,04,02,01,A1,4239,竹田 辰也,6.33,14,01,,6.86,5,6.57,5,6.29,5,6.00,5,5.71,0,5.57,0,B1,4396,大田 直弥,3.25,40,00,10,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,A2,5238,笹木 香吾,5.50,22,00,,6.14,5,5.86,0,5.57,0,5.29,0,5.00,0,4.86,0,A1,4703,森永 隆,7.20,9,01,9,7.67,5,7.33,5,7.00,5,6.67,3,6.33,3,6.17,3,B1,5375,庄島 潤成,3.50,38,00,11,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B1,4017,向井 美鈴,5.60,21,00,,6.33,5,6.00,5,5.67,0,5.33,0,5.00,0,4.83,0
202608181301,2026-08-18,13,01R,10:37,2026-08-18T10:28:25.909763+09:00,18,10,08,06,04,02,01,B1,3370,坪内 実,2.00,33,00,9,6.00,2,5.00,2,4.00,0,3.00,0,2.00,0,1.50,0,B1,5133,堀越 雄貴,5.50,26,00,,7.00,5,6.33,0,5.67,0,5.00,0,4.33,0,4.00,0,A1,4352,下條 雄太郎,9.50,5,01,10,9.67,5,9.00,5,8.33,5,7.67,3,7.00,3,6.67,3,B1,3776,横井 健太,2.00,33,00,6,6.00,2,5.00,2,4.00,0,3.00,0,2.00,0,1.50,0,B1,3928,林 恵祐,1.00,39,00,7,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B2,5396,近藤 来希,1.00,39,00,8,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202608181601,2026-08-18,16,01R,10:41,2026-08-18T10:32:25.366282+09:00,18,10,08,06,04,02,01,B1,4853,前原 哉,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4714,喜多須 杏奈,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5297,南 彩寧,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4525,真子 奈津実,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5180,藤本 紗弥香,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5435,中西 月輝,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608180902,2026-08-18,09,02R,10:56,2026-08-18T10:46:26.332149+09:00,18,10,08,06,04,02,01,B1,3852,澤 大介,4.00,34,00,11,5.20,2,4.80,2,4.40,0,4.00,0,3.60,0,3.40,0,B1,4623,中北 将史,5.00,26,00,,5.83,5,5.50,0,5.17,0,4.83,0,4.50,0,4.33,0,A2,4962,畑 竜生,3.50,38,00,9,4.80,2,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,A2,4579,中嶋 健一郎,7.20,11,01,12,7.67,5,7.33,5,7.00,5,6.67,5,6.33,5,6.17,5,B1,5416,龍田 真白,2.75,41,00,6,4.20,0,3.80,0,3.40,0,3.00,0,2.60,0,2.40,0,B1,4273,佐藤 旭,6.25,13,01,8,7.00,5,6.60,5,6.20,3,5.80,3,5.40,2,5.20,2
