レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608261401,2026-08-26,14,01R,08:32,2026-08-26T08:22:34.725590+09:00,18,10,08,06,04,02,01,A1,4184,渡邊 雄一郎,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4744,伊藤 玲奈,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4390,松本 弓雄,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5204,宇恵 有香,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5115,香川 颯太,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4410,井上 大輔,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608261001,2026-08-26,10,01R,08:48,2026-08-26T08:38:40.870496+09:00,18,10,08,06,04,02,01,A1,4963,實森 美祐,6.25,18,01,10,7.00,3,6.60,3,6.20,2,5.80,2,5.40,0,5.20,0,B2,5358,増本 杏珠,-2.00,45,00,5,2.00,0,1.33,0,0.67,0,0.00,0,-0.67,0,-1.00,0,B1,4897,深見 亜由美,6.67,14,01,12,7.50,5,7.00,3,6.50,3,6.00,2,5.50,2,5.25,2,B2,5370,日隈 茜,1.00,41,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,B1,4984,森下 愛梨,6.33,17,01,9,7.25,3,6.75,3,6.25,3,5.75,2,5.25,0,5.00,0,B2,5415,阿部 未侑,1.50,39,00,6,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0
202608261402,2026-08-26,14,02R,08:58,2026-08-26T08:48:40.358189+09:00,18,10,08,06,04,02,01,B1,4499,滝川 真由子,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,5217,藤原 碧生,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3975,小野寺 智洋,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3868,尾形 栄治,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4579,中嶋 健一郎,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4462,夏山 亮平,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608261002,2026-08-26,10,02R,09:14,2026-08-26T09:04:36.183529+09:00,18,10,08,06,04,02,01,A2,4240,今井 裕梨,6.25,18,01,8,7.00,3,6.60,3,6.20,2,5.80,2,5.40,0,5.20,0,A2,4642,松尾 夏海,6.50,16,01,11,7.20,5,6.80,3,6.40,3,6.00,2,5.60,2,5.40,2,B1,4473,藤堂 里香,6.67,14,01,9,7.50,3,7.00,3,6.50,3,6.00,2,5.50,2,5.25,0,B1,4941,孫崎 百世,3.33,35,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,5277,井上 未都,8.67,3,01,12,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3,B2,5410,今泉 澪,1.33,40,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0
202608261403,2026-08-26,14,03R,09:24,2026-08-26T09:14:28.735200+09:00,18,10,08,06,04,02,01,A1,3983,須藤 博倫,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4891,寺島 美里,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5200,筒井 美琴,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4210,松村 康太,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,5015,高橋 竜矢,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4423,坂口 貴彦,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608261003,2026-08-26,10,03R,09:40,2026-08-26T09:30:49.532214+09:00,18,10,08,06,04,02,01,B1,4546,浜田 亜理沙,7.33,11,01,9,8.00,5,7.50,5,7.00,3,6.50,3,6.00,3,5.75,2,B1,4746,大豆生田 蒼,8.33,4,01,11,8.75,5,8.25,5,7.75,5,7.25,5,6.75,3,6.50,3,A1,4387,平山 智加,7.50,10,01,12,8.00,5,7.60,5,7.20,5,6.80,5,6.40,3,6.20,3,A2,4680,後藤 美翼,3.50,35,00,,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B2,5418,堀内 亜海,1.00,42,00,8,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,B1,5230,石原 凪紗,4.67,27,00,,6.00,5,5.50,0,5.00,0,4.50,0,4.00,0,3.75,0
202608261404,2026-08-26,14,04R,09:50,2026-08-26T09:40:40.673675+09:00,18,10,08,06,04,02,01,A2,4298,宮下 元胤,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4811,向井田 佑紀,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5282,中本 大樹,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4397,西村 拓也,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4645,上村 純一,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3604,武藤 綾子,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608261004,2026-08-26,10,04R,10:06,2026-08-26T09:56:27.224816+09:00,18,10,08,06,04,02,01,A1,4123,細川 裕子,8.00,7,01,10,8.50,5,8.00,5,7.50,5,7.00,3,6.50,3,6.25,3,B1,4901,出口 舞有子,8.33,4,01,12,8.75,5,8.25,5,7.75,5,7.25,5,6.75,3,6.50,3,B1,5194,大久保 佑香,9.67,1,01,8,9.75,5,9.25,5,8.75,5,8.25,5,7.75,5,7.50,5,A2,4885,大山 千広,6.00,17,01,9,7.00,3,6.50,3,6.00,3,5.50,2,5.00,2,4.75,0,B1,5213,湯淺 紀香,3.67,33,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B2,4990,田中 博子,4.67,27,00,11,6.00,3,5.50,2,5.00,2,4.50,0,4.00,0,3.75,0
202608261405,2026-08-26,14,05R,10:21,2026-08-26T10:12:40.300053+09:00,18,10,08,06,04,02,01,A2,4637,中田 友也,0.00,25,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,B1,5008,羽野 諒,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A1,4305,金子 拓矢,0.00,25,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,4408,仁科 さやか,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A2,4452,松尾 祭,0.00,25,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B2,3901,松田 憲幸,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
202608260901,2026-08-26,09,01R,10:28,2026-08-26T10:18:37.169994+09:00,12,10,08,06,04,02,01,A2,4470,平田 健之佑,10.00,2,11,7,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2,B1,5325,澁川 夏,10.00,2,11,11,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,A1,4985,井本 昌也,6.00,11,11,9,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,4674,池田 剛規,5.00,14,10,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,4104,木下 陽介,3.50,18,10,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,5364,金子 怜央,4.00,17,10,5,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0
202608261101,2026-08-26,11,01R,10:32,2026-08-26T10:22:43.733266+09:00,18,10,08,06,04,02,01,A2,4711,前出 達吉,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5350,網代 良芽,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3807,岡部 哲,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3430,角浜 修,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5294,豊田 祥生,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5427,港 理樹,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608261005,2026-08-26,10,05R,10:34,2026-08-26T10:24:31.456813+09:00,18,10,08,06,04,02,01,A2,5155,内山 七海,5.00,26,00,9,6.25,3,5.75,2,5.25,2,4.75,0,4.25,0,4.00,0,A1,4611,今井 美亜,7.25,11,01,,7.80,5,7.40,5,7.00,5,6.60,5,6.20,5,6.00,5,B1,5250,嶋田 有里,6.00,17,01,11,7.00,5,6.50,3,6.00,3,5.50,2,5.00,2,4.75,2,B2,5358,増本 杏珠,1.33,40,00,1,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B2,4244,鈴木 成美,1.00,42,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,A2,4627,藤原 菜希,5.33,24,00,10,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0
202608261301,2026-08-26,13,01R,10:35,2026-08-26T10:26:36.779297+09:00,18,10,08,06,04,02,01,B1,4035,杉江 浩明,1.33,41,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B1,5355,萩原 丈太朗,4.33,29,00,9,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A1,5112,砂長 知輝,8.00,4,01,11,8.50,5,8.00,5,7.50,5,7.00,3,6.50,3,6.25,3,B1,5332,村松 遥輝,3.00,35,00,,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,B2,4854,大橋 由珠,3.33,33,00,8,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,4449,中嶋 達也,2.33,38,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0
202608261701,2026-08-26,17,01R,10:46,2026-08-26T10:36:34.187338+09:00,18,10,08,06,04,02,01,A2,4043,桐本 康臣,4.00,27,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,4708,半田 尚也,6.00,17,01,9,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,5376,吉田 一心,10.00,2,01,10,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2,B1,5337,出畑 孝成,1.00,40,00,6,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,3519,冨田 秀幸,1.00,40,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B2,5437,中澤 里桜,1.00,40,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0
202608261406,2026-08-26,14,06R,10:49,2026-08-26T10:40:41.043330+09:00,18,10,08,06,04,02,01,B1,3863,海老澤 泰行,0.00,31,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,4448,青木 玄太,0.00,31,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,A2,4052,興津 藍,0.00,31,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B1,3848,川上 聡介,0.00,31,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,4744,伊藤 玲奈,2.00,21,00,1,6.00,5,5.00,5,4.00,5,3.00,0,2.00,0,1.50,0,A1,4772,石丸 海渡,0.00,31,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2
202608260902,2026-08-26,09,02R,10:58,2026-08-26T10:48:40.199075+09:00,12,10,08,06,04,02,01,B1,5291,三嶌 こころ,6.00,8,21,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,B2,4940,白石 有美,6.00,8,21,6,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,3704,本部 めぐみ,6.00,8,21,10,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,4065,金田 幸子,2.50,17,20,,5.00,0,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,B1,5365,石村 日奈那,2.00,19,20,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A2,3845,中谷 朋子,11.00,1,21,12,10.50,5,9.50,5,8.50,5,7.50,5,6.50,3,6.00,3
202608261302,2026-08-26,13,02R,10:59,2026-08-26T10:50:38.611145+09:00,18,10,08,06,04,02,01,B1,4382,高山 智至,6.00,19,00,12,7.00,3,6.50,3,6.00,2,5.50,2,5.00,0,4.75,0,A2,4640,山ノ内 雅人,6.00,19,00,8,7.00,3,6.50,3,6.00,2,5.50,2,5.00,0,4.75,0,A1,5256,中山 翔太,7.00,13,01,10,7.75,5,7.25,3,6.75,3,6.25,3,5.75,2,5.50,2,B2,5380,野田 亜湖,1.33,41,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B1,3866,木山 誠一,5.33,23,00,7,6.50,3,6.00,2,5.50,2,5.00,0,4.50,0,4.25,0,B1,5013,山下 夏鈴,7.33,12,01,11,8.00,5,7.50,5,7.00,3,6.50,3,6.00,2,5.75,2
