レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608241801,2026-08-24,18,01R,08:40,2026-08-24T08:30:31.708982+09:00,18,10,08,06,04,02,01,A2,4466,南 佑典,6.00,18,01,10,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,3860,松本 浩貴,1.00,39,00,5,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,3539,金子 順一,1.00,39,00,,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,B1,5179,藤本 元輝,1.00,39,00,6,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,4406,幸野 史明,6.00,18,01,7,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,5382,山下 心一,2.00,34,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0
202608241001,2026-08-24,10,01R,08:48,2026-08-24T08:38:29.318269+09:00,18,10,08,06,04,02,01,A1,4556,竹井 奈美,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4473,藤堂 里香,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5342,原村 百那,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5227,川原 愛未,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4240,今井 裕梨,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4984,森下 愛梨,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608241802,2026-08-24,18,02R,09:06,2026-08-24T08:56:25.615138+09:00,18,12,10,08,06,04,03,A2,5145,島川 海輝,7.00,14,01,,8.67,5,8.00,5,7.33,5,6.67,5,6.00,5,5.67,0,B1,5226,藤田 俊祐,8.00,4,01,7,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2,B1,3731,高濱 芳久,6.00,18,01,8,8.00,5,7.33,3,6.67,3,6.00,3,5.33,2,5.00,2,A1,4953,尾上 雅也,3.50,32,00,11,6.33,3,5.67,2,5.00,2,4.33,0,3.67,0,3.33,0,B1,3662,大庭 元明,8.00,4,01,9,9.33,5,8.67,5,8.00,5,7.33,3,6.67,3,6.33,3,B1,3947,寺本 昇平,8.00,4,01,6,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2
202608241002,2026-08-24,10,02R,09:14,2026-08-24T09:04:26.013870+09:00,18,10,08,06,04,02,01,B1,4901,出口 舞有子,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4546,浜田 亜理沙,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5335,森 陽多,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4611,今井 美亜,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4773,中川 りな,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5415,阿部 未侑,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608241803,2026-08-24,18,03R,09:32,2026-08-24T09:22:24.996797+09:00,18,10,08,06,04,02,01,A2,5060,数原 魁,6.00,19,00,12,8.00,5,7.00,3,6.00,2,5.00,2,4.00,0,3.50,0,B1,5321,一色 颯輝,1.00,42,00,11,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,4131,原 豊土,7.00,14,01,10,8.00,3,7.33,3,6.67,2,6.00,2,5.33,0,5.00,0,B1,3920,正木 聖賢,4.00,30,00,7,7.00,3,6.00,2,5.00,0,4.00,0,3.00,0,2.50,0,B1,4623,中北 将史,9.00,3,01,9,9.33,5,8.67,3,8.00,3,7.33,3,6.67,2,6.33,2,A1,4983,前田 篤哉,8.00,4,01,8,8.67,3,8.00,3,7.33,3,6.67,2,6.00,2,5.67,0
202608241003,2026-08-24,10,03R,09:40,2026-08-24T09:30:28.229095+09:00,18,10,08,06,04,02,01,A2,4642,松尾 夏海,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5069,山崎 小葉音,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5203,神里 琴音,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4961,西橋 奈未,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5410,今泉 澪,0.00,13,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4924,中北 涼,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608241804,2026-08-24,18,04R,09:58,2026-08-24T09:48:23.877062+09:00,18,10,08,06,04,02,01,A2,3686,鳥居塚 孝博,4.50,27,00,,6.33,0,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,A1,5018,竹下 大樹,8.00,5,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,2,5.67,2,B1,4031,飯島 誠,1.00,42,00,9,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,3663,木山 和幸,6.00,19,00,,7.33,5,6.67,1,6.00,0,5.33,0,4.67,0,4.33,0,B1,3869,井芹 大志,2.00,36,00,10,6.00,2,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,4442,松竹 大輔,8.00,5,01,11,8.67,5,8.00,3,7.33,3,6.67,3,6.00,2,5.67,2
202608241004,2026-08-24,10,04R,10:06,2026-08-24T09:56:28.618590+09:00,18,10,08,06,04,02,01,A2,4927,関野 文,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5305,伊藤 栞,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5277,井上 未都,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4746,大豆生田 蒼,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5370,日隈 茜,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4387,平山 智加,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608241805,2026-08-24,18,05R,10:25,2026-08-24T10:16:28.257169+09:00,18,10,08,06,04,02,01,B1,3463,乙津 康志,6.00,19,00,,7.33,5,6.67,1,6.00,0,5.33,0,4.67,0,4.33,0,A2,3956,横澤 剛治,8.00,4,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,2,5.67,2,B1,5020,宮村 勇哉,6.00,19,00,,7.33,5,6.67,1,6.00,0,5.33,0,4.67,0,4.33,0,B1,3860,松本 浩貴,3.50,34,00,1,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,4491,田中 堅,8.00,4,01,11,9.00,3,8.00,3,7.00,3,6.00,2,5.00,0,4.50,0,A1,4302,西野 翔太,9.50,2,01,9,9.67,5,9.00,5,8.33,3,7.67,3,7.00,3,6.67,3
202608240801,2026-08-24,08,01R,10:30,2026-08-24T10:20:28.677440+09:00,18,10,08,06,04,02,01,A2,5161,登玉 隼百,3.00,41,00,,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,B1,4969,町田 洸希,7.33,8,01,12,8.00,5,7.50,5,7.00,5,6.50,5,6.00,3,5.75,3,B1,3838,伊藤 啓三,5.00,23,00,8,6.25,3,5.75,3,5.25,2,4.75,2,4.25,0,4.00,0,B1,4374,永田 義紘,4.00,34,00,9,5.50,2,5.00,2,4.50,0,4.00,0,3.50,0,3.25,0,B1,5109,川崎 智稔,4.33,29,00,11,5.75,3,5.25,2,4.75,2,4.25,0,3.75,0,3.50,0,B1,4904,松本 一毅,5.00,23,00,5,6.25,3,5.75,3,5.25,2,4.75,2,4.25,0,4.00,0
202608241005,2026-08-24,10,05R,10:34,2026-08-24T10:24:23.183756+09:00,18,10,08,06,04,02,01,A1,4478,櫻本 あゆみ,0.00,25,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,4400,加藤 奈月,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B2,5358,増本 杏珠,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,5230,石原 凪紗,0.00,25,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,B1,4941,孫崎 百世,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A1,5088,高憧 四季,0.00,25,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2
