レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608212101,2026-08-21,21,01R,08:32,2026-08-21T08:22:26.555053+09:00,18,10,08,06,04,02,01,A2,3853,岩崎 正哉,6.00,16,01,11,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,B1,3752,宇土 泰就,6.00,16,01,6,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,4346,前田 健太郎,10.00,2,01,8,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2,B1,5244,黒田 剛,1.00,42,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5209,小野 京平,1.00,42,00,10,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5271,杉山 太陽,3.00,33,00,,5.33,0,4.67,0,4.00,0,3.33,0,2.67,0,2.33,0
202608212301,2026-08-21,23,01R,08:44,2026-08-21T08:34:28.984364+09:00,18,10,08,06,04,02,01,A1,4704,河野 大,6.50,12,01,12,7.67,5,7.00,5,6.33,5,5.67,3,5.00,2,4.67,2,B1,3282,池本 輝明,5.00,21,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,4564,山本 景士郎,10.00,2,01,10,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,3,B1,3948,大町 利克,1.00,38,00,5,5.50,3,4.50,2,3.50,2,2.50,0,1.50,0,1.00,0,B1,4952,吉武 真也,2.00,33,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,4723,寺島 吉彦,9.00,6,01,6,9.50,5,8.50,5,7.50,3,6.50,3,5.50,3,5.00,2
202608212102,2026-08-21,21,02R,08:58,2026-08-21T08:48:30.875620+09:00,18,10,08,06,04,02,01,A2,3158,島川 光男,2.00,38,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,4145,小澤 学,4.00,29,00,9,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,3804,中渡 修作,4.00,29,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,A1,3743,林 美憲,8.00,9,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,3,5.67,2,B2,5443,西村 仁吾,1.00,44,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,3745,橋本 年光,3.50,32,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0
202608212302,2026-08-21,23,02R,09:10,2026-08-21T09:00:58.431603+09:00,18,10,08,06,04,02,01,A2,4148,枝尾 賢,7.00,10,01,9,8.00,5,7.33,5,6.67,3,6.00,3,5.33,2,5.00,2,A1,3822,平尾 崇典,4.50,25,00,10,6.33,3,5.67,3,5.00,2,4.33,2,3.67,2,3.33,0,B1,4232,笠 雅雄,1.00,39,00,8,5.50,3,4.50,2,3.50,2,2.50,0,1.50,0,1.00,0,B1,4803,飯田 庄吾,1.50,36,00,,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0,B1,3929,杢野 誓良,4.00,28,00,7,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,3831,安藤 裕貴,5.00,21,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0
202608212103,2026-08-21,21,03R,09:24,2026-08-21T09:14:28.621487+09:00,18,10,08,06,04,02,01,A2,4578,藤山 雅弘,6.00,16,01,12,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,B1,3224,栗山 繁洋,1.00,45,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A1,4364,池永 太,11.00,1,01,11,10.67,5,10.00,5,9.33,5,8.67,5,8.00,5,7.67,5,B1,3566,川添 英正,8.00,9,01,10,9.00,5,8.00,3,7.00,3,6.00,3,5.00,2,4.50,2,A2,5055,眞鳥 章太,5.50,23,00,9,7.00,3,6.33,3,5.67,2,5.00,2,4.33,0,4.00,0,B1,3892,草場 康幸,8.00,9,01,8,9.00,5,8.00,3,7.00,3,6.00,3,5.00,2,4.50,2
202608212303,2026-08-21,23,03R,09:38,2026-08-21T09:28:26.436624+09:00,18,10,08,06,04,02,01,A2,4842,山下 昂大,5.50,18,01,10,7.00,5,6.33,3,5.67,3,5.00,2,4.33,2,4.00,2,B1,5105,富田 恕生,4.50,25,00,,6.33,5,5.67,5,5.00,0,4.33,0,3.67,0,3.33,0,A1,4762,藤原 啓史朗,11.50,1,01,9,11.00,5,10.33,5,9.67,5,9.00,5,8.33,5,8.00,5,B1,5135,仲 航太,10.00,2,01,11,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,3,B1,3577,向所 浩二,4.00,28,00,8,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B2,5469,今泉 博人,1.00,39,00,7,5.50,3,4.50,2,3.50,2,2.50,0,1.50,0,1.00,0
202608212104,2026-08-21,21,04R,09:50,2026-08-21T09:40:33.268725+09:00,18,10,08,06,04,02,01,A1,4958,溝口 海義也,6.00,15,01,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,A2,4180,上野 秀和,4.00,31,00,9,6.00,3,5.33,2,4.67,2,4.00,0,3.33,0,3.00,0,B1,3602,奥平 拓也,4.50,28,00,,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,B1,3773,津留 浩一郎,2.00,40,00,11,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,3809,吉田 光,6.00,15,01,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,A2,3872,岡田 憲行,7.00,12,01,10,8.00,5,7.33,3,6.67,3,6.00,3,5.33,2,5.00,2
202608212304,2026-08-21,23,04R,10:04,2026-08-21T09:54:26.976936+09:00,18,10,08,06,04,02,01,A1,4409,坂元 浩仁,6.00,15,01,10,7.33,5,6.67,5,6.00,3,5.33,2,4.67,2,4.33,2,B1,4293,鈴木 智啓,6.50,11,01,,7.67,5,7.00,5,6.33,5,5.67,5,5.00,0,4.67,0,A1,4812,西野 雄貴,9.50,4,01,11,9.67,5,9.00,5,8.33,5,7.67,5,7.00,5,6.67,5,B1,4367,山口 修路,2.00,36,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,4905,土井 祥伍,2.00,36,00,9,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A2,4441,末永 由楽,5.50,18,01,12,7.00,5,6.33,5,5.67,3,5.00,2,4.33,2,4.00,2
202608212105,2026-08-21,21,05R,10:20,2026-08-21T10:10:41.590890+09:00,18,10,08,06,04,02,01,A1,5158,宮脇 遼太,8.50,8,01,,9.00,5,8.33,5,7.67,5,7.00,5,6.33,5,6.00,5,B1,3681,山谷 央,10.00,2,01,10,10.00,5,9.00,5,8.00,3,7.00,3,6.00,3,5.50,2,B1,5343,小林 礼央,6.00,15,01,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,B1,4440,萩原 知哉,1.50,42,00,,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0,A1,3439,大平 誉史明,6.00,15,01,11,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,A2,4523,中村 辰也,9.00,7,01,12,9.33,5,8.67,5,8.00,5,7.33,5,6.67,3,6.33,3
202608212305,2026-08-21,23,05R,10:32,2026-08-21T10:22:42.394754+09:00,18,10,08,06,04,02,01,A2,5104,山田 丈,4.50,24,00,,6.33,5,5.67,5,5.00,0,4.33,0,3.67,0,3.33,0,A1,4910,中村 泰平,7.50,9,01,11,8.33,5,7.67,5,7.00,5,6.33,3,5.67,3,5.33,2,B1,3948,大町 利克,1.50,37,00,1,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0,A2,5002,上田 健太,6.50,13,01,9,7.67,5,7.00,3,6.33,3,5.67,3,5.00,2,4.67,2,B1,3690,河合 三弘,8.00,6,01,10,9.00,5,8.00,5,7.00,3,6.00,3,5.00,2,4.50,2,A2,4375,照屋 厚仁,1.50,37,00,12,4.33,2,3.67,2,3.00,0,2.33,0,1.67,0,1.33,0
