レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202608302101,2026-08-30,21,01R,08:32,2026-08-30T08:22:28.713577+09:00,18,10,08,06,04,02,01,A2,4679,植田 太一,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4119,泥谷 一毅,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4274,長畑 友輔,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3477,近藤 稔也,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4421,森作 広大,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5284,嘉手苅 徹哉,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302102,2026-08-30,21,02R,08:58,2026-08-30T08:48:22.677307+09:00,18,10,08,06,04,02,01,A2,4015,前野 竜一,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4325,新出 浩司,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3503,堂原 洋史,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4075,中野 次郎,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3907,村越 篤,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3647,伊藤 雄二,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302103,2026-08-30,21,03R,09:24,2026-08-30T09:14:23.488483+09:00,18,10,08,06,04,02,01,A1,4644,山田 亮太,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4358,松本 庸平,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4584,村岡 賢人,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5207,高山 敬悟,0.00,13,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4977,馬野 耀,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5458,田中 大輝,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302104,2026-08-30,21,04R,09:50,2026-08-30T09:40:24.987412+09:00,18,10,08,06,04,02,01,A1,4776,竹田 和哉,0.00,19,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4318,桑原 将光,0.00,19,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4431,石塚 裕介,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4292,麻生 慎介,0.00,19,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4229,市川 美宏,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4824,松井 洪弥,0.00,19,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302105,2026-08-30,21,05R,10:17,2026-08-30T10:08:21.224951+09:00,18,10,08,06,04,02,01,A1,4096,石橋 道友,0.00,25,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,4158,木場 雄二郎,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A2,3265,今村 暢孝,0.00,25,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,A1,4191,赤羽 克也,0.00,25,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,B1,4583,古田 祐貴,0.00,25,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,B1,3742,宮地 秀祈,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
202608300801,2026-08-30,08,01R,10:39,2026-08-30T10:30:31.882442+09:00,18,10,08,06,04,02,01,A2,4254,川島 圭司,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3072,西田 靖,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4592,小林 孝弘,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3587,武田 信一,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4203,小倉 康典,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5467,野村 羽玖,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302106,2026-08-30,21,06R,10:45,2026-08-30T10:36:22.273601+09:00,18,10,08,06,04,02,01,B1,3477,近藤 稔也,10.00,1,01,1,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,5,A2,4890,石川 諒,0.00,31,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,5128,坪井 爽佑,0.00,31,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A2,4227,安達 裕樹,0.00,31,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,A1,4064,原田 篤志,0.00,31,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,A1,4600,井内 将太郎,0.00,31,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2
202608300802,2026-08-30,08,02R,11:06,2026-08-30T10:56:22.137476+09:00,18,10,08,06,04,02,01,B1,4626,伊藤 紘章,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3952,中澤 和志,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,3895,堀本 裕也,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4925,森 悠稀,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5383,中村 楓,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5049,松井 友汰,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202608302107,2026-08-30,21,07R,11:18,2026-08-30T11:08:25.371245+09:00,18,10,08,06,04,02,01,B1,3741,松尾 基成,0.00,36,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B2,5284,嘉手苅 徹哉,4.00,19,00,1,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,B1,3907,村越 篤,2.00,25,00,2,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,4226,村田 浩司,0.00,36,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4273,佐藤 旭,0.00,36,00,11,10.00,5,8.00,3,6.00,3,4.00,2,2.00,2,1.00,2,B1,5207,高山 敬悟,2.00,25,00,3,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0
202608301601,2026-08-30,16,01R,11:22,2026-08-30T11:12:22.920633+09:00,18,10,08,06,04,02,01,A2,3300,川崎 智幸,4.00,26,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,2,2.50,0,B1,4060,島田 一生,2.00,34,00,9,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,3361,岡部 浩,4.00,26,00,7,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,4666,日笠 勝弘,2.00,34,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B2,5187,小坂 風太,1.00,39,00,,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,B2,5453,久保 翔耶,2.50,33,00,,5.00,0,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0
