レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202412132401,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,1R,予選,1800,15:19,1,3964,宮地博士,45,長崎,55.0,B1,4.41,18.39,4.3,21.57,25,29.36,64,36.54,7,,,,,,,,,,,,,2,4982,中村将隆,28,兵庫,53.0,B1,4.46,20.0,,,35,20.56,19,28.97,9,,,,,,,,,,,,,3,4552,杉山勝匡,35,佐賀,49.0,B1,5.43,36.54,4.47,30.26,33,29.91,62,42.24,,,,,,,,,,,,,,4,5334,樫葉新心,20,徳島,44.0,B2,2.03,1.05,,,70,38.24,20,39.09,1,0,,,,,,,,,,,,5,4315,山崎昂介,40,長崎,53.0,B1,5.16,32.95,6.0,44.2,72,38.32,14,37.04,,,,,,,,,,,,,,6,5358,増本杏珠,19,福岡,48.0,B2,1.57,1.85,1.57,,41,36.79,17,30.91,6,,,,,,,,,,,,
202412132402,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,2R,予選,1800,15:45,1,4259,真庭明志,40,長崎,52.0,A2,5.52,34.62,6.06,42.71,51,28.7,75,31.86,1,1,,,,,,,,,,,,2,4272,大場広孝,42,福岡,58.0,B1,4.93,25.93,5.9,37.5,53,40.38,27,30.09,8,,,,,,,,,,,,,3,3852,澤 大介,52,三重,52.0,A2,4.54,24.76,3.3,20.0,30,38.32,48,36.61,9,,,,,,,,,,,,,4,5205,刑部亜里,27,静岡,47.0,B1,6.1,39.02,3.57,14.29,62,41.44,21,39.64,1,0,,,,,,,,,,,,5,4633,森 智也,35,兵庫,50.0,B1,4.89,27.52,4.94,26.92,20,35.24,25,24.07,6,,,,,,,,,,,,,6,5261,岡 暢祐,26,長崎,53.0,B1,2.71,8.14,2.09,5.56,47,42.06,71,28.04,,,,,,,,,,,,,
202412132403,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,3R,予選,1800,16:17,1,3282,池本輝明,57,広島,53.0,B1,4.67,22.22,4.83,26.83,74,25.93,23,31.25,,,,,,,,,,,,,,2,4427,秦 英悟,39,大阪,51.0,A1,6.9,51.14,7.47,50.0,45,40.95,43,32.71,1,2,,,,,,,,,,,,3,3304,烏野賢太,56,徳島,51.0,A1,5.8,41.73,5.9,39.02,65,30.77,58,33.63,1,1,,,,,,,,,,,,4,3875,廣中良一,48,山口,52.0,B1,4.28,25.51,2.48,4.0,63,21.7,46,35.45,7,,,,,,,,,,,,,5,5003,来田衣織,28,兵庫,48.0,B1,4.1,23.91,3.35,11.76,60,45.45,52,34.23,1,0,,,,,,,,,,,,6,3891,谷口健一,49,福井,55.0,B1,3.97,23.81,3.33,11.11,34,33.64,18,37.5,,,,,,,,,,,,,
202412132404,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,4R,予選,1800,16:42,1,3539,金子順一,56,山口,52.0,B1,3.68,12.77,3.76,17.07,40,25.24,16,35.85,8,,,,,,,,,,,,,2,4740,齋藤達希,32,静岡,52.0,B1,4.57,23.08,3.64,9.09,50,29.25,45,37.27,9,,,,,,,,,,,,,3,4824,松井洪弥,31,三重,51.0,A1,6.46,44.35,6.47,50.0,18,50.0,44,33.94,1,2,,,,,,,,,,,,4,4040,廣瀬将亨,45,兵庫,59.0,B1,6.39,45.78,5.29,36.84,64,30.56,67,31.48,1,1,,,,,,,,,,,,5,5088,高憧四季,25,大阪,44.0,A2,5.83,37.5,5.7,40.0,23,33.94,31,36.04,1,0,,,,,,,,,,,,6,3434,松尾宣邦,55,福岡,56.0,B1,4.33,23.47,5.0,33.33,39,33.64,55,20.95,,,,,,,,,,,,,
202412132405,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,5R,予選,1800,17:08,1,3712,淺香文武,50,三重,56.0,B1,5.24,39.18,4.38,12.5,44,27.36,66,45.28,1,1,,,,,,,,,,,,2,4571,菅 章哉,36,徳島,54.0,A1,7.24,63.46,5.83,26.09,24,25.69,72,30.19,1,2,,,,,,,,,,,,3,4365,盛本真輔,39,兵庫,52.0,B1,5.41,34.74,3.89,17.39,16,32.38,65,38.39,,,,,,,,,,,,,,4,4289,落合直子,40,大阪,46.0,A2,5.77,40.38,6.2,46.67,57,26.42,38,30.0,1,0,,,,,,,,,,,,5,4664,東口 晃,41,福井,54.0,B1,3.95,20.65,2.1,10.0,43,30.28,49,34.21,,,,,,,,,,,,,,6,3953,志道吉和,48,福岡,52.0,B1,4.63,27.71,3.91,21.74,38,30.48,74,32.71,,,,,,,,,,,,,
202412132406,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,6R,予選,1800,17:44,1,3442,宮武英司,55,香川,55.0,A2,5.24,28.57,5.92,37.5,55,25.47,57,30.91,,,,,,,,,,,,,,2,4633,森 智也,35,兵庫,50.0,B1,4.89,27.52,4.94,26.92,20,35.24,25,24.07,2,,,,,,,,,,,,,3,4086,寺本重宣,44,東京,50.0,A2,6.27,46.81,6.48,38.71,66,25.47,68,35.92,1,1,,,,,,,,,,,,4,4385,鈴木祐美,39,三重,50.0,B1,4.98,29.79,5.07,28.57,52,43.24,37,41.0,1,0,,,,,,,,,,,,5,5358,増本杏珠,19,福岡,48.0,B2,1.57,1.85,1.57,,41,36.79,17,30.91,1,,,,,,,,,,,,,6,4302,西野翔太,41,広島,53.0,A1,6.74,52.5,6.83,55.56,13,40.0,47,48.65,1,2,,,,,,,,,,,
202412132407,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,7R,予選 進入固定 Ｈ１８０,ｍ電,18:10,1,3875,廣中良一,48,山口,52.0,B1,4.28,25.51,2.48,4.0,63,21.7,46,35.45,3,,,,,,,,,,,,,2,4615,板倉敦史,44,東京,54.0,B1,4.47,23.53,4.75,18.75,15,25.96,41,32.11,,,,,,,,,,,,,,3,4793,金子 萌,34,静岡,52.0,A2,5.48,33.65,6.0,45.45,28,30.56,76,30.09,1,1,,,,,,,,,,,,4,4296,岡崎恭裕,37,福岡,51.0,A1,6.98,55.0,8.42,73.33,32,45.95,11,25.74,1,2,,,,,,,,,,,,5,3964,宮地博士,45,長崎,55.0,B1,4.41,18.39,4.3,21.57,25,29.36,64,36.54,1,,,,,,,,,,,,,6,5370,日隈 茜,22,福岡,47.0,B2,1.0,,,,12,27.1,26,31.53,,,,,,,,,,,,,
202412132408,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,8R,予選,1800,18:37,1,4796,春園功太,33,三重,52.0,A1,6.01,44.74,8.0,60.0,59,25.71,61,36.04,1,2,,,,,,,,,,,,2,4661,中島昂章,32,佐賀,52.0,A2,5.42,33.88,5.33,30.61,71,34.86,63,31.13,,,,,,,,,,,,,,3,4272,大場広孝,42,福岡,58.0,B1,4.93,25.93,5.9,37.5,53,40.38,27,30.09,2,,,,,,,,,,,,,4,3539,金子順一,56,山口,52.0,B1,3.68,12.77,3.76,17.07,40,25.24,16,35.85,4,,,,,,,,,,,,,5,4331,三好勇人,41,香川,54.0,A2,6.04,45.53,5.87,41.94,49,31.07,35,23.58,,,,,,,,,,,,,,6,3977,山本兼士,47,大阪,54.0,B1,4.03,18.39,5.5,25.0,61,28.3,40,32.73,,,,,,,,,,,,,
202412132409,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,9R,予選特賞,1800,19:03,1,3852,澤 大介,52,三重,52.0,A2,4.54,24.76,3.3,20.0,30,38.32,48,36.61,2,,,,,,,,,,,,,2,4703,森永 隆,36,山口,50.0,A2,6.29,45.69,5.89,39.47,73,38.89,54,30.0,,,,,,,,,,,,,,3,4982,中村将隆,28,兵庫,53.0,B1,4.46,20.0,,,35,20.56,19,28.97,1,,,,,,,,,,,,,4,4438,森作雄大,38,東京,54.0,B1,5.0,30.99,4.1,23.81,22,44.95,12,29.91,,,,,,,,,,,,,,5,4740,齋藤達希,32,静岡,52.0,B1,4.57,23.08,3.64,9.09,50,29.25,45,37.27,4,,,,,,,,,,,,,6,4151,下河誉史,42,福岡,54.0,A2,5.54,35.0,5.15,28.79,54,31.48,34,19.3,,,,,,,,,,,,,
202412132410,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１５：１９,第1日,2024-12-13,ボートレース大村,10R,予選特賞,1800,19:30,1,4289,落合直子,40,大阪,46.0,A2,5.77,40.38,6.2,46.67,57,26.42,38,30.0,5,,,,,,,,,,,,,2,4385,鈴木祐美,39,三重,50.0,B1,4.98,29.79,5.07,28.57,52,43.24,37,41.0,6,,,,,,,,,,,,,3,5003,来田衣織,28,兵庫,48.0,B1,4.1,23.91,3.35,11.76,60,45.45,52,34.23,3,,,,,,,,,,,,,4,5088,高憧四季,25,大阪,44.0,A2,5.83,37.5,5.7,40.0,23,33.94,31,36.04,4,,,,,,,,,,,,,5,5205,刑部亜里,27,静岡,47.0,B1,6.1,39.02,3.57,14.29,62,41.44,21,39.64,2,,,,,,,,,,,,,6,5334,樫葉新心,20,徳島,44.0,B2,2.03,1.05,,,70,38.24,20,39.09,1,,,,,,,,,,,,
