レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202310190401,平和島レディースカップ,2023-10-19,4,01R,2.0,4,3.0,2,24.0,21.0,1,1,47.8,0.0,6.75,-0.5,0.17,2,2,47.5,0.0,6.75,-0.5,0.15,3,3,47.0,0.0,6.8,0.0,0.16,4,4,44.5,2.5,6.77,-0.5,0.05,5,5,45.0,2.0,6.79,-0.5,0.01,6,6,47.1,0.0,6.83,0.0,0.17
202310190402,平和島レディースカップ,2023-10-19,4,02R,1.0,1,3.0,1,24.0,21.0,1,1,46.5,0.5,6.75,-0.5,0.29,2,2,46.5,0.5,6.7,-0.5,0.27,3,3,47.1,0.0,6.7,-0.5,0.21,4,4,47.0,0.0,6.69,0.0,0.07,5,5,46.5,0.5,6.59,0.0,0.15,6,6,42.5,4.5,6.77,-0.5,0.11
202310190403,平和島レディースカップ,2023-10-19,4,03R,4.0,4,3.0,1,25.0,21.0,1,1,48.7,0.0,6.98,0.0,-0.01,2,2,47.0,0.0,6.81,-0.5,-0.03,3,3,46.5,0.5,6.82,0.0,0.02,4,4,53.5,0.0,6.73,-0.5,0.11,5,5,47.7,0.0,6.81,-0.5,0.07,6,6,50.6,0.0,6.74,-0.5,0.03
202310190404,平和島レディースカップ,2023-10-19,4,04R,2.0,4,3.0,1,26.0,21.0,1,1,48.2,0.0,6.81,-0.5,-0.05,2,2,47.3,0.0,6.76,-0.5,-0.07,3,3,46.0,1.0,6.8,-0.5,0.11,4,4,63.2,0.0,6.92,-0.5,0.11,5,5,47.0,0.0,6.99,-0.5,0.11,6,6,46.0,1.0,6.85,-0.5,0.1
202310190405,平和島レディースカップ,2023-10-19,4,05R,1.0,4,3.0,2,26.0,21.0,1,1,45.5,1.5,6.72,0.0,0.06,2,2,47.1,0.0,6.73,-0.5,0.05,3,3,49.0,0.0,6.91,-0.5,0.07,4,4,46.0,1.0,6.85,-0.5,0.02,5,5,47.8,0.0,6.83,-0.5,0.01,6,6,46.0,1.0,6.77,0.0,0.14
202310190406,平和島レディースカップ,2023-10-19,4,06R,2.0,4,3.0,2,25.0,21.0,1,1,45.0,2.0,6.81,-0.5,0.17,2,2,47.0,0.0,6.84,-0.5,0.18,3,3,47.0,0.0,6.81,-0.5,0.06,4,4,46.5,0.5,6.85,-0.5,0.26,5,5,44.0,3.0,6.98,0.0,-0.01,6,6,47.0,0.0,6.93,-0.5,0.1
202310190407,平和島レディースカップ,2023-10-19,4,07R,1.0,4,3.0,2,25.0,21.0,1,1,46.5,0.5,6.75,-0.5,-0.01,2,2,46.5,0.5,6.77,0.0,-0.03,3,3,47.1,0.0,6.83,-0.5,-0.14,4,4,47.2,0.0,6.83,0.0,0.2,5,5,48.8,0.0,6.77,-0.5,0.15,6,6,49.6,0.0,6.79,-0.5,0.12
202310190408,平和島レディースカップ,2023-10-19,4,08R,2.0,4,3.0,2,25.0,21.0,1,1,47.0,0.0,6.75,-0.5,0.08,2,2,44.5,2.5,6.7,-0.5,0.12,3,3,45.0,2.0,6.74,-0.5,0.1,4,4,47.3,0.0,6.71,-0.5,0.14,5,5,47.0,0.0,6.74,-0.5,0.07,6,6,53.5,0.0,6.8,-0.5,0.09
202310190409,平和島レディースカップ,2023-10-19,4,09R,1.0,4,3.0,2,25.0,21.0,1,1,49.0,0.0,6.82,-0.5,0.15,2,2,46.0,1.0,6.84,-0.5,0.18,3,3,48.7,0.0,6.8,-0.5,0.26,4,4,46.5,0.5,6.79,-0.5,-0.01,5,5,48.7,0.0,6.86,0.0,-0.02,6,6,47.5,0.0,6.76,-0.5,0.05
202310190410,平和島レディースカップ,2023-10-19,4,10R,1.0,4,3.0,2,25.0,21.0,1,1,45.5,1.5,6.74,0.0,-0.05,2,2,47.0,0.0,6.83,0.0,0.02,3,3,46.5,0.5,6.88,0.0,0.15,4,4,47.0,0.0,6.82,0.0,0.01,5,5,45.5,1.5,6.7,3.0,0.04,6,6,47.1,0.0,6.82,-0.5,-0.12
202310190411,平和島レディースカップ,2023-10-19,4,11R,2.0,4,3.0,2,25.0,21.0,1,1,45.5,1.5,6.67,-0.5,0.11,2,2,47.7,0.0,6.73,-0.5,0.12,3,3,63.2,0.0,6.9,-0.5,0.09,4,4,48.8,0.0,6.83,-0.5,0.11,5,5,47.0,0.0,6.8,0.0,0.09,6,6,47.0,0.0,6.83,-0.5,0.07
202310190412,平和島レディースカップ,2023-10-19,4,12R,2.0,4,3.0,2,24.0,21.0,1,1,46.5,0.5,6.7,0.0,0.11,2,2,47.0,0.0,6.76,-0.5,0.12,3,3,47.2,0.0,6.81,0.0,0.15,4,4,46.0,1.0,6.77,-0.5,0.06,5,5,45.0,2.0,6.78,-0.5,0.05,6,6,46.0,1.0,6.82,-0.5,0.03
202310190501,ウェイキーカップ開設６９周年記念,2023-10-19,5,01R,0.0,1,0.0,2,24.0,21.0,1,1,52.1,0.0,6.67,-0.5,0.11,2,2,52.6,0.0,6.77,0.0,0.16,3,3,52.1,0.0,6.7,-0.5,0.18,4,4,52.9,0.0,6.73,-0.5,0.09,5,5,52.4,0.0,6.63,-0.5,0.22,6,6,52.0,0.0,6.72,-0.5,0.11
202310190502,ウェイキーカップ開設６９周年記念,2023-10-19,5,02R,1.0,1,2.0,1,22.0,20.0,1,1,50.5,1.5,6.7,-0.5,0.11,2,2,52.0,0.0,6.73,-0.5,0.17,3,3,52.0,0.0,6.77,-0.5,0.1,4,4,50.0,2.0,6.67,-0.5,0.09,5,6,52.6,0.0,6.75,-0.5,-0.05,6,5,53.7,0.0,6.72,-0.5,0.07
202310190503,ウェイキーカップ開設６９周年記念,2023-10-19,5,03R,3.0,1,2.0,1,22.0,20.0,1,1,52.7,0.0,6.73,-0.5,-0.02,2,2,52.0,0.0,6.7,-0.5,0.01,3,3,55.0,0.0,6.77,-0.5,0.04,4,4,52.2,0.0,6.75,-0.5,-0.04,5,5,52.2,0.0,6.79,-0.5,-0.08,6,6,52.3,0.0,6.67,-0.5,0.03
202310190504,ウェイキーカップ開設６９周年記念,2023-10-19,5,04R,2.0,,2.0,1,22.5,20.0,1,1,52.0,0.0,6.63,-0.5,0.14,2,2,53.1,0.0,6.77,-0.5,0.06,3,3,53.9,0.0,6.73,-0.5,-0.05,4,4,51.5,0.5,6.75,-0.5,0.09,5,5,52.8,0.0,6.77,-0.5,0.04,6,6,52.2,0.0,6.7,-0.5,0.12
202310190505,ウェイキーカップ開設６９周年記念,2023-10-19,5,05R,2.0,,2.0,1,23.0,20.5,1,1,52.4,0.0,6.7,0.0,0.09,2,2,52.1,0.0,6.72,-0.5,0.19,3,3,51.0,1.0,6.77,-0.5,0.2,4,4,53.3,0.0,6.73,-0.5,0.04,5,5,52.6,0.0,6.67,0.0,0.21,6,6,52.3,0.0,6.74,-0.5,0.08
202310190506,ウェイキーカップ開設６９周年記念,2023-10-19,5,06R,1.0,,2.0,1,23.0,20.5,1,1,52.9,0.0,6.73,-0.5,0.09,2,2,52.0,0.0,6.67,-0.5,0.05,3,3,53.8,0.0,6.69,-0.5,0.24,4,4,53.7,0.0,6.7,-0.5,0.21,5,5,52.0,0.0,6.72,-0.5,0.11,6,6,52.2,0.0,6.74,-0.5,0.12
202310190507,ウェイキーカップ開設６９周年記念,2023-10-19,5,07R,2.0,1,2.0,1,23.5,20.5,1,1,52.2,0.0,6.67,-0.5,0.13,2,2,52.4,0.0,6.69,-0.5,0.13,3,3,52.2,0.0,6.7,-0.5,0.1,4,4,52.1,0.0,6.72,-0.5,0.45,5,5,50.5,1.5,6.71,-0.5,0.12,6,6,50.0,2.0,6.73,-0.5,0.09
202310190508,ウェイキーカップ開設６９周年記念,2023-10-19,5,08R,1.0,,2.0,1,24.0,21.0,1,1,52.8,0.0,6.7,-0.5,0.03,2,2,52.6,0.0,6.73,-0.5,0.05,3,3,52.0,0.0,6.72,-0.5,0.14,4,4,53.9,0.0,6.75,-0.5,-0.04,5,5,52.7,0.0,6.77,-0.5,0.03,6,6,52.0,0.0,6.76,-0.5,-0.03
202310190509,ウェイキーカップ開設６９周年記念,2023-10-19,5,09R,2.0,,2.0,1,24.5,21.0,1,1,55.0,0.0,6.8,-0.5,0.04,2,6,52.0,0.0,6.67,-0.5,-0.03,3,2,53.3,0.0,6.82,-0.5,0.32,4,3,52.4,0.0,6.73,0.0,0.25,5,4,53.1,0.0,6.75,-0.5,0.07,6,5,52.0,0.0,6.77,-0.5,0.02
202310190510,ウェイキーカップ開設６９周年記念,2023-10-19,5,10R,2.0,1,2.0,1,24.5,21.0,1,1,52.1,0.0,6.7,-0.5,0.15,2,4,51.5,0.5,6.67,-0.5,0.31,3,2,52.0,0.0,6.73,-0.5,0.11,4,5,52.2,0.0,6.69,0.0,0.05,5,6,52.0,0.0,6.71,-0.5,0.0,6,3,51.5,0.5,6.72,0.0,0.32
202310190511,ウェイキーカップ開設６９周年記念,2023-10-19,5,11R,1.0,,1.0,1,24.5,21.0,1,1,52.5,0.0,6.67,-0.5,0.18,2,2,52.0,0.0,6.69,-0.5,0.15,3,3,53.0,0.0,6.63,0.0,0.27,4,4,51.5,0.5,6.73,-0.5,0.21,5,5,52.0,0.0,6.75,-0.5,0.21,6,6,52.0,0.0,6.71,0.0,0.14
202310190512,ウェイキーカップ開設６９周年記念,2023-10-19,5,12R,1.0,,1.0,2,24.5,21.0,1,1,52.0,0.0,6.67,-0.5,0.11,2,2,52.7,0.0,6.7,0.0,0.24,3,3,53.0,0.0,6.69,-0.5,0.38,4,5,52.1,0.0,6.73,-0.5,-0.04,5,4,52.7,0.0,6.72,-0.5,0.11,6,6,52.0,0.0,6.74,-0.5,0.08
202310190701,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,01R,1.0,4,0.0,1,20.0,20.0,1,1,52.2,0.0,6.67,0.0,0.03,2,2,56.0,0.0,6.73,-0.5,0.01,3,3,52.0,0.0,6.64,-0.5,0.06,4,4,52.9,0.0,6.72,0.0,0.37,5,5,54.8,0.0,6.66,-0.5,0.05,6,6,52.0,0.0,6.64,-0.5,0.09
202310190702,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,02R,4.0,1,2.0,1,23.0,20.0,1,1,52.0,0.0,6.63,-0.5,0.01,2,2,54.1,0.0,6.64,-0.5,0.15,3,3,52.8,0.0,6.64,-0.5,0.23,4,4,51.5,0.5,6.7,-0.5,0.05,5,5,51.0,1.0,6.69,-0.5,0.05,6,6,52.0,0.0,6.65,-0.5,0.05
202310190703,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,03R,3.0,1,1.0,1,23.0,20.0,1,1,52.5,0.0,6.67,-0.5,0.01,2,2,52.0,0.0,6.65,-0.5,-0.03,3,3,52.2,0.0,6.67,0.0,-0.02,4,4,54.4,0.0,6.73,-0.5,0.08,5,6,50.5,1.5,6.57,2.0,0.06,6,5,53.7,0.0,6.72,-0.5,0.2
202310190704,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,04R,3.0,1,1.0,1,23.0,20.0,1,1,52.0,0.0,6.62,-0.5,0.23,2,2,52.0,0.0,6.67,-0.5,0.28,3,3,53.2,0.0,6.73,0.0,0.11,4,4,52.6,0.0,6.66,-0.5,0.15,5,6,56.0,0.0,6.67,0.0,0.16,6,5,53.3,0.0,6.68,-0.5,0.18
202310190705,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,05R,3.0,1,1.0,1,23.0,20.0,1,1,58.7,0.0,6.72,-0.5,0.05,2,2,54.0,0.0,6.7,-0.5,0.13,3,3,52.0,0.0,6.73,-0.5,0.07,4,4,52.4,0.0,6.72,-0.5,0.11,5,5,52.2,0.0,6.68,0.0,-0.03,6,6,52.3,0.0,6.72,0.0,-0.1
202310190706,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,06R,2.0,1,1.0,1,23.0,20.0,1,1,52.3,0.0,6.75,-0.5,0.19,2,2,52.0,0.0,6.78,-0.5,0.15,3,4,52.9,0.0,6.81,0.0,0.15,4,5,52.0,0.0,6.79,-0.5,0.21,5,6,52.3,0.0,6.79,-0.5,0.31,6,3,52.0,0.0,6.77,-0.5,0.07
202310190707,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,07R,1.0,4,0.0,1,22.0,20.0,1,1,51.5,0.5,6.91,-0.5,0.07,2,2,52.5,0.0,6.84,-0.5,0.11,3,3,56.0,0.0,6.89,0.0,0.18,4,4,52.8,0.0,6.8,-0.5,-0.03,5,5,53.7,0.0,6.83,-0.5,0.17,6,6,54.4,0.0,6.84,-0.5,0.08
202310190708,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,08R,1.0,4,0.0,1,21.0,20.0,1,1,55.2,0.0,6.87,0.0,-0.15,2,2,54.8,0.0,6.87,-0.5,-0.12,3,3,52.0,0.0,6.83,-0.5,-0.14,4,4,54.1,0.0,6.82,-0.5,0.16,5,5,52.0,0.0,6.81,-0.5,0.02,6,6,52.0,0.0,6.84,-0.5,0.08
202310190709,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,09R,1.0,4,0.0,1,20.0,20.0,1,1,56.0,0.0,6.84,0.0,0.14,2,4,50.5,1.5,6.78,0.0,0.03,3,2,51.5,0.5,6.94,-0.5,0.29,4,5,53.2,0.0,6.91,0.0,0.05,5,6,58.7,0.0,6.85,-0.5,0.05,6,3,52.0,0.0,6.9,-0.5,0.09
202310190710,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,10R,1.0,4,0.0,1,20.0,20.0,1,1,51.0,1.0,6.79,-0.5,0.11,2,2,52.6,0.0,6.78,-0.5,-0.02,3,3,52.4,0.0,6.8,-0.5,0.01,4,4,52.3,0.0,6.82,-0.5,0.01,5,5,52.3,0.0,6.82,-0.5,0.04,6,6,52.5,0.0,6.87,-0.5,-0.03
202310190711,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,11R,1.0,4,0.0,1,20.0,20.0,1,1,53.3,0.0,6.77,-0.5,0.13,2,2,55.2,0.0,6.84,0.0,0.04,3,3,52.0,0.0,6.77,-0.5,0.31,4,4,51.5,0.5,6.87,-0.5,0.1,5,5,54.0,0.0,6.78,-0.5,0.12,6,6,52.2,0.0,6.75,0.0,0.2
202310190712,ＤＭＭ．ｃｏｍ杯争奪『ボートガマ一代』カップ,2023-10-19,7,12R,1.0,4,0.0,1,20.0,20.0,1,1,52.1,0.0,6.71,0.0,0.01,2,2,53.0,0.0,6.69,-0.5,-0.14,3,3,52.1,0.0,6.78,-0.5,-0.09,4,4,53.8,0.0,6.75,-0.5,0.1,5,5,51.5,0.5,6.76,-0.5,0.0,6,6,52.0,0.0,6.83,-0.5,0.01
202310191001,にっぽん未来プロジェクト競走ｉｎ三国,2023-10-19,10,01R,3.0,2,2.0,1,22.0,19.0,1,1,52.5,0.0,6.67,0.0,0.14,2,2,52.9,0.0,6.63,-0.5,0.14,3,3,52.7,0.0,6.61,-0.5,0.12,4,4,53.0,0.0,6.63,-0.5,0.06,5,5,52.0,0.0,6.69,-0.5,0.03,6,6,51.0,1.0,6.59,0.0,0.04
202310191002,にっぽん未来プロジェクト競走ｉｎ三国,2023-10-19,10,02R,5.0,1,4.0,1,19.0,18.0,1,1,55.5,0.0,6.67,-0.5,0.19,2,2,52.2,0.0,6.59,-0.5,0.2,3,3,51.5,0.5,6.59,-0.5,0.15,4,4,52.0,0.0,6.69,-0.5,0.08,5,5,58.1,0.0,6.73,-0.5,0.07,6,6,52.0,0.0,6.59,-0.5,-0.01
202310191003,にっぽん未来プロジェクト競走ｉｎ三国,2023-10-19,10,03R,4.0,1,3.0,1,19.0,18.0,1,1,52.6,0.0,6.65,-0.5,0.01,2,2,54.4,0.0,6.69,-0.5,0.05,3,3,52.0,0.0,6.61,-0.5,0.08,4,4,55.9,0.0,6.59,-0.5,0.09,5,5,52.0,0.0,6.63,0.0,0.11,6,6,52.0,0.0,6.65,0.0,0.02
