レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606030501,2026-06-03,05,1R,daily,68.06,23.04,49.0,10.99,50.35,6.18,50.0,10.31,50.0,4.04,50.0,1.36,55.93,52.27,17.69,42.09,9.44,50.13,6.16,50.0,10.31,50.0,4.04,50.0,1.36,49.01,51.62,17.48,46.69,10.48,50.29,6.18,50.0,10.31,50.0,4.04,50.0,1.36,49.84,48.06,16.27,42.09,9.44,51.44,6.32,50.0,10.31,50.0,4.04,50.0,1.36,47.74,44.11,14.93,49.0,10.99,58.6,7.2,50.0,10.31,50.0,4.04,50.0,1.36,48.84,35.52,12.02,81.23,18.23,53.14,6.53,50.0,10.31,50.0,4.04,50.0,1.36,52.49
202606030501,2026-06-03,05,1R,realtime,68.06,23.04,49.0,10.99,50.35,6.18,64.59,13.32,51.56,4.17,49.91,1.36,59.06,52.27,17.69,42.09,9.44,50.13,6.16,43.6,8.99,53.2,4.3,49.91,1.36,47.95,51.62,17.48,46.69,10.48,50.29,6.18,51.89,10.7,71.76,5.8,49.91,1.36,51.99,48.06,16.27,42.09,9.44,51.44,6.32,68.24,14.08,38.11,3.08,49.91,1.36,50.54,44.11,14.93,49.0,10.99,58.6,7.2,33.1,6.83,28.31,2.29,49.91,1.36,43.6,35.52,12.02,81.23,18.23,53.14,6.53,38.46,7.93,56.94,4.6,49.91,1.36,50.67
202606030502,2026-06-03,05,2R,daily,68.06,23.04,42.09,9.44,49.25,6.05,50.0,10.31,50.0,4.04,50.0,1.36,54.25,52.27,17.69,49.0,10.99,63.31,7.78,50.0,10.31,50.0,4.04,50.0,1.36,52.18,51.62,17.48,44.39,9.96,52.98,6.51,50.0,10.31,50.0,4.04,50.0,1.36,49.66,48.06,16.27,42.09,9.44,42.16,5.18,50.0,10.31,50.0,4.04,50.0,1.36,46.6,44.11,14.93,58.21,13.06,51.62,6.34,50.0,10.31,50.0,4.04,50.0,1.36,50.05,35.52,12.02,62.81,14.09,53.6,6.58,50.0,10.31,50.0,4.04,50.0,1.36,48.41
202606030502,2026-06-03,05,2R,realtime,68.06,23.04,42.09,9.44,49.25,6.05,62.07,12.8,52.5,4.24,49.91,1.36,56.94,52.27,17.69,49.0,10.99,63.31,7.78,42.05,8.67,57.47,4.64,49.91,1.36,51.14,51.62,17.48,44.39,9.96,52.98,6.51,49.53,10.22,76.58,6.19,49.91,1.36,51.71,48.06,16.27,42.09,9.44,42.16,5.18,41.03,8.46,37.4,3.02,49.91,1.36,43.73,44.11,14.93,58.21,13.06,51.62,6.34,61.66,12.72,21.19,1.71,49.91,1.36,50.12,35.52,12.02,62.81,14.09,53.6,6.58,43.51,8.98,54.73,4.42,49.91,1.36,47.46
202606030503,2026-06-03,05,3R,daily,68.06,23.04,44.39,9.96,55.34,6.8,50.0,10.31,50.0,4.04,50.0,1.36,55.51,52.27,17.69,62.81,14.09,42.05,5.17,50.0,10.31,50.0,4.04,50.0,1.36,52.67,51.62,17.48,39.79,8.93,40.07,4.92,50.0,10.31,50.0,4.04,50.0,1.36,47.04,48.06,16.27,53.6,12.03,51.79,6.36,50.0,10.31,50.0,4.04,50.0,1.36,50.37,44.11,14.93,58.21,13.06,57.13,7.02,50.0,10.31,50.0,4.04,50.0,1.36,50.72,35.52,12.02,32.88,7.38,46.62,5.73,50.0,10.31,50.0,4.04,50.0,1.36,40.84
202606030503,2026-06-03,05,3R,realtime,68.06,23.04,44.39,9.96,55.34,6.8,58.09,11.98,48.59,3.93,49.91,1.36,57.06,52.27,17.69,62.81,14.09,42.05,5.17,73.22,15.1,61.78,4.99,49.91,1.36,58.4,51.62,17.48,39.79,8.93,40.07,4.92,17.91,3.7,74.17,5.99,49.91,1.36,42.37,48.06,16.27,53.6,12.03,51.79,6.36,44.64,9.21,40.06,3.24,49.91,1.36,48.46,44.11,14.93,58.21,13.06,57.13,7.02,53.86,11.11,23.34,1.89,49.91,1.36,49.36,35.52,12.02,32.88,7.38,46.62,5.73,52.14,10.76,51.94,4.2,49.91,1.36,41.44
202606030504,2026-06-03,05,4R,daily,68.06,23.04,51.3,11.51,55.82,6.86,50.0,10.31,50.0,4.04,50.0,1.36,57.12,52.27,17.69,32.88,7.38,40.04,4.92,50.0,10.31,50.0,4.04,50.0,1.36,45.7,51.62,17.48,42.09,9.44,64.37,7.91,50.0,10.31,50.0,4.04,50.0,1.36,50.54,48.06,16.27,46.69,10.48,65.11,8.0,50.0,10.31,50.0,4.04,50.0,1.36,50.46,44.11,14.93,49.0,10.99,37.24,4.57,50.0,10.31,50.0,4.04,50.0,1.36,46.21,35.52,12.02,51.3,11.51,46.73,5.74,50.0,10.31,50.0,4.04,50.0,1.36,44.99
202606030504,2026-06-03,05,4R,realtime,68.06,23.04,51.3,11.51,55.82,6.86,68.56,14.14,44.57,3.6,49.91,1.36,60.51,52.27,17.69,32.88,7.38,40.04,4.92,45.91,9.47,65.48,5.29,49.91,1.36,46.11,51.62,17.48,42.09,9.44,64.37,7.91,49.98,10.31,71.59,5.78,49.91,1.36,52.28,48.06,16.27,46.69,10.48,65.11,8.0,46.8,9.65,43.1,3.48,49.91,1.36,49.24,44.11,14.93,49.0,10.99,37.24,4.57,31.83,6.57,25.58,2.07,49.91,1.36,40.49,35.52,12.02,51.3,11.51,46.73,5.74,56.82,11.72,49.57,4.01,49.91,1.36,46.36
202606030505,2026-06-03,05,5R,daily,68.06,23.04,49.0,10.99,55.59,6.83,50.0,10.31,50.0,4.04,50.0,1.36,56.57,52.27,17.69,44.39,9.96,48.57,5.97,50.0,10.31,50.0,4.04,50.0,1.36,49.33,51.62,17.48,49.0,10.99,59.12,7.26,50.0,10.31,50.0,4.04,50.0,1.36,51.44,48.06,16.27,49.0,10.99,50.35,6.18,50.0,10.31,50.0,4.04,50.0,1.36,49.16,44.11,14.93,32.88,7.38,42.44,5.21,50.0,10.31,50.0,4.04,50.0,1.36,43.24,35.52,12.02,58.21,13.06,47.12,5.79,50.0,10.31,50.0,4.04,50.0,1.36,46.59
202606030505,2026-06-03,05,5R,realtime,68.06,23.04,49.0,10.99,55.59,6.83,71.84,14.82,43.52,3.52,49.91,1.36,60.55,52.27,17.69,44.39,9.96,48.57,5.97,69.52,14.34,60.6,4.9,49.91,1.36,54.22,51.62,17.48,49.0,10.99,59.12,7.26,41.74,8.61,66.59,5.38,49.91,1.36,51.08,48.06,16.27,49.0,10.99,50.35,6.18,63.59,13.12,44.18,3.57,49.91,1.36,51.49,44.11,14.93,32.88,7.38,42.44,5.21,30.7,6.33,32.79,2.65,49.91,1.36,37.86,35.52,12.02,58.21,13.06,47.12,5.79,37.05,7.64,52.2,4.22,49.91,1.36,44.09
