レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606280101,2026-06-28,01,1R,daily,66.9,24.5,48.47,11.0,50.4,4.52,50.0,10.59,50.0,5.26,55.88,48.67,17.82,46.52,10.56,59.76,5.36,50.0,10.59,50.0,5.26,49.6,50.83,18.62,62.16,14.11,52.42,4.71,50.0,10.59,50.0,5.26,53.28,50.16,18.37,52.38,11.89,54.35,4.88,50.0,10.59,50.0,5.26,50.99,46.89,17.17,44.56,10.12,46.13,4.14,50.0,10.59,50.0,5.26,47.28,35.67,13.06,50.43,11.45,58.22,5.23,50.0,10.59,50.0,5.26,45.59
202606280101,2026-06-28,01,1R,realtime,66.9,24.5,48.47,11.0,50.4,4.52,51.9,10.99,43.18,4.54,55.56,48.67,17.82,46.52,10.56,59.76,5.36,51.87,10.99,43.46,4.57,49.31,50.83,18.62,62.16,14.11,52.42,4.71,65.76,13.93,37.65,3.96,55.32,50.16,18.37,52.38,11.89,54.35,4.88,32.52,6.89,53.85,5.66,47.69,46.89,17.17,44.56,10.12,46.13,4.14,31.75,6.72,67.89,7.14,45.29,35.67,13.06,50.43,11.45,58.22,5.23,66.11,14.0,53.88,5.67,49.41
202606280102,2026-06-28,01,2R,daily,66.9,24.5,44.56,10.12,50.89,4.57,50.0,10.59,50.0,5.26,55.03,48.67,17.82,48.47,11.0,51.21,4.6,50.0,10.59,50.0,5.26,49.27,50.83,18.62,46.52,10.56,53.79,4.83,50.0,10.59,50.0,5.26,49.85,50.16,18.37,54.34,12.34,57.34,5.15,50.0,10.59,50.0,5.26,51.7,46.89,17.17,52.38,11.89,54.6,4.9,50.0,10.59,50.0,5.26,49.81,35.67,13.06,46.52,10.56,46.29,4.16,50.0,10.59,50.0,5.26,43.63
202606280102,2026-06-28,01,2R,realtime,66.9,24.5,44.56,10.12,50.89,4.57,59.12,12.52,46.0,4.84,56.54,48.67,17.82,48.47,11.0,51.21,4.6,43.71,9.26,42.24,4.44,47.13,50.83,18.62,46.52,10.56,53.79,4.83,52.85,11.19,40.52,4.26,49.46,35.67,13.06,54.34,12.34,57.34,5.15,54.92,11.63,50.54,5.31,47.5,50.16,18.37,52.38,11.89,54.6,4.9,47.46,10.05,52.94,5.57,50.78,46.89,17.17,46.52,10.56,46.29,4.16,41.87,8.87,67.66,7.12,47.87
202606280103,2026-06-28,01,3R,daily,66.9,24.5,44.56,10.12,49.6,4.45,50.0,10.59,50.0,5.26,54.92,48.67,17.82,52.38,11.89,43.79,3.93,50.0,10.59,50.0,5.26,49.5,50.83,18.62,52.38,11.89,54.92,4.93,50.0,10.59,50.0,5.26,51.29,50.16,18.37,48.47,11.0,48.39,4.34,50.0,10.59,50.0,5.26,49.57,46.89,17.17,46.52,10.56,59.51,5.34,50.0,10.59,50.0,5.26,48.92,35.67,13.06,46.52,10.56,61.77,5.54,50.0,10.59,50.0,5.26,45.02
202606280103,2026-06-28,01,3R,realtime,66.9,24.5,44.56,10.12,49.6,4.45,59.27,12.56,47.23,4.97,56.59,48.67,17.82,52.38,11.89,43.79,3.93,50.84,10.77,45.35,4.77,49.19,50.83,18.62,52.38,11.89,54.92,4.93,58.28,12.34,37.51,3.94,51.73,35.67,13.06,48.47,11.0,48.39,4.34,47.98,10.16,51.55,5.42,44.0,50.16,18.37,46.52,10.56,59.51,5.34,38.12,8.07,51.57,5.42,47.77,46.89,17.17,46.52,10.56,61.77,5.54,45.43,9.62,66.68,7.01,49.91
202606280104,2026-06-28,01,4R,daily,66.9,24.5,44.56,10.12,53.87,4.84,50.0,10.59,50.0,5.26,55.3,48.67,17.82,46.52,10.56,48.87,4.39,50.0,10.59,50.0,5.26,48.62,50.83,18.62,58.25,13.22,52.66,4.73,50.0,10.59,50.0,5.26,52.42,50.16,18.37,48.47,11.0,58.14,5.22,50.0,10.59,50.0,5.26,50.44,46.89,17.17,64.12,14.56,55.48,4.98,50.0,10.59,50.0,5.26,52.56,35.67,13.06,50.43,11.45,53.14,4.77,50.0,10.59,50.0,5.26,45.13
202606280104,2026-06-28,01,4R,realtime,66.9,24.5,44.56,10.12,53.87,4.84,58.53,12.4,46.0,4.84,56.69,48.67,17.82,46.52,10.56,48.87,4.39,52.99,11.22,42.24,4.44,48.44,50.83,18.62,58.25,13.22,52.66,4.73,53.72,11.38,40.52,4.26,52.21,50.16,18.37,48.47,11.0,58.14,5.22,31.35,6.64,52.94,5.57,46.8,46.89,17.17,64.12,14.56,55.48,4.98,48.67,10.31,67.66,7.12,54.13,35.67,13.06,50.43,11.45,53.14,4.77,54.65,11.58,50.54,5.31,46.17
202606280105,2026-06-28,01,5R,daily,66.9,24.5,46.52,10.56,51.77,4.65,50.0,10.59,50.0,5.26,55.56,48.67,17.82,58.25,13.22,54.76,4.92,50.0,10.59,50.0,5.26,51.81,50.83,18.62,48.47,11.0,47.18,4.23,50.0,10.59,50.0,5.26,49.7,50.16,18.37,58.25,13.22,60.72,5.45,50.0,10.59,50.0,5.26,52.89,46.89,17.17,46.52,10.56,59.76,5.36,50.0,10.59,50.0,5.26,48.95,35.67,13.06,54.34,12.34,49.36,4.43,50.0,10.59,50.0,5.26,45.68
202606280105,2026-06-28,01,5R,realtime,66.9,24.5,46.52,10.56,51.77,4.65,63.96,13.55,46.0,4.84,58.09,48.67,17.82,58.25,13.22,54.76,4.92,43.9,9.3,42.24,4.44,49.7,50.83,18.62,48.47,11.0,47.18,4.23,43.23,9.16,40.52,4.26,47.27,50.16,18.37,58.25,13.22,60.72,5.45,56.85,12.04,52.94,5.57,54.66,46.89,17.17,46.52,10.56,59.76,5.36,40.7,8.62,67.66,7.12,48.83,35.67,13.06,54.34,12.34,49.36,4.43,51.28,10.86,50.54,5.31,46.01
