レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606220201,2026-06-22,02,1R,daily,67.28,20.56,37.41,11.25,52.94,5.18,50.0,10.09,50.0,4.7,51.78,53.19,16.26,42.38,12.75,57.7,5.64,50.0,10.09,50.0,4.7,49.43,50.23,15.35,44.86,13.49,62.85,6.14,50.0,10.09,50.0,4.7,49.78,49.6,15.16,49.82,14.98,57.96,5.67,50.0,10.09,50.0,4.7,50.6,44.89,13.72,37.41,11.25,50.69,4.96,50.0,10.09,50.0,4.7,44.72,33.82,10.34,39.89,12.0,53.07,5.19,50.0,10.09,50.0,4.7,42.32
202606220201,2026-06-22,02,1R,realtime,67.28,20.56,37.41,11.25,52.94,5.18,54.0,10.9,50.91,4.78,52.68,53.19,16.26,42.38,12.75,57.7,5.64,58.05,11.72,45.84,4.31,50.67,50.23,15.35,44.86,13.49,62.85,6.14,34.24,6.91,51.08,4.8,46.7,49.6,15.16,49.82,14.98,57.96,5.67,47.89,9.67,50.18,4.71,50.19,44.89,13.72,37.41,11.25,50.69,4.96,55.5,11.2,51.82,4.87,46.0,33.82,10.34,39.89,12.0,53.07,5.19,50.31,10.16,50.02,4.7,42.38
202606220202,2026-06-22,02,2R,daily,67.28,20.56,47.34,14.24,57.96,5.67,50.0,10.09,50.0,4.7,55.26,53.19,16.26,42.38,12.75,46.6,4.56,50.0,10.09,50.0,4.7,48.35,50.23,15.35,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,49.63,49.6,15.16,42.38,12.75,55.06,5.38,50.0,10.09,50.0,4.7,48.08,44.89,13.72,57.27,17.22,53.21,5.2,50.0,10.09,50.0,4.7,50.94,33.82,10.34,44.86,13.49,48.05,4.7,50.0,10.09,50.0,4.7,43.32
202606220202,2026-06-22,02,2R,realtime,67.28,20.56,47.34,14.24,57.96,5.67,63.2,12.76,51.11,4.8,58.03,53.19,16.26,42.38,12.75,46.6,4.56,58.05,11.72,48.02,4.51,49.79,50.23,15.35,49.82,14.98,46.07,4.5,48.65,9.82,50.53,4.75,49.41,49.6,15.16,42.38,12.75,55.06,5.38,52.88,10.68,49.41,4.64,48.6,44.89,13.72,57.27,17.22,53.21,5.2,45.61,9.21,50.03,4.7,50.05,33.82,10.34,44.86,13.49,48.05,4.7,31.62,6.38,50.74,4.77,39.68
202606220203,2026-06-22,02,3R,daily,67.28,20.56,52.3,15.73,51.62,5.05,50.0,10.09,50.0,4.7,56.13,53.19,16.26,52.3,15.73,50.03,4.89,50.0,10.09,50.0,4.7,51.67,50.23,15.35,44.86,13.49,48.18,4.71,50.0,10.09,50.0,4.7,48.35,49.6,15.16,52.3,15.73,57.04,5.58,50.0,10.09,50.0,4.7,51.26,44.89,13.72,29.97,9.01,50.03,4.89,50.0,10.09,50.0,4.7,42.42,33.82,10.34,62.23,18.72,52.81,5.16,50.0,10.09,50.0,4.7,49.01
202606220203,2026-06-22,02,3R,realtime,67.28,20.56,52.3,15.73,51.62,5.05,42.54,8.59,52.88,4.97,54.9,53.19,16.26,52.3,15.73,50.03,4.89,58.61,11.83,49.31,4.63,53.34,50.23,15.35,44.86,13.49,48.18,4.71,53.94,10.89,50.55,4.75,49.19,49.6,15.16,52.3,15.73,57.04,5.58,67.7,13.67,48.19,4.53,54.66,44.89,13.72,29.97,9.01,50.03,4.89,36.96,7.46,49.44,4.65,39.73,33.82,10.34,62.23,18.72,52.81,5.16,40.27,8.13,49.47,4.65,47.0
202606220204,2026-06-22,02,4R,daily,67.28,20.56,47.34,14.24,47.26,4.62,50.0,10.09,50.0,4.7,54.21,53.19,16.26,44.86,13.49,68.66,6.71,50.0,10.09,50.0,4.7,51.25,50.23,15.35,49.82,14.98,48.32,4.72,50.0,10.09,50.0,4.7,49.85,49.6,15.16,49.82,14.98,46.07,4.5,50.0,10.09,50.0,4.7,49.44,44.89,13.72,37.41,11.25,54.79,5.36,50.0,10.09,50.0,4.7,45.12,33.82,10.34,69.68,20.96,47.52,4.65,50.0,10.09,50.0,4.7,50.73
202606220204,2026-06-22,02,4R,realtime,67.28,20.56,47.34,14.24,47.26,4.62,68.55,13.84,51.79,4.87,58.13,53.19,16.26,44.86,13.49,68.66,6.71,59.16,11.94,50.63,4.76,53.16,50.23,15.35,49.82,14.98,48.32,4.72,52.77,10.65,47.43,4.46,50.17,49.6,15.16,49.82,14.98,46.07,4.5,40.78,8.23,45.96,4.32,47.2,44.89,13.72,37.41,11.25,54.79,5.36,31.59,6.38,53.75,5.05,41.75,33.82,10.34,69.68,20.96,47.52,4.65,47.19,9.53,50.29,4.73,50.19
202606220205,2026-06-22,02,5R,daily,67.28,20.56,44.86,13.49,57.3,5.6,50.0,10.09,50.0,4.7,54.45,53.19,16.26,32.45,9.76,57.17,5.59,50.0,10.09,50.0,4.7,46.4,50.23,15.35,49.82,14.98,59.81,5.85,50.0,10.09,50.0,4.7,50.98,49.6,15.16,54.79,16.48,57.57,5.63,50.0,10.09,50.0,4.7,52.06,44.89,13.72,59.75,17.97,49.77,4.87,50.0,10.09,50.0,4.7,51.35,33.82,10.34,37.41,11.25,54.39,5.32,50.0,10.09,50.0,4.7,41.7
202606220205,2026-06-22,02,5R,realtime,67.28,20.56,44.86,13.49,57.3,5.6,70.27,14.19,51.79,4.87,58.71,53.19,16.26,32.45,9.76,57.17,5.59,44.37,8.96,50.63,4.76,45.32,50.23,15.35,49.82,14.98,59.81,5.85,48.9,9.87,47.43,4.46,50.51,49.6,15.16,54.79,16.48,57.57,5.63,52.13,10.52,45.96,4.32,52.11,44.89,13.72,59.75,17.97,49.77,4.87,43.54,8.79,53.75,5.05,50.4,33.82,10.34,37.41,11.25,54.39,5.32,40.79,8.24,50.29,4.73,39.87
