レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーター2連率pt,1枠_寄与_モーター2連率pt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーター2連率pt,2枠_寄与_モーター2連率pt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーター2連率pt,3枠_寄与_モーター2連率pt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーター2連率pt,4枠_寄与_モーター2連率pt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーター2連率pt,5枠_寄与_モーター2連率pt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーター2連率pt,6枠_寄与_モーター2連率pt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202606240301,2026-06-24,03,1R,daily,66.91,29.56,42.23,11.67,74.57,5.06,50.0,5.25,50.0,5.46,56.99,55.5,24.52,42.23,11.67,43.92,2.98,50.0,5.25,50.0,5.46,49.87,50.08,22.12,44.54,12.3,55.4,3.76,50.0,5.25,50.0,5.46,48.89,48.05,21.23,44.54,12.3,75.13,5.09,50.0,5.25,50.0,5.46,49.33,42.73,18.88,42.23,11.67,52.28,3.54,50.0,5.25,50.0,5.46,44.8,34.62,15.29,39.93,11.03,52.28,3.54,50.0,5.25,50.0,5.46,40.57
202606240301,2026-06-24,03,1R,realtime,66.91,29.56,42.23,11.67,74.57,5.06,47.47,4.98,52.92,5.78,57.04,55.5,24.52,42.23,11.67,43.92,2.98,49.16,5.16,47.85,5.23,49.55,50.08,22.12,44.54,12.3,55.4,3.76,54.24,5.69,45.99,5.02,48.9,48.05,21.23,44.54,12.3,75.13,5.09,62.69,6.58,42.81,4.68,49.88,42.73,18.88,42.23,11.67,52.28,3.54,30.57,3.21,56.34,6.16,43.45,34.62,15.29,39.93,11.03,52.28,3.54,55.92,5.87,54.27,5.93,41.66
202606240302,2026-06-24,03,2R,daily,66.91,29.56,42.23,11.67,75.13,5.09,50.0,5.25,50.0,5.46,57.03,55.5,24.52,51.47,14.22,72.9,4.94,50.0,5.25,50.0,5.46,54.39,50.08,22.12,46.85,12.94,49.27,3.34,50.0,5.25,50.0,5.46,49.12,48.05,21.23,44.54,12.3,44.59,3.02,50.0,5.25,50.0,5.46,47.26,42.73,18.88,46.85,12.94,65.65,4.45,50.0,5.25,50.0,5.46,46.98,34.62,15.29,35.31,9.75,59.86,4.06,50.0,5.25,50.0,5.46,39.81
202606240302,2026-06-24,03,2R,realtime,66.91,29.56,42.23,11.67,75.13,5.09,67.58,7.09,52.92,5.78,59.19,55.5,24.52,51.47,14.22,72.9,4.94,42.85,4.5,47.85,5.23,53.4,50.08,22.12,46.85,12.94,49.27,3.34,45.45,4.77,45.99,5.02,48.2,48.05,21.23,44.54,12.3,44.59,3.02,59.77,6.27,42.81,4.68,47.5,42.73,18.88,46.85,12.94,65.65,4.45,42.85,4.5,56.34,6.16,46.92,34.62,15.29,35.31,9.75,59.86,4.06,41.55,4.36,54.27,5.93,39.39
202606240303,2026-06-24,03,3R,daily,66.91,29.56,42.23,11.67,46.37,3.14,50.0,5.25,50.0,5.46,55.08,55.5,24.52,49.16,13.58,20.63,1.4,50.0,5.25,50.0,5.46,50.2,50.08,22.12,56.08,15.49,34.45,2.34,50.0,5.25,50.0,5.46,50.66,48.05,21.23,46.85,12.94,49.27,3.34,50.0,5.25,50.0,5.46,48.22,42.73,18.88,46.85,12.94,36.9,2.5,50.0,5.25,50.0,5.46,45.03,34.62,15.29,35.31,9.75,53.4,3.62,50.0,5.25,50.0,5.46,39.38
202606240303,2026-06-24,03,3R,realtime,66.91,29.56,42.23,11.67,46.37,3.14,57.3,6.01,52.92,5.78,56.16,55.5,24.52,49.16,13.58,20.63,1.4,32.31,3.39,47.85,5.23,48.11,50.08,22.12,56.08,15.49,34.45,2.34,57.3,6.01,45.99,5.02,50.99,48.05,21.23,46.85,12.94,49.27,3.34,41.68,4.37,42.81,4.68,46.56,42.73,18.88,46.85,12.94,36.9,2.5,51.05,5.36,56.34,6.16,45.83,34.62,15.29,35.31,9.75,53.4,3.62,60.43,6.34,54.27,5.93,40.94
202606240304,2026-06-24,03,4R,daily,66.91,29.56,44.54,12.3,71.78,4.87,50.0,5.25,50.0,5.46,57.44,55.5,24.52,56.08,15.49,55.74,3.78,50.0,5.25,50.0,5.46,54.5,50.08,22.12,46.85,12.94,72.12,4.89,50.0,5.25,50.0,5.46,50.66,48.05,21.23,44.54,12.3,38.91,2.64,50.0,5.25,50.0,5.46,46.88,42.73,18.88,44.54,12.3,57.52,3.9,50.0,5.25,50.0,5.46,45.79,34.62,15.29,56.08,15.49,37.46,2.54,50.0,5.25,50.0,5.46,44.03
202606240304,2026-06-24,03,4R,realtime,66.91,29.56,44.54,12.3,71.78,4.87,50.92,5.34,51.66,5.64,57.72,55.5,24.52,56.08,15.49,55.74,3.78,42.78,4.49,47.48,5.19,53.46,50.08,22.12,46.85,12.94,72.12,4.89,31.92,3.35,46.56,5.09,48.39,48.05,21.23,44.54,12.3,38.91,2.64,56.34,5.91,43.61,4.76,46.84,42.73,18.88,44.54,12.3,57.52,3.9,61.77,6.48,57.34,6.26,47.83,34.62,15.29,56.08,15.49,37.46,2.54,56.34,5.91,53.53,5.85,45.08
202606240305,2026-06-24,03,5R,daily,66.91,29.56,49.16,13.58,65.65,4.45,50.0,5.25,50.0,5.46,58.3,55.5,24.52,51.47,14.22,23.3,1.58,50.0,5.25,50.0,5.46,51.02,50.08,22.12,81.47,22.5,47.82,3.24,50.0,5.25,50.0,5.46,58.58,48.05,21.23,42.23,11.67,56.74,3.85,50.0,5.25,50.0,5.46,47.45,42.73,18.88,49.16,13.58,67.88,4.6,50.0,5.25,50.0,5.46,47.77,34.62,15.29,44.54,12.3,75.13,5.09,50.0,5.25,50.0,5.46,43.4
202606240305,2026-06-24,03,5R,realtime,66.91,29.56,49.16,13.58,65.65,4.45,61.03,6.4,49.94,5.46,59.45,55.5,24.52,51.47,14.22,23.3,1.58,52.3,5.49,43.83,4.79,50.59,50.08,22.12,81.47,22.5,47.82,3.24,51.05,5.36,46.13,5.04,58.27,48.05,21.23,42.23,11.67,56.74,3.85,41.07,4.31,46.89,5.12,46.17,42.73,18.88,49.16,13.58,67.88,4.6,33.58,3.52,59.6,6.51,47.09,34.62,15.29,44.54,12.3,75.13,5.09,61.03,6.4,53.79,5.88,44.97
202606240306,2026-06-24,03,6R,daily,66.91,29.56,51.47,14.22,47.82,3.24,50.0,5.25,50.0,5.46,57.73,55.5,24.52,58.39,16.13,26.09,1.77,50.0,5.25,50.0,5.46,53.13,50.08,22.12,46.85,12.94,21.41,1.45,50.0,5.25,50.0,5.46,47.23,48.05,21.23,49.16,13.58,43.36,2.94,50.0,5.25,50.0,5.46,48.45,42.73,18.88,49.16,13.58,63.54,4.31,50.0,5.25,50.0,5.46,47.47,34.62,15.29,44.54,12.3,44.59,3.02,50.0,5.25,50.0,5.46,41.33
